Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
69,Mason Schreck,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2020
70,Cethan Carter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2020
71,Mo Alie-Cox,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,IND,5,2020
72,Johnny Mundt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.5%,MIN,5,2020
73,Evan Baylis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2020
74,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,5,2020
75,Jeremy Sprinkle,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2020
76,Garrett Griffin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2020
77,Taysom Hill,0,2,0,0.0,0,0,0,3,13,1,0,1,0.0,0.0,36.8%,NO,5,2020
78,Ross Dwelley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ATL,5,2020
79,Deon Yelder,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2020
80,Tyler Conklin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,18.4%,NYJ,5,2020
81,Nick Keizer,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2020
82,Dan Arnold,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2020
83,Colin Thompson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2020
84,Ian Thomas,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CAR,5,2020
85,J.P. Holtz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2020
86,Tyler Kroft,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2020
87,Chris Manhertz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,5,2020
88,Geoff Swaim,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2020
89,Stephen Anderson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2020
90,Beau Brinkley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,FA,5,2020
91,James Winchester,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,KC,5,2020
92,Tyler Ott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,5,2020
93,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,5,2020
94,Daniel Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2020
