Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Budda Baker,7,0,1.0,1,1,1,0,0,1,27.5,27.5,36.4%,ARI,6,2020
2,Marlon Humphrey,8,0,1.0,0,0,1,0,0,1,22.5,22.5,5.0%,BAL,6,2020
3,Byron Murphy Jr.,7,1,0.0,2,0,0,1,0,1,20.8,20.8,7.0%,MIN,6,2020
4,Cameron Dantzler Sr.,9,2,0.0,0,0,0,0,0,1,20.0,20.0,0.0%,FA,6,2020
5,Logan Ryan,8,0,1.0,1,0,0,0,0,1,20.0,20.0,1.3%,FA,6,2020
6,Michael Ojemudia,7,0,0.0,1,0,2,0,0,1,20.0,20.0,0.0%,ARI,6,2020
7,Bradley Roby,6,1,0.0,2,1,0,0,0,1,17.8,17.8,0.0%,FA,6,2020
8,A.J. Terrell,5,1,0.0,1,1,0,0,0,1,17.3,17.3,4.2%,ATL,6,2020
9,Kenny Moore II,7,1,0.0,2,0,0,0,0,1,16.8,16.8,29.4%,IND,6,2020
10,Jordan Poyer,9,1,0.0,0,0,0,0,0,1,16.8,16.8,26.5%,MIA,6,2020
11,Khari Willis,10,0,0.0,1,0,0,0,0,1,16.5,16.5,0.1%,FA,6,2020
12,Rock Ya-Sin,6,0,0.0,2,0,1,0,0,1,16.0,16.0,0.6%,SF,6,2020
13,Justin Simmons,8,0,0.0,0,0,0,1,0,1,16.0,16.0,11.3%,FA,6,2020
14,Adrian Phillips,4,6,0.0,0,0,0,0,0,1,15.5,15.5,0.6%,FA,6,2020
15,Jeff Gladney,7,1,0.0,0,0,1,0,0,1,15.3,15.3,0.0%,FA,6,2020
16,Josh Norman,6,1,0.0,1,0,0,1,0,1,15.3,15.3,3.0%,FA,6,2020
17,Emmanuel Moseley,7,0,0.0,3,0,0,0,0,1,15.0,15.0,1.2%,DET,6,2020
18,Vonn Bell,9,0,0.0,1,0,0,0,0,1,15.0,15.0,5.4%,CIN,6,2020
19,Jonathan Jones,3,1,0.0,3,1,0,0,0,1,14.8,14.8,2.0%,NE,6,2020
