Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Kenny Vaccaro,10,1,1.0,2,0,0,0,0,1,27.8,27.8,4.0%,FA,2,2020
2,Mike Hilton,8,0,1.0,1,0,0,1,0,1,26.5,26.5,11.1%,CIN,2,2020
3,Antoine Winfield Jr.,8,3,1.0,0,0,1,0,0,1,22.3,22.3,70.3%,TB,2,2020
4,Justin Simmons,7,1,0.0,2,1,0,0,0,1,21.8,21.8,11.3%,FA,2,2020
5,Landon Collins,5,0,1.0,1,1,0,0,0,1,18.0,18.0,0.0%,FA,2,2020
6,Quinton Dunbar,5,0,0.0,2,1,0,0,0,1,18.0,18.0,0.0%,FA,2,2020
7,Troy Hill,7,1,0.0,1,1,0,0,0,1,17.8,17.8,2.4%,CAR,2,2020
8,Jamal Adams,6,3,1.0,0,0,0,0,0,1,17.8,17.8,3.5%,FA,2,2020
9,Malcolm Butler,8,3,0.0,2,0,0,0,0,1,17.3,17.3,0.0%,FA,2,2020
10,Malcolm Jenkins,4,3,1.0,1,0,0,0,0,1,16.3,16.3,15.0%,FA,2,2020
11,L'Jarius Sneed,6,1,0.0,1,1,0,0,0,1,16.3,16.3,48.3%,TEN,2,2020
12,Justin Reid,8,2,0.0,0,0,0,0,0,1,16.0,16.0,33.2%,KC,2,2020
13,Julian Love,4,1,0.0,1,1,0,0,0,1,15.8,15.8,33.6%,SEA,2,2020
14,Jordan Whitehead,4,1,0.0,1,1,0,0,0,1,15.8,15.8,16.5%,TB,2,2020
15,Marlon Humphrey,6,1,0.5,0,0,1,0,0,1,15.8,15.8,5.0%,BAL,2,2020
16,Jordan Poyer,4,4,1.0,0,0,0,0,0,1,15.5,15.5,26.5%,MIA,2,2020
17,Chandon Sullivan,1,0,0.0,2,1,0,0,1,1,15.5,15.5,0.0%,FA,2,2020
18,James Bradberry IV,3,0,0.0,4,1,0,0,0,1,15.5,15.5,2.0%,PHI,2,2020
19,Carlton Davis III,2,2,0.0,2,1,0,0,0,1,15.0,15.0,4.3%,DET,2,2020
20,John Johnson III,6,4,0.0,2,0,0,0,0,1,15.0,15.0,0.0%,FA,2,2020
21,Kenny Moore II,4,1,0.0,2,1,0,0,0,1,14.8,14.8,29.4%,IND,2,2020
22,Holton Hill,7,0,1.0,0,0,0,0,0,1,14.5,14.5,0.0%,FA,2,2020
23,Ugo Amadi,8,0,0.0,0,0,0,0,0,1,14.5,14.5,0.2%,NO,2,2020
24,Levi Wallace,7,3,0.0,1,0,0,0,0,1,14.3,14.3,2.2%,DEN,2,2020
25,Devin McCourty,1,0,0.0,1,1,0,0,1,1,14.0,14.0,4.4%,FA,2,2020
26,Nik Needham,6,6,0.0,0,0,0,0,0,1,13.5,13.5,0.2%,MIA,2,2020
27,Tavierre Thomas,9,0,0.0,0,0,0,0,0,1,13.5,13.5,1.8%,TB,2,2020
28,William Jackson III,4,1,0.0,1,1,0,0,0,1,13.3,13.3,0.0%,FA,2,2020
29,Chris Harris Jr.,4,4,0.0,1,0,0,0,0,1,13.0,13.0,0.0%,FA,2,2020
30,Darqueze Dennard,5,2,0.0,1,0,0,0,0,1,13.0,13.0,0.0%,FA,2,2020
31,Rasul Douglas,7,0,0.0,0,0,0,0,0,1,13.0,13.0,8.7%,BUF,2,2020
32,Brian Poole,6,0,0.0,1,0,0,0,0,1,13.0,13.0,0.0%,FA,2,2020
33,Andrew Sendejo,7,3,0.0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,2,2020
34,Micah Hyde,6,3,0.0,1,0,0,0,0,1,12.8,12.8,1.3%,FA,2,2020
35,Terrell Edmunds,2,2,1.0,1,0,0,0,0,1,12.5,12.5,1.1%,JAC,2,2020
36,DeShon Elliott,4,0,1.0,0,0,0,0,0,1,12.5,12.5,7.8%,PIT,2,2020
37,Marshon Lattimore,6,1,0.0,0,0,0,0,0,1,12.3,12.3,6.0%,NO,2,2020
38,Logan Ryan,5,1,0.0,0,0,1,0,0,1,12.3,12.3,1.3%,FA,2,2020
39,Avonte Maddox,8,0,0.0,0,0,0,0,0,1,12.0,12.0,2.0%,PHI,2,2020
