Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Pierre Desir,7,1,0,2,2,0,0,1,1,30.3,30.3,0.0%,FA,4,2020
2,Michael Davis,4,2,0,1,1,0,0,1,1,20.0,20.0,1.0%,WAS,4,2020
3,Rodney McLeod Jr.,8,1,0,1,1,0,0,0,1,19.3,19.3,0.4%,CLE,4,2020
4,Donovan Wilson,6,4,1,0,0,0,0,0,1,18.5,18.5,20.5%,DAL,4,2020
5,Tyrann Mathieu,4,0,0,1,1,0,0,1,1,18.5,18.5,9.9%,NO,4,2020
6,Marlon Humphrey,8,1,0,1,0,1,0,0,1,18.3,18.3,5.0%,BAL,4,2020
7,Jessie Bates III,6,4,0,2,0,0,0,0,1,17.5,17.5,68.8%,ATL,4,2020
8,Terrance Mitchell,11,1,0,0,0,0,0,0,1,17.3,17.3,0.0%,FA,4,2020
9,Ryan Neal,5,1,0,2,1,0,0,0,1,16.3,16.3,2.0%,FA,4,2020
10,Josh Norman,3,1,0,0,0,1,1,0,1,15.8,15.8,3.0%,FA,4,2020
11,Cre'Von LeBlanc,4,2,1,0,0,1,0,0,1,15.5,15.5,0.0%,FA,4,2020
12,Juan Thornhill,6,0,0,1,1,0,0,0,1,15.5,15.5,3.9%,CLE,4,2020
13,Raven Greene,4,3,1,0,0,0,0,0,1,14.8,14.8,0.0%,FA,4,2020
14,Darious Williams,4,1,0,2,1,0,0,0,1,14.8,14.8,10.5%,LAR,4,2020
15,Troy Hill,6,0,0,2,0,0,0,0,1,14.5,14.5,2.4%,CAR,4,2020
16,Tashaun Gipson Sr.,8,1,0,1,0,0,0,0,1,14.3,14.3,0.2%,FA,4,2020
17,Patrick Robinson,4,0,0,2,1,0,0,0,1,14.0,14.0,0.0%,FA,4,2020
18,Denzel Ward,4,0,0,2,1,0,0,0,1,14.0,14.0,5.3%,CLE,4,2020
19,Patrick Peterson,5,0,0,1,1,0,0,0,1,14.0,14.0,0.8%,FA,4,2020
20,Kendall Fuller,0,1,0,2,2,0,0,0,1,13.8,13.8,7.2%,MIA,4,2020
21,Josh Jones,7,4,0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,4,2020
22,Daniel Sorensen,5,1,0,0,0,0,0,0,1,13.3,13.3,0.0%,FA,4,2020
23,Trevon Diggs,4,4,1,0,0,0,0,0,1,13.0,13.0,13.8%,DAL,4,2020
24,M.J. Stewart Jr.,2,1,1,0,0,0,0,0,1,12.8,12.8,4.0%,HOU,4,2020
25,Bradley Roby,6,1,0,2,0,0,0,0,1,12.8,12.8,0.0%,FA,4,2020
26,Jordan Whitehead,4,0,1,0,0,0,0,0,1,12.5,12.5,16.5%,TB,4,2020
27,Brian Poole,4,0,0,1,1,0,0,0,1,12.5,12.5,0.0%,FA,4,2020
28,John Johnson III,4,2,0,0,0,0,0,0,1,12.5,12.5,0.0%,FA,4,2020
29,Jordan Poyer,4,5,0,0,0,0,0,0,1,12.3,12.3,26.5%,MIA,4,2020
30,Darnell Savage Jr.,5,1,0,1,0,0,0,0,1,12.3,12.3,5.0%,JAC,4,2020
31,Juston Burris,5,1,0,1,0,0,0,0,1,12.3,12.3,0.0%,FA,4,2020
32,Tre'Davious White,6,2,0,1,0,0,0,0,1,12.0,12.0,5.3%,LAR,4,2020
33,Chris Claybrooks,6,2,0,1,0,0,0,0,1,12.0,12.0,0.0%,FA,4,2020
34,LeShaun Sims,6,2,0,1,0,0,0,0,1,12.0,12.0,0.0%,FA,4,2020
35,Andrew Wingard,5,4,0,1,0,0,0,0,1,12.0,12.0,1.6%,JAC,4,2020
36,Carlton Davis III,2,1,0,2,1,0,0,0,1,11.8,11.8,4.3%,DET,4,2020
37,Jeff Gladney,5,0,0,1,0,0,0,0,1,11.5,11.5,0.0%,FA,4,2020
38,Bryce Callahan,6,1,0,1,0,0,0,0,1,11.3,11.3,0.0%,FA,4,2020
