Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Trevon Diggs,6,1,0.0,4,2,0,0,0,1,25.8,25.8,13.8%,DAL,8,2020
2,Jessie Bates III,9,2,0.0,2,1,0,0,0,1,23.0,23.0,68.8%,ATL,8,2020
3,Eric Rowe,5,2,0.0,5,1,0,0,0,1,21.5,21.5,0.2%,FA,8,2020
4,Marshon Lattimore,7,1,0.0,1,1,0,0,0,1,20.3,20.3,6.0%,NO,8,2020
5,Donovan Wilson,5,0,1.0,0,0,1,1,0,1,19.5,19.5,20.5%,DAL,8,2020
6,Malcolm Jenkins,5,3,1.0,2,0,0,0,0,1,19.3,19.3,15.0%,FA,8,2020
7,Kenny Moore II,3,0,0.0,2,1,0,0,1,1,18.5,18.5,29.4%,IND,8,2020
8,Pierre Desir,6,1,0.0,1,0,1,0,0,1,17.8,17.8,0.0%,FA,8,2020
9,Rayshawn Jenkins,6,1,0.0,2,1,0,0,0,1,17.8,17.8,25.1%,SEA,8,2020
10,Jabrill Peppers,9,1,0.0,2,0,0,0,0,1,17.3,17.3,10.3%,NE,8,2020
11,D.J. Reed Jr.,6,0,0.0,2,1,0,0,0,1,17.0,17.0,10.3%,NYJ,8,2020
12,Daniel Sorensen,8,1,0.0,0,0,1,0,0,1,16.8,16.8,0.0%,FA,8,2020
13,Jordan Poyer,11,0,0.0,0,0,0,0,0,1,16.5,16.5,26.5%,MIA,8,2020
14,C.J. Gardner-Johnson,7,1,0.0,0,0,0,0,0,1,16.3,16.3,16.2%,PHI,8,2020
15,Eddie Jackson,6,2,0.0,1,0,1,0,0,1,16.0,16.0,3.5%,FA,8,2020
16,Marcus Peters,3,2,0.0,1,0,1,1,0,1,15.5,15.5,1.2%,FA,8,2020
17,Dean Marlowe,6,0,0.0,0,0,0,1,0,1,15.5,15.5,0.2%,FA,8,2020
18,Kareem Jackson,8,4,0.0,0,0,0,0,0,1,15.0,15.0,0.7%,FA,8,2020
19,Johnathan Joseph,8,2,0.0,1,0,0,0,0,1,15.0,15.0,0.0%,FA,8,2020
20,Rodney McLeod Jr.,1,0,0.0,2,0,0,1,1,1,14.5,14.5,0.4%,CLE,8,2020
21,Emmanuel Moseley,7,3,0.0,1,0,0,0,0,1,14.3,14.3,1.2%,DET,8,2020
22,Blidi Wreh-Wilson,3,1,0.0,1,1,0,0,0,1,14.3,14.3,0.0%,FA,8,2020
23,Minkah Fitzpatrick,4,3,0.0,1,0,1,0,0,1,13.8,13.8,36.6%,PIT,8,2020
24,Jeremy Chinn,6,4,0.0,1,0,0,0,0,1,13.5,13.5,7.0%,WAS,8,2020
25,Justin Simmons,4,1,0.0,1,1,0,0,0,1,13.3,13.3,11.3%,FA,8,2020
26,Tre Boston,6,2,0.0,0,0,0,0,0,1,13.0,13.0,1.0%,FA,8,2020
27,Xavien Howard,6,1,0.0,2,0,0,0,0,1,12.8,12.8,1.3%,FA,8,2020
28,J.C. Jackson,3,2,0.0,1,1,0,0,0,1,12.5,12.5,1.4%,FA,8,2020
