Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Justin Simmons,4,1,0,2,2,1,0,0,1,26.3,26.3,11.3%,FA,13,2022
2,Jalen Pitre,9,7,0,1,1,0,0,0,1,25.3,25.3,45.9%,HOU,13,2022
3,DaRon Bland,4,4,0,2,2,0,0,0,1,22.0,22.0,42.4%,DAL,13,2022
4,Jaire Alexander,6,1,0,1,1,0,0,0,1,21.3,21.3,8.6%,GB,13,2022
5,Harrison Smith,6,2,0,3,1,0,0,0,1,20.0,20.0,18.5%,MIN,13,2022
6,Bryce Callahan,4,2,0,1,1,0,0,1,1,20.0,20.0,0.0%,FA,13,2022
7,Julian Love,11,1,0,0,0,0,0,0,1,19.8,19.8,33.6%,SEA,13,2022
8,Malik Hooker,2,0,0,1,1,0,1,1,1,19.5,19.5,3.7%,DAL,13,2022
9,Riq Woolen,6,1,0,3,1,0,0,0,1,19.3,19.3,4.2%,SEA,13,2022
10,Danny Johnson,6,0,1,2,0,0,0,0,1,18.5,18.5,0.0%,FA,13,2022
11,Kamren Curl,9,3,0,0,0,0,0,0,1,18.3,18.3,30.6%,LAR,13,2022
12,Denzel Ward,3,3,0,1,0,0,1,1,1,18.3,18.3,5.3%,CLE,13,2022
13,Minkah Fitzpatrick,5,2,0,1,1,0,0,0,1,18.0,18.0,36.6%,PIT,13,2022
14,Camryn Bynum,6,1,0,2,1,0,0,0,1,17.8,17.8,54.8%,MIN,13,2022
15,Donovan Wilson,7,1,1,0,0,0,0,0,1,17.8,17.8,20.5%,DAL,13,2022
16,Jayron Kearse,7,0,0,1,0,0,0,0,1,17.0,17.0,1.3%,FA,13,2022
17,Stephon Gilmore,5,1,0,2,1,0,0,0,1,16.3,16.3,1.2%,FA,13,2022
18,Nate Hobbs,8,0,0,0,0,0,1,0,1,16.0,16.0,33.1%,LV,13,2022
19,Jordan Whitehead,8,3,0,1,0,0,0,0,1,15.8,15.8,16.5%,TB,13,2022
20,Alontae Taylor,6,2,0,1,0,0,0,0,1,14.5,14.5,3.1%,NO,13,2022
21,Marcus Maye,8,3,0,0,0,0,0,0,1,14.3,14.3,2.1%,MIA,13,2022
22,Isaiah Pola-Mao,5,0,1,0,0,0,0,0,1,14.0,14.0,0.2%,LV,13,2022
23,Derion Kendrick,8,2,0,0,0,0,0,0,1,13.5,13.5,0.6%,LAR,13,2022
24,Nick McCloud,6,2,0,2,0,0,0,0,1,13.5,13.5,1.2%,NYG,13,2022
25,Jimmie Ward,4,1,0,1,1,0,0,0,1,13.3,13.3,9.3%,HOU,13,2022
26,Pat Surtain II,6,0,0,1,0,0,0,0,1,13.0,13.0,11.3%,DEN,13,2022
27,Marlon Humphrey,5,2,1,0,0,0,0,0,1,13.0,13.0,5.0%,BAL,13,2022
28,Tre Avery,6,1,0,2,0,0,0,0,1,12.8,12.8,0.2%,TEN,13,2022
29,Rasul Douglas,3,2,0,0,0,1,0,0,1,12.5,12.5,8.7%,BUF,13,2022
30,Xavien Howard,3,0,0,2,1,0,0,0,1,12.5,12.5,1.3%,FA,13,2022
31,Taylor Rapp,3,1,0,2,0,0,1,0,1,12.3,12.3,7.9%,BUF,13,2022
32,Rodney McLeod Jr.,5,1,0,1,0,0,0,0,1,12.3,12.3,0.4%,CLE,13,2022
33,Richie Grant,4,5,0,0,0,0,0,0,1,12.3,12.3,13.2%,ATL,13,2022
34,Bradley Roby,6,2,0,1,0,0,0,0,1,12.0,12.0,0.0%,FA,13,2022
35,Juan Thornhill,6,4,0,0,0,0,0,0,1,12.0,12.0,3.9%,CLE,13,2022
36,Andrew Wingard,7,2,0,0,0,0,0,0,1,12.0,12.0,1.6%,JAC,13,2022
37,Duron Harmon,4,2,0,0,0,1,0,0,1,11.5,11.5,0.0%,FA,13,2022
38,Nick Scott,5,3,0,1,0,0,0,0,1,11.3,11.3,1.8%,CAR,13,2022
39,Kerby Joseph,7,1,0,0,0,0,0,0,1,11.3,11.3,10.5%,DET,13,2022
40,Jack Jones,4,0,0,0,0,0,0,0,1,11.0,11.0,3.3%,LV,13,2022
41,DeShon Elliott,3,3,0,0,0,1,0,0,1,10.8,10.8,7.8%,PIT,13,2022
42,Jordan Poyer,4,1,0,1,0,0,0,0,1,10.8,10.8,26.5%,MIA,13,2022
43,Tre'von Moehrig,4,1,0,1,0,0,0,0,1,10.8,10.8,5.3%,LV,13,2022
44,Jonathan Jones,6,2,0,0,0,0,0,0,1,10.5,10.5,2.0%,NE,13,2022
45,Jaylon Jones,6,2,0,0,0,0,0,0,1,10.5,10.5,0.0%,CHI,13,2022
46,Kyle Dugger,5,0,0,2,0,0,0,0,1,10.5,10.5,23.2%,NE,13,2022
47,Akayleb Evans,6,0,0,1,0,0,0,0,1,10.5,10.5,3.6%,MIN,13,2022
48,Michael Carter II,4,0,0,1,0,0,0,0,1,10.0,10.0,0.0%,NYJ,13,2022
49,Joshua Williams,6,1,0,0,0,0,0,0,1,9.8,9.8,1.4%,KC,13,2022
50,Bobby McCain,4,1,0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,13,2022
51,Desmond King II,2,3,0,0,0,0,1,0,1,9.3,9.3,12.8%,HOU,13,2022
52,Jevon Holland,5,2,0,0,0,0,0,0,1,9.0,9.0,21.2%,MIA,13,2022
53,Fabian Moreau,3,4,0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,13,2022
54,Keanu Neal,5,0,0,1,0,0,0,0,1,9.0,9.0,0.4%,FA,13,2022
55,Tyrann Mathieu,5,0,0,1,0,0,0,0,1,9.0,9.0,9.9%,NO,13,2022
56,Damarri Mathis,6,0,0,0,0,0,0,0,1,9.0,9.0,1.1%,DEN,13,2022
57,Michael Davis,3,0,0,3,0,0,0,0,1,9.0,9.0,1.0%,WAS,13,2022
58,Jessie Bates III,4,4,0,0,0,0,0,0,1,9.0,9.0,68.8%,ATL,13,2022
59,Vonn Bell,5,0,0,1,0,0,0,0,1,9.0,9.0,5.4%,CIN,13,2022
60,DeAndre Houston-Carson,3,2,0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,13,2022
61,Ryan Neal,3,2,0,0,0,0,0,0,1,8.5,8.5,2.0%,FA,13,2022
62,Taron Johnson,3,1,0,2,0,0,0,0,1,8.3,8.3,31.2%,BUF,13,2022
63,Will Harris,4,1,0,1,0,0,0,0,1,8.3,8.3,0.0%,NO,13,2022
64,Kevin Byard III,4,3,0,0,0,0,0,0,1,8.3,8.3,29.0%,CHI,13,2022
65,D.J. Reed Jr.,4,1,0,1,0,0,0,0,1,8.3,8.3,10.3%,NYJ,13,2022
66,Asante Samuel Jr.,4,1,0,1,0,0,0,0,1,8.3,8.3,4.3%,LAC,13,2022
67,Zyon Gilbert,5,1,0,0,0,0,0,0,1,8.3,8.3,0.0%,GB,13,2022
