Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jaquan Brisker,7,4,0,0,0,1,0,0,1,20.0,20.0,46.6%,CHI,11,2022
2,C.J. Gardner-Johnson,11,0,0,0,0,0,0,0,1,19.0,19.0,16.2%,PHI,11,2022
3,C.J. Henderson,10,0,0,0,0,0,0,0,1,17.5,17.5,0.8%,HOU,11,2022
4,Kyle Dugger,3,3,1,1,0,0,0,0,1,17.3,17.3,23.2%,NE,11,2022
5,Kendall Fuller,2,2,0,1,1,0,0,1,1,17.0,17.0,7.2%,MIA,11,2022
6,Charvarius Ward,9,1,0,0,0,0,0,0,1,16.8,16.8,30.5%,SF,11,2022
7,Cam Taylor-Britt,9,3,0,0,0,0,0,0,1,15.8,15.8,16.0%,CIN,11,2022
8,Budda Baker,8,2,0,1,0,0,0,0,1,15.0,15.0,36.4%,ARI,11,2022
9,Jayron Kearse,4,1,1,1,0,0,0,0,1,14.8,14.8,1.3%,FA,11,2022
10,Derwin James Jr.,4,3,1,0,0,0,0,0,1,14.8,14.8,75.7%,LAC,11,2022
11,Joshua Kalu,6,0,0,1,0,1,0,0,1,14.5,14.5,0.0%,FA,11,2022
12,Rasul Douglas,3,1,0,1,1,0,0,0,1,14.3,14.3,8.7%,BUF,11,2022
13,Jordan Whitehead,6,0,0,0,0,0,0,0,1,14.0,14.0,16.5%,TB,11,2022
14,Will Harris,5,3,0,0,0,1,0,0,1,13.8,13.8,0.0%,NO,11,2022
15,Andrew Booth Jr.,9,0,0,0,0,0,0,0,1,13.5,13.5,0.4%,MIN,11,2022
16,John Johnson III,8,2,0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,11,2022
17,Samuel Womack III,3,1,0,2,1,0,0,0,1,13.3,13.3,1.0%,SF,11,2022
18,Levi Wallace,3,1,0,2,1,0,0,0,1,13.3,13.3,2.2%,DEN,11,2022
19,Julian Love,5,2,0,1,0,0,0,0,1,13.0,13.0,33.6%,SEA,11,2022
20,L'Jarius Sneed,5,0,0,2,0,0,0,0,1,13.0,13.0,48.3%,TEN,11,2022
21,Damarri Mathis,7,1,0,1,0,0,0,0,1,12.8,12.8,1.1%,DEN,11,2022
22,Jimmie Ward,3,2,0,1,1,0,0,0,1,12.5,12.5,9.3%,HOU,11,2022
23,Patrick Peterson,5,0,0,0,0,0,0,0,1,12.5,12.5,0.8%,FA,11,2022
24,Jeremy Chinn,7,2,0,0,0,0,0,0,1,12.0,12.0,7.0%,WAS,11,2022
25,Desmond King II,6,4,0,0,0,0,0,0,1,12.0,12.0,12.8%,HOU,11,2022
26,DeShon Elliott,8,0,0,0,0,0,0,0,1,12.0,12.0,7.8%,PIT,11,2022
27,Marlon Humphrey,0,2,0,1,1,0,1,0,1,12.0,12.0,5.0%,BAL,11,2022
28,Harrison Smith,5,2,0,0,0,0,0,0,1,11.5,11.5,18.5%,MIN,11,2022
29,Eddie Jackson,6,1,0,1,0,0,0,0,1,11.3,11.3,3.5%,FA,11,2022
30,Darrick Forrest,2,2,0,1,1,0,0,0,1,11.0,11.0,10.6%,WAS,11,2022
31,Tyler Hall,3,0,1,0,0,0,0,0,1,11.0,11.0,0.0%,PHI,11,2022
32,Kerby Joseph,3,0,0,1,1,0,0,0,1,11.0,11.0,10.5%,DET,11,2022
33,Marcus Peters,4,1,0,0,0,1,0,0,1,10.8,10.8,1.2%,FA,11,2022
34,Rodney McLeod Jr.,3,3,0,1,0,0,0,0,1,10.8,10.8,0.4%,CLE,11,2022
35,Kyler Gordon,4,3,0,0,0,0,0,0,1,10.8,10.8,11.9%,CHI,11,2022
36,Camryn Bynum,6,2,0,0,0,0,0,0,1,10.5,10.5,54.8%,MIN,11,2022
37,Darren Hall,7,0,0,0,0,0,0,0,1,10.5,10.5,0.0%,ARI,11,2022
38,Adrian Amos,5,4,0,0,0,0,0,0,1,10.5,10.5,0.2%,FA,11,2022
39,Jerry Jacobs,6,0,0,1,0,0,0,0,1,10.5,10.5,12.4%,FA,11,2022
40,Jonathan Owens,4,6,0,0,0,0,0,0,1,10.5,10.5,5.3%,CHI,11,2022
41,Deommodore Lenoir,3,1,0,0,0,0,0,0,1,10.3,10.3,13.9%,SF,11,2022
42,Paulson Adebo,5,0,0,0,0,0,0,0,1,10.0,10.0,27.7%,NO,11,2022
43,Jaylinn Hawkins,1,2,0,1,1,0,0,0,1,9.5,9.5,11.0%,NE,11,2022
44,Jordan Poyer,2,3,0,1,0,0,0,0,1,9.3,9.3,26.5%,MIA,11,2022
