Rank,Player,SACK,INT,FR,FF,DEF TD,SFTY,SPC TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,New England Patriots,5,1,2,1,1,0,0,1,21.0,21.0,13.6%,NE,8,2019
2,San Francisco 49ers,7,3,0,0,0,0,0,1,17.0,17.0,97.8%,SF,8,2019
3,Jacksonville Jaguars,8,3,0,1,0,0,0,1,15.0,15.0,50.2%,JAC,8,2019
4,Pittsburgh Steelers,4,2,2,3,0,0,0,1,13.0,13.0,75.9%,PIT,8,2019
5,Minnesota Vikings,4,1,1,2,0,0,0,1,12.0,12.0,10.9%,MIN,8,2019
6,Philadelphia Eagles,4,0,1,3,0,0,0,1,12.0,12.0,51.6%,PHI,8,2019
7,Tennessee Titans,3,2,2,2,0,0,0,1,11.0,11.0,3.5%,TEN,8,2019
8,Detroit Lions,3,0,1,2,1,0,0,1,11.0,11.0,38.6%,DET,8,2019
9,Los Angeles Rams,5,0,0,0,0,0,0,1,9.0,9.0,21.2%,LAR,8,2019
10,Seattle Seahawks,2,1,2,2,0,0,0,1,9.0,9.0,22.4%,SEA,8,2019
11,Los Angeles Chargers,4,1,1,0,0,0,0,1,9.0,9.0,13.8%,LAC,8,2019
12,New Orleans Saints,4,0,0,0,0,0,0,1,8.0,8.0,64.0%,NO,8,2019
13,New York Giants,4,1,1,1,0,0,0,1,8.0,8.0,2.4%,NYG,8,2019
14,Denver Broncos,4,0,1,2,0,0,0,1,7.0,7.0,34.5%,DEN,8,2019
15,Indianapolis Colts,3,0,0,1,0,0,0,1,7.0,7.0,26.4%,IND,8,2019
16,Washington Commanders,3,0,1,1,0,0,0,1,6.0,6.0,8.1%,WAS,8,2019
17,Cleveland Browns,3,0,0,0,0,0,0,1,5.0,5.0,94.2%,CLE,8,2019
18,Tampa Bay Buccaneers,3,0,1,2,0,0,0,1,5.0,5.0,20.8%,TB,8,2019
19,Miami Dolphins,2,1,0,1,0,0,0,1,4.0,4.0,69.9%,MIA,8,2019
20,Kansas City Chiefs,5,0,0,0,0,0,0,1,4.0,4.0,77.7%,KC,8,2019
21,Green Bay Packers,2,0,1,1,0,0,0,1,4.0,4.0,26.4%,GB,8,2019
22,Chicago Bears,1,1,0,0,0,0,0,1,4.0,4.0,33.9%,CHI,8,2019
23,Buffalo Bills,3,0,1,1,0,0,0,1,4.0,4.0,61.3%,BUF,8,2019
24,New York Jets,2,0,1,1,0,0,0,1,3.0,3.0,82.4%,NYJ,8,2019
25,Las Vegas Raiders,3,0,0,1,0,0,0,1,3.0,3.0,24.5%,LV,8,2019
26,Carolina Panthers,3,1,0,0,0,1,0,1,3.0,3.0,3.0%,CAR,8,2019
27,Atlanta Falcons,2,0,0,0,0,0,0,1,2.0,2.0,16.7%,ATL,8,2019
28,Arizona Cardinals,0,1,0,0,0,0,0,1,1.0,1.0,0.8%,ARI,8,2019
29,Houston Texans,0,0,0,0,0,0,0,1,0.0,0.0,31.9%,HOU,8,2019
30,Cincinnati Bengals,0,0,0,0,0,0,0,1,0.0,0.0,50.0%,CIN,8,2019
