Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Dalton Schultz,7,10,56,8.0,13,0,2,0,0,0,0,1,24.6,24.6,77.7%,HOU,17,2022
2,Trey McBride,7,10,78,11.1,26,1,1,0,0,0,0,1,20.8,20.8,90.5%,ARI,17,2022
3,Mark Andrews,9,9,100,11.1,19,0,0,0,0,0,0,1,19.0,19.0,73.3%,BAL,17,2022
4,Brock Wright,3,4,13,4.3,9,0,2,0,0,0,0,1,16.3,16.3,0.2%,DET,17,2022
5,Darren Waller,3,5,72,24.0,24,3,1,0,0,0,0,1,16.2,16.2,56.5%,FA,17,2022
6,Colby Parkinson,5,7,36,7.2,12,0,1,0,0,0,0,1,14.6,14.6,0.6%,LAR,17,2022
7,Robert Tonyan,3,4,52,17.3,24,2,1,0,0,0,0,1,14.2,14.2,0.1%,MIN,17,2022
8,Tyler Conklin,6,6,80,13.3,30,2,0,0,0,0,0,1,14.0,14.0,18.4%,NYJ,17,2022
9,Taysom Hill,1,1,10,10.0,10,0,0,14,46,1,0,1,13.6,13.6,36.8%,NO,17,2022
10,Albert Okwuegbunam Jr.,3,6,45,15.0,25,1,1,0,0,0,0,1,13.5,13.5,0.1%,PHI,17,2022
11,T.J. Hockenson,7,12,59,8.4,13,0,0,0,0,0,0,1,12.9,12.9,81.3%,MIN,17,2022
12,George Kittle,4,8,23,5.8,9,0,1,0,0,0,0,1,12.3,12.3,97.3%,SF,17,2022
13,Tommy Tremble,3,3,33,11.0,17,0,1,0,0,0,0,1,12.3,12.3,0.4%,CAR,17,2022
14,Logan Thomas,6,7,56,9.3,15,0,0,0,0,0,0,1,11.6,11.6,19.3%,SF,17,2022
15,Travis Kelce,7,10,43,6.1,12,0,0,0,0,0,0,1,11.3,11.3,99.9%,KC,17,2022
16,Juwan Johnson,5,7,62,12.4,21,1,0,0,0,0,0,1,11.2,11.2,9.8%,NO,17,2022
17,Cole Kmet,2,3,27,13.5,14,0,1,0,0,0,0,1,10.7,10.7,72.3%,CHI,17,2022
18,Gerald Everett,3,3,15,5.0,7,0,1,0,0,0,0,1,10.5,10.5,23.5%,CHI,17,2022
19,Isaiah Likely,3,5,12,4.0,11,0,1,0,0,0,0,1,10.2,10.2,37.2%,BAL,17,2022
20,Hunter Henry,5,6,52,10.4,29,1,0,0,0,0,0,1,10.2,10.2,15.3%,NE,17,2022
21,Mike Gesicki,2,4,18,9.0,14,0,1,0,0,0,0,1,9.8,9.8,2.3%,CIN,17,2022
22,MyCole Pruitt,4,4,49,12.3,25,1,0,0,0,0,0,1,8.9,8.9,0.0%,PIT,17,2022
23,Blake Bell,1,1,17,17.0,17,0,1,0,0,0,0,1,8.7,8.7,0.0%,FA,17,2022
24,Foster Moreau,3,3,55,18.3,21,2,0,0,0,0,0,1,8.5,8.5,0.1%,NO,17,2022
25,Tyler Mabry,1,1,7,7.0,7,0,1,0,0,0,0,1,7.7,7.7,0.0%,SEA,17,2022
26,Dallas Goedert,3,6,45,15.0,18,0,0,0,0,0,0,1,7.5,7.5,89.7%,PHI,17,2022
27,Donald Parham Jr.,1,1,3,3.0,3,0,1,0,0,0,0,1,7.3,7.3,1.1%,LAC,17,2022
28,Daniel Bellinger,3,3,42,14.0,24,1,0,0,0,0,0,1,7.2,7.2,0.8%,NYG,17,2022
29,Pat Freiermuth,3,6,36,12.0,20,1,0,0,0,0,0,1,6.6,6.6,60.5%,PIT,17,2022
30,Noah Fant,2,3,40,20.0,29,1,0,0,0,0,0,1,6.0,6.0,2.0%,SEA,17,2022
31,Eric Saubert,3,3,30,10.0,24,1,0,0,0,0,0,1,6.0,6.0,0.0%,SF,17,2022
32,Jordan Akins,2,3,38,19.0,29,1,0,0,0,0,0,1,5.8,5.8,0.1%,CLE,17,2022
33,Chigoziem Okonkwo,3,4,24,8.0,12,0,0,0,0,0,0,1,5.4,5.4,23.7%,TEN,17,2022
34,C.J. Uzomah,3,7,24,8.0,12,0,0,0,0,0,0,1,5.4,5.4,0.1%,PHI,17,2022
35,Jelani Woods,3,4,19,6.3,11,0,0,0,0,0,0,1,4.9,4.9,1.2%,IND,17,2022
36,Hayden Hurst,2,2,25,12.5,21,1,0,0,0,0,0,1,4.5,4.5,2.3%,LAC,17,2022
37,Giovanni Ricci,1,1,32,32.0,32,2,0,0,0,0,0,1,4.2,4.2,0.1%,CLE,17,2022
38,Tyler Higbee,3,4,11,3.7,7,0,0,0,0,0,0,1,4.1,4.1,19.7%,LAR,17,2022
39,Evan Engram,1,2,16,16.0,16,0,0,1,13,0,0,1,3.9,3.9,97.0%,JAC,17,2022
