Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
35,David Njoku,2,5,14,7.0,8,0,0,0,0,0,0,1,3.4,3.4,94.0%,CLE,16,2022
36,Jake Ferguson,1,1,24,24.0,24,1,0,0,0,0,0,1,3.4,3.4,89.8%,DAL,16,2022
37,Cade Otton,2,7,12,6.0,7,0,0,0,0,0,0,1,3.2,3.2,16.7%,TB,16,2022
38,Anthony Firkser,2,3,10,5.0,5,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,16,2022
39,Will Dissly,1,1,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,0.3%,LAC,16,2022
40,Dan Arnold,1,1,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,0.0%,FA,16,2022
41,Johnny Mundt,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,1.5%,MIN,16,2022
42,Devin Asiasi,2,2,5,2.5,6,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,16,2022
43,Robert Tonyan,1,2,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.1%,MIN,16,2022
44,Ian Thomas,1,3,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.1%,CAR,16,2022
45,Brock Wright,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.2%,DET,16,2022
46,Connor Heyward,0,3,0,0.0,0,0,0,1,21,0,0,1,2.1,2.1,0.2%,PIT,16,2022
47,Chigoziem Okonkwo,1,2,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,23.7%,TEN,16,2022
48,Tre' McKitty,1,2,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.0%,BUF,16,2022
49,Juwan Johnson,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,9.8%,NO,16,2022
50,Parker Hesse,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,DET,16,2022
51,Noah Gray,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.9%,KC,16,2022
52,Donald Parham Jr.,1,2,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,1.1%,LAC,16,2022
53,Durham Smythe,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.7%,MIA,16,2022
54,Josh Oliver,1,3,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.6%,MIN,16,2022
55,Josiah Deguara,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,JAC,16,2022
56,Isaiah Likely,1,2,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,37.2%,BAL,16,2022
57,Ryan Griffin,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,FA,16,2022
58,Mo Alie-Cox,1,2,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.1%,IND,16,2022
59,Zach Gentry,1,1,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,0.0%,LV,16,2022
60,Geoff Swaim,1,1,-1,-1.0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%,FA,16,2022
61,Adam Trautman,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,DEN,16,2022
62,Stephen Sullivan,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CAR,16,2022
63,Tyler Davis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,16,2022
64,Quintin Morris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,BUF,16,2022
65,Kenny Yeboah,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYJ,16,2022
66,Teagan Quitoriano,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,HOU,16,2022
67,Ko Kieft,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,TB,16,2022
68,Cole Turner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,WAS,16,2022
69,Eric Saubert,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,16,2022
70,Tyler Kroft,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2022
71,MyCole Pruitt,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PIT,16,2022
72,Nick Boyle,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2022
73,Maxx Williams,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2022
74,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,16,2022
75,Stephen Anderson,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2022
76,Nick Vannett,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TEN,16,2022
