Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Zach Ertz,7,8,91,13.0,24,1,1,0,0,0,0,1,22.1,22.1,3.7%,WAS,12,2018
2,Eric Ebron,5,7,45,9.0,14,0,2,0,0,0,0,1,21.5,21.5,0.0%,FA,12,2018
3,David Njoku,5,5,63,12.6,24,2,1,0,0,0,0,1,17.3,17.3,94.0%,CLE,12,2018
4,Vernon Davis,2,4,73,36.5,53,5,1,0,0,0,0,1,15.3,15.3,1.6%,FA,12,2018
5,Rob Gronkowski,3,7,56,18.7,34,2,1,0,0,0,0,1,14.6,14.6,1.5%,FA,12,2018
6,Dan Arnold,4,6,45,11.3,25,1,1,0,0,0,0,1,14.5,14.5,0.0%,FA,12,2018
7,Jonnu Smith,2,2,63,31.5,61,4,1,0,0,0,0,1,14.3,14.3,8.1%,MIA,12,2018
8,Jordan Reed,6,8,75,12.5,20,1,0,0,0,0,0,1,13.5,13.5,19.0%,FA,12,2018
9,Kyle Rudolph,7,7,63,9.0,17,0,0,0,0,0,0,1,13.3,13.3,0.0%,FA,12,2018
10,Chris Herndon IV,7,8,57,8.1,21,1,0,0,0,0,0,1,12.7,12.7,0.0%,FA,12,2018
11,Matt LaCosse,3,4,34,11.3,17,0,1,0,0,0,0,1,12.4,12.4,0.0%,FA,12,2018
12,George Kittle,6,13,48,8.0,12,0,0,1,10,0,0,1,11.8,11.8,97.3%,SF,12,2018
13,Rhett Ellison,4,6,77,19.3,29,2,0,0,0,0,0,1,11.7,11.7,0.0%,FA,12,2018
14,Cameron Brate,3,4,26,8.7,11,0,1,0,0,0,0,1,11.6,11.6,2.0%,FA,12,2018
15,Jack Doyle,4,4,16,4.0,7,0,1,0,0,0,0,1,11.6,11.6,2.0%,FA,12,2018
16,Jared Cook,2,5,32,16.0,16,0,1,0,0,0,0,1,11.2,11.2,0.0%,FA,12,2018
17,C.J. Uzomah,6,12,39,6.5,13,0,0,0,0,0,0,1,9.9,9.9,0.1%,PHI,12,2018
18,Anthony Firkser,4,4,52,13.0,20,1,0,0,0,0,0,1,9.2,9.2,0.0%,FA,12,2018
19,Mark Andrews,1,1,74,74.0,74,4,0,0,0,0,0,1,8.4,8.4,73.3%,BAL,12,2018
20,Austin Hooper,5,5,31,6.2,12,0,0,0,0,0,0,1,8.1,8.1,0.4%,NE,12,2018
21,Darren Fells,1,1,6,6.0,6,0,1,0,0,0,0,1,7.6,7.6,0.0%,FA,12,2018
22,Jesse James,4,4,35,8.8,13,0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,12,2018
23,Ryan Griffin,3,4,38,12.7,22,1,0,0,0,0,0,1,6.8,6.8,0.0%,FA,12,2018
24,Jeff Heuerman,2,3,44,22.0,29,1,0,0,0,0,0,1,6.4,6.4,0.0%,FA,12,2018
25,Dallas Goedert,3,4,33,11.0,16,0,0,0,0,0,0,1,6.3,6.3,89.7%,PHI,12,2018
26,Lee Smith,2,2,39,19.5,30,2,0,0,0,0,0,1,5.9,5.9,0.0%,FA,12,2018
27,Vance McDonald,3,5,27,9.0,9,0,0,0,0,0,0,1,5.7,5.7,0.0%,FA,12,2018
28,Hayden Hurst,3,4,25,8.3,11,0,0,0,0,0,0,1,5.5,5.5,2.3%,LAC,12,2018
29,Jimmy Graham,2,4,34,17.0,25,1,0,0,0,0,0,1,5.4,5.4,0.0%,FA,12,2018
30,Trey Burton,4,7,28,7.0,13,0,0,0,0,0,1,1,4.8,4.8,0.0%,FA,12,2018
31,Durham Smythe,2,2,27,13.5,21,1,0,0,0,0,0,1,4.7,4.7,0.7%,MIA,12,2018
32,Michael Roberts,3,6,16,5.3,6,0,0,0,0,0,0,1,4.6,4.6,0.0%,FA,12,2018
33,Blake Jarwin,2,2,25,12.5,13,0,0,0,0,0,0,1,4.5,4.5,4.0%,FA,12,2018
34,Jordan Leggett,2,4,24,12.0,16,0,0,0,0,0,0,1,4.4,4.4,0.0%,FA,12,2018
35,Nick Vannett,2,2,22,11.0,13,0,0,0,0,0,0,1,4.2,4.2,0.0%,TEN,12,2018
36,Nick Boyle,2,2,19,9.5,10,0,0,0,0,0,0,1,3.9,3.9,0.0%,FA,12,2018
37,Jason Croom,2,3,16,8.0,11,0,0,0,0,0,0,1,3.6,3.6,0.0%,FA,12,2018
38,Sean Culkin,1,1,24,24.0,24,1,0,0,0,0,0,1,3.4,3.4,0.0%,FA,12,2018
39,Lance Kendricks,2,2,14,7.0,8,0,0,0,0,0,0,1,3.4,3.4,0.0%,FA,12,2018
40,Ed Dickson,2,2,13,6.5,9,0,0,0,0,0,0,1,3.3,3.3,0.0%,FA,12,2018
41,Greg Olsen,2,4,11,5.5,6,0,0,0,0,0,0,1,3.1,3.1,7.0%,FA,12,2018
42,Benjamin Watson,1,2,20,20.0,20,1,0,0,0,0,0,1,3.0,3.0,2.8%,FA,12,2018
