Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
38,Ian Thomas,2,4,14,7.0,8,0,0,0,0,0,0,1,3.4,3.4,0.1%,CAR,15,2018
39,Tyler Higbee,2,2,14,7.0,11,0,0,0,0,0,0,1,3.4,3.4,19.7%,LAR,15,2018
40,Ed Dickson,2,2,14,7.0,8,0,0,0,0,0,0,1,3.4,3.4,0.0%,FA,15,2018
41,Dallas Goedert,2,2,12,6.0,10,0,0,0,0,0,0,1,3.2,3.2,89.7%,PHI,15,2018
42,Virgil Green,2,3,9,4.5,6,0,0,0,0,0,0,1,2.9,2.9,0.0%,FA,15,2018
43,Jermaine Gresham,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,FA,15,2018
44,Eric Tomlinson,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,IND,15,2018
45,Cameron Brate,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,2.0%,FA,15,2018
46,Jesse James,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,15,2018
47,Eric Ebron,1,3,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,15,2018
48,Jordan Leggett,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,15,2018
49,James O'Shaughnessy,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,15,2018
50,Blake Bell,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,15,2018
51,Maxx Williams,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,15,2018
52,Jordan Thomas,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,FA,15,2018
53,MyCole Pruitt,1,2,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,PIT,15,2018
54,Ryan Griffin,1,1,-1,-1.0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%,FA,15,2018
55,Rhett Ellison,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
56,Derek Carrier,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
57,Logan Paulsen,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
58,Charles Clay,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
59,Dwayne Allen,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
60,Richard Rodgers,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
61,Xavier Grimble,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
62,Luke Willson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
63,Demetrius Harris,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
64,Jordan Matthews,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CAR,15,2018
65,Kelvin Benjamin,1,2,17,17.0,17,0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,15,2018
66,Clark Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
67,John Phillips,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
68,Marcedes Lewis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CHI,15,2018
69,Ryan Hewitt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
70,Mo Alie-Cox,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,IND,15,2018
71,Eric Saubert,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,15,2018
72,Johnny Mundt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.5%,MIN,15,2018
73,Anthony Firkser,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
74,Taysom Hill,0,1,0,0.0,0,0,0,1,17,0,0,1,0.0,0.0,36.8%,NO,15,2018
75,Dan Arnold,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
76,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,15,2018
77,Alan Cross,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
78,Robert Tonyan,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIN,15,2018
79,Antony Auclair,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
80,Ross Dwelley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ATL,15,2018
81,Matt Flanagan,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
82,Jordan Akins,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CLE,15,2018
83,James Looney,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
84,Durham Smythe,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,MIA,15,2018
85,Scott Simonson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
86,Jerome Cunningham,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
87,Devin Funchess,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
88,Nick O'Leary,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
89,Ben Koyack,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
90,Nick Boyle,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
91,Matt Lengel,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
92,Darren Fells,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
93,Bronson Kaufusi,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
94,Austin Hooper,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.4%,NE,15,2018
95,Nick Vannett,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TEN,15,2018
96,Seth DeValve,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
97,Rico Gathers,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
98,Ben Braunecker,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
99,Temarrick Hemingway,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
100,David Morgan II,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
101,Kevin McDermott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
102,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,15,2018
103,Tyler Ott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,15,2018
104,James Winchester,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,KC,15,2018
105,Beau Brinkley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,FA,15,2018
106,Daniel Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2018
