Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Travis Kelce,7,9,99,14.1,21,1,2,0,0,0,0,1,28.9,28.9,99.9%,KC,9,2018
2,Jeff Heuerman,10,11,83,8.3,14,0,1,0,0,0,0,1,24.3,24.3,0.0%,FA,9,2018
3,O.J. Howard,4,6,53,13.3,31,2,2,0,0,0,0,1,21.3,21.3,0.0%,FA,9,2018
4,George Kittle,4,4,108,27.0,71,4,1,0,0,0,0,1,20.8,20.8,97.3%,SF,9,2018
5,Greg Olsen,6,6,76,12.7,23,2,1,0,0,0,0,1,19.6,19.6,7.0%,FA,9,2018
6,Nick Vannett,6,8,52,8.7,11,0,1,0,0,0,0,1,17.2,17.2,0.0%,TEN,9,2018
7,Jimmy Graham,4,6,55,13.8,19,0,1,0,0,0,0,1,15.5,15.5,0.0%,FA,9,2018
8,Benjamin Watson,3,4,62,20.7,32,2,1,0,0,0,0,1,15.2,15.2,2.8%,FA,9,2018
9,Jonnu Smith,2,2,33,16.5,26,1,1,0,0,0,0,1,11.3,11.3,8.1%,MIA,9,2018
10,Vernon Davis,5,7,62,12.4,20,1,0,0,0,0,0,1,11.2,11.2,1.6%,FA,9,2018
11,Logan Thomas,7,8,40,5.7,9,0,0,0,0,0,0,1,11.0,11.0,19.3%,SF,9,2018
12,Trey Burton,2,3,28,14.0,26,1,1,0,0,0,0,1,10.8,10.8,0.0%,FA,9,2018
13,Chris Herndon IV,4,4,62,15.5,28,2,0,0,0,0,0,1,10.2,10.2,0.0%,FA,9,2018
14,Gerald Everett,3,5,48,16.0,20,1,0,0,0,0,0,1,9.8,9.8,23.5%,CHI,9,2018
15,David Njoku,4,5,53,13.3,19,0,0,0,0,0,0,1,9.3,9.3,94.0%,CLE,9,2018
16,Mark Andrews,3,6,50,16.7,21,2,0,0,0,0,0,1,8.0,8.0,73.3%,BAL,9,2018
17,Jordan Thomas,1,1,7,7.0,7,0,1,0,0,0,0,1,7.7,7.7,0.0%,FA,9,2018
18,Jordan Reed,4,6,34,8.5,12,0,0,0,0,0,0,1,7.4,7.4,19.0%,FA,9,2018
19,Jesse James,2,3,53,26.5,51,4,0,0,0,0,0,1,7.3,7.3,0.0%,FA,9,2018
20,Austin Hooper,3,3,41,13.7,23,2,0,0,0,0,0,1,7.1,7.1,0.4%,NE,9,2018
21,Tyler Higbee,2,4,40,20.0,33,2,0,0,0,0,0,1,6.0,6.0,19.7%,LAR,9,2018
22,Vance McDonald,3,6,25,8.3,13,0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,9,2018
23,Matt LaCosse,1,1,44,44.0,44,3,0,0,0,0,0,1,5.4,5.4,0.0%,FA,9,2018
24,Virgil Green,2,3,28,14.0,22,1,0,0,0,0,0,1,4.8,4.8,0.0%,FA,9,2018
25,Kyle Rudolph,2,2,28,14.0,24,1,0,0,0,0,0,1,4.8,4.8,0.0%,FA,9,2018
26,Jason Croom,3,5,36,12.0,26,1,0,0,0,0,1,1,4.6,4.6,0.0%,FA,9,2018
27,Cameron Brate,3,3,15,5.0,9,0,0,0,0,0,0,1,4.5,4.5,2.0%,FA,9,2018
28,Jared Cook,2,2,20,10.0,11,0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,9,2018
29,Luke Willson,2,2,17,8.5,12,0,0,0,0,0,0,1,3.7,3.7,0.0%,FA,9,2018
30,Blake Jarwin,2,2,15,7.5,10,0,0,0,0,0,0,1,3.5,3.5,4.0%,FA,9,2018
31,Dwayne Allen,1,1,21,21.0,21,1,0,0,0,0,0,1,3.1,3.1,0.0%,FA,9,2018
32,Hayden Hurst,1,2,21,21.0,21,1,0,0,0,0,0,1,3.1,3.1,2.3%,LAC,9,2018
33,Josh Hill,2,4,10,5.0,6,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,9,2018
34,Ryan Griffin,1,2,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,9,2018
35,Michael Roberts,1,4,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,9,2018
36,Ross Dwelley,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,ATL,9,2018
37,Derek Carrier,1,2,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,9,2018
38,Jordan Leggett,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,9,2018
39,Eric Tomlinson,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,IND,9,2018
40,Marcedes Lewis,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.1%,CHI,9,2018
41,Luke Stocker,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,9,2018
42,Orson Charles,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2018
43,Garrett Celek,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2018
44,Logan Paulsen,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2018
45,Lance Kendricks,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2018
46,Lee Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2018
47,Charles Clay,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2018
48,Xavier Grimble,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2018
49,Dion Sims,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2018
50,Levine Toilolo,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2018
51,Demetrius Harris,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2018
52,Kelvin Benjamin,4,9,40,10.0,15,0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,9,2018
53,Antonio Gates,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,FA,9,2018
54,Ed Dickson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2018
55,Darrell Daniels,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2018
56,Eric Saubert,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,9,2018
