Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Eric Ebron,9,15,105,11.7,28,1,2,0,0,0,0,1,31.5,31.5,0.0%,FA,5,2018
2,Zach Ertz,10,11,110,11.0,23,2,1,0,0,0,0,1,27.0,27.0,3.7%,WAS,5,2018
3,Austin Hooper,9,12,77,8.6,23,1,0,0,0,0,0,1,16.7,16.7,0.4%,NE,5,2018
4,Travis Kelce,5,8,100,20.0,40,5,0,0,0,0,0,1,15.0,15.0,99.9%,KC,5,2018
5,Jimmy Graham,6,10,76,12.7,24,1,0,0,0,0,0,1,13.6,13.6,0.0%,FA,5,2018
6,Niles Paul,7,9,65,9.3,19,0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,5,2018
7,Rob Gronkowski,6,7,75,12.5,19,0,0,0,0,0,0,1,13.5,13.5,1.5%,FA,5,2018
8,Erik Swoope,3,3,44,14.7,26,1,1,0,0,0,0,1,13.4,13.4,0.0%,FA,5,2018
9,George Kittle,5,7,83,16.6,45,3,0,0,0,0,0,1,13.3,13.3,97.3%,SF,5,2018
10,David Njoku,6,10,69,11.5,24,1,0,0,0,0,0,1,12.9,12.9,94.0%,CLE,5,2018
11,Ryan Griffin,6,9,65,10.8,13,0,0,0,0,0,0,1,12.5,12.5,0.0%,FA,5,2018
12,Josh Hill,2,2,24,12.0,23,1,1,0,0,0,0,1,10.4,10.4,0.0%,FA,5,2018
13,Kyle Rudolph,5,5,41,8.2,17,0,0,0,0,0,0,1,9.1,9.1,0.0%,FA,5,2018
14,Lance Kendricks,2,2,8,4.0,7,0,1,0,0,0,0,1,8.8,8.8,0.0%,FA,5,2018
15,Geoff Swaim,3,3,55,18.3,43,3,0,0,0,0,0,1,8.5,8.5,0.0%,FA,5,2018
16,Virgil Green,1,1,13,13.0,13,0,1,0,0,0,0,1,8.3,8.3,0.0%,FA,5,2018
17,Nick Vannett,3,4,43,14.3,32,2,0,0,0,0,0,1,7.3,7.3,0.0%,TEN,5,2018
18,Benjamin Watson,4,4,30,7.5,9,0,0,0,0,0,0,1,7.0,7.0,2.8%,FA,5,2018
19,Ian Thomas,3,6,38,12.7,27,1,0,0,0,0,0,1,6.8,6.8,0.1%,CAR,5,2018
20,C.J. Uzomah,2,2,43,21.5,25,1,0,0,0,0,0,1,6.3,6.3,0.1%,PHI,5,2018
21,Jared Cook,4,6,20,5.0,9,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,5,2018
22,James O'Shaughnessy,3,6,27,9.0,11,0,0,0,0,0,0,1,5.7,5.7,0.0%,FA,5,2018
23,Rhett Ellison,2,3,17,8.5,12,0,0,0,0,0,0,1,5.7,5.7,0.0%,FA,5,2018
24,Mike Gesicki,3,5,26,8.7,16,0,0,0,0,0,0,1,5.6,5.6,2.3%,CIN,5,2018
25,Gerald Everett,3,3,24,8.0,10,0,0,0,0,0,0,1,5.4,5.4,23.5%,CHI,5,2018
26,Tyler Higbee,2,4,26,13.0,17,0,0,0,0,0,0,1,4.6,4.6,19.7%,LAR,5,2018
27,Rico Gathers,1,1,32,32.0,32,2,0,0,0,0,0,1,4.2,4.2,0.0%,FA,5,2018
28,Jesse James,2,2,20,10.0,14,0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,5,2018
29,Matt LaCosse,2,2,19,9.5,11,0,0,0,0,0,0,1,3.9,3.9,0.0%,FA,5,2018
30,Antonio Gates,2,2,19,9.5,16,0,0,0,0,0,0,1,3.9,3.9,0.2%,FA,5,2018
31,Jeff Heuerman,2,4,18,9.0,14,0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,5,2018
32,Dallas Goedert,2,2,16,8.0,11,0,0,0,0,0,0,1,3.6,3.6,89.7%,PHI,5,2018
33,Seth DeValve,1,1,26,26.0,26,1,0,0,0,0,0,1,3.6,3.6,0.0%,FA,5,2018
34,Eric Tomlinson,2,3,15,7.5,12,0,0,0,0,0,0,1,3.5,3.5,0.0%,IND,5,2018
35,Vernon Davis,2,3,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,1.6%,FA,5,2018
36,Jordan Reed,1,2,21,21.0,21,1,0,0,0,0,0,1,3.1,3.1,19.0%,FA,5,2018
37,Jason Croom,2,2,9,4.5,7,0,0,0,0,0,0,1,2.9,2.9,0.0%,FA,5,2018
38,Maxx Williams,2,2,8,4.0,7,0,0,0,0,0,0,1,2.8,2.8,0.0%,FA,5,2018
39,Mark Andrews,1,3,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,73.3%,BAL,5,2018
40,Charles Clay,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,5,2018
41,Jordan Thomas,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,FA,5,2018
42,Blake Jarwin,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,4.0%,FA,5,2018
