Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Zach Ertz,14,16,145,10.4,23,2,2,0,0,0,0,1,40.5,40.5,3.7%,WAS,10,2018
2,Eric Ebron,3,3,69,23.0,53,4,2,1,2,1,0,1,28.1,28.1,0.0%,FA,10,2018
3,Austin Hooper,10,11,56,5.6,10,0,1,0,0,0,0,1,21.6,21.6,0.4%,NE,10,2018
4,George Kittle,9,10,83,9.2,22,1,0,0,0,0,0,1,17.3,17.3,97.3%,SF,10,2018
5,Vance McDonald,4,4,44,11.0,19,0,1,0,0,0,0,1,14.4,14.4,0.0%,FA,10,2018
6,Jonnu Smith,3,3,45,15.0,29,1,1,0,0,0,0,1,13.5,13.5,8.1%,MIA,10,2018
7,Tyler Higbee,3,3,25,8.3,10,0,1,0,0,0,0,1,11.5,11.5,19.7%,LAR,10,2018
8,Mo Alie-Cox,2,4,28,14.0,27,1,1,0,0,0,0,1,10.8,10.8,0.1%,IND,10,2018
9,Travis Kelce,6,7,46,7.7,10,0,0,0,0,0,0,1,10.6,10.6,99.9%,KC,10,2018
10,Ricky Seals-Jones,5,9,51,10.2,21,1,0,0,0,0,0,1,10.1,10.1,0.0%,FA,10,2018
11,Trey Burton,4,4,40,10.0,24,1,0,0,0,0,0,1,10.0,10.0,0.0%,FA,10,2018
12,James O'Shaughnessy,5,6,46,9.2,17,0,0,0,0,0,0,1,9.6,9.6,0.0%,FA,10,2018
13,Gerald Everett,2,2,15,7.5,10,0,1,0,0,0,0,1,9.5,9.5,23.5%,CHI,10,2018
14,Jared Cook,4,9,52,13.0,31,2,0,0,0,0,0,1,9.2,9.2,0.0%,FA,10,2018
15,Jordan Reed,4,6,51,12.8,24,1,0,0,0,0,0,1,9.1,9.1,19.0%,FA,10,2018
16,Evan Engram,4,5,46,11.5,31,2,0,0,0,0,0,1,8.6,8.6,97.0%,JAC,10,2018
17,Greg Olsen,4,6,40,10.0,14,0,0,0,0,0,0,1,8.0,8.0,7.0%,FA,10,2018
18,Nick Vannett,1,2,8,8.0,8,0,1,0,0,0,0,1,7.8,7.8,0.0%,TEN,10,2018
19,Jesse James,1,1,8,8.0,8,0,1,0,0,0,0,1,7.8,7.8,0.0%,FA,10,2018
20,Jack Doyle,3,3,36,12.0,20,1,0,0,0,0,0,1,6.6,6.6,2.0%,FA,10,2018
21,Chris Herndon IV,3,4,34,11.3,22,1,0,0,0,0,0,1,6.4,6.4,0.0%,FA,10,2018
