Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,George Kittle,7,9,210,30.0,85,10,1,0,0,0,0,1,34.0,34.0,97.3%,SF,14,2018
2,Rob Gronkowski,8,8,107,13.4,17,0,1,0,0,0,0,1,24.7,24.7,1.5%,FA,14,2018
3,Travis Kelce,7,9,77,11.0,17,0,1,0,0,0,0,1,20.7,20.7,99.9%,KC,14,2018
4,Jared Cook,7,10,116,16.6,30,2,0,0,0,0,0,1,18.6,18.6,0.0%,FA,14,2018
5,Ian Thomas,9,11,77,8.6,16,0,0,0,0,0,0,1,16.7,16.7,0.1%,CAR,14,2018
6,Eric Ebron,4,8,65,16.3,23,1,1,0,0,0,0,1,16.5,16.5,0.0%,FA,14,2018
7,Cameron Brate,2,4,12,6.0,11,0,2,0,0,0,0,1,15.2,15.2,2.0%,FA,14,2018
8,Dallas Goedert,4,5,44,11.0,26,1,1,0,0,0,0,1,14.4,14.4,89.7%,PHI,14,2018
9,Ryan Griffin,5,5,80,16.0,47,3,0,0,0,0,0,1,13.0,13.0,0.0%,FA,14,2018
10,Blake Jarwin,7,7,56,8.0,22,1,0,0,0,0,0,1,12.6,12.6,4.0%,FA,14,2018
11,Derek Carrier,2,2,29,14.5,23,1,1,0,0,0,0,1,10.9,10.9,0.0%,FA,14,2018
12,Evan Engram,3,5,77,25.7,39,4,0,0,0,0,0,1,10.7,10.7,97.0%,JAC,14,2018
13,Vernon Davis,4,4,31,7.8,11,0,0,0,0,0,0,1,9.1,9.1,1.6%,FA,14,2018
14,Zach Ertz,5,8,38,7.6,12,0,0,0,0,0,0,1,8.8,8.8,3.7%,WAS,14,2018
15,Maxx Williams,1,1,10,10.0,10,0,1,0,0,0,0,1,8.0,8.0,0.0%,FA,14,2018
16,Vance McDonald,4,4,37,9.3,19,0,0,0,0,0,0,1,7.7,7.7,0.0%,FA,14,2018
17,Austin Hooper,4,6,37,9.3,11,0,0,0,0,0,0,1,7.7,7.7,0.4%,NE,14,2018
18,Lee Smith,1,1,3,3.0,3,0,1,0,0,0,0,1,7.3,7.3,0.0%,FA,14,2018
19,Jordan Thomas,4,4,31,7.8,14,0,0,0,0,0,0,1,7.1,7.1,0.0%,FA,14,2018
20,Gerald Everett,4,7,29,7.3,9,0,0,0,0,0,0,1,6.9,6.9,23.5%,CHI,14,2018
21,C.J. Uzomah,3,3,37,12.3,24,1,0,0,0,0,0,1,6.7,6.7,0.1%,PHI,14,2018
22,Dalton Schultz,3,3,37,12.3,16,0,0,0,0,0,0,1,6.7,6.7,77.7%,HOU,14,2018
23,David Njoku,3,4,35,11.7,28,1,0,0,0,0,0,1,6.5,6.5,94.0%,CLE,14,2018
24,Ricky Seals-Jones,3,5,31,10.3,12,0,0,0,0,0,0,1,6.1,6.1,0.0%,FA,14,2018
25,Jordan Akins,2,2,40,20.0,27,1,0,0,0,0,0,1,6.0,6.0,0.1%,CLE,14,2018
26,Demetrius Harris,3,3,28,9.3,15,0,0,0,0,0,0,1,5.8,5.8,0.0%,FA,14,2018
27,Anthony Firkser,3,3,27,9.0,16,0,0,0,0,0,0,1,5.7,5.7,0.0%,FA,14,2018
28,Benjamin Watson,3,3,24,8.0,11,0,0,0,0,0,0,1,5.4,5.4,2.8%,FA,14,2018
29,Jesse James,2,2,28,14.0,22,1,0,0,0,0,0,1,4.8,4.8,0.0%,FA,14,2018
30,Levine Toilolo,2,2,26,13.0,16,0,0,0,0,0,0,1,4.6,4.6,0.0%,FA,14,2018
31,James O'Shaughnessy,3,4,12,4.0,7,0,0,0,0,0,0,1,4.2,4.2,0.0%,FA,14,2018
32,Trey Burton,2,5,22,11.0,17,0,0,0,0,0,0,1,4.2,4.2,0.0%,FA,14,2018
33,Antonio Gates,2,2,19,9.5,10,0,0,0,0,0,0,1,3.9,3.9,0.2%,FA,14,2018
34,Blake Bell,2,2,16,8.0,9,0,0,0,0,0,0,1,3.6,3.6,0.0%,FA,14,2018
35,Eric Saubert,2,3,15,7.5,8,0,0,0,0,0,0,1,3.5,3.5,0.0%,SF,14,2018
36,Jimmy Graham,2,5,13,6.5,8,0,0,0,0,0,0,1,3.3,3.3,0.0%,FA,14,2018
37,Kyle Rudolph,2,5,7,3.5,5,0,0,0,0,0,0,1,2.7,2.7,0.0%,FA,14,2018
38,Chris Herndon IV,1,2,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,14,2018
39,Jordan Leggett,1,2,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,14,2018
40,Nick Vannett,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,TEN,14,2018
41,Antony Auclair,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,14,2018
42,Tyler Conklin,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,18.4%,NYJ,14,2018
43,Tyler Higbee,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,19.7%,LAR,14,2018
44,MyCole Pruitt,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,PIT,14,2018
45,Orson Charles,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,14,2018
46,Luke Stocker,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,14,2018
47,Charles Clay,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,14,2018
48,Logan Thomas,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,19.3%,SF,14,2018
49,Brian Parker,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,14,2018
50,Ed Dickson,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,14,2018
51,Matt LaCosse,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,FA,14,2018
52,Rico Gathers,1,1,-1,-1.0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%,FA,14,2018
53,Rhett Ellison,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2018
54,Garrett Celek,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2018
55,Lance Kendricks,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2018
56,Virgil Green,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2018
57,Richard Rodgers,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2018
58,Erik Swoope,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2018
59,Ryan Hewitt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2018
60,Xavier Grimble,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2018
61,Jordan Reed,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,19.0%,FA,14,2018
62,Luke Willson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2018
63,Jordan Matthews,1,1,6,6.0,6,0,0,0,0,0,0,1,0.0,0.0,0.0%,CAR,14,2018
64,Clark Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2018
65,Jermaine Gresham,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2018
66,John Phillips,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2018
67,Marcedes Lewis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CHI,14,2018
68,Taysom Hill,0,0,0,0.0,0,0,0,1,-6,0,0,1,0.0,0.0,36.8%,NO,14,2018
69,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,14,2018
70,Alan Cross,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2018
71,Adam Shaheen,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2018
72,Jacob Hollister,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2018
