Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
46,Matt Lengel,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,8,2018
47,Orson Charles,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
48,Rhett Ellison,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
49,Derek Carrier,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
50,Garrett Celek,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
51,Dwayne Allen,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
52,Lance Kendricks,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
53,Lee Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
54,Xavier Grimble,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
55,Dion Sims,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
56,Demetrius Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
57,Jordan Matthews,4,5,93,23.3,36,4,0,0,0,0,0,1,0.0,0.0,0.0%,CAR,8,2018
58,Kelvin Benjamin,2,7,45,22.5,40,3,0,0,0,0,0,1,0.0,0.0,0.1%,FA,8,2018
59,Logan Thomas,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,19.3%,SF,8,2018
60,Ryan Hewitt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
61,Benjamin Watson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.8%,FA,8,2018
62,Clark Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
63,Marcedes Lewis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CHI,8,2018
64,Darrell Daniels,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
65,Robert Tonyan,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIN,8,2018
66,Taysom Hill,1,1,5,5.0,5,0,0,3,-2,0,0,1,0.0,0.0,36.8%,NO,8,2018
67,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,8,2018
68,Alan Cross,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
69,Joshua Perkins,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
70,Antony Auclair,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
71,Michael Roberts,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
72,Jeremy Sprinkle,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
73,Jordan Leggett,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
74,David Njoku,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,94.0%,CLE,8,2018
75,Deon Yelder,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
76,Ross Dwelley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ATL,8,2018
77,Dan Arnold,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
78,Durham Smythe,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,MIA,8,2018
79,Tyler Conklin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,18.4%,NYJ,8,2018
80,Jordan Akins,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CLE,8,2018
81,Scott Simonson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
82,Kyle Nelson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
83,Devin Funchess,3,3,27,9.0,18,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
84,Nick O'Leary,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
85,C.J. Uzomah,0,4,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,PHI,8,2018
86,Jake Fisher,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
87,Chris Manhertz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,8,2018
88,Josh Hill,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
89,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,8,2018
90,Kevin McDermott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
91,James Winchester,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,KC,8,2018
92,David Morgan II,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
93,Ben Braunecker,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
94,Tyler Ott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,8,2018
95,Gabe Holmes,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
96,Brian Parker,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
97,Eric Tomlinson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,IND,8,2018
98,Daniel Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
