Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Travis Kelce,10,15,127,12.7,37,4,1,0,0,0,0,1,28.7,28.7,99.9%,KC,11,2018
2,Jordan Reed,7,11,71,10.1,24,1,1,0,0,0,0,1,20.1,20.1,19.0%,FA,11,2018
3,Gerald Everett,3,4,49,16.3,40,3,2,0,0,0,0,1,19.9,19.9,23.5%,CHI,11,2018
4,Antonio Gates,5,7,80,16.0,27,2,1,0,0,0,0,1,19.0,19.0,0.2%,FA,11,2018
5,O.J. Howard,5,6,78,15.6,24,3,0,0,0,0,0,1,12.8,12.8,0.0%,FA,11,2018
6,Robert Tonyan,1,1,54,54.0,54,4,1,0,0,0,0,1,12.4,12.4,0.1%,MIN,11,2018
7,Tyler Higbee,6,7,63,10.5,16,0,0,0,0,0,0,1,12.3,12.3,19.7%,LAR,11,2018
8,Jared Cook,3,6,31,10.3,23,1,1,0,0,0,0,1,12.1,12.1,0.0%,FA,11,2018
9,Vance McDonald,3,6,27,9.0,11,0,1,0,0,0,0,1,11.7,11.7,0.0%,FA,11,2018
10,Jonnu Smith,6,8,44,7.3,9,0,0,0,0,0,0,1,10.4,10.4,8.1%,MIA,11,2018
11,Greg Olsen,2,3,9,4.5,8,0,1,0,0,0,0,1,8.9,8.9,7.0%,FA,11,2018
12,Evan Engram,2,2,66,33.0,54,4,0,0,0,0,0,1,8.6,8.6,97.0%,JAC,11,2018
13,Ed Dickson,1,1,15,15.0,15,0,1,0,0,0,0,1,8.5,8.5,0.0%,FA,11,2018
14,Jack Doyle,4,4,43,10.8,16,0,0,0,0,0,0,1,8.3,8.3,2.0%,FA,11,2018
15,Nick Boyle,4,4,36,9.0,16,0,0,0,0,0,0,1,7.6,7.6,0.0%,FA,11,2018
16,Matt Lengel,1,1,4,4.0,4,0,1,0,0,0,0,1,7.4,7.4,0.0%,FA,11,2018
17,Anthony Firkser,3,3,44,14.7,28,1,0,0,0,0,0,1,7.4,7.4,0.0%,FA,11,2018
18,C.J. Uzomah,3,5,41,13.7,20,1,0,0,0,0,0,1,7.1,7.1,0.1%,PHI,11,2018
19,Austin Hooper,4,8,27,6.8,9,0,0,0,0,0,0,1,6.7,6.7,0.4%,NE,11,2018
20,Geoff Swaim,4,5,24,6.0,12,0,0,0,0,0,0,1,6.4,6.4,0.0%,FA,11,2018
21,Jordan Akins,2,2,42,21.0,28,1,0,0,0,0,0,1,6.2,6.2,0.1%,CLE,11,2018
22,Jeff Heuerman,4,5,20,5.0,6,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,11,2018
23,Virgil Green,2,4,27,13.5,26,1,0,0,0,0,0,1,4.7,4.7,0.0%,FA,11,2018
24,Josh Hill,2,4,26,13.0,16,0,0,0,0,0,0,1,4.6,4.6,0.0%,FA,11,2018
25,Dan Arnold,2,2,25,12.5,23,1,0,0,0,0,0,1,4.5,4.5,0.0%,FA,11,2018
26,Logan Paulsen,2,2,19,9.5,13,0,0,0,0,0,0,1,3.9,3.9,0.0%,FA,11,2018
27,Luke Stocker,2,3,16,8.0,11,0,0,0,0,0,0,1,3.6,3.6,0.0%,FA,11,2018
28,Cameron Brate,2,3,16,8.0,10,0,0,0,0,0,0,1,3.6,3.6,2.0%,FA,11,2018
29,Zach Ertz,2,3,15,7.5,8,0,0,0,0,0,0,1,3.5,3.5,3.7%,WAS,11,2018
30,Kyle Rudolph,2,5,13,6.5,7,0,0,0,0,0,0,1,3.3,3.3,0.0%,FA,11,2018
31,Lance Kendricks,2,2,12,6.0,9,0,0,0,0,0,0,1,3.2,3.2,0.0%,FA,11,2018
32,MyCole Pruitt,1,1,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,0.0%,PIT,11,2018
33,Mark Andrews,1,1,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,73.3%,BAL,11,2018
34,Nick Vannett,1,2,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,0.0%,TEN,11,2018
35,Lee Smith,2,2,6,3.0,4,0,0,0,0,0,0,1,2.6,2.6,0.0%,FA,11,2018
36,Jimmy Graham,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,11,2018
37,Levine Toilolo,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,11,2018
38,Rhett Ellison,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,11,2018
