Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jared Cook,9,12,180,20.0,45,7,0,0,0,0,0,1,27.0,27.0,0.0%,FA,1,2018
2,Rob Gronkowski,7,8,123,17.6,30,5,1,0,0,0,1,1,23.3,23.3,1.5%,FA,1,2018
3,Will Dissly,3,5,105,35.0,66,5,1,0,0,0,0,1,19.5,19.5,0.3%,LAC,1,2018
4,Eric Ebron,4,5,51,12.8,26,1,1,0,0,0,0,1,15.1,15.1,0.0%,FA,1,2018
5,Jordan Reed,4,5,48,12.0,22,1,1,0,0,0,0,1,14.8,14.8,19.0%,FA,1,2018
6,George Kittle,5,9,90,18.0,36,2,0,0,0,0,0,1,14.0,14.0,97.3%,SF,1,2018
7,Jack Doyle,7,10,60,8.6,13,0,0,0,0,0,1,1,11.0,11.0,2.0%,FA,1,2018
8,Zach Ertz,5,10,48,9.6,18,0,0,0,0,0,0,1,9.8,9.8,3.7%,WAS,1,2018
9,Delanie Walker,4,7,52,13.0,16,0,0,0,0,0,0,1,9.2,9.2,0.1%,FA,1,2018
10,Jesse James,3,5,60,20.0,37,2,0,0,0,0,0,1,9.0,9.0,0.0%,FA,1,2018
11,Benjamin Watson,4,4,44,11.0,21,1,0,0,0,0,0,1,8.4,8.4,2.8%,FA,1,2018
12,Kyle Rudolph,1,2,11,11.0,11,0,1,0,0,0,0,1,8.1,8.1,0.0%,FA,1,2018
13,Tyler Eifert,3,3,44,14.7,29,1,0,0,0,0,0,1,7.4,7.4,0.0%,FA,1,2018
14,O.J. Howard,2,2,54,27.0,35,2,0,0,0,0,0,1,7.4,7.4,0.0%,FA,1,2018
15,Nick Boyle,3,6,40,13.3,25,1,0,0,0,0,0,1,7.0,7.0,0.0%,FA,1,2018
16,Maxx Williams,3,3,32,10.7,24,1,0,0,0,0,0,1,6.2,6.2,0.0%,FA,1,2018
17,Mark Andrews,3,4,31,10.3,12,0,0,0,0,0,0,1,6.1,6.1,73.3%,BAL,1,2018
18,Neal Sterling,3,3,27,9.0,12,0,0,0,0,0,0,1,5.7,5.7,0.0%,FA,1,2018
19,Luke Stocker,2,2,37,18.5,31,2,0,0,0,0,0,1,5.7,5.7,0.0%,FA,1,2018
20,Antonio Gates,2,3,16,8.0,9,0,0,0,0,0,0,1,5.6,5.6,0.2%,FA,1,2018
21,Austin Seferian-Jenkins,3,5,25,8.3,13,0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,1,2018
22,Austin Hooper,3,4,24,8.0,15,0,0,0,0,0,0,1,5.4,5.4,0.4%,NE,1,2018
23,Greg Olsen,2,2,33,16.5,19,0,0,0,0,0,0,1,5.3,5.3,7.0%,FA,1,2018
24,Ricky Seals-Jones,3,6,19,6.3,7,0,0,0,0,0,0,1,4.9,4.9,0.0%,FA,1,2018
25,Jake Butt,2,4,29,14.5,22,1,0,0,0,0,0,1,4.9,4.9,0.1%,FA,1,2018
26,Geoff Swaim,3,4,18,6.0,11,0,0,0,0,0,0,1,4.8,4.8,0.0%,FA,1,2018
27,David Njoku,3,7,13,4.3,8,0,0,0,0,0,0,1,4.3,4.3,94.0%,CLE,1,2018
28,Virgil Green,2,2,21,10.5,15,0,0,0,0,0,0,1,4.1,4.1,0.0%,FA,1,2018
29,Derek Carrier,2,3,20,10.0,12,0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,1,2018
30,Evan Engram,2,5,18,9.0,13,0,0,0,0,0,0,1,3.8,3.8,97.0%,JAC,1,2018
31,Jason Croom,2,3,18,9.0,10,0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,1,2018
32,Jordan Thomas,1,2,27,27.0,27,1,0,0,0,0,0,1,3.7,3.7,0.0%,FA,1,2018
33,Logan Thomas,1,2,24,24.0,24,1,0,0,0,0,0,1,3.4,3.4,19.3%,SF,1,2018
34,Jordan Akins,2,2,11,5.5,8,0,0,0,0,0,0,1,3.1,3.1,0.1%,CLE,1,2018
35,Dion Sims,2,3,9,4.5,9,0,0,0,0,0,0,1,2.9,2.9,0.0%,FA,1,2018
36,Jimmy Graham,2,4,8,4.0,7,0,0,0,0,0,0,1,2.8,2.8,0.0%,FA,1,2018
37,Rhett Ellison,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,FA,1,2018
38,Trey Burton,1,5,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,1,2018
39,Josh Hill,1,1,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,1,2018
40,Jeff Heuerman,1,1,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,1,2018
41,Ian Thomas,2,2,4,2.0,7,0,0,0,0,0,0,1,2.4,2.4,0.1%,CAR,1,2018
42,Lance Kendricks,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,1,2018
43,Erik Swoope,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,1,2018
44,Jonnu Smith,1,3,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,8.1%,MIA,1,2018
45,Darren Fells,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,1,2018
46,Nick Vannett,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,TEN,1,2018
47,Mike Gesicki,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,2.3%,CIN,1,2018
48,David Morgan II,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,1,2018
49,Vernon Davis,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,1.6%,FA,1,2018
50,Tyler Kroft,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,1,2018
51,Eric Tomlinson,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,IND,1,2018
52,Levine Toilolo,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,1,2018
53,Travis Kelce,1,6,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,99.9%,KC,1,2018
54,Tyler Conklin,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,18.4%,NYJ,1,2018
