Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Travis Kelce,7,10,109,15.6,31,3,2,0,0,0,0,1,29.9,29.9,99.9%,KC,2,2018
2,Jesse James,5,5,138,27.6,46,7,1,0,0,0,0,1,24.8,24.8,0.0%,FA,2,2018
3,Zach Ertz,11,13,94,8.5,34,2,0,0,0,0,0,1,20.4,20.4,3.7%,WAS,2,2018
4,Evan Engram,7,7,67,9.6,18,0,1,0,0,0,0,1,19.7,19.7,97.0%,JAC,2,2018
5,O.J. Howard,3,4,96,32.0,75,5,1,0,0,0,0,1,18.6,18.6,0.0%,FA,2,2018
6,Austin Hooper,5,5,59,11.8,30,2,1,0,0,0,0,1,16.9,16.9,0.4%,NE,2,2018
7,Jimmy Graham,6,8,95,15.8,34,3,0,0,0,0,0,1,15.5,15.5,0.0%,FA,2,2018
8,Kyle Rudolph,7,8,72,10.3,23,1,0,0,0,0,0,1,14.2,14.2,0.0%,FA,2,2018
9,Will Dissly,3,5,42,14.0,34,2,1,0,0,0,0,1,13.2,13.2,0.3%,LAC,2,2018
10,Trey Burton,4,4,20,5.0,9,0,1,1,2,0,0,1,12.2,12.2,0.0%,FA,2,2018
11,Eric Ebron,3,4,26,8.7,13,0,1,0,0,0,0,1,11.6,11.6,0.0%,FA,2,2018
12,Austin Seferian-Jenkins,3,4,23,7.7,11,0,1,0,0,0,0,1,11.3,11.3,0.0%,FA,2,2018
13,Mark Andrews,3,4,17,5.7,11,0,1,0,0,0,0,1,10.7,10.7,73.3%,BAL,2,2018
14,Garrett Celek,2,2,22,11.0,11,0,1,0,0,0,0,1,10.2,10.2,0.0%,FA,2,2018
15,Joshua Perkins,4,6,57,14.3,30,2,0,0,0,0,0,1,9.7,9.7,0.0%,FA,2,2018
16,Jordan Reed,6,8,55,9.2,19,0,0,0,0,0,1,1,9.5,9.5,19.0%,FA,2,2018
17,Jared Cook,4,4,49,12.3,20,2,0,0,0,0,0,1,8.9,8.9,0.0%,FA,2,2018
18,A.J. Derby,1,2,19,19.0,19,0,1,0,0,0,0,1,8.9,8.9,0.0%,FA,2,2018
19,Jake Butt,4,5,48,12.0,22,1,0,0,0,0,0,1,8.8,8.8,0.1%,FA,2,2018
20,Michael Roberts,1,1,15,15.0,15,0,1,0,0,0,0,1,8.5,8.5,0.0%,FA,2,2018
21,Virgil Green,3,3,55,18.3,25,2,0,0,0,0,0,1,8.5,8.5,0.0%,FA,2,2018
22,C.J. Uzomah,3,4,45,15.0,29,1,0,0,0,0,0,1,7.5,7.5,0.1%,PHI,2,2018
23,Tyler Higbee,1,2,3,3.0,3,0,1,0,0,0,0,1,7.3,7.3,19.7%,LAR,2,2018
24,Maxx Williams,3,3,31,10.3,25,1,0,1,7,0,0,1,6.8,6.8,0.0%,FA,2,2018
25,Jacob Hollister,3,3,35,11.7,23,1,0,0,0,0,0,1,6.5,6.5,0.0%,FA,2,2018
26,David Njoku,4,7,20,5.0,8,0,0,0,0,0,0,1,6.0,6.0,94.0%,CLE,2,2018
27,Ricky Seals-Jones,4,6,17,4.3,8,0,0,0,0,0,0,1,5.7,5.7,0.0%,FA,2,2018
28,Vance McDonald,3,5,26,8.7,13,0,0,0,0,0,0,1,5.6,5.6,0.0%,FA,2,2018
29,Nick Vannett,3,5,23,7.7,11,0,0,0,0,0,0,1,5.3,5.3,0.0%,TEN,2,2018
30,Chris Herndon IV,2,4,30,15.0,17,0,0,0,0,0,0,1,5.0,5.0,0.0%,FA,2,2018
31,Benjamin Watson,3,5,19,6.3,8,0,0,0,0,0,0,1,4.9,4.9,2.8%,FA,2,2018
32,Charles Clay,2,3,29,14.5,21,1,0,0,0,0,0,1,4.9,4.9,0.0%,FA,2,2018
33,Nick Boyle,2,4,26,13.0,17,0,0,0,0,0,0,1,4.6,4.6,0.0%,FA,2,2018
34,Tyler Eifert,2,4,23,11.5,16,0,0,0,0,0,0,1,4.3,4.3,0.0%,FA,2,2018
35,George Kittle,2,4,22,11.0,17,0,0,0,0,0,0,1,4.2,4.2,97.3%,SF,2,2018
36,Jordan Akins,2,2,21,10.5,13,0,0,0,0,0,0,1,4.1,4.1,0.1%,CLE,2,2018
37,Jack Doyle,2,5,20,10.0,12,0,0,0,0,0,0,1,4.0,4.0,2.0%,FA,2,2018
38,David Morgan II,2,2,19,9.5,13,0,0,0,0,0,0,1,3.9,3.9,0.0%,FA,2,2018
39,Darren Fells,2,2,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,0.0%,FA,2,2018
40,Luke Stocker,2,2,15,7.5,11,0,0,0,0,0,0,1,3.5,3.5,0.0%,FA,2,2018
41,Rob Gronkowski,2,4,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,1.5%,FA,2,2018
42,Eric Tomlinson,1,2,24,24.0,24,1,0,0,0,0,0,1,3.4,3.4,0.0%,IND,2,2018
43,Niles Paul,1,1,22,22.0,22,1,0,0,0,0,0,1,3.2,3.2,0.0%,FA,2,2018
44,Tyler Kroft,2,2,11,5.5,6,0,0,0,0,0,0,1,3.1,3.1,0.0%,FA,2,2018
45,Jeff Heuerman,2,3,10,5.0,6,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,2,2018
46,Ian Thomas,2,3,10,5.0,8,0,0,0,0,0,0,1,3.0,3.0,0.1%,CAR,2,2018
