Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Vance McDonald,4,4,112,28.0,75,4,1,0,0,0,0,1,21.2,21.2,0.0%,FA,3,2018
2,Dallas Goedert,7,7,73,10.4,19,0,1,0,0,0,0,1,20.3,20.3,89.7%,PHI,3,2018
3,Travis Kelce,8,10,114,14.3,25,2,0,0,0,0,0,1,19.4,19.4,99.9%,KC,3,2018
4,Kyle Rudolph,5,6,48,9.6,17,0,1,0,0,0,0,1,15.8,15.8,0.0%,FA,3,2018
5,George Kittle,5,7,79,15.8,23,1,0,0,0,0,0,1,14.9,14.9,97.3%,SF,3,2018
6,Tyler Eifert,6,8,74,12.3,20,1,0,0,0,0,0,1,13.4,13.4,0.0%,FA,3,2018
7,O.J. Howard,6,8,72,12.0,21,1,0,0,0,0,0,1,13.2,13.2,0.0%,FA,3,2018
8,Rhett Ellison,3,3,39,13.0,17,0,1,0,0,0,0,1,12.9,12.9,0.0%,FA,3,2018
9,Cameron Brate,3,4,34,11.3,21,1,1,0,0,0,0,1,12.4,12.4,2.0%,FA,3,2018
10,Zach Ertz,5,10,73,14.6,28,1,0,0,0,0,0,1,12.3,12.3,3.7%,WAS,3,2018
11,Benjamin Watson,5,6,71,14.2,27,1,0,0,0,0,0,1,12.1,12.1,2.8%,FA,3,2018
12,Ricky Seals-Jones,1,3,35,35.0,35,2,1,0,0,0,0,1,10.5,10.5,0.0%,FA,3,2018
13,Jordan Reed,4,7,65,16.3,34,2,0,0,0,0,0,1,10.5,10.5,19.0%,FA,3,2018
14,C.J. Uzomah,2,2,19,9.5,18,0,1,0,0,0,0,1,9.9,9.9,0.1%,PHI,3,2018
15,Geoff Swaim,5,7,47,9.4,20,1,0,0,0,0,0,1,9.7,9.7,0.0%,FA,3,2018
16,Jason Croom,1,1,26,26.0,26,1,1,0,0,0,0,1,9.6,9.6,0.0%,FA,3,2018
17,Trey Burton,4,5,55,13.8,25,1,0,0,0,0,0,1,9.5,9.5,0.0%,FA,3,2018
18,Jimmy Graham,5,7,45,9.0,18,0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,3,2018
19,Rob Gronkowski,4,5,51,12.8,19,0,0,0,0,0,0,1,9.1,9.1,1.5%,FA,3,2018
20,Vernon Davis,2,2,70,35.0,50,5,0,0,0,0,0,1,9.0,9.0,1.6%,FA,3,2018
21,Eric Ebron,5,11,33,6.6,9,0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,3,2018
22,Demetrius Harris,1,3,13,13.0,13,0,1,0,0,0,0,1,8.3,8.3,0.0%,FA,3,2018
23,Jared Cook,5,6,31,6.2,13,0,0,0,0,0,0,1,8.1,8.1,0.0%,FA,3,2018
24,Mark Andrews,2,3,59,29.5,30,3,0,0,0,0,0,1,7.9,7.9,73.3%,BAL,3,2018
25,Antonio Gates,3,5,45,15.0,27,1,0,0,0,0,0,1,7.5,7.5,0.2%,FA,3,2018
26,Jordan Thomas,2,2,53,26.5,39,2,0,0,0,0,0,1,7.3,7.3,0.0%,FA,3,2018
27,Austin Hooper,3,4,23,7.7,12,0,0,0,0,0,0,1,7.3,7.3,0.4%,NE,3,2018
28,Nick Vannett,4,5,27,6.8,12,0,0,0,0,0,0,1,6.7,6.7,0.0%,TEN,3,2018
29,Ryan Griffin,2,4,44,22.0,32,2,0,0,0,0,0,1,6.4,6.4,0.0%,FA,3,2018
30,Mike Gesicki,3,3,31,10.3,19,0,0,0,0,0,0,1,6.1,6.1,2.3%,CIN,3,2018
31,David Njoku,2,2,36,18.0,19,0,0,0,0,0,0,1,5.6,5.6,94.0%,CLE,3,2018
32,Tyler Higbee,2,2,35,17.5,20,1,0,0,0,0,0,1,5.5,5.5,19.7%,LAR,3,2018
33,Ian Thomas,3,5,20,6.7,18,0,0,0,0,0,0,1,5.0,5.0,0.1%,CAR,3,2018
34,Austin Seferian-Jenkins,3,5,18,6.0,7,0,0,0,0,0,0,1,4.8,4.8,0.0%,FA,3,2018
35,Charles Clay,2,3,18,9.0,13,0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,3,2018
36,Luke Willson,2,3,10,5.0,12,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,3,2018
37,Evan Engram,1,1,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,97.0%,JAC,3,2018
38,Jake Butt,2,4,8,4.0,5,0,0,0,0,0,0,1,2.8,2.8,0.1%,FA,3,2018
39,Jordan Akins,1,1,18,18.0,18,0,0,0,0,0,0,1,2.8,2.8,0.1%,CLE,3,2018
40,Jeff Heuerman,2,4,7,3.5,4,0,0,0,0,0,0,1,2.7,2.7,0.0%,FA,3,2018
41,Josh Hill,1,1,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,0.0%,FA,3,2018
42,A.J. Derby,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,FA,3,2018
43,Tyler Kroft,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,FA,3,2018
44,Eric Tomlinson,1,2,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,IND,3,2018
45,Logan Paulsen,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,FA,3,2018
46,Luke Stocker,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,FA,3,2018
47,Joshua Perkins,1,4,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.0%,FA,3,2018
48,Chris Herndon IV,2,2,-1,-0.5,7,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,3,2018
49,Jonnu Smith,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,8.1%,MIA,3,2018
50,Jermaine Gresham,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,3,2018
51,Erik Swoope,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,3,2018
52,Tyler Conklin,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,18.4%,NYJ,3,2018
53,Garrett Celek,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,3,2018
54,Jesse James,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,3,2018
55,Virgil Green,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,3,2018
56,Maxx Williams,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,3,2018
57,Will Dissly,1,3,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.3%,LAC,3,2018
58,Gerald Everett,1,2,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,23.5%,CHI,3,2018
59,Nick Boyle,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,FA,3,2018
60,Orson Charles,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
61,Dwayne Allen,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
62,Derek Carrier,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
63,Lance Kendricks,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
64,Niles Paul,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
65,Lee Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
66,Ryan Hewitt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
67,Dion Sims,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
68,Levine Toilolo,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
69,Kelvin Benjamin,3,5,29,9.7,12,0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,3,2018
70,Xavier Grimble,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
71,Jordan Matthews,2,2,21,10.5,14,0,0,0,0,0,0,1,0.0,0.0,0.0%,CAR,3,2018
72,Clark Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
73,Marcedes Lewis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CHI,3,2018
74,Eric Saubert,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,3,2018
75,Johnny Mundt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.5%,MIN,3,2018
76,Sean Culkin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
77,Blake Jarwin,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,FA,3,2018
78,Taysom Hill,0,0,0,0.0,0,0,0,3,39,0,0,1,0.0,0.0,36.8%,NO,3,2018
79,Darrell Daniels,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
80,Cole Wick,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
81,Alan Cross,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
82,Robert Tonyan,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIN,3,2018
83,Mason Schreck,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
84,Antony Auclair,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
85,Jeremy Sprinkle,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
86,Jordan Leggett,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
87,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,3,2018
88,Durham Smythe,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,MIA,3,2018
89,Chris Manhertz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,3,2018
90,Devin Funchess,4,7,67,16.8,27,2,1,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
91,MyCole Pruitt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PIT,3,2018
92,Jake Fisher,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2018
