Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Zach Ertz,12,16,110,9.2,23,2,2,0,0,0,0,1,35.0,35.0,3.7%,WAS,16,2018
2,Kyle Rudolph,9,9,122,13.6,44,3,2,0,0,0,0,1,33.2,33.2,0.0%,FA,16,2018
3,Chris Herndon IV,6,7,82,13.7,26,1,1,0,0,0,0,1,20.2,20.2,0.0%,FA,16,2018
4,Evan Engram,6,6,87,14.5,32,3,0,2,26,0,0,1,17.3,17.3,97.0%,JAC,16,2018
5,David Njoku,3,4,73,24.3,66,4,1,0,0,0,0,1,16.3,16.3,94.0%,CLE,16,2018
6,Mark Andrews,2,2,83,41.5,68,4,1,0,0,0,0,1,16.3,16.3,73.3%,BAL,16,2018
7,C.J. Uzomah,4,5,49,12.3,14,0,1,0,0,0,0,1,14.9,14.9,0.1%,PHI,16,2018
8,Ian Thomas,4,5,48,12.0,27,1,1,0,0,0,0,1,14.8,14.8,0.1%,CAR,16,2018
9,George Kittle,7,12,74,10.6,35,2,0,0,0,0,0,1,14.4,14.4,97.3%,SF,16,2018
10,MyCole Pruitt,2,3,29,14.5,27,1,1,0,0,0,0,1,10.9,10.9,0.0%,PIT,16,2018
11,Ed Dickson,3,3,19,6.3,18,0,1,0,0,0,0,1,10.9,10.9,0.0%,FA,16,2018
12,Darren Fells,3,3,18,6.0,9,0,1,0,0,0,0,1,10.8,10.8,0.0%,FA,16,2018
13,Scott Simonson,3,3,16,5.3,8,0,1,0,0,0,0,1,10.6,10.6,0.0%,FA,16,2018
14,Travis Kelce,5,9,54,10.8,23,1,0,0,0,0,0,1,10.4,10.4,99.9%,KC,16,2018
15,Gerald Everett,5,6,28,5.6,9,0,0,2,16,0,0,1,9.4,9.4,23.5%,CHI,16,2018
16,Nick Vannett,2,2,11,5.5,10,0,1,0,0,0,0,1,9.1,9.1,0.0%,TEN,16,2018
