Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Tyreek Hill,11,15,215,19.5,47,9,2,0,0,0,0,1,44.5,44.5,100.0%,MIA,1,2023
2,Brandon Aiyuk,8,8,129,16.1,23,2,2,0,0,0,0,1,32.9,32.9,98.2%,SF,1,2023
3,Jakobi Meyers,9,10,81,9.0,21,1,2,0,0,0,0,1,29.1,29.1,75.5%,LV,1,2023
4,Stefon Diggs,10,13,102,10.2,18,0,1,0,0,0,0,1,26.2,26.2,99.7%,HOU,1,2023
5,Kendrick Bourne,6,11,64,10.7,19,0,2,0,0,0,0,1,24.4,24.4,4.7%,NE,1,2023
6,Calvin Ridley,8,11,101,12.6,29,2,1,0,0,0,0,1,24.1,24.1,95.3%,TEN,1,2023
7,Justin Jefferson,9,12,150,16.7,42,7,0,0,0,0,0,1,24.0,24.0,100.0%,MIN,1,2023
8,Michael Pittman Jr.,8,11,97,12.1,39,2,1,0,0,0,0,1,23.7,23.7,97.2%,IND,1,2023
9,Puka Nacua,10,15,119,11.9,21,2,0,0,0,0,0,1,21.9,21.9,96.9%,LAR,1,2023
10,Chris Olave,8,10,112,14.0,45,3,0,0,0,0,0,1,19.2,19.2,98.8%,NO,1,2023
11,Amon-Ra St. Brown,6,9,71,11.8,21,1,1,0,0,0,0,1,19.1,19.1,100.0%,DET,1,2023
12,Rashid Shaheed,5,6,89,17.8,41,4,1,2,11,0,1,1,19.0,19.0,43.1%,NO,1,2023
13,Mike Evans,6,10,66,11.0,28,1,1,0,0,0,0,1,18.6,18.6,98.1%,TB,1,2023
14,Romeo Doubs,4,5,26,6.5,13,0,2,0,0,0,0,1,18.6,18.6,43.2%,GB,1,2023
15,Tutu Atwell,6,8,119,19.8,44,4,0,0,0,0,0,1,17.9,17.9,9.4%,LAR,1,2023
16,DeVonta Smith,7,10,47,6.7,13,0,1,0,0,0,0,1,17.7,17.7,98.0%,PHI,1,2023
17,Zay Flowers,9,10,78,8.7,21,2,0,2,9,0,0,1,17.7,17.7,92.0%,BAL,1,2023
18,Zay Jones,5,7,55,11.0,18,0,1,0,0,0,0,1,16.5,16.5,17.3%,ARI,1,2023
19,Jordan Addison,4,6,61,15.3,39,2,1,0,0,0,0,1,16.1,16.1,88.6%,MIN,1,2023
20,Darnell Mooney,4,7,53,13.3,23,2,1,0,0,0,0,1,15.3,15.3,39.2%,ATL,1,2023
21,A.J. Brown,7,10,79,11.3,23,1,0,0,0,0,0,1,14.9,14.9,99.9%,PHI,1,2023
22,Garrett Wilson,5,5,34,6.8,14,0,1,0,0,0,0,1,14.4,14.4,97.7%,NYJ,1,2023
23,Keenan Allen,6,9,76,12.7,36,2,0,2,6,0,0,1,14.2,14.2,91.1%,CHI,1,2023
24,Nico Collins,6,11,80,13.3,26,1,0,0,0,0,0,1,14.0,14.0,95.6%,HOU,1,2023
25,DK Metcalf,3,5,47,15.7,28,1,1,0,0,0,0,1,13.7,13.7,98.5%,SEA,1,2023
26,DeAndre Hopkins,7,13,65,9.3,16,0,0,0,0,0,0,1,13.5,13.5,92.5%,TEN,1,2023
27,Courtland Sutton,4,5,32,8.0,15,0,1,0,0,0,0,1,13.2,13.2,83.4%,DEN,1,2023
28,River Cracraft,3,5,40,13.3,24,1,1,0,0,0,0,1,13.0,13.0,0.1%,MIA,1,2023
29,Davante Adams,6,9,66,11.0,18,0,0,0,0,0,0,1,12.6,12.6,99.9%,LV,1,2023
30,Josh Reynolds,4,7,80,20.0,33,3,0,0,0,0,0,1,12.0,12.0,7.4%,DEN,1,2023
31,Jaylen Waddle,4,5,78,19.5,35,3,0,0,0,0,0,1,11.8,11.8,96.3%,MIA,1,2023
32,CeeDee Lamb,4,4,77,19.3,49,3,0,0,0,0,0,1,11.7,11.7,100.0%,DAL,1,2023
33,Robert Woods,6,10,57,9.5,19,0,0,0,0,0,0,1,11.7,11.7,2.7%,HOU,1,2023
34,Rashee Rice,3,5,29,9.7,25,1,1,1,-3,0,0,1,11.6,11.6,89.7%,KC,1,2023
35,Allen Robinson II,5,8,64,12.8,31,2,0,0,0,0,0,1,11.4,11.4,0.6%,NYG,1,2023
36,Deebo Samuel Sr.,5,7,55,11.0,22,1,0,2,8,0,0,1,11.3,11.3,98.8%,SF,1,2023
37,Michael Thomas,5,8,61,12.2,25,1,0,0,0,0,0,1,11.1,11.1,17.2%,FA,1,2023
38,Curtis Samuel,5,5,54,10.8,32,2,0,1,6,0,0,1,11.0,11.0,48.9%,BUF,1,2023
39,KaVontae Turpin,2,3,11,5.5,7,0,0,3,14,1,0,1,10.5,10.5,0.8%,DAL,1,2023
40,Chris Godwin,5,6,51,10.2,16,0,0,0,0,0,0,1,10.1,10.1,90.4%,TB,1,2023
41,Nick Westbrook-Ikhine,4,7,58,14.5,24,2,0,0,0,0,0,1,9.8,9.8,0.2%,TEN,1,2023
42,Calvin Austin III,6,6,37,6.2,13,0,0,0,0,0,0,1,9.7,9.7,0.8%,PIT,1,2023
43,Elijah Moore,3,7,43,14.3,33,2,0,2,19,0,0,1,9.2,9.2,23.3%,CLE,1,2023
44,Lil'Jordan Humphrey,2,2,11,5.5,6,0,1,0,0,0,0,1,9.1,9.1,0.1%,DEN,1,2023
45,Ja'Marr Chase,5,9,39,7.8,12,0,0,1,2,0,0,1,9.1,9.1,99.4%,CIN,1,2023
46,Jahan Dotson,5,7,40,8.0,14,0,0,0,0,0,0,1,9.0,9.0,30.6%,WAS,1,2023
47,Trey Palmer,2,3,8,4.0,7,0,1,0,0,0,0,1,8.8,8.8,1.6%,TB,1,2023
48,Hollywood Brown,3,5,28,9.3,11,0,0,1,29,0,0,1,8.7,8.7,79.0%,KC,1,2023
49,George Pickens,5,7,36,7.2,9,0,0,0,0,0,0,1,8.6,8.6,86.9%,PIT,1,2023
50,Mike Williams,4,5,45,11.3,24,1,0,0,0,0,0,1,8.5,8.5,48.1%,NYJ,1,2023
51,DeMario Douglas,4,7,40,10.0,23,1,0,0,0,0,0,1,8.0,8.0,21.2%,NE,1,2023
52,Diontae Johnson,3,6,48,16.0,26,1,0,0,0,0,0,1,7.8,7.8,83.3%,CAR,1,2023
53,Rondale Moore,3,3,33,11.0,31,2,0,2,12,0,0,1,7.5,7.5,5.3%,ATL,1,2023
54,JuJu Smith-Schuster,4,7,33,8.3,15,0,0,0,0,0,0,1,7.3,7.3,7.0%,NE,1,2023
55,Braxton Berrios,3,5,42,14.0,16,0,0,0,0,0,0,1,7.2,7.2,1.3%,MIA,1,2023
56,Marquez Valdes-Scantling,2,2,48,24.0,34,2,0,0,0,0,0,1,6.8,6.8,1.3%,BUF,1,2023
57,Amari Cooper,3,7,37,12.3,20,1,0,0,0,0,0,1,6.7,6.7,91.4%,CLE,1,2023
58,Allen Lazard,2,4,46,23.0,24,2,0,0,0,0,0,1,6.6,6.6,4.8%,NYJ,1,2023
59,Jayden Reed,2,5,48,24.0,30,2,0,1,-2,0,0,1,6.6,6.6,77.1%,GB,1,2023
60,Rashod Bateman,3,3,35,11.7,18,0,0,0,0,0,0,1,6.5,6.5,9.6%,BAL,1,2023
61,Justin Watson,2,4,45,22.5,26,1,0,0,0,0,0,1,6.5,6.5,1.8%,KC,1,2023
62,Tank Dell,3,4,34,11.3,13,0,0,0,0,0,0,1,6.4,6.4,60.1%,HOU,1,2023
63,Van Jefferson,4,5,24,6.0,10,0,0,0,0,0,0,1,6.4,6.4,1.4%,PIT,1,2023
64,Mack Hollins,3,4,31,10.3,11,0,0,0,0,0,0,1,6.1,6.1,0.3%,BUF,1,2023
65,K.J. Osborn,3,6,31,10.3,19,0,0,0,0,0,0,1,6.1,6.1,15.4%,NE,1,2023
66,Josh Downs,3,7,30,10.0,22,1,0,0,0,0,0,1,6.0,6.0,27.0%,IND,1,2023
67,Xavier Gipson,0,0,0,0.0,0,0,0,0,0,0,0,1,6.0,6.0,0.7%,NYJ,1,2023
68,Odell Beckham Jr.,2,3,37,18.5,29,1,0,0,0,0,0,1,5.7,5.7,33.2%,MIA,1,2023
69,Gabe Davis,2,4,32,16.0,26,1,0,0,0,0,0,1,5.2,5.2,54.7%,JAC,1,2023
70,Terry McLaurin,2,4,31,15.5,19,0,0,0,0,0,0,1,5.1,5.1,90.2%,WAS,1,2023
71,Brandon Johnson,2,3,31,15.5,21,1,0,0,0,0,0,1,5.1,5.1,1.1%,DEN,1,2023
72,Noah Brown,3,4,20,6.7,7,0,0,1,-1,0,0,1,4.9,4.9,23.5%,HOU,1,2023
73,Treylon Burks,2,3,18,9.0,14,0,0,1,9,0,0,1,4.7,4.7,6.1%,TEN,1,2023
74,DJ Moore,2,2,25,12.5,14,0,0,0,0,0,0,1,4.5,4.5,97.7%,CHI,1,2023
75,Darius Slayton,3,5,15,5.0,8,0,0,0,0,0,0,1,4.5,4.5,2.7%,NYG,1,2023
76,Deonte Harty,3,4,9,3.0,5,0,0,1,4,0,0,1,4.3,4.3,0.1%,BAL,1,2023
77,Terrace Marshall Jr.,2,6,23,11.5,12,0,0,0,0,0,0,1,4.3,4.3,0.2%,CAR,1,2023
78,Jaxon Smith-Njigba,3,5,13,4.3,10,0,0,0,0,0,0,1,4.3,4.3,76.1%,SEA,1,2023
79,Brandin Cooks,2,4,22,11.0,16,0,0,0,0,0,0,1,4.2,4.2,43.9%,DAL,1,2023
80,Laviska Shenault Jr.,2,2,16,8.0,14,0,0,2,5,0,0,1,4.1,4.1,0.2%,SEA,1,2023
81,Michael Wilson,2,4,19,9.5,15,0,0,0,0,0,0,1,3.9,3.9,9.0%,ARI,1,2023
82,Samori Toure,2,3,18,9.0,16,0,0,0,0,0,0,1,3.8,3.8,0.0%,GB,1,2023
83,Jonathan Mingo,2,5,17,8.5,9,0,0,0,0,0,0,1,3.7,3.7,7.1%,CAR,1,2023
84,Lawrence Cager,2,2,17,8.5,9,0,0,0,0,0,0,1,3.7,3.7,0.0%,NYG,1,2023
85,Quez Watkins,2,2,17,8.5,9,0,0,0,0,0,0,1,3.7,3.7,0.2%,PIT,1,2023
86,Tyler Scott,2,2,14,7.0,9,0,0,0,0,0,0,1,3.4,3.4,0.3%,CHI,1,2023
87,Adam Thielen,2,2,12,6.0,9,0,0,0,0,0,0,1,3.2,3.2,76.1%,CAR,1,2023
88,Tyler Lockett,2,4,10,5.0,5,0,0,0,0,0,0,1,3.0,3.0,88.8%,SEA,1,2023
89,Kalif Raymond,1,1,20,20.0,20,1,0,0,0,0,0,1,3.0,3.0,1.3%,DET,1,2023
90,Tyler Boyd,2,3,10,5.0,6,0,0,0,0,0,0,1,3.0,3.0,28.0%,TEN,1,2023
91,Deven Thompkins,2,3,10,5.0,8,0,0,0,0,0,0,1,3.0,3.0,0.1%,FA,1,2023
92,Marvin Mims Jr.,2,2,9,4.5,5,0,0,0,0,0,0,1,2.9,2.9,6.6%,DEN,1,2023
93,Quentin Johnston,2,3,9,4.5,11,0,0,0,0,0,0,1,2.9,2.9,20.4%,LAC,1,2023
94,Donovan Peoples-Jones,1,2,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,1.8%,DET,1,2023
95,Michael Gallup,1,2,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,6.4%,LV,1,2023
96,Xavier Hutchinson,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.2%,HOU,1,2023
