Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
30,Keenan Allen,3,5,32,10.7,22,1,1,0,0,0,0,1,12.2,12.2,91.1%,CHI,4,2023
31,Drake London,3,7,28,9.3,15,0,1,0,0,0,0,1,11.8,11.8,93.0%,ATL,4,2023
32,Calvin Ridley,2,2,38,19.0,30,2,1,0,0,0,0,1,11.8,11.8,95.3%,TEN,4,2023
33,Courtland Sutton,3,5,27,9.0,13,0,1,0,0,0,0,1,11.7,11.7,83.4%,DEN,4,2023
34,Michael Gallup,5,6,60,12.0,29,1,0,0,0,0,0,1,11.0,11.0,6.4%,LV,4,2023
35,Joshua Palmer,3,8,77,25.7,51,4,0,0,0,0,0,1,10.7,10.7,26.4%,LAC,4,2023
36,Jayden Reed,3,5,55,18.3,44,3,0,0,0,0,0,1,10.5,10.5,77.1%,GB,4,2023
37,Christian Watson,2,4,25,12.5,24,1,1,0,0,0,0,1,10.5,10.5,74.8%,GB,4,2023
38,DeAndre Hopkins,4,6,63,15.8,38,2,0,0,0,0,0,1,10.3,10.3,92.5%,TEN,4,2023
39,Tyreek Hill,3,5,58,19.3,20,1,0,1,14,0,0,1,10.2,10.2,100.0%,MIA,4,2023
40,Josh Reynolds,3,6,69,23.0,26,3,0,0,0,0,0,1,9.9,9.9,7.4%,DEN,4,2023
41,Wan'Dale Robinson,5,6,40,8.0,12,0,0,1,7,0,0,1,9.7,9.7,10.1%,NYG,4,2023
42,Tyler Lockett,4,6,54,13.5,23,1,0,0,0,0,0,1,9.4,9.4,88.8%,SEA,4,2023
43,Jalen Tolbert,4,4,53,13.3,18,0,0,0,0,0,0,1,9.3,9.3,1.5%,DAL,4,2023
44,Michael Thomas,4,6,53,13.3,20,1,0,0,0,0,0,1,9.3,9.3,17.2%,FA,4,2023
45,Darnell Mooney,4,4,51,12.8,17,0,0,0,0,0,0,1,9.1,9.1,39.2%,ATL,4,2023
46,Derius Davis,2,2,16,8.0,11,0,0,3,51,0,0,1,8.7,8.7,0.4%,LAC,4,2023
47,Trey Palmer,2,3,6,3.0,5,0,1,0,0,0,0,1,8.6,8.6,1.6%,TB,4,2023
48,Jaylen Waddle,4,5,46,11.5,17,0,0,0,0,0,0,1,8.6,8.6,96.3%,MIA,4,2023
49,Jerry Jeudy,3,5,52,17.3,25,1,0,0,0,0,0,1,8.2,8.2,62.0%,CLE,4,2023
50,Zay Flowers,3,4,56,18.7,43,3,0,1,-6,0,0,1,8.0,8.0,92.0%,BAL,4,2023
51,Brandon Johnson,1,1,4,4.0,4,0,1,0,0,0,0,1,7.4,7.4,1.1%,DEN,4,2023
52,Tutu Atwell,5,9,24,4.8,11,0,0,0,0,0,0,1,7.4,7.4,9.4%,LAR,4,2023
53,Dyami Brown,2,3,51,25.5,35,2,0,0,0,0,0,1,7.1,7.1,0.2%,WAS,4,2023
54,Mike Evans,3,3,40,13.3,18,0,0,0,0,0,0,1,7.0,7.0,98.1%,TB,4,2023
55,Brandin Cooks,4,4,27,6.8,11,0,0,0,0,0,0,1,6.7,6.7,43.9%,DAL,4,2023
56,Marvin Mims Jr.,2,2,47,23.5,48,3,0,0,0,0,0,1,6.7,6.7,6.6%,DEN,4,2023
57,Tyler Boyd,4,7,26,6.5,9,0,0,0,0,0,0,1,6.6,6.6,28.0%,TEN,4,2023
58,DeMario Douglas,2,3,45,22.5,42,3,0,0,0,0,0,1,6.5,6.5,21.2%,NE,4,2023
59,Rashid Shaheed,3,7,33,11.0,12,0,0,0,0,0,0,1,6.3,6.3,43.1%,NO,4,2023
60,Rashee Rice,3,5,32,10.7,18,0,0,0,0,0,0,1,6.2,6.2,89.7%,KC,4,2023
61,KaVontae Turpin,1,1,5,5.0,5,0,0,1,46,0,0,1,6.1,6.1,0.8%,DAL,4,2023
62,Calvin Austin III,3,5,24,8.0,12,0,0,1,5,0,0,1,5.9,5.9,0.8%,PIT,4,2023
63,Kendrick Bourne,2,3,36,18.0,20,1,0,0,0,0,0,1,5.6,5.6,4.7%,NE,4,2023
64,Robert Woods,3,6,26,8.7,13,0,0,0,0,0,0,1,5.6,5.6,2.7%,HOU,4,2023
65,George Pickens,3,7,25,8.3,17,0,0,0,0,0,0,1,5.5,5.5,86.9%,PIT,4,2023
66,Isaiah Hodgins,3,3,24,8.0,11,0,0,0,0,0,0,1,5.4,5.4,0.6%,NYG,4,2023
67,Josh Downs,2,3,34,17.0,30,2,0,0,0,0,0,1,5.4,5.4,27.0%,IND,4,2023
68,Chris Moore,1,3,44,44.0,44,3,0,0,0,0,0,1,5.4,5.4,0.1%,ARI,4,2023
69,Jakobi Meyers,2,4,33,16.5,25,1,0,0,0,0,0,1,5.3,5.3,75.5%,LV,4,2023
70,DeVante Parker,2,4,33,16.5,22,1,0,0,0,0,0,1,5.3,5.3,1.7%,FA,4,2023
71,Van Jefferson,2,3,29,14.5,16,0,0,0,0,0,0,1,4.9,4.9,1.4%,PIT,4,2023
72,DJ Chark Jr.,2,3,28,14.0,18,0,0,0,0,0,0,1,4.8,4.8,4.6%,LAC,4,2023
73,Alec Pierce,1,2,38,38.0,38,2,0,0,0,0,0,1,4.8,4.8,2.4%,IND,4,2023
74,Kalif Raymond,1,1,-2,-2.0,0,0,0,1,40,0,0,1,4.8,4.8,1.3%,DET,4,2023
75,Samori Toure,1,1,35,35.0,35,2,0,0,0,0,0,1,4.5,4.5,0.0%,GB,4,2023
76,Parris Campbell,3,5,15,5.0,8,0,0,0,0,0,0,1,4.5,4.5,0.7%,PHI,4,2023
77,Michael Pittman Jr.,1,5,15,15.0,15,0,0,0,0,0,0,1,4.5,4.5,97.2%,IND,4,2023
78,Darius Slayton,2,3,23,11.5,12,0,0,0,0,0,0,1,4.3,4.3,2.7%,NYG,4,2023
79,Ray-Ray McCloud III,2,2,22,11.0,14,0,0,0,0,0,0,1,4.2,4.2,0.6%,ATL,4,2023
80,Kadarius Toney,2,2,22,11.0,15,0,0,0,0,0,0,1,4.2,4.2,6.0%,KC,4,2023
81,Zach Pascal,3,4,10,3.3,9,0,0,0,0,0,0,1,4.0,4.0,0.1%,ARI,4,2023
82,KhaDarel Hodge,2,2,19,9.5,10,0,0,0,0,0,0,1,3.9,3.9,0.1%,ATL,4,2023
83,Tank Dell,1,3,16,16.0,16,0,0,2,13,0,0,1,3.9,3.9,60.1%,HOU,4,2023
84,Tee Higgins,2,4,19,9.5,10,0,0,0,0,0,0,1,3.9,3.9,94.5%,CIN,4,2023
85,Trent Sherfield Sr.,2,3,18,9.0,9,0,0,0,0,0,0,1,3.8,3.8,0.1%,MIN,4,2023
86,Jaxon Smith-Njigba,3,6,5,1.7,3,0,0,0,0,0,0,1,3.5,3.5,76.1%,SEA,4,2023
87,Hunter Renfrow,2,4,12,6.0,12,0,0,0,0,0,0,1,3.2,3.2,0.7%,FA,4,2023
88,John Metchie III,1,2,22,22.0,22,1,0,0,0,0,0,1,3.2,3.2,0.8%,HOU,4,2023
89,Equanimeous St. Brown,1,1,21,21.0,21,1,0,0,0,0,0,1,3.1,3.1,0.1%,NO,4,2023
90,Deonte Harty,2,2,10,5.0,7,0,0,0,0,0,0,1,3.0,3.0,0.1%,BAL,4,2023
91,Jalin Hyatt,2,2,10,5.0,7,0,0,0,0,0,0,1,3.0,3.0,3.6%,NYG,4,2023
92,Laviska Shenault Jr.,1,1,12,12.0,12,0,0,1,7,0,0,1,2.9,2.9,0.2%,SEA,4,2023
93,Devin Duvernay,2,2,8,4.0,10,0,0,0,0,0,0,1,2.8,2.8,0.2%,JAC,4,2023
94,Quentin Johnston,1,3,18,18.0,18,0,0,0,0,0,0,1,2.8,2.8,20.4%,LAC,4,2023
95,Randall Cobb,2,4,8,4.0,5,0,0,0,0,0,0,1,2.8,2.8,0.0%,FA,4,2023
96,Trenton Irwin,1,1,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,0.6%,CIN,4,2023
97,Xavier Gipson,1,1,4,4.0,4,0,0,2,13,0,0,1,2.7,2.7,0.7%,NYJ,4,2023
98,Cedrick Wilson Jr.,1,2,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,1.1%,NO,4,2023
99,Amari Cooper,1,6,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,91.4%,CLE,4,2023
100,K.J. Osborn,1,2,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,15.4%,NE,4,2023
101,Byron Pringle,1,2,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,4,2023
102,JuJu Smith-Schuster,1,5,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,7.0%,NE,4,2023
103,Lil'Jordan Humphrey,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.1%,DEN,4,2023
104,Olamide Zaccheaus,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.1%,WAS,4,2023
105,Elijah Moore,2,4,20,10.0,13,0,0,1,-20,0,0,1,2.0,2.0,23.3%,CLE,4,2023
106,Cody Thompson,1,1,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.0%,TB,4,2023
107,Willie Snead IV,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,4,2023
108,Skyy Moore,0,2,0,0.0,0,0,0,2,19,0,0,1,1.9,1.9,6.5%,KC,4,2023
109,Tyler Scott,0,0,0,0.0,0,0,0,2,19,0,0,1,1.9,1.9,0.3%,CHI,4,2023
110,Allen Robinson II,1,2,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.6%,NYG,4,2023
111,Donovan Peoples-Jones,1,4,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,1.8%,DET,4,2023
112,Ronnie Bell,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.1%,SF,4,2023
113,Marquez Valdes-Scantling,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,1.3%,BUF,4,2023
114,Sterling Shepard,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.1%,TB,4,2023
115,Isaiah McKenzie,1,3,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.2%,NYG,4,2023
116,Justin Watson,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,1.8%,KC,4,2023
117,Cedric Tillman,1,3,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.8%,CLE,4,2023
118,Nelson Agholor,1,2,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.9%,BAL,4,2023
119,Chris Olave,1,6,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,98.8%,NO,4,2023
120,Rakim Jarrett,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,TB,4,2023
121,Marquise Goodwin,1,1,0,0.0,0,0,0,0,0,0,0,1,1.0,1.0,0.0%,FA,4,2023
122,Velus Jones Jr.,0,0,0,0.0,0,0,0,1,10,0,0,1,1.0,1.0,0.2%,CHI,4,2023
123,Tim Jones,1,1,-1,-1.0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%,JAC,4,2023
124,Deebo Samuel Sr.,0,0,0,0.0,0,0,0,3,6,0,0,1,0.6,0.6,98.8%,SF,4,2023
125,Jaelon Darden,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,4,2023
126,Dee Eskridge,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,SEA,4,2023
127,Chris Blair,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,4,2023
128,Tom Kennedy,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,4,2023
129,D.J. Montgomery,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,4,2023
130,Steven Sims Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,HOU,4,2023
131,Jalen Guyton,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.1%,LV,4,2023
132,Malik Taylor,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,4,2023
133,Alex Bachman,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LV,4,2023
134,Nsimba Webster,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,4,2023
135,Marquez Callaway,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,PIT,4,2023
136,Easop Winston Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SEA,4,2023
137,James Proche II,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,4,2023
138,Denzel Mims,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,JAC,4,2023
139,Gunner Olszewski,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,4,2023
140,Jalen Reagor,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,NE,4,2023
141,KJ Hamler,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,BUF,4,2023
142,David Sills,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DEN,4,2023
143,Keelan Doss,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2023
144,Davion Davis,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,4,2023
145,Greg Dortch,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,4.4%,ARI,4,2023
146,Andy Isabella,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,4,2023
147,Mecole Hardman Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.2%,KC,4,2023
148,Jeff Smith,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,4,2023
149,Tyron Billy-Johnson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,4,2023
150,Scotty Miller,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,PIT,4,2023
151,Quinton Bell,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,4,2023
152,Chase Claypool,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%,BUF,4,2023
153,Diontae Johnson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,83.3%,CAR,4,2023
154,Stanley Morgan Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,4,2023
155,Tyler Johnson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAR,4,2023
156,Juwann Winfree,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,4,2023
157,Miles Boykin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,4,2023
158,Ashton Dulin,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,IND,4,2023
159,Lynn Bowden Jr.,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2023
160,Amari Rodgers,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2023
161,Seth Williams,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,4,2023
162,Dez Fitzpatrick,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,4,2023
163,Ihmir Smith-Marsette,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CAR,4,2023
164,Anthony Schwartz,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,4,2023
165,Dax Milne,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,4,2023
166,Dan Chisena,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,4,2023
167,Jauan Jennings,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%,SF,4,2023
168,Tylan Wallace,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,BAL,4,2023
169,Justyn Ross,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,KC,4,2023
170,Rondale Moore,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,5.3%,ATL,4,2023
171,Rashod Bateman,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,9.6%,BAL,4,2023
172,Cody White,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SEA,4,2023
173,Jaylon Moore,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,4,2023
174,Tyrie Cleveland,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,4,2023
175,Trishton Jackson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,4,2023
176,Freddie Swain,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,4,2023
177,Austin Mack,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,4,2023
178,Lawrence Cager,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,4,2023
179,Mason Kinsey,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TEN,4,2023
180,Quez Watkins,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,PIT,4,2023
181,Scotty Washington,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,4,2023
182,Andre Baccellia,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,4,2023
183,Kristian Wilkerson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LV,4,2023
184,Austin Watkins Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PHI,4,2023
185,Zavier Scott,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,4,2023
186,Jason Brownlee,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,NYJ,4,2023
187,Nikko Remigio,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,KC,4,2023
188,Shedrick Jackson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CIN,4,2023
189,Thyrick Pitts,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,4,2023
190,Tyrell Shavers,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,4,2023
191,Brycen Tremayne,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,4,2023
192,Daniel Arias,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,4,2023
193,Isaiah Winstead,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2023
194,Duece Watts,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,4,2023
195,Malik Heath,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,GB,4,2023
196,Daewood Davis,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,4,2023
197,Devontez Walker,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,BAL,4,2023
198,Keon Coleman,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,77.2%,BUF,4,2023
199,Sean Ryan,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,4,2023
200,Dylan Drummond,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,4,2023
201,Ryan Miller,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,4,2023
202,Tre'Shaun Harrison,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,4,2023
203,Bryan Thompson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,4,2023
204,David Durden,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,4,2023
205,John Stephens Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,4,2023
206,Lucky Jackson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,4,2023
207,Xavier Smith,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAR,4,2023
208,Malachi Corley,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.2%,NYJ,4,2023
209,Andrei Iosivas,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.5%,CIN,4,2023
210,Josh Ali,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,4,2023
211,Jacob Cowing,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,SF,4,2023
212,Johnny Wilson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,PHI,4,2023
213,Xavier Hutchinson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,HOU,4,2023
214,Charlie Jones,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,CIN,4,2023
215,Maurice Alexander,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,4,2023
216,Tre Tucker,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,LV,4,2023
217,Jake Bobo,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,SEA,4,2023
218,Bryce Ford-Wheaton,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,4,2023
219,Jaray Jenkins,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,4,2023
220,Daylen Baldwin,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,4,2023
221,Jalen Cropper,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,4,2023
222,Cephus Johnson III,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TB,4,2023
223,Colton Dowell,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TEN,4,2023
224,Jalen Brooks,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,DAL,4,2023
225,Grant DuBose,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,4,2023
226,Jared Wayne,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,HOU,4,2023
227,Thayer Thomas,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,4,2023
228,Malik Knowles,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,4,2023
229,Shaquan Davis,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PHI,4,2023
230,Matt Landers,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,4,2023
231,Kazmeir Allen,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,4,2023
232,Elijah Cooks,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,4,2023
233,Antoine Green,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,DET,4,2023
234,Malik Nabers,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,90.9%,NYG,4,2023
235,Rome Odunze,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,75.3%,CHI,4,2023
