Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Keenan Allen,18,20,215,11.9,25,5,0,0,0,0,0,1,45.5,45.5,91.1%,CHI,3,2023
2,Davante Adams,13,20,172,13.2,32,3,2,0,0,0,0,1,42.2,42.2,99.9%,LV,3,2023
3,Adam Thielen,11,14,145,13.2,25,3,1,0,0,0,0,1,31.5,31.5,76.1%,CAR,3,2023
4,Tyreek Hill,9,11,157,17.4,54,4,1,0,0,0,0,1,30.7,30.7,100.0%,MIA,3,2023
5,Justin Jefferson,7,13,149,21.3,52,8,1,0,0,0,0,1,27.9,27.9,100.0%,MIN,3,2023
6,Ja'Marr Chase,12,15,141,11.8,43,3,0,0,0,0,0,1,26.1,26.1,99.4%,CIN,3,2023
7,Tank Dell,5,7,145,29.0,68,7,1,0,0,0,0,1,25.5,25.5,60.1%,HOU,3,2023
8,Mike Williams,7,8,121,17.3,49,5,1,0,0,0,0,1,25.1,25.1,48.1%,NYJ,3,2023
9,Deebo Samuel Sr.,6,12,129,21.5,40,6,1,1,2,0,0,1,25.1,25.1,98.8%,SF,3,2023
10,Amari Cooper,7,8,116,16.6,43,4,1,0,0,0,0,1,24.6,24.6,91.4%,CLE,3,2023
11,A.J. Brown,9,14,131,14.6,28,3,0,0,0,0,0,1,22.1,22.1,99.9%,PHI,3,2023
12,Amon-Ra St. Brown,9,12,102,11.3,20,1,0,1,4,0,0,1,19.6,19.6,100.0%,DET,3,2023
13,Courtland Sutton,8,11,91,11.4,25,2,1,0,0,0,2,1,19.1,19.1,83.4%,DEN,3,2023
14,Stefon Diggs,8,12,111,13.9,30,5,0,0,0,0,0,1,19.1,19.1,99.7%,HOU,3,2023
15,DJ Chark Jr.,4,11,86,21.5,47,4,1,0,0,0,0,1,18.6,18.6,4.6%,LAC,3,2023
16,Chris Olave,8,11,104,13.0,28,2,0,0,0,0,0,1,18.4,18.4,98.8%,NO,3,2023
17,Romeo Doubs,5,12,73,14.6,30,2,1,0,0,0,0,1,18.3,18.3,43.2%,GB,3,2023
18,DK Metcalf,6,8,112,18.7,34,4,0,0,0,0,0,1,17.2,17.2,98.5%,SEA,3,2023
19,Tutu Atwell,4,9,50,12.5,37,2,1,1,22,0,0,1,17.2,17.2,9.4%,LAR,3,2023
20,Hollywood Brown,5,7,61,12.2,23,1,1,0,0,0,0,1,17.1,17.1,79.0%,KC,3,2023
21,Mike Evans,5,10,60,12.0,24,2,1,0,0,0,0,1,17.0,17.0,98.1%,TB,3,2023
22,Michael Pittman Jr.,9,11,77,8.6,34,2,0,0,0,0,0,1,16.7,16.7,97.2%,IND,3,2023
23,Marvin Mims Jr.,3,5,73,24.3,38,4,0,1,3,0,0,1,16.6,16.6,6.6%,DEN,3,2023
24,Rondale Moore,4,6,8,2.0,8,0,0,3,54,1,0,1,16.2,16.2,5.3%,ATL,3,2023
25,Jakobi Meyers,7,12,85,12.1,18,0,0,0,0,0,0,1,15.5,15.5,75.5%,LV,3,2023
26,Christian Kirk,4,6,54,13.5,26,1,1,0,0,0,0,1,15.4,15.4,70.5%,JAC,3,2023
27,Michael Gallup,6,7,92,15.3,27,2,0,0,0,0,0,1,15.2,15.2,6.4%,LV,3,2023
28,Calvin Austin III,2,6,72,36.0,72,4,1,0,0,0,0,1,15.2,15.2,0.8%,PIT,3,2023
29,Joshua Palmer,4,7,66,16.5,30,3,1,0,0,0,1,1,14.6,14.6,26.4%,LAC,3,2023
30,Olamide Zaccheaus,2,3,58,29.0,34,3,1,0,0,0,0,1,13.8,13.8,0.1%,WAS,3,2023
31,Robbie Chosen,1,1,68,68.0,68,4,1,0,0,0,0,1,13.8,13.8,0.0%,FA,3,2023
32,Josh Downs,8,12,57,7.1,12,0,0,0,0,0,0,1,13.7,13.7,27.0%,IND,3,2023
33,DJ Moore,3,6,41,13.7,29,1,1,0,0,0,0,1,13.1,13.1,97.7%,CHI,3,2023
34,Jerry Jeudy,5,7,81,16.2,46,3,0,0,0,0,0,1,13.1,13.1,62.0%,CLE,3,2023
35,Zay Flowers,8,10,48,6.0,8,0,0,1,2,0,0,1,13.0,13.0,92.0%,BAL,3,2023
36,Puka Nacua,5,7,72,14.4,37,2,0,0,0,0,0,1,12.2,12.2,96.9%,LAR,3,2023
37,Elijah Moore,9,9,49,5.4,14,0,0,3,-1,0,1,1,11.8,11.8,23.3%,CLE,3,2023
38,George Pickens,4,6,75,18.8,32,2,0,0,0,0,0,1,11.5,11.5,86.9%,PIT,3,2023
39,Jordan Addison,6,8,52,8.7,16,0,0,0,0,0,0,1,11.2,11.2,88.6%,MIN,3,2023
