Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Justin Jefferson,12,14,192,16.0,38,6,1,1,-12,0,0,1,36.0,36.0,100.0%,MIN,18,2023
2,CeeDee Lamb,13,13,98,7.5,15,0,2,1,7,0,0,1,35.5,35.5,100.0%,DAL,18,2023
3,Nico Collins,9,9,195,21.7,75,7,1,0,0,0,0,1,34.5,34.5,95.6%,HOU,18,2023
4,Amon-Ra St. Brown,7,10,144,20.6,70,6,1,0,0,0,0,1,27.4,27.4,100.0%,DET,18,2023
5,Dontayvion Wicks,6,7,61,10.2,19,0,2,0,0,0,0,1,24.1,24.1,6.4%,GB,18,2023
6,Quez Watkins,8,11,93,11.6,19,0,1,0,0,0,0,1,23.3,23.3,0.2%,PIT,18,2023
7,David Bell,4,4,68,17.0,31,3,2,0,0,0,0,1,22.8,22.8,0.2%,CLE,18,2023
8,Calvin Ridley,6,10,106,17.7,59,4,1,0,0,0,0,1,22.6,22.6,95.3%,TEN,18,2023
9,Jakobi Meyers,3,5,61,20.3,33,2,1,1,5,1,0,1,21.6,21.6,75.5%,LV,18,2023
10,Tyreek Hill,7,13,82,11.7,23,1,1,0,0,0,0,1,21.2,21.2,100.0%,MIA,18,2023
11,Andrei Iosivas,5,7,36,7.2,15,0,2,0,0,0,0,1,20.6,20.6,0.5%,CIN,18,2023
12,A.T. Perry,3,3,53,17.7,29,1,2,0,0,0,0,1,20.3,20.3,0.8%,NO,18,2023
13,Diontae Johnson,4,5,89,22.3,71,4,1,0,0,0,0,1,18.9,18.9,83.3%,CAR,18,2023
14,DeAndre Hopkins,7,10,46,6.6,16,0,1,0,0,0,0,1,17.6,17.6,92.5%,TEN,18,2023
15,Darius Slayton,5,7,62,12.4,19,0,1,0,0,0,0,1,17.2,17.2,2.7%,NYG,18,2023
16,Tyler Lockett,2,4,71,35.5,37,4,1,0,0,0,0,1,17.1,17.1,88.8%,SEA,18,2023
17,Jerry Jeudy,3,6,79,26.3,47,4,1,0,0,0,0,1,16.9,16.9,62.0%,CLE,18,2023
18,Khalil Shakir,6,6,105,17.5,46,4,0,0,0,0,0,1,16.5,16.5,10.6%,BUF,18,2023
19,Brandin Cooks,6,8,39,6.5,15,0,1,1,3,0,0,1,16.2,16.2,43.9%,DAL,18,2023
20,Stefon Diggs,7,8,87,12.4,36,2,0,0,0,0,0,1,15.7,15.7,99.7%,HOU,18,2023
21,Jordan Addison,4,8,57,14.3,42,3,1,0,0,0,0,1,15.7,15.7,88.6%,MIN,18,2023
22,Davante Adams,5,8,46,9.2,17,0,1,0,0,0,0,1,15.6,15.6,99.9%,LV,18,2023
23,Michael Wilson,6,6,95,15.8,28,2,0,0,0,0,0,1,15.5,15.5,9.0%,ARI,18,2023
24,Rashid Shaheed,3,4,65,21.7,39,3,1,0,0,0,0,1,15.5,15.5,43.1%,NO,18,2023
