Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
35,Mark Ingram II,12,46,3.8,8,0,0,1,1,7,7.0,0,0,1,6.3,6.3,0.1%,FA,7,2019
36,Miles Sanders,6,21,3.5,7,0,0,3,3,11,3.7,0,0,1,6.2,6.2,23.3%,CAR,7,2019
37,Adrian Peterson,20,81,4.1,15,0,0,0,0,0,0.0,0,1,1,6.1,6.1,2.4%,FA,7,2019
38,Wendell Smallwood,5,23,4.6,17,0,0,1,1,18,18.0,0,0,1,5.1,5.1,0.0%,FA,7,2019
39,DeAndre Washington,6,29,4.8,8,0,0,1,1,12,12.0,0,0,1,5.1,5.1,11.0%,FA,7,2019
40,Darrell Henderson Jr.,11,31,2.8,9,0,0,1,1,8,8.0,0,0,1,4.9,4.9,5.0%,FA,7,2019
41,Boston Scott,7,32,4.6,14,0,0,1,1,5,5.0,0,0,1,4.7,4.7,0.1%,LAR,7,2019
42,Matt Breida,8,35,4.4,11,0,0,1,1,1,1.0,0,0,1,4.6,4.6,1.1%,FA,7,2019
43,Devonta Freeman,7,19,2.7,9,0,0,2,3,6,3.0,0,0,1,4.5,4.5,0.0%,FA,7,2019
44,Brian Hill,5,11,2.2,5,0,0,2,2,14,7.0,0,0,1,4.5,4.5,0.0%,FA,7,2019
45,Phillip Lindsay,11,36,3.3,9,0,0,1,1,-4,-4.0,0,0,1,4.2,4.2,0.0%,FA,7,2019
46,Patrick DiMarco,1,4,4.0,4,0,0,1,1,27,27.0,0,0,1,4.1,4.1,0.0%,FA,7,2019
47,Gus Edwards,8,35,4.4,14,0,0,0,0,0,0.0,0,0,1,3.5,3.5,80.8%,LAC,7,2019
48,Carlos Hyde,12,35,2.9,10,0,0,0,1,0,0.0,0,0,1,3.5,3.5,0.0%,FA,7,2019
49,Andy Janovich,0,0,0.0,0,0,0,1,1,22,22.0,0,0,1,3.2,3.2,0.0%,FA,7,2019
50,Tony Pollard,8,28,3.5,11,0,0,0,0,0,0.0,0,0,1,2.8,2.8,93.4%,TEN,7,2019
51,Damien Williams,9,7,0.8,4,0,0,2,3,-1,-0.5,0,0,1,2.6,2.6,0.0%,FA,7,2019
52,Nyheim Hines,1,3,3.0,3,0,0,1,2,13,13.0,0,0,1,2.6,2.6,0.5%,CLE,7,2019
53,Devin Singletary,7,26,3.7,9,0,0,0,0,0,0.0,0,0,1,2.6,2.6,83.7%,NYG,7,2019
54,Darrel Williams,2,1,0.5,1,0,0,2,2,5,2.5,0,0,1,2.6,2.6,0.0%,FA,7,2019
55,Jordan Wilkins,2,9,4.5,9,0,0,1,1,6,6.0,0,0,1,2.5,2.5,0.0%,FA,7,2019
56,Zach Line,1,3,3.0,3,0,0,1,3,12,12.0,0,0,1,2.5,2.5,0.0%,FA,7,2019
57,Giovani Bernard,4,0,0.0,2,0,0,2,3,4,2.0,0,0,1,2.4,2.4,0.0%,FA,7,2019
58,Kerryon Johnson,5,23,4.6,6,0,0,0,1,0,0.0,0,0,1,2.3,2.3,0.0%,FA,7,2019
59,Jeff Wilson Jr.,5,20,4.0,6,0,0,0,0,0,0.0,0,0,1,2.0,2.0,6.8%,MIA,7,2019
60,David Montgomery,2,6,3.0,4,0,0,2,2,13,6.5,0,1,1,1.9,1.9,93.2%,DET,7,2019
61,Alexander Mattison,7,18,2.6,9,0,0,0,0,0,0.0,0,0,1,1.8,1.8,41.3%,LV,7,2019
62,Zach Zenner,1,1,1.0,1,0,0,1,2,6,6.0,0,0,1,1.7,1.7,0.0%,FA,7,2019
63,C.J. Prosise,1,17,17.0,17,0,0,0,0,0,0.0,0,0,1,1.7,1.7,0.0%,FA,7,2019
64,Jalen Richard,2,2,1.0,4,0,0,1,1,5,5.0,0,0,1,1.7,1.7,1.0%,FA,7,2019
65,Dwayne Washington,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.0%,DEN,7,2019
66,Damien Harris,4,12,3.0,13,0,0,0,0,0,0.0,0,0,1,1.2,1.2,4.6%,FA,7,2019
67,Ty Montgomery II,2,9,4.5,6,0,0,0,1,0,0.0,0,0,1,0.9,0.9,0.0%,FA,7,2019
68,John Kelly Jr.,3,9,3.0,6,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.0%,CLE,7,2019
69,Ito Smith,1,7,7.0,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%,FA,7,2019
70,Anthony Sherman,2,7,3.5,5,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%,FA,7,2019
71,Ryquell Armstead,3,3,1.0,6,0,0,0,1,0,0.0,0,0,1,0.3,0.3,0.2%,FA,7,2019
72,Bilal Powell,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,7,2019
73,Dion Lewis,1,2,2.0,2,0,0,0,1,0,0.0,0,0,1,0.2,0.2,2.0%,FA,7,2019
74,Dexter Williams,3,2,0.7,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,7,2019
75,David Johnson,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,7,2019
76,Chandler Cox,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
77,Cullen Gillaspia,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
78,Andrew Beck,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.1%,HOU,7,2019
79,Craig Reynolds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.8%,DET,7,2019
80,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,FA,7,2019
81,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
82,Kenjon Barner,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
83,Jamize Olawale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
84,Cordarrelle Patterson,1,2,2.0,2,0,0,2,3,21,10.5,0,0,1,0.0,0.0,1.4%,PIT,7,2019
85,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,7,2019
86,J.P. Holtz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
87,Elijhaa Penny,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
88,Cethan Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
89,Wayne Gallman Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
90,Troymaine Pope,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
91,Justice Hill,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,10.1%,BAL,7,2019
92,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,CHI,7,2019
93,Trayveon Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,CIN,7,2019
94,Alec Ingold,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,MIA,7,2019
95,Patrick Laird,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
96,Rashaad Penny,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,4.1%,CAR,7,2019
97,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
98,Nick Bawden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,NYJ,7,2019
99,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CAR,7,2019
100,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
101,Keith Smith,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
102,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.7%,LV,7,2019
103,Devontae Booker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
104,Tyler Ervin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
105,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2019
106,Javorius Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,7,2019
107,Mike Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,FA,7,2019
108,Raheem Mostert,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,91.5%,MIA,7,2019
109,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,DEN,7,2019
