Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Raheem Mostert,17,115,6.8,49,3,2,3,3,17,5.7,1,0,1,34.2,34.2,91.5%,MIA,6,2023
2,Travis Etienne Jr.,18,55,3.1,22,1,2,3,3,28,9.3,0,0,1,23.3,23.3,99.7%,JAC,6,2023
3,Kyren Williams,20,158,7.9,31,3,1,0,0,0,0.0,0,0,1,21.8,21.8,96.2%,LAR,6,2023
4,Breece Hall,12,39,3.3,9,0,1,5,5,54,10.8,0,0,1,20.3,20.3,98.9%,NYJ,6,2023
5,Derrick Henry,12,97,8.1,63,4,1,2,2,16,8.0,0,0,1,19.3,19.3,99.3%,BAL,6,2023
6,Rhamondre Stevenson,10,46,4.6,15,0,1,5,6,24,4.8,0,0,1,18.0,18.0,84.5%,NE,6,2023
7,Kenneth Walker III,19,62,3.3,21,1,1,3,3,27,9.0,0,0,1,17.9,17.9,97.1%,SEA,6,2023
8,Zack Moss,7,21,3.0,9,0,1,6,7,38,6.3,0,0,1,17.9,17.9,75.1%,CIN,6,2023
9,D'Andre Swift,10,18,1.8,9,0,0,8,10,40,5.0,1,1,1,17.8,17.8,93.8%,CHI,6,2023
10,Alvin Kamara,19,68,3.6,13,0,0,7,8,36,5.1,0,0,1,17.4,17.4,98.2%,NO,6,2023
11,Tony Pollard,15,30,2.0,7,0,0,6,7,80,13.3,0,0,1,17.0,17.0,93.4%,TEN,6,2023
12,Kareem Hunt,12,47,3.9,16,0,1,3,3,24,8.0,0,0,1,16.1,16.1,27.3%,FA,6,2023
13,Chuba Hubbard,19,88,4.6,19,0,1,1,1,2,2.0,0,0,1,16.0,16.0,51.0%,CAR,6,2023
14,Isiah Pacheco,16,62,3.9,15,0,0,6,6,36,6.0,0,0,1,15.8,15.8,97.8%,KC,6,2023
15,Christian McCaffrey,11,43,3.9,27,1,0,3,3,9,3.0,1,0,1,14.2,14.2,100.0%,SF,6,2023
16,Saquon Barkley,24,93,3.9,34,2,0,4,5,5,1.3,0,0,1,13.8,13.8,100.0%,PHI,6,2023
17,Brian Robinson Jr.,10,31,3.1,9,0,0,2,2,25,12.5,1,0,1,13.6,13.6,86.1%,WAS,6,2023
18,Bijan Robinson,13,37,2.8,9,0,0,5,8,43,8.6,0,0,1,13.0,13.0,99.9%,ATL,6,2023
19,Salvon Ahmed,6,23,3.8,9,0,1,3,5,11,3.7,0,0,1,12.4,12.4,0.6%,MIA,6,2023
20,Ezekiel Elliott,7,34,4.9,8,0,1,1,1,15,15.0,0,0,1,11.9,11.9,78.1%,DAL,6,2023
21,Jonathan Taylor,8,19,2.4,5,0,0,5,6,46,9.2,0,0,1,11.5,11.5,98.8%,IND,6,2023
22,Josh Jacobs,25,77,3.1,18,0,0,2,5,16,8.0,0,0,1,11.3,11.3,97.3%,GB,6,2023
23,Alexander Mattison,18,44,2.4,8,0,0,4,7,28,7.0,0,0,1,11.2,11.2,41.3%,LV,6,2023
24,Jerome Ford,17,84,4.9,22,1,0,2,2,7,3.5,0,0,1,11.1,11.1,79.9%,CLE,6,2023
25,Austin Ekeler,14,27,1.9,6,0,0,4,6,35,8.8,0,0,1,10.2,10.2,93.1%,WAS,6,2023
26,Joe Mixon,12,38,3.2,5,0,0,3,4,24,8.0,0,0,1,9.2,9.2,99.1%,HOU,6,2023
27,Jordan Mason,5,27,5.4,10,0,1,0,0,0,0.0,0,0,1,8.7,8.7,2.3%,SF,6,2023
28,Antonio Gibson,3,15,5.0,9,0,0,1,1,1,1.0,1,0,1,8.6,8.6,53.3%,NE,6,2023
29,D'Onta Foreman,15,65,4.3,10,0,0,1,1,2,2.0,0,0,1,7.7,7.7,19.4%,CLE,6,2023
30,Tyjae Spears,4,15,3.8,12,0,0,1,1,48,48.0,0,0,1,7.3,7.3,64.7%,TEN,6,2023
31,Javonte Williams,10,52,5.2,18,0,0,0,0,0,0.0,0,0,1,7.2,7.2,89.1%,DEN,6,2023
32,Devin Singletary,12,58,4.8,17,0,0,1,2,4,4.0,0,0,1,7.2,7.2,83.7%,NYG,6,2023
33,James Cook,14,71,5.1,14,0,0,0,0,0,0.0,0,0,1,7.1,7.1,97.8%,BUF,6,2023
