Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
35,Kevin Harris,2,15,7.5,15,0,0,2,2,54,27.0,0,0,1,8.9,8.9,0.2%,NE,17,2023
36,Saquon Barkley,12,39,3.3,13,0,0,3,6,19,6.3,0,0,1,8.8,8.8,100.0%,PHI,17,2023
37,Javonte Williams,15,41,2.7,16,0,0,3,3,17,5.7,0,0,1,8.8,8.8,89.1%,DEN,17,2023
38,Rachaad White,11,42,3.8,16,0,0,4,4,24,6.0,0,1,1,8.6,8.6,97.5%,TB,17,2023
39,D'Andre Swift,13,61,4.7,16,0,0,1,1,5,5.0,0,0,1,7.6,7.6,93.8%,CHI,17,2023
40,Patrick Ricard,0,0,0.0,0,0,0,1,1,4,4.0,1,0,1,7.4,7.4,0.1%,BAL,17,2023
41,Melvin Gordon III,6,10,1.7,7,0,1,0,0,0,0.0,0,0,1,7.0,7.0,0.0%,FA,17,2023
42,Alvin Kamara,10,45,4.5,13,0,0,2,2,4,2.0,0,0,1,6.9,6.9,98.2%,NO,17,2023
43,Tyjae Spears,6,0,0.0,5,0,0,4,6,29,7.3,0,0,1,6.9,6.9,64.7%,TEN,17,2023
44,Kenneth Gainwell,2,5,2.5,3,0,0,4,4,15,3.8,0,0,1,6.7,6.7,14.8%,PHI,17,2023
45,Jeff Wilson Jr.,3,21,7.0,15,0,0,3,4,13,4.3,0,0,1,6.4,6.4,6.8%,MIA,17,2023
46,Trey Sermon,5,32,6.4,27,1,0,2,2,9,4.5,0,0,1,6.1,6.1,0.9%,IND,17,2023
47,Tony Pollard,16,49,3.1,18,0,0,1,3,0,0.0,0,0,1,5.9,5.9,93.4%,TEN,17,2023
48,Antonio Gibson,4,19,4.8,16,0,0,2,4,17,8.5,0,0,1,5.6,5.6,53.3%,NE,17,2023
49,James Cook,16,48,3.0,8,0,0,1,3,-4,-4.0,0,0,1,5.4,5.4,97.8%,BUF,17,2023
50,Jahmyr Gibbs,15,43,2.9,17,0,0,1,3,0,0.0,0,0,1,5.3,5.3,99.3%,DET,17,2023
51,Kyle Juszczyk,0,0,0.0,0,0,0,3,3,23,7.7,0,0,1,5.3,5.3,1.0%,SF,17,2023
52,Alexander Mattison,3,17,5.7,9,0,0,2,2,13,6.5,0,0,1,5.0,5.0,41.3%,LV,17,2023
53,Israel Abanikanda,2,3,1.5,3,0,0,4,7,27,6.8,0,1,1,5.0,5.0,1.1%,NYJ,17,2023
54,Chase Brown,3,5,1.7,3,0,0,2,2,23,11.5,0,0,1,4.8,4.8,36.9%,CIN,17,2023
55,Samaje Perine,4,10,2.5,5,0,0,2,2,16,8.0,0,0,1,4.6,4.6,12.7%,DEN,17,2023
56,Miles Sanders,2,10,5.0,7,0,0,2,2,12,6.0,0,0,1,4.2,4.2,23.3%,CAR,17,2023
57,Derrick Henry,12,42,3.5,16,0,0,0,1,0,0.0,0,0,1,4.2,4.2,99.3%,BAL,17,2023
58,Austin Ekeler,13,46,3.5,6,0,0,1,2,4,4.0,0,1,1,4.0,4.0,93.1%,WAS,17,2023
59,Tank Bigsby,10,32,3.2,12,0,0,0,0,0,0.0,0,0,1,3.2,3.2,3.9%,JAC,17,2023
60,Ameer Abdullah,1,4,4.0,4,0,0,1,1,18,18.0,0,0,1,3.2,3.2,0.7%,LV,17,2023
61,Dameon Pierce,8,16,2.0,5,0,0,1,1,5,5.0,0,0,1,3.1,3.1,28.0%,HOU,17,2023
62,Patrick Taylor Jr.,8,30,3.8,10,0,0,0,0,0,0.0,0,0,1,3.0,3.0,2.0%,SF,17,2023
63,Isaiah Spiller,1,-1,-1.0,0,0,0,2,2,10,5.0,0,0,1,2.9,2.9,0.9%,LAC,17,2023
64,Alec Ingold,0,0,0.0,0,0,0,1,2,18,18.0,0,0,1,2.8,2.8,0.2%,MIA,17,2023
65,AJ Dillon,7,27,3.9,11,0,0,0,0,0,0.0,0,0,1,2.7,2.7,35.2%,GB,17,2023
66,Adam Prentice,1,7,7.0,7,0,0,1,1,7,7.0,0,0,1,2.4,2.4,0.0%,NO,17,2023
67,Deuce Vaughn,2,2,1.0,3,0,0,1,1,10,10.0,0,0,1,2.2,2.2,1.5%,DAL,17,2023
68,Ty Johnson,5,22,4.4,7,0,0,0,0,0,0.0,0,0,1,2.2,2.2,0.6%,BUF,17,2023
69,Emari Demercado,0,0,0.0,0,0,0,1,3,9,9.0,0,0,1,1.9,1.9,2.2%,ARI,17,2023
70,Nick Bawden,0,0,0.0,0,0,0,1,1,8,8.0,0,0,1,1.8,1.8,0.0%,NYJ,17,2023
71,Eric Gray,1,2,2.0,2,0,0,1,1,6,6.0,0,0,1,1.8,1.8,0.7%,NYG,17,2023
72,Ronnie Rivers,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.6%,LAR,17,2023
73,Chris Brooks,4,12,3.0,7,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.1%,MIA,17,2023
74,Jonathan Ward,3,11,3.7,8,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,PIT,17,2023
75,Pierre Strong Jr.,4,29,7.3,15,0,0,0,0,0,0.0,0,1,1,0.9,0.9,0.6%,CLE,17,2023
76,Brandon Bolden,2,6,3.0,4,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,17,2023
77,Tyler Goodson,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.1%,IND,17,2023
78,Jordan Mason,2,3,1.5,5,0,0,0,0,0,0.0,0,0,1,0.3,0.3,2.3%,SF,17,2023
79,Trayveon Williams,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.3%,CIN,17,2023
80,Joshua Kelley,2,2,1.0,1,0,0,0,0,0,0.0,0,0,1,0.2,0.2,6.6%,FA,17,2023
81,La'Mical Perine,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,PIT,17,2023
82,Clyde Edwards-Helaire,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,23.7%,KC,17,2023
83,Zack Moss,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,75.1%,CIN,17,2023
84,J.K. Dobbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,43.4%,LAC,17,2023
85,D'Ernest Johnson,3,0,0.0,1,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.7%,JAC,17,2023
86,Darrynton Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,BUF,17,2023
87,Craig Reynolds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,DET,17,2023
88,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,ARI,17,2023
89,J.J. Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,17,2023
90,Tony Jones Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ARI,17,2023
91,Salvon Ahmed,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,MIA,17,2023
92,Mike Weber,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,17,2023
93,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,CHI,17,2023
94,Khari Blasingame,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.1%,CHI,17,2023
95,Andrew Beck,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,17,2023
96,Jacob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2023
97,JaMycal Hasty,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NE,17,2023
98,Jaret Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,17,2023
99,Elijah Collins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,17,2023
100,James Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NO,17,2023
101,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,17,2023
102,Rico Dowdle,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,10.6%,DAL,17,2023
103,Raheem Blackshear,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,CAR,17,2023
104,Jermar Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,17,2023
105,Trey Benson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,52.1%,ARI,17,2023
106,Keaton Mitchell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,17.6%,BAL,17,2023
107,Xazavian Valladay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,17,2023
108,Kenny McIntosh,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,SEA,17,2023
109,Dylan McDuffie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,17,2023
110,Evan Hull,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,IND,17,2023
111,DeWayne McBride,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIN,17,2023
112,Jack Colletto,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,17,2023
113,Elijah Dotson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,LAC,17,2023
114,Lew Nichols III,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,17,2023
115,Henry Pearson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,17,2023
116,Brittain Brown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,LV,17,2023
117,Jabari Small,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,17,2023
118,Zonovan Knight,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,17,2023
119,Troy Hairston II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,17,2023
120,Aaron Shampklin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,17,2023
121,Tyreik McAllister,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,17,2023
122,Julius Chestnut,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,TEN,17,2023
123,Carlos Washington Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,17,2023
124,Kendre Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.8%,NO,17,2023
125,Jaden Shirden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,17,2023
126,Louis Rees-Zammit,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,KC,17,2023
127,Aidan Robbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,17,2023
128,Austin Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,17,2023
129,Deshaun Fenwick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,17,2023
130,Isaac Guerendo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,SF,17,2023
131,Blake Watson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DEN,17,2023
132,Michael Wiley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,17,2023
133,Carson Steele,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,17,2023
134,Kimani Vidal,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,LAC,17,2023
135,Ramon Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,17,2023
136,Emani Bailey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,17,2023
137,Jawhar Jordan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,17,2023
138,Sione Vaki,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,17,2023
139,Dillon Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,17,2023
140,Cody Schrader,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,17,2023
141,Dante Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NYG,17,2023
142,Jacob Kibodi,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,17,2023
143,Ray Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.4%,BUF,17,2023
144,Justin Strong,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,17,2023
145,Anthony Grant,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,17,2023
146,Michael Herzog,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,17,2023
147,Lorenzo Lingard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,17,2023
148,Jalen Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,17,2023
149,Trent Pennix,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,17,2023
150,British Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,17,2023
151,Colson Yankoff,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,17,2023
152,Jarveon Howard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,17,2023
153,Kobe Lewis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,17,2023
154,Ian Wheeler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,17,2023
155,Nathaniel Peat,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DAL,17,2023
156,Jordan Terrell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,17,2023
157,Chris Collier,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,17,2023
158,Sam Schnee,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,17,2023
159,Dylan Laube,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%,LV,17,2023
160,Jonathon Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,83.1%,CAR,17,2023
161,Isaiah Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,NYJ,17,2023
162,Hunter Luepke,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,DAL,17,2023
163,Ellis Merriweather,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,17,2023
164,Emanuel Wilson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,GB,17,2023
165,Owen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,17,2023
166,Jordan Mims,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,17,2023
167,Deneric Prince,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,KC,17,2023
168,Zavier Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,17,2023
169,Robert Burns,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,17,2023
170,Jacob Saylors,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,17,2023
171,Frank Gore Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BUF,17,2023
172,Bucky Irving,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,TB,17,2023
173,Jaylen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,6.1%,MIA,17,2023
174,Daijun Edwards,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,17,2023
175,Rasheen Ali,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5%,BAL,17,2023
176,Chris Rodriguez Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.3%,WAS,17,2023
177,Tyrone Tracy Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.7%,NYG,17,2023
178,Kendall Milton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,17,2023
179,Jashaun Corbin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,17,2023
180,Will Shipley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%,PHI,17,2023
181,George Holani,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,17,2023
182,D.J. Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,17,2023
183,Tyrion Davis-Price,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,PHI,17,2023
184,Keilan Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,JAC,17,2023
185,Ricky Person Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,17,2023
186,Steele Chambers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,17,2023
187,Audric Estime,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,DEN,17,2023
188,Snoop Conner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DAL,17,2023
189,Blake Corum,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,50.2%,LAR,17,2023
190,Jase McClellan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,ATL,17,2023
191,Chris Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,CIN,17,2023
192,Javian Hawkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,17,2023
193,Rhamondre Stevenson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,84.5%,NE,17,2023
194,Noah Cain,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,17,2023
195,Zander Horvath,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,17,2023
196,Tyler Badie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,17,2023
197,Hassan Haskins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,TEN,17,2023
198,Sean Tucker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,TB,17,2023
199,Braelon Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.2%,NYJ,17,2023
200,Malik Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.4%,DAL,17,2023
201,Sincere McCormick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,17,2023
202,Keaontay Ingram,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%,KC,17,2023
203,Zach Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%,LAR,17,2023
204,MarShawn Lloyd,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,13.1%,GB,17,2023
205,Ben Mason,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,17,2023
206,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,ATL,17,2023
207,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,MIN,17,2023
208,Jake Funk,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,17,2023
209,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,FA,17,2023
210,Jay Finley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,17,2023
211,Shane Bannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,17,2023
212,Latavius Murray,1,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,7.6%,FA,17,2023
213,Cordarrelle Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.4%,PIT,17,2023
214,Kenny Irons,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,17,2023
215,Anthony Alridge,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,17,2023
216,Chad Simpson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,17,2023
217,Dantrell Savage,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,17,2023
218,Xavier Omon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,17,2023
219,Samkon Gado,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,17,2023
220,Garrett Mills,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,17,2023
221,Madison Hedgecock,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,17,2023
