Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
32,Samaje Perine,2,8,4.0,5,0,0,5,5,36,7.2,0,0,1,9.4,9.4,12.7%,DEN,14,2023
33,D'Onta Foreman,11,50,4.5,13,0,0,2,3,22,11.0,0,0,1,9.2,9.2,19.4%,CLE,14,2023
34,Clyde Edwards-Helaire,11,39,3.5,7,0,0,2,4,29,14.5,0,0,1,8.8,8.8,23.7%,KC,14,2023
35,Jaylen Warren,7,11,1.6,7,0,0,4,5,29,7.3,0,0,1,8.0,8.0,84.7%,PIT,14,2023
36,Chase Edmonds,8,40,5.0,15,0,0,2,2,18,9.0,0,0,1,7.8,7.8,0.8%,TB,14,2023
37,Najee Harris,12,29,2.4,7,0,0,3,3,19,6.3,0,0,1,7.8,7.8,91.4%,PIT,14,2023
38,Miles Sanders,10,74,7.4,48,3,0,0,0,0,0.0,0,0,1,7.4,7.4,23.3%,CAR,14,2023
39,Patrick Taylor Jr.,4,30,7.5,14,0,0,2,2,22,11.0,0,0,1,7.2,7.2,2.0%,SF,14,2023
40,Ty Chandler,12,35,2.9,7,0,0,3,3,7,2.3,0,0,1,7.2,7.2,60.9%,MIN,14,2023
41,Keaton Mitchell,9,54,6.0,27,1,0,1,2,8,8.0,0,0,1,7.2,7.2,17.6%,BAL,14,2023
42,Josh Jacobs,13,34,2.6,6,0,0,2,2,16,8.0,0,0,1,7.0,7.0,97.3%,GB,14,2023
43,Alexander Mattison,10,66,6.6,16,0,0,0,1,0,0.0,0,0,1,6.6,6.6,41.3%,LV,14,2023
44,Zach Charbonnet,9,44,4.9,23,2,0,1,1,4,4.0,0,0,1,5.8,5.8,63.1%,SEA,14,2023
45,D'Ernest Johnson,3,12,4.0,6,0,0,2,3,16,8.0,0,0,1,4.8,4.8,2.7%,JAC,14,2023
46,Jamaal Williams,11,43,3.9,12,0,0,0,1,0,0.0,0,0,1,4.3,4.3,10.3%,NO,14,2023
47,Jaleel McLaughlin,5,25,5.0,9,0,0,1,2,7,7.0,0,0,1,4.2,4.2,9.9%,DEN,14,2023
48,Ty Johnson,5,19,3.8,7,0,0,2,2,2,1.0,0,0,1,4.1,4.1,0.6%,BUF,14,2023
49,Latavius Murray,3,9,3.0,4,0,0,1,1,21,21.0,0,0,1,4.0,4.0,7.6%,FA,14,2023
50,Tyler Allgeier,9,40,4.4,9,0,0,0,0,0,0.0,0,0,1,4.0,4.0,48.6%,ATL,14,2023
51,D'Andre Swift,11,39,3.5,7,0,0,0,0,0,0.0,0,0,1,3.9,3.9,93.8%,CHI,14,2023
52,Ameer Abdullah,1,12,12.0,12,0,0,2,2,7,3.5,0,0,1,3.9,3.9,0.7%,LV,14,2023
53,Kenneth Gainwell,4,28,7.0,11,0,0,0,0,0,0.0,0,0,1,2.8,2.8,14.8%,PHI,14,2023
54,Ty Montgomery II,0,0,0.0,0,0,0,1,2,17,17.0,0,0,1,2.7,2.7,0.0%,FA,14,2023
55,Alec Ingold,0,0,0.0,0,0,0,1,1,13,13.0,0,0,1,2.3,2.3,0.2%,MIA,14,2023
56,Justice Hill,0,0,0.0,0,0,0,1,2,12,12.0,0,0,1,2.2,2.2,10.1%,BAL,14,2023
57,Dare Ogunbowale,2,7,3.5,4,0,0,1,2,4,4.0,0,0,1,2.1,2.1,0.3%,HOU,14,2023
58,Isaiah Spiller,6,19,3.2,6,0,0,0,0,0,0.0,0,0,1,1.9,1.9,0.9%,LAC,14,2023
59,Raheem Blackshear,1,4,4.0,4,0,0,1,2,4,4.0,0,0,1,1.8,1.8,0.1%,CAR,14,2023
60,Dalvin Cook,7,13,1.9,5,0,0,1,1,-5,-5.0,0,0,1,1.8,1.8,9.5%,FA,14,2023
61,Dameon Pierce,4,9,2.3,4,0,0,1,1,-2,-2.0,0,0,1,1.7,1.7,28.0%,HOU,14,2023
62,Matt Breida,2,16,8.0,9,0,0,0,0,0,0.0,0,0,1,1.6,1.6,1.1%,FA,14,2023
63,Gus Edwards,6,15,2.5,5,0,0,0,0,0,0.0,0,0,1,1.5,1.5,80.8%,LAC,14,2023
64,Trey Sermon,3,13,4.3,8,0,0,0,0,0,0.0,0,0,1,1.3,1.3,0.9%,IND,14,2023
65,Michael Burton,1,2,2.0,2,0,0,1,1,1,1.0,0,0,1,1.3,1.3,0.1%,DEN,14,2023
66,Royce Freeman,3,9,3.0,3,0,0,0,0,0,0.0,0,0,1,0.9,0.9,3.2%,DAL,14,2023
67,Trayveon Williams,0,0,0.0,0,0,0,1,1,-1,-1.0,0,0,1,0.9,0.9,0.3%,CIN,14,2023
68,Boston Scott,3,9,3.0,4,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.1%,LAR,14,2023
69,Zamir White,2,8,4.0,6,0,0,0,0,0,0.0,0,0,1,0.8,0.8,74.1%,LV,14,2023
70,Tyler Goodson,0,0,0.0,0,0,0,1,1,-2,-2.0,0,0,1,0.8,0.8,0.1%,IND,14,2023
71,Khalil Herbert,3,8,2.7,4,0,0,0,0,0,0.0,0,0,1,0.8,0.8,29.6%,CHI,14,2023
72,Khari Blasingame,0,0,0.0,0,0,0,1,1,-3,-3.0,0,0,1,0.7,0.7,0.1%,CHI,14,2023
73,C.J. Ham,1,7,7.0,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.1%,MIN,14,2023
74,Cordarrelle Patterson,3,7,2.3,6,0,0,0,0,0,0.0,0,0,1,0.7,0.7,1.4%,PIT,14,2023
75,Joshua Kelley,3,6,2.0,3,0,0,0,0,0,0.0,0,0,1,0.6,0.6,6.6%,FA,14,2023
76,Roschon Johnson,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,14.1%,CHI,14,2023
77,Kene Nwangwu,2,3,1.5,4,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.2%,MIN,14,2023
78,Nick Bawden,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,NYJ,14,2023
79,Louis Rees-Zammit,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,KC,14,2023
80,Aidan Robbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,14,2023
81,British Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,14,2023
82,Justin Strong,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,14,2023
83,Trent Pennix,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,14,2023
84,Jalen Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,14,2023
85,J.K. Dobbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,43.4%,LAC,14,2023
86,Lorenzo Lingard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,14,2023
87,Jonathan Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.8%,IND,14,2023
88,Michael Herzog,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,14,2023
89,Craig Reynolds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.8%,DET,14,2023
90,La'Mical Perine,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,PIT,14,2023
91,Tony Jones Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ARI,14,2023
92,Jarveon Howard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,14,2023
93,Salvon Ahmed,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,MIA,14,2023
94,J.J. Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,14,2023
95,Darrynton Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,BUF,14,2023
96,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,ARI,14,2023
97,Mike Weber,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,14,2023
98,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,CHI,14,2023
99,Anthony Grant,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,14,2023
100,Andrew Beck,0,0,0.0,0,0,0,1,1,26,26.0,0,0,1,0.0,0.0,0.1%,HOU,14,2023
101,Jacob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2023
102,Ramon Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,14,2023
103,Jacob Kibodi,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,14,2023
104,Colson Yankoff,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,14,2023
105,Sam Schnee,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,14,2023
106,Chris Collier,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,14,2023
107,Jordan Terrell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,14,2023
108,Elijah Collins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,14,2023
109,Brian Robinson Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,86.1%,WAS,14,2023
110,Nathaniel Peat,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DAL,14,2023
111,Dante Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NYG,14,2023
112,Jermar Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,14,2023
113,Jaret Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,14,2023
114,Antonio Gibson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,53.3%,NE,14,2023
115,James Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NO,14,2023
116,JaMycal Hasty,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NE,14,2023
117,Kobe Lewis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,14,2023
118,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,14,2023
119,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,14,2023
120,Ian Wheeler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,14,2023
121,Zonovan Knight,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,14,2023
122,Troy Hairston II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,14,2023
123,Aaron Shampklin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,14,2023
124,Tyreik McAllister,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,14,2023
125,Julius Chestnut,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,TEN,14,2023
126,Brittain Brown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,LV,14,2023
127,Evan Hull,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,IND,14,2023
128,DeWayne McBride,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIN,14,2023
129,Dylan McDuffie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,14,2023
130,Malik Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.4%,DAL,14,2023
131,Pierre Strong Jr.,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,CLE,14,2023
132,Ronnie Rivers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,LAR,14,2023
133,Zander Horvath,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,14,2023
134,Jabari Small,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,14,2023
135,Kendre Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.8%,NO,14,2023
136,Braelon Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.2%,NYJ,14,2023
137,Isiah Pacheco,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,97.8%,KC,14,2023
138,Kenny McIntosh,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,SEA,14,2023
139,Hassan Haskins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,TEN,14,2023
140,Ellis Merriweather,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,14,2023
141,Bucky Irving,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,TB,14,2023
142,Frank Gore Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BUF,14,2023
143,Isaiah Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,NYJ,14,2023
144,Hunter Luepke,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,DAL,14,2023
145,Rasheen Ali,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5%,BAL,14,2023
146,Emanuel Wilson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,GB,14,2023
147,Cody Schrader,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,14,2023
148,Owen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,14,2023
149,Chris Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIA,14,2023
150,Jordan Mims,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,14,2023
151,Deneric Prince,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,KC,14,2023
152,Ray Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.4%,BUF,14,2023
153,Jonathon Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,83.1%,CAR,14,2023
154,Daijun Edwards,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,14,2023
155,Jaylen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,6.1%,MIA,14,2023
156,Zavier Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,14,2023
157,Robert Burns,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,14,2023
158,Trey Benson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,52.1%,ARI,14,2023
159,Dillon Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,14,2023
160,Xazavian Valladay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,14,2023
161,Jack Colletto,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,14,2023
162,Jacob Saylors,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,14,2023
163,Henry Pearson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,14,2023
164,Emari Demercado,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.2%,ARI,14,2023
165,Carlos Washington Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,14,2023
166,Elijah Dotson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,LAC,14,2023
167,Lew Nichols III,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,14,2023
168,Tyler Badie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,14,2023
169,Keilan Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,JAC,14,2023
170,Jase McClellan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,ATL,14,2023
171,Elijah Mitchell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.9%,SF,14,2023
172,Chris Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,CIN,14,2023
173,Javian Hawkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,14,2023
174,Austin Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,14,2023
175,Michael Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.3%,ARI,14,2023
176,Rhamondre Stevenson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,84.5%,NE,14,2023
177,Tank Bigsby,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,3.9%,JAC,14,2023
178,D.J. Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,14,2023
179,Blake Watson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DEN,14,2023
180,Tyrion Davis-Price,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,PHI,14,2023
181,Chris Rodriguez Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.3%,WAS,14,2023
182,Deuce Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.5%,DAL,14,2023
183,Carson Steele,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,14,2023
184,Tyrone Tracy Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.7%,NYG,14,2023
185,Michael Wiley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,14,2023
186,Kendall Milton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,14,2023
187,George Holani,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,14,2023
188,Isaac Guerendo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,SF,14,2023
189,Jashaun Corbin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,14,2023
190,Will Shipley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%,PHI,14,2023
191,Deshaun Fenwick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,14,2023
192,Dylan Laube,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%,LV,14,2023
193,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,ATL,14,2023
194,Ben Mason,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,14,2023
195,Jake Funk,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,14,2023
196,Sincere McCormick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,14,2023
197,Sean Tucker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,TB,14,2023
198,Adam Prentice,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,NO,14,2023
199,Keaontay Ingram,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%,KC,14,2023
200,Ricky Person Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,14,2023
201,Steele Chambers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,14,2023
202,Kimani Vidal,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,LAC,14,2023
203,Audric Estime,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,DEN,14,2023
204,Snoop Conner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DAL,14,2023
205,Jaden Shirden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,14,2023
206,Blake Corum,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,50.2%,LAR,14,2023
207,Eric Gray,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.7%,NYG,14,2023
208,Sione Vaki,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,14,2023
209,Jawhar Jordan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,14,2023
210,Emani Bailey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,14,2023
211,Zach Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%,LAR,14,2023
212,MarShawn Lloyd,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,13.1%,GB,14,2023
213,Kevin Harris,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,NE,14,2023
214,Noah Cain,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,14,2023
215,Jay Finley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,14,2023
216,Shane Bannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,14,2023
217,Kyle Juszczyk,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,SF,14,2023
218,Brandon Bolden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2023
219,Kenny Irons,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,14,2023
220,Anthony Alridge,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,14,2023
221,Chad Simpson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,14,2023
