Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
16,Matt Breida,14,30,2.1,5,0,0,5,5,48,9.6,0,0,1,12.8,12.8,1.1%,FA,4,2023
17,Dameon Pierce,24,81,3.4,13,0,0,1,2,27,27.0,0,0,1,11.8,11.8,28.0%,HOU,4,2023
18,Jaylen Warren,8,29,3.6,18,0,0,6,6,26,4.3,0,0,1,11.5,11.5,84.7%,PIT,4,2023
19,Najee Harris,14,71,5.1,23,1,0,1,2,32,32.0,0,0,1,11.3,11.3,91.4%,PIT,4,2023
20,Rachaad White,15,56,3.7,11,0,0,3,3,22,7.3,0,0,1,10.8,10.8,97.5%,TB,4,2023
21,Alexander Mattison,17,95,5.6,17,0,0,1,1,3,3.0,0,0,1,10.8,10.8,41.3%,LV,4,2023
22,Travis Etienne Jr.,20,55,2.8,7,0,0,3,3,17,5.7,0,0,1,10.2,10.2,99.7%,JAC,4,2023
23,Breece Hall,6,56,9.3,43,3,0,3,4,13,4.3,0,0,1,9.9,9.9,98.9%,NYJ,4,2023
24,Jerome Ford,9,26,2.9,10,0,0,5,6,19,3.8,0,0,1,9.5,9.5,79.9%,CLE,4,2023
25,Jahmyr Gibbs,8,40,5.0,9,0,0,4,5,11,2.8,0,0,1,9.1,9.1,99.3%,DET,4,2023
26,Tony Pollard,11,47,4.3,16,0,0,3,3,13,4.3,0,0,1,9.0,9.0,93.4%,TEN,4,2023
27,Zack Moss,18,70,3.9,20,1,0,0,1,0,0.0,0,0,1,9.0,9.0,75.1%,CIN,4,2023
28,Devin Singletary,7,25,3.6,9,0,0,1,1,11,11.0,0,0,1,8.8,8.8,83.7%,NYG,4,2023
29,Tyjae Spears,5,40,8.0,22,1,0,3,4,18,6.0,0,0,1,8.8,8.8,64.7%,TEN,4,2023
30,Joe Mixon,14,67,4.8,13,0,0,1,1,9,9.0,0,0,1,8.6,8.6,99.1%,HOU,4,2023
31,Ronnie Rivers,9,47,5.2,9,0,0,2,2,10,5.0,0,0,1,7.7,7.7,0.6%,LAR,4,2023
32,Latavius Murray,4,32,8.0,29,1,0,2,2,24,12.0,0,0,1,7.6,7.6,7.6%,FA,4,2023
33,Chuba Hubbard,14,41,2.9,7,0,0,2,2,12,6.0,0,0,1,7.3,7.3,51.0%,CAR,4,2023
34,Cam Akers,5,40,8.0,10,0,0,2,2,11,5.5,0,0,1,7.1,7.1,9.2%,FA,4,2023
35,Gus Edwards,15,48,3.2,16,0,0,2,3,1,0.5,0,0,1,6.9,6.9,80.8%,LAC,4,2023
36,James Conner,11,52,4.7,11,0,0,1,2,4,4.0,0,0,1,6.6,6.6,91.7%,ARI,4,2023
37,Joshua Kelley,17,65,3.8,22,1,0,0,0,0,0.0,0,0,1,6.5,6.5,6.6%,FA,4,2023
38,Hunter Luepke,2,4,2.0,3,0,1,0,0,0,0.0,0,0,1,6.4,6.4,0.1%,DAL,4,2023
39,Miles Sanders,13,19,1.5,6,0,0,3,3,13,4.3,0,0,1,6.2,6.2,23.3%,CAR,4,2023
40,Kenneth Gainwell,4,14,3.5,13,0,0,2,2,7,3.5,0,0,1,6.1,6.1,14.8%,PHI,4,2023
41,Rhamondre Stevenson,14,30,2.1,8,0,0,2,3,10,5.0,0,0,1,6.0,6.0,84.5%,NE,4,2023
42,Samaje Perine,6,12,2.0,5,0,0,2,2,23,11.5,0,0,1,5.5,5.5,12.7%,DEN,4,2023
43,Raheem Mostert,7,9,1.3,6,0,0,3,5,36,12.0,0,1,1,5.5,5.5,91.5%,MIA,4,2023
44,Emari Demercado,1,3,3.0,3,0,0,3,4,21,7.0,0,0,1,5.4,5.4,2.2%,ARI,4,2023
45,Melvin Gordon III,3,21,7.0,22,1,0,1,1,23,23.0,0,0,1,5.4,5.4,0.0%,FA,4,2023
46,Zach Charbonnet,5,31,6.2,15,0,0,1,3,9,9.0,0,0,1,5.0,5.0,63.1%,SEA,4,2023
47,Pierre Strong Jr.,5,49,9.8,40,3,0,0,0,0,0.0,0,0,1,4.9,4.9,0.6%,CLE,4,2023
48,Isaiah Spiller,5,12,2.4,4,0,0,2,2,15,7.5,0,0,1,4.7,4.7,0.9%,LAC,4,2023
49,Ezekiel Elliott,6,16,2.7,9,0,0,2,3,6,3.0,0,0,1,4.2,4.2,78.1%,DAL,4,2023
50,Michael Carter,1,9,9.0,9,0,0,2,3,12,6.0,0,0,1,4.1,4.1,1.3%,ARI,4,2023
51,Javonte Williams,2,0,0.0,1,0,0,3,3,9,3.0,0,0,1,3.9,3.9,89.1%,DEN,4,2023
52,Antonio Gibson,6,19,3.2,10,0,0,1,1,7,7.0,0,0,1,3.6,3.6,53.3%,NE,4,2023
53,Ameer Abdullah,0,0,0.0,0,0,0,2,2,14,7.0,0,0,1,3.4,3.4,0.7%,LV,4,2023
54,Jordan Mason,3,10,3.3,4,0,0,1,1,13,13.0,0,0,1,3.3,3.3,2.3%,SF,4,2023
55,Alec Ingold,0,0,0.0,0,0,0,1,1,23,23.0,0,0,1,3.3,3.3,0.2%,MIA,4,2023
56,Justice Hill,3,33,11.0,15,0,0,0,0,0,0.0,0,0,1,3.3,3.3,10.1%,BAL,4,2023
57,Gary Brightwell,4,9,2.3,4,0,0,1,2,10,10.0,0,0,1,2.9,2.9,0.1%,FA,4,2023
58,Ke'Shawn Vaughn,9,16,1.8,8,0,0,1,1,3,3.0,0,0,1,2.9,2.9,0.1%,FA,4,2023
59,Damien Harris,6,29,4.8,8,0,0,0,0,0,0.0,0,0,1,2.9,2.9,4.6%,FA,4,2023
60,Dalvin Cook,5,16,3.2,5,0,0,1,1,2,2.0,0,0,1,2.8,2.8,9.5%,FA,4,2023
61,Rico Dowdle,3,9,3.0,9,0,0,1,1,8,8.0,0,0,1,2.7,2.7,10.6%,DAL,4,2023
62,Roschon Johnson,5,13,2.6,7,0,0,1,1,2,2.0,0,0,1,2.5,2.5,14.1%,CHI,4,2023
63,Patrick Ricard,0,0,0.0,0,0,0,1,1,14,14.0,0,0,1,2.4,2.4,0.1%,BAL,4,2023
64,Aaron Jones,5,18,3.6,9,0,0,1,2,-4,-4.0,0,0,1,2.4,2.4,93.3%,MIN,4,2023
65,Clyde Edwards-Helaire,3,12,4.0,9,0,0,1,1,1,1.0,0,0,1,2.3,2.3,23.7%,KC,4,2023
66,Jacob Johnson,0,0,0.0,0,0,0,1,2,12,12.0,0,0,1,2.2,2.2,0.0%,FA,4,2023
67,Tyler Allgeier,7,16,2.3,9,0,0,1,2,-4,-4.0,0,0,1,2.2,2.2,48.6%,ATL,4,2023
68,Deuce Vaughn,8,9,1.1,3,0,0,1,1,2,2.0,0,0,1,2.1,2.1,1.5%,DAL,4,2023
69,Kendre Miller,1,3,3.0,3,0,0,1,1,5,5.0,0,0,1,1.8,1.8,9.8%,NO,4,2023
70,Kyle Juszczyk,2,3,1.5,3,0,0,1,1,4,4.0,0,0,1,1.7,1.7,1.0%,SF,4,2023
71,Zamir White,3,15,5.0,11,0,0,0,0,0,0.0,0,0,1,1.5,1.5,74.1%,LV,4,2023
72,Kareem Hunt,5,12,2.4,6,0,0,0,0,0,0.0,0,0,1,1.2,1.2,27.3%,FA,4,2023
73,AJ Dillon,5,11,2.2,6,0,0,0,1,0,0.0,0,0,1,1.1,1.1,35.2%,GB,4,2023
74,Tank Bigsby,3,10,3.3,6,0,0,0,0,0,0.0,0,0,1,1.0,1.0,3.9%,JAC,4,2023
75,Jerick McKinnon,3,7,2.3,3,0,0,0,1,0,0.0,0,0,1,0.7,0.7,16.2%,FA,4,2023
76,Chase Brown,0,0,0.0,0,0,0,1,1,-3,-3.0,0,0,1,0.7,0.7,36.9%,CIN,4,2023
77,Trey Sermon,3,7,2.3,4,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.9%,IND,4,2023
78,Trayveon Williams,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.3%,CIN,4,2023
79,Mike Boone,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,CAR,4,2023
80,J.J. Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,4,2023
81,Darrynton Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,BUF,4,2023
82,La'Mical Perine,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,PIT,4,2023
83,J.K. Dobbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,43.4%,LAC,4,2023
84,Jonathan Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.8%,IND,4,2023
85,Derrick Gore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2023
86,Salvon Ahmed,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,MIA,4,2023
87,JaMycal Hasty,0,0,0.0,0,0,0,0,2,0,0.0,0,0,1,0.0,0.0,0.1%,NE,4,2023
88,Patrick Taylor Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.0%,SF,4,2023
89,DeeJay Dallas,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.6%,ARI,4,2023
90,Tony Jones Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,ARI,4,2023
91,Ty Chandler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,60.9%,MIN,4,2023
92,Craig Reynolds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.8%,DET,4,2023
93,Mike Weber,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,4,2023
94,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,CHI,4,2023
95,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,CHI,4,2023
96,Andrew Beck,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.1%,HOU,4,2023
97,James Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NO,4,2023
98,Jaret Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,4,2023
99,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,4,2023
100,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,4,2023
101,Elijah Collins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,4,2023
102,Raheem Blackshear,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,CAR,4,2023
103,Jermar Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,4,2023
104,Trey Benson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,52.1%,ARI,4,2023
105,Keaton Mitchell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,17.6%,BAL,4,2023
106,Xazavian Valladay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,4,2023
107,Kenny McIntosh,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,SEA,4,2023
108,Dylan McDuffie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,4,2023
109,Evan Hull,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,IND,4,2023
110,DeWayne McBride,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIN,4,2023
111,Jack Colletto,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,4,2023
112,Elijah Dotson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,LAC,4,2023
113,Lew Nichols III,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,4,2023
114,Carlos Washington Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,4,2023
115,Brittain Brown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,LV,4,2023
116,Jabari Small,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,4,2023
117,Zonovan Knight,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,4,2023
118,Troy Hairston II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,4,2023
119,Aaron Shampklin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,4,2023
120,Tyreik McAllister,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,4,2023
121,Julius Chestnut,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,TEN,4,2023
122,Henry Pearson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,4,2023
123,Jaden Shirden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,4,2023
124,Louis Rees-Zammit,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,KC,4,2023
125,Aidan Robbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,4,2023
126,Austin Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,4,2023
127,Deshaun Fenwick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,4,2023
128,Isaac Guerendo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,SF,4,2023
129,Blake Watson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DEN,4,2023
130,Michael Wiley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,4,2023
131,Carson Steele,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,4,2023
132,Kimani Vidal,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,LAC,4,2023
133,Ramon Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,4,2023
134,Emani Bailey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,4,2023
135,Jawhar Jordan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,4,2023
136,Sione Vaki,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,4,2023
137,Dillon Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,4,2023
138,Cody Schrader,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,4,2023
139,Dante Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NYG,4,2023
140,Jacob Kibodi,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,4,2023
141,Ray Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.4%,BUF,4,2023
142,Justin Strong,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,4,2023
143,Anthony Grant,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,4,2023
144,Michael Herzog,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,4,2023
145,Lorenzo Lingard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,4,2023
146,Jalen Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,4,2023
147,Trent Pennix,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,4,2023
148,British Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,4,2023
149,Colson Yankoff,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,4,2023
150,Jarveon Howard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,4,2023
151,Kobe Lewis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,4,2023
152,Ian Wheeler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,4,2023
153,Nathaniel Peat,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DAL,4,2023
154,Jordan Terrell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,4,2023
155,Chris Collier,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,4,2023
156,Sam Schnee,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,4,2023
157,Dylan Laube,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%,LV,4,2023
158,Jonathon Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,83.1%,CAR,4,2023
159,Chris Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIA,4,2023
160,Isaiah Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,NYJ,4,2023
161,Ellis Merriweather,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,4,2023
162,Emanuel Wilson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,GB,4,2023
163,Owen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,4,2023
164,Jordan Mims,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,4,2023
165,Deneric Prince,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,KC,4,2023
166,Zavier Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,4,2023
167,Robert Burns,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,4,2023
168,Jacob Saylors,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,4,2023
169,Frank Gore Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BUF,4,2023
170,Bucky Irving,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,TB,4,2023
171,Jaylen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,6.1%,MIA,4,2023
172,Daijun Edwards,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,4,2023
173,Rasheen Ali,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5%,BAL,4,2023
174,Israel Abanikanda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,NYJ,4,2023
175,Tyrion Davis-Price,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,PHI,4,2023
176,Chris Rodriguez Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.3%,WAS,4,2023
177,Tyrone Tracy Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.7%,NYG,4,2023
178,Tyler Goodson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,IND,4,2023
179,Kendall Milton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,4,2023
180,Jashaun Corbin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,4,2023
181,Will Shipley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%,PHI,4,2023
182,George Holani,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,4,2023
183,D.J. Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,4,2023
184,Eric Gray,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.7%,NYG,4,2023
185,Steele Chambers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,4,2023
186,Audric Estime,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,DEN,4,2023
187,Ricky Person Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,4,2023
188,Snoop Conner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DAL,4,2023
189,Blake Corum,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,50.2%,LAR,4,2023
190,Keilan Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,JAC,4,2023
191,Jase McClellan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,ATL,4,2023
192,Elijah Mitchell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.9%,SF,4,2023
193,Chris Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,CIN,4,2023
194,Javian Hawkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,4,2023
195,Noah Cain,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,4,2023
196,Tyler Badie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,4,2023
197,Hassan Haskins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,TEN,4,2023
198,Sean Tucker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,TB,4,2023
199,Zander Horvath,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,4,2023
200,Bryant Koback,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2023
201,Braelon Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.2%,NYJ,4,2023
202,Malik Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.4%,DAL,4,2023
203,Sincere McCormick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,4,2023
204,Keaontay Ingram,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%,KC,4,2023
205,Zach Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%,LAR,4,2023
206,MarShawn Lloyd,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,13.1%,GB,4,2023
207,Kevin Harris,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,NE,4,2023
208,Adam Prentice,1,5,5.0,5,0,0,1,2,5,5.0,0,1,1,0.0,0.0,0.0%,NO,4,2023
209,Ben Mason,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,4,2023
210,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,ATL,4,2023
211,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,MIN,4,2023
212,Jake Funk,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,4,2023
213,Ty Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,BUF,4,2023
214,Jay Finley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,4,2023
215,Shane Bannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,4,2023
216,Cordarrelle Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.4%,PIT,4,2023
217,Kenny Irons,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,4,2023
218,Anthony Alridge,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,4,2023
219,Chad Simpson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,4,2023
220,Dantrell Savage,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,4,2023
221,Xavier Omon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,4,2023
