Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
32,Kyren Williams,13,53,4.1,11,0,0,2,2,4,2.0,0,0,1,7.7,7.7,96.2%,LAR,5,2023
33,Khalil Herbert,10,76,7.6,34,2,0,0,3,0,0.0,0,0,1,7.6,7.6,29.6%,CHI,5,2023
34,Tyler Allgeier,17,40,2.4,12,0,0,0,1,0,0.0,0,0,1,6.0,6.0,48.6%,ATL,5,2023
35,Michael Carter,1,8,8.0,8,0,0,3,3,14,4.7,0,0,1,5.2,5.2,1.3%,ARI,5,2023
36,James Cook,5,-4,-0.8,5,0,0,3,4,25,8.3,0,0,1,5.1,5.1,97.8%,BUF,5,2023
37,Najee Harris,14,37,2.6,8,0,0,1,1,3,3.0,0,0,1,5.0,5.0,91.4%,PIT,5,2023
38,Gus Edwards,12,48,4.0,11,0,0,0,0,0,0.0,0,0,1,4.8,4.8,80.8%,LAC,5,2023
39,James Conner,6,46,7.7,35,2,0,0,0,0,0.0,0,0,1,4.6,4.6,91.7%,ARI,5,2023
40,Jerick McKinnon,1,7,7.0,7,0,0,2,3,18,9.0,0,0,1,4.5,4.5,16.2%,FA,5,2023
41,Chuba Hubbard,9,35,3.9,6,0,0,1,2,0,0.0,0,0,1,4.5,4.5,51.0%,CAR,5,2023
42,Jonathan Taylor,6,18,3.0,5,0,0,1,1,16,16.0,0,0,1,4.4,4.4,98.8%,IND,5,2023
43,Cam Akers,5,15,3.0,6,0,0,2,2,3,1.5,0,0,1,3.8,3.8,9.2%,FA,5,2023
44,Keith Smith,0,0,0.0,0,0,0,1,1,28,28.0,0,0,1,3.8,3.8,0.0%,FA,5,2023
45,Eric Gray,12,25,2.1,8,0,0,1,1,1,1.0,0,0,1,3.6,3.6,0.7%,NYG,5,2023
46,Matt Breida,9,21,2.3,8,0,0,1,1,3,3.0,0,0,1,3.4,3.4,1.1%,FA,5,2023
47,Kenneth Gainwell,7,17,2.4,4,0,0,1,2,7,7.0,0,0,1,3.4,3.4,14.8%,PHI,5,2023
48,Patrick Taylor Jr.,2,2,1.0,5,0,0,2,5,5,2.5,0,0,1,2.7,2.7,2.0%,SF,5,2023
49,Khari Blasingame,8,26,3.3,6,0,0,0,0,0,0.0,0,0,1,2.6,2.6,0.1%,CHI,5,2023
50,Ameer Abdullah,1,4,4.0,4,0,0,1,1,11,11.0,0,0,1,2.5,2.5,0.7%,LV,5,2023
51,Rhamondre Stevenson,8,24,3.0,8,0,0,0,2,0,0.0,0,0,1,2.4,2.4,84.5%,NE,5,2023
52,Dalvin Cook,6,23,3.8,9,0,0,0,0,0,0.0,0,0,1,2.3,2.3,9.5%,FA,5,2023
53,Tyrion Davis-Price,6,21,3.5,15,0,0,0,0,0,0.0,0,0,1,2.1,2.1,0.1%,PHI,5,2023
54,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,2.0,2.0,0.1%,DEN,5,2023
55,Roschon Johnson,3,19,6.3,10,0,0,0,0,0,0.0,0,0,1,1.9,1.9,14.1%,CHI,5,2023
56,Deuce Vaughn,3,7,2.3,4,0,0,1,1,1,1.0,0,0,1,1.8,1.8,1.5%,DAL,5,2023
57,Zonovan Knight,0,0,0.0,0,0,0,1,1,8,8.0,0,0,1,1.8,1.8,0.1%,DET,5,2023
58,Cordarrelle Patterson,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,1.4%,PIT,5,2023
59,Latavius Murray,2,6,3.0,4,0,0,1,1,1,1.0,0,0,1,1.7,1.7,7.6%,FA,5,2023
60,Ty Chandler,1,15,15.0,15,0,0,0,0,0,0.0,0,0,1,1.5,1.5,60.9%,MIN,5,2023
61,Rico Dowdle,5,15,3.0,8,0,0,0,1,0,0.0,0,0,1,1.5,1.5,10.6%,DAL,5,2023
62,Ty Montgomery II,1,0,0.0,0,0,0,1,4,5,5.0,0,0,1,1.5,1.5,0.0%,FA,5,2023
63,Damien Harris,3,13,4.3,6,0,0,0,0,0,0.0,0,0,1,1.3,1.3,4.6%,FA,5,2023
64,Chase Brown,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,36.9%,CIN,5,2023
65,Miles Sanders,7,32,4.6,9,0,0,0,1,0,0.0,0,1,1,1.2,1.2,23.3%,CAR,5,2023
66,Tank Bigsby,3,8,2.7,7,0,0,0,0,0,0.0,0,0,1,0.8,0.8,3.9%,JAC,5,2023
67,Trayveon Williams,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.3%,CIN,5,2023
68,Clyde Edwards-Helaire,3,4,1.3,2,0,0,0,0,0,0.0,0,0,1,0.4,0.4,23.7%,KC,5,2023
69,Ronnie Rivers,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.6%,LAR,5,2023
70,Trey Sermon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.9%,IND,5,2023
71,Darrynton Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,BUF,5,2023
72,La'Mical Perine,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,PIT,5,2023
73,J.K. Dobbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,43.4%,LAC,5,2023
74,Derrick Gore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2023
75,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.7%,JAC,5,2023
76,J.J. Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,5,2023
77,Salvon Ahmed,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,MIA,5,2023
78,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,ARI,5,2023
79,Tony Jones Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ARI,5,2023
80,James Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NO,5,2023
81,Mike Weber,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,5,2023
82,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,CHI,5,2023
83,Alec Ingold,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,MIA,5,2023
84,Ty Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,BUF,5,2023
85,Andrew Beck,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,HOU,5,2023
86,Jacob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2023
87,JaMycal Hasty,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,NE,5,2023
88,Jaret Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,5,2023
89,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,5,2023
90,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,5,2023
91,Elijah Collins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,5,2023
92,Raheem Blackshear,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,CAR,5,2023
93,Zamir White,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,74.1%,LV,5,2023
94,Jermar Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,5,2023
95,Trey Benson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,52.1%,ARI,5,2023
96,Keaton Mitchell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,17.6%,BAL,5,2023
97,Xazavian Valladay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,5,2023
98,Kenny McIntosh,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,SEA,5,2023
99,Dylan McDuffie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,5,2023
100,Evan Hull,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,IND,5,2023
101,DeWayne McBride,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIN,5,2023
102,Jack Colletto,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,5,2023
103,Elijah Dotson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,LAC,5,2023
104,Lew Nichols III,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,5,2023
105,Henry Pearson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,5,2023
106,Brittain Brown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,LV,5,2023
107,Jabari Small,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,5,2023
108,Troy Hairston II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,5,2023
109,Aaron Shampklin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,5,2023
110,Tyreik McAllister,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,5,2023
111,Julius Chestnut,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,TEN,5,2023
112,Carlos Washington Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,5,2023
113,Israel Abanikanda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,NYJ,5,2023
114,Jaden Shirden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,5,2023
115,Louis Rees-Zammit,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,KC,5,2023
116,Aidan Robbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,5,2023
117,Austin Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,5,2023
118,Deshaun Fenwick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,5,2023
119,Isaac Guerendo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,SF,5,2023
120,Blake Watson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DEN,5,2023
121,Michael Wiley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,5,2023
122,Carson Steele,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,5,2023
123,Kimani Vidal,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,LAC,5,2023
124,Ramon Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,5,2023
125,Emani Bailey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,5,2023
126,Jawhar Jordan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,5,2023
127,Sione Vaki,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,5,2023
128,Dillon Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,5,2023
129,Cody Schrader,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,5,2023
130,Dante Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NYG,5,2023
131,Jacob Kibodi,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,5,2023
132,Ray Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.4%,BUF,5,2023
133,Justin Strong,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,5,2023
134,Anthony Grant,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,5,2023
135,Michael Herzog,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,5,2023
136,Lorenzo Lingard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,5,2023
137,Jalen Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,5,2023
138,Trent Pennix,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,5,2023
139,British Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,5,2023
140,Colson Yankoff,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,5,2023
141,Jarveon Howard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,5,2023
142,Kobe Lewis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,5,2023
143,Ian Wheeler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,5,2023
144,Nathaniel Peat,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DAL,5,2023
145,Jordan Terrell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,5,2023
146,Chris Collier,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,5,2023
147,Sam Schnee,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,5,2023
148,Dylan Laube,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%,LV,5,2023
149,Jonathon Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,83.1%,CAR,5,2023
150,Owen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,5,2023
151,Isaiah Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,NYJ,5,2023
152,Hunter Luepke,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,DAL,5,2023
153,Ellis Merriweather,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,5,2023
154,Emanuel Wilson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,GB,5,2023
155,Chris Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,MIA,5,2023
156,Jordan Mims,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,NO,5,2023
157,Deneric Prince,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,KC,5,2023
158,Zavier Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,5,2023
159,Robert Burns,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,5,2023
160,Jacob Saylors,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,5,2023
161,Frank Gore Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BUF,5,2023
162,Bucky Irving,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,TB,5,2023
163,Jaylen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,6.1%,MIA,5,2023
164,Daijun Edwards,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,5,2023
165,Rasheen Ali,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5%,BAL,5,2023
166,Jahmyr Gibbs,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.3%,DET,5,2023
167,Chris Rodriguez Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.3%,WAS,5,2023
168,Tyrone Tracy Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.7%,NYG,5,2023
169,Tyler Goodson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,IND,5,2023
170,Kendall Milton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,5,2023
171,Jashaun Corbin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,5,2023
172,Will Shipley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%,PHI,5,2023
173,Jerome Ford,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,79.9%,CLE,5,2023
174,George Holani,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,5,2023
175,Audric Estime,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,DEN,5,2023
176,Noah Cain,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,5,2023
177,Steele Chambers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,5,2023
178,Ricky Person Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,5,2023
179,Snoop Conner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DAL,5,2023
180,Kenneth Walker III,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,97.1%,SEA,5,2023
181,Blake Corum,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,50.2%,LAR,5,2023
182,D.J. Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,5,2023
183,Javian Hawkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,5,2023
184,Keilan Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,JAC,5,2023
185,Jase McClellan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,ATL,5,2023
186,Elijah Mitchell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.9%,SF,5,2023
187,Chris Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,CIN,5,2023
188,Javonte Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,89.1%,DEN,5,2023
189,Rachaad White,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,97.5%,TB,5,2023
190,Tyler Badie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,5,2023
191,Hassan Haskins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,TEN,5,2023
192,Sean Tucker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,TB,5,2023
193,Zander Horvath,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,5,2023
194,Braelon Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.2%,NYJ,5,2023
195,Malik Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.4%,DAL,5,2023
196,Pierre Strong Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,CLE,5,2023
197,Sincere McCormick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,5,2023
198,Keaontay Ingram,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%,KC,5,2023
199,Zach Charbonnet,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,63.1%,SEA,5,2023
200,Isaiah Spiller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.9%,LAC,5,2023
201,Zach Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%,LAR,5,2023
202,MarShawn Lloyd,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,13.1%,GB,5,2023
203,Kevin Harris,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,NE,5,2023
204,Adam Prentice,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,NO,5,2023
205,Ben Mason,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,5,2023
206,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,ATL,5,2023
207,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,MIN,5,2023
208,Jake Funk,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,5,2023
209,Jay Finley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,5,2023
210,Shane Bannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,5,2023
211,Kenny Irons,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,5,2023
212,Anthony Alridge,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,5,2023
213,Chad Simpson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,5,2023
214,Dantrell Savage,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,5,2023
215,Xavier Omon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,5,2023
216,Samkon Gado,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,5,2023
217,Garrett Mills,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,5,2023
218,Madison Hedgecock,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,5,2023
219,Aaron Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,93.3%,MIN,5,2023
220,Austin Ekeler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,93.1%,WAS,5,2023
221,Taquan Mizzell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,5,2023
