Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
21,David Montgomery,16,67,4.2,16,0,1,1,1,7,7.0,0,1,1,12.4,12.4,93.2%,DET,2,2023
22,Gus Edwards,10,62,6.2,20,1,1,0,0,0,0.0,0,0,1,12.2,12.2,80.8%,LAC,2,2023
23,Latavius Murray,6,22,3.7,8,0,1,2,2,9,4.5,0,0,1,11.1,11.1,7.6%,FA,2,2023
24,Chuba Hubbard,2,16,8.0,14,0,0,5,5,34,6.8,0,0,1,10.0,10.0,51.0%,CAR,2,2023
25,Josh Jacobs,9,-2,-0.2,3,0,0,5,6,51,10.2,0,0,1,9.9,9.9,97.3%,GB,2,2023
26,Damien Harris,7,33,4.7,11,0,1,0,0,0,0.0,0,0,1,9.3,9.3,4.6%,FA,2,2023
27,Antonio Gibson,2,9,4.5,7,0,0,3,3,44,14.7,0,0,1,8.3,8.3,53.3%,NE,2,2023
28,Justice Hill,11,41,3.7,11,0,0,3,3,12,4.0,0,0,1,8.3,8.3,10.1%,BAL,2,2023
29,Isiah Pacheco,12,70,5.8,31,2,0,1,2,0,0.0,0,0,1,8.0,8.0,97.8%,KC,2,2023
30,Javonte Williams,12,44,3.7,15,0,0,2,3,14,7.0,0,0,1,7.8,7.8,89.1%,DEN,2,2023
31,Miles Sanders,14,43,3.1,13,0,0,3,5,4,1.3,0,0,1,7.7,7.7,23.3%,CAR,2,2023
32,Tyjae Spears,8,49,6.1,14,0,0,2,2,6,3.0,0,0,1,7.5,7.5,64.7%,TEN,2,2023
33,AJ Dillon,15,55,3.7,8,0,0,1,1,8,8.0,0,0,1,7.3,7.3,35.2%,GB,2,2023
34,Salvon Ahmed,3,13,4.3,10,0,0,3,3,28,9.3,0,0,1,7.1,7.1,0.6%,MIA,2,2023
35,Khalil Herbert,7,35,5.0,8,0,0,1,3,23,23.0,0,0,1,6.8,6.8,29.6%,CHI,2,2023
36,Jaleel McLaughlin,1,5,5.0,5,0,1,0,0,0,0.0,0,0,1,6.5,6.5,9.9%,DEN,2,2023
37,Nick Chubb,10,64,6.4,20,1,0,0,0,0,0.0,0,0,1,6.4,6.4,55.6%,CLE,2,2023
38,Deuce Vaughn,3,16,5.3,13,0,0,3,3,16,5.3,0,0,1,6.2,6.2,1.5%,DAL,2,2023
39,Roschon Johnson,4,32,8.0,29,1,0,2,2,10,5.0,0,0,1,6.2,6.2,14.1%,CHI,2,2023
40,Travis Etienne Jr.,12,40,3.3,9,0,0,2,3,2,1.0,0,0,1,6.2,6.2,99.7%,JAC,2,2023
41,Pierre Strong Jr.,2,1,0.5,1,0,1,0,1,0,0.0,0,0,1,6.1,6.1,0.6%,CLE,2,2023
42,Dameon Pierce,15,31,2.1,10,0,0,2,3,4,2.0,0,0,1,5.5,5.5,28.0%,HOU,2,2023
43,Samaje Perine,1,4,4.0,4,0,0,3,4,20,6.7,0,0,1,5.4,5.4,12.7%,DEN,2,2023
44,Rico Dowdle,7,26,3.7,9,0,0,1,1,17,17.0,0,0,1,5.3,5.3,10.6%,DAL,2,2023
45,Najee Harris,10,43,4.3,21,1,0,1,3,0,0.0,0,0,1,5.3,5.3,91.4%,PIT,2,2023
46,Jerick McKinnon,1,-2,-2.0,0,0,0,3,3,24,8.0,0,0,1,5.2,5.2,16.2%,FA,2,2023
47,Zach Charbonnet,4,16,4.0,9,0,0,2,2,14,7.0,0,0,1,5.0,5.0,63.1%,SEA,2,2023
48,Alexander Mattison,8,28,3.5,7,0,0,3,6,11,3.7,0,1,1,4.9,4.9,41.3%,LV,2,2023
49,Tyler Allgeier,16,48,3.0,10,0,0,0,0,0,0.0,0,0,1,4.8,4.8,48.6%,ATL,2,2023
50,Boston Scott,5,40,8.0,18,0,0,0,0,0,0.0,0,0,1,4.0,4.0,0.1%,LAR,2,2023
51,Elijah Dotson,4,6,1.5,2,0,0,2,2,13,6.5,0,0,1,3.9,3.9,0.1%,LAC,2,2023
52,Joshua Kelley,13,39,3.0,15,0,0,0,1,0,0.0,0,0,1,3.9,3.9,6.6%,FA,2,2023
53,Clyde Edwards-Helaire,1,0,0.0,0,0,0,2,2,17,8.5,0,0,1,3.7,3.7,23.7%,KC,2,2023
54,Devin Singletary,4,14,3.5,5,0,0,1,1,10,10.0,0,0,1,3.4,3.4,83.7%,NYG,2,2023
55,Jamaal Williams,9,29,3.2,7,0,0,0,0,0,0.0,0,0,1,2.9,2.9,10.3%,NO,2,2023
56,Ty Chandler,1,0,0.0,0,0,0,2,2,9,4.5,0,0,1,2.9,2.9,60.9%,MIN,2,2023
57,D'Ernest Johnson,1,8,8.0,8,0,0,1,1,9,9.0,0,0,1,2.7,2.7,2.7%,JAC,2,2023
58,Emari Demercado,1,-2,-2.0,0,0,0,2,2,7,3.5,0,0,1,2.5,2.5,2.2%,ARI,2,2023
59,Rashaad Penny,3,9,3.0,6,0,0,1,1,5,5.0,0,0,1,2.4,2.4,4.1%,CAR,2,2023
60,Trayveon Williams,0,0,0.0,0,0,0,2,2,4,2.0,0,0,1,2.4,2.4,0.3%,CIN,2,2023
61,Michael Carter,2,8,4.0,6,0,0,1,2,3,3.0,0,0,1,2.1,2.1,1.3%,ARI,2,2023
62,De'Von Achane,1,5,5.0,5,0,0,1,1,4,4.0,0,0,1,1.9,1.9,95.6%,MIA,2,2023
63,Craig Reynolds,3,7,2.3,5,0,0,1,1,-2,-2.0,0,0,1,1.5,1.5,0.8%,DET,2,2023
64,Ameer Abdullah,0,0,0.0,0,0,0,1,3,5,5.0,0,0,1,1.5,1.5,0.7%,LV,2,2023
65,Ronnie Rivers,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.6%,LAR,2,2023
66,Ezekiel Elliott,5,13,2.6,7,0,0,0,0,0,0.0,0,0,1,1.3,1.3,78.1%,DAL,2,2023
67,Reggie Gilliam,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,BUF,2,2023
68,Chase Edmonds,2,12,6.0,14,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.8%,TB,2,2023
69,Breece Hall,4,9,2.3,9,0,0,0,2,0,0.0,0,0,1,0.9,0.9,98.9%,NYJ,2,2023
70,Sean Tucker,8,7,0.9,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.2%,TB,2,2023
71,Keaontay Ingram,2,6,3.0,5,0,0,0,0,0,0.0,0,0,1,0.6,0.6,1.2%,KC,2,2023
72,Emanuel Wilson,3,5,1.7,7,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.1%,GB,2,2023
73,Matt Breida,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,1.1%,FA,2,2023
74,Dare Ogunbowale,2,4,2.0,2,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.3%,HOU,2,2023
75,Isaiah Spiller,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.9%,LAC,2,2023
76,DeeJay Dallas,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.6%,ARI,2,2023
77,Michael Burton,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.1%,DEN,2,2023
78,Chase Brown,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,36.9%,CIN,2,2023
79,Zamir White,4,22,5.5,8,0,0,0,0,0,0.0,0,1,1,0.2,0.2,74.1%,LV,2,2023
80,Dalvin Cook,4,7,1.8,6,0,0,1,1,5,5.0,0,1,1,0.2,0.2,9.5%,FA,2,2023
81,Patrick Taylor Jr.,1,1,1.0,1,0,0,0,1,0,0.0,0,0,1,0.1,0.1,2.0%,SF,2,2023
82,La'Mical Perine,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,PIT,2,2023
83,Trey Sermon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.9%,IND,2,2023
84,Darrynton Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,BUF,2,2023
85,J.K. Dobbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,43.4%,LAC,2,2023
86,Jonathan Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.8%,IND,2,2023
87,J.J. Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,2,2023
88,JaMycal Hasty,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NE,2,2023
89,Mike Weber,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,2,2023
90,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,CHI,2,2023
91,Alec Ingold,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,MIA,2,2023
92,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,CHI,2,2023
93,Andrew Beck,2,2,1.0,2,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,HOU,2,2023
94,Jacob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2023
95,James Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NO,2,2023
96,Jaret Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,2,2023
97,Kirk Merritt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2023
98,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,2,2023
99,Elijah Collins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,2,2023
100,Raheem Blackshear,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,CAR,2,2023
101,Jermar Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,2,2023
102,Keaton Mitchell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,17.6%,BAL,2,2023
103,Trey Benson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,52.1%,ARI,2,2023
104,Xazavian Valladay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,2,2023
105,Kenny McIntosh,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,SEA,2,2023
106,Dylan McDuffie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,2,2023
107,Evan Hull,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,IND,2,2023
108,DeWayne McBride,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIN,2,2023
109,Lew Nichols III,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,2,2023
110,Jack Colletto,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,2,2023
111,Carlos Washington Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,2,2023
112,Jabari Small,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,2,2023
113,Kendre Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.8%,NO,2,2023
114,Brittain Brown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,LV,2,2023
115,Zonovan Knight,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,2,2023
116,Troy Hairston II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,2,2023
117,Aaron Shampklin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,2,2023
118,Tyreik McAllister,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,2,2023
119,Julius Chestnut,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,TEN,2,2023
120,Henry Pearson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,2,2023
121,Israel Abanikanda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,NYJ,2,2023
122,Jaden Shirden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,2,2023
123,Louis Rees-Zammit,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,KC,2,2023
124,Aidan Robbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,2,2023
125,Austin Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,2,2023
126,Deshaun Fenwick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,2,2023
127,Isaac Guerendo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,SF,2,2023
128,Blake Watson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DEN,2,2023
129,Michael Wiley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,2,2023
130,Carson Steele,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,2,2023
131,Kimani Vidal,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,LAC,2,2023
132,Ramon Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,2,2023
133,Emani Bailey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,2,2023
134,Jawhar Jordan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,2,2023
135,Sione Vaki,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,2,2023
136,Dillon Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,2,2023
137,Cody Schrader,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,2,2023
138,Dante Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NYG,2,2023
139,Jacob Kibodi,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,2,2023
140,Ray Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.4%,BUF,2,2023
141,Justin Strong,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,2,2023
142,Anthony Grant,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,2,2023
143,Michael Herzog,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,2,2023
144,Lorenzo Lingard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,2,2023
145,Jalen Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,2,2023
146,Trent Pennix,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,2,2023
147,British Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,2,2023
148,Colson Yankoff,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,2,2023
149,Jarveon Howard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,2,2023
150,Kobe Lewis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,2,2023
151,Ian Wheeler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,2,2023
152,Nathaniel Peat,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DAL,2,2023
153,Jordan Terrell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,2,2023
154,Chris Collier,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,2,2023
155,Sam Schnee,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,2,2023
156,Dylan Laube,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%,LV,2,2023
157,Jonathon Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,83.1%,CAR,2,2023
158,Chris Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIA,2,2023
159,Isaiah Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,NYJ,2,2023
160,Hunter Luepke,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,DAL,2,2023
161,Ellis Merriweather,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,2,2023
162,Owen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,2,2023
163,Jordan Mims,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,2,2023
164,Deneric Prince,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,KC,2,2023
165,Zavier Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,2,2023
166,Robert Burns,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,2,2023
167,Jacob Saylors,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,2,2023
168,Frank Gore Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BUF,2,2023
169,Bucky Irving,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,TB,2,2023
170,Jaylen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,6.1%,MIA,2,2023
171,Daijun Edwards,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,2,2023
172,Rasheen Ali,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5%,BAL,2,2023
173,Chris Rodriguez Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.3%,WAS,2,2023
174,Tyrone Tracy Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.7%,NYG,2,2023
175,Tyler Goodson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,IND,2,2023
176,Jordan Mason,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.3%,SF,2,2023
177,Kendall Milton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,2,2023
178,Jashaun Corbin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,2,2023
179,Will Shipley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%,PHI,2,2023
180,George Holani,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,2,2023
181,D.J. Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,2,2023
182,Tank Bigsby,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,3.9%,JAC,2,2023
183,Tyrion Davis-Price,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,PHI,2,2023
184,Ricky Person Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,2,2023
185,Eric Gray,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.7%,NYG,2,2023
186,Steele Chambers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,2,2023
187,Audric Estime,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,DEN,2,2023
188,Snoop Conner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DAL,2,2023
189,Blake Corum,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,50.2%,LAR,2,2023
190,Ty Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,BUF,2,2023
191,Keilan Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,JAC,2,2023
192,Jase McClellan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,ATL,2,2023
193,Elijah Mitchell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.9%,SF,2,2023
194,Chris Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,CIN,2,2023
195,Javian Hawkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,2,2023
196,Tyler Badie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,2,2023
197,Hassan Haskins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,TEN,2,2023
198,Zander Horvath,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,2,2023
199,Braelon Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.2%,NYJ,2,2023
200,Malik Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.4%,DAL,2,2023
201,Noah Cain,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,2,2023
202,Sincere McCormick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,2,2023
203,Zach Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%,LAR,2,2023
204,MarShawn Lloyd,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,13.1%,GB,2,2023
205,Kevin Harris,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,NE,2,2023
206,Adam Prentice,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,NO,2,2023
207,Kenneth Gainwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,14.8%,PHI,2,2023
208,Ben Mason,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,2,2023
209,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,2,2023
210,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,ATL,2,2023
211,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,MIN,2,2023
212,Jake Funk,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,2,2023
213,Jay Finley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,2,2023
214,Shane Bannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,2,2023
215,Kyle Juszczyk,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,SF,2,2023
216,Cordarrelle Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.4%,PIT,2,2023
217,Kenny Irons,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,2,2023
218,Anthony Alridge,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,2,2023
219,Chad Simpson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,2,2023
220,Dantrell Savage,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,2,2023
221,Xavier Omon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,2,2023
