Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
19,Chuba Hubbard,22,87,4.0,22,2,0,2,2,16,8.0,0,0,1,12.3,12.3,51.0%,CAR,15,2023
20,Jaylen Warren,10,40,4.0,11,0,0,5,6,28,5.6,0,0,1,11.8,11.8,84.7%,PIT,15,2023
21,Aaron Jones,13,53,4.1,20,1,0,4,4,16,4.0,0,0,1,10.9,10.9,93.3%,MIN,15,2023
22,Keaton Mitchell,9,73,8.1,24,1,0,2,2,15,7.5,0,0,1,10.8,10.8,17.6%,BAL,15,2023
23,David Montgomery,17,85,5.0,13,0,0,2,3,-3,-1.5,0,0,1,10.2,10.2,93.2%,DET,15,2023
24,Roschon Johnson,5,36,7.2,22,1,0,4,6,24,6.0,0,0,1,10.0,10.0,14.1%,CHI,15,2023
25,Travis Etienne Jr.,10,31,3.1,7,0,0,4,6,28,7.0,0,0,1,9.9,9.9,99.7%,JAC,15,2023
26,Tyler Goodson,11,69,6.3,31,2,0,2,2,10,5.0,0,0,1,9.9,9.9,0.1%,IND,15,2023
27,Ezekiel Elliott,11,25,2.3,5,0,0,5,6,21,4.2,0,0,1,9.6,9.6,78.1%,DAL,15,2023
28,D'Andre Swift,18,74,4.1,11,0,0,2,3,1,0.5,0,0,1,9.5,9.5,93.8%,CHI,15,2023
29,De'Von Achane,9,32,3.6,10,0,0,3,3,30,10.0,0,0,1,9.2,9.2,95.6%,MIA,15,2023
30,Trey Sermon,17,88,5.2,19,0,0,0,0,0,0.0,0,0,1,8.8,8.8,0.9%,IND,15,2023
31,Brandon Bolden,2,25,12.5,26,1,1,0,0,0,0.0,0,0,1,8.5,8.5,0.0%,FA,15,2023
32,Kevin Harris,4,25,6.3,18,0,1,0,0,0,0.0,0,0,1,8.5,8.5,0.2%,NE,15,2023
33,Antonio Gibson,4,15,3.8,8,0,0,5,5,20,4.0,0,0,1,8.5,8.5,53.3%,NE,15,2023
34,Chase Brown,7,23,3.3,6,0,0,3,3,28,9.3,0,0,1,8.1,8.1,36.9%,CIN,15,2023
35,Austin Ekeler,5,9,1.8,6,0,0,4,6,29,7.3,0,0,1,7.8,7.8,93.1%,WAS,15,2023
36,Tony Pollard,11,52,4.7,11,0,0,2,3,5,2.5,0,0,1,7.7,7.7,93.4%,TEN,15,2023
37,Jerome Ford,8,20,2.5,9,0,0,4,5,11,2.8,0,0,1,7.1,7.1,79.9%,CLE,15,2023
38,Latavius Murray,5,11,2.2,8,0,1,0,0,0,0.0,0,0,1,7.1,7.1,7.6%,FA,15,2023
39,Cordarrelle Patterson,5,-2,-0.4,3,0,0,1,3,2,2.0,1,0,1,7.0,7.0,1.4%,PIT,15,2023
40,Ty Johnson,9,54,6.0,11,0,0,1,1,4,4.0,0,0,1,6.8,6.8,0.6%,BUF,15,2023
41,Michael Carter,3,27,9.0,19,0,0,3,3,10,3.3,0,0,1,6.7,6.7,1.3%,ARI,15,2023
42,Ameer Abdullah,6,32,5.3,9,0,0,2,2,13,6.5,0,0,1,6.5,6.5,0.7%,LV,15,2023
43,Tyler Allgeier,14,45,3.2,8,0,0,1,1,6,6.0,0,0,1,6.1,6.1,48.6%,ATL,15,2023
44,Samaje Perine,6,37,6.2,12,0,0,1,1,11,11.0,0,0,1,5.8,5.8,12.7%,DEN,15,2023
45,Saquon Barkley,9,14,1.6,4,0,0,2,2,23,11.5,0,0,1,5.7,5.7,100.0%,PHI,15,2023
46,Derrick Henry,16,9,0.6,6,0,0,4,4,1,0.3,0,0,1,5.0,5.0,99.3%,BAL,15,2023
47,Isaiah Spiller,16,50,3.1,8,0,0,0,0,0,0.0,0,0,1,5.0,5.0,0.9%,LAC,15,2023
48,Tyjae Spears,9,30,3.3,9,0,0,1,1,7,7.0,0,0,1,4.7,4.7,64.7%,TEN,15,2023
49,Kyle Juszczyk,0,0,0.0,0,0,0,2,2,26,13.0,0,0,1,4.6,4.6,1.0%,SF,15,2023
50,Matt Breida,3,10,3.3,5,0,0,2,3,11,5.5,0,0,1,4.1,4.1,1.1%,FA,15,2023
51,Javonte Williams,12,27,2.3,8,0,0,2,2,-7,-3.5,0,0,1,4.0,4.0,89.1%,DEN,15,2023
52,Israel Abanikanda,4,8,2.0,6,0,0,2,2,11,5.5,0,0,1,3.9,3.9,1.1%,NYJ,15,2023
53,Jaleel McLaughlin,2,2,1.0,1,0,0,2,3,16,8.0,0,0,1,3.8,3.8,9.9%,DEN,15,2023
54,Eric Gray,0,0,0.0,0,0,0,3,4,6,2.0,0,0,1,3.6,3.6,0.7%,NYG,15,2023
55,Jamaal Williams,8,24,3.0,8,0,0,1,1,2,2.0,0,0,1,3.6,3.6,10.3%,NO,15,2023
56,Chris Rodriguez Jr.,10,35,3.5,11,0,0,0,0,0,0.0,0,0,1,3.5,3.5,1.3%,WAS,15,2023
57,Miles Sanders,6,2,0.3,3,0,0,2,2,11,5.5,0,0,1,3.3,3.3,23.3%,CAR,15,2023
58,Rico Dowdle,3,4,1.3,5,0,0,2,3,8,4.0,0,0,1,3.2,3.2,10.6%,DAL,15,2023
59,Pierre Strong Jr.,2,2,1.0,2,0,0,2,2,9,4.5,0,0,1,3.1,3.1,0.6%,CLE,15,2023
60,Kareem Hunt,7,8,1.1,3,0,0,1,1,12,12.0,0,0,1,3.0,3.0,27.3%,FA,15,2023
61,Breece Hall,6,12,2.0,5,0,0,1,2,6,6.0,0,0,1,2.8,2.8,98.9%,NYJ,15,2023
62,Justice Hill,5,23,4.6,8,0,0,0,1,0,0.0,0,0,1,2.3,2.3,10.1%,BAL,15,2023
63,Khalil Herbert,6,8,1.3,7,0,0,1,1,4,4.0,0,0,1,2.2,2.2,29.6%,CHI,15,2023
64,Patrick Taylor Jr.,1,6,6.0,6,0,0,2,2,-4,-2.0,0,0,1,2.2,2.2,2.0%,SF,15,2023
65,Trayveon Williams,1,10,10.0,10,0,0,1,1,2,2.0,0,0,1,2.2,2.2,0.3%,CIN,15,2023
66,Kenneth Gainwell,6,21,3.5,8,0,0,0,1,0,0.0,0,0,1,2.1,2.1,14.8%,PHI,15,2023
67,Jordan Mason,5,20,4.0,17,0,0,0,0,0,0.0,0,0,1,2.0,2.0,2.3%,SF,15,2023
68,Dalvin Cook,1,4,4.0,4,0,0,1,1,6,6.0,0,0,1,2.0,2.0,9.5%,FA,15,2023
69,Joshua Kelley,5,22,4.4,11,0,0,1,1,6,6.0,0,1,1,1.8,1.8,6.6%,FA,15,2023
70,Dare Ogunbowale,1,17,17.0,17,0,0,0,1,0,0.0,0,0,1,1.7,1.7,0.3%,HOU,15,2023
71,Zach Charbonnet,4,16,4.0,6,0,0,0,1,0,0.0,0,0,1,1.6,1.6,63.1%,SEA,15,2023
72,Jeff Wilson Jr.,2,5,2.5,5,0,0,1,2,1,1.0,0,0,1,1.6,1.6,6.8%,MIA,15,2023
73,Royce Freeman,6,16,2.7,4,0,0,0,0,0,0.0,0,0,1,1.6,1.6,3.2%,DAL,15,2023
74,Chase Edmonds,3,13,4.3,9,0,0,0,0,0,0.0,0,0,1,1.3,1.3,0.8%,TB,15,2023
75,Najee Harris,12,33,2.8,15,0,0,0,0,0,0.0,0,1,1,1.3,1.3,91.4%,PIT,15,2023
76,D'Ernest Johnson,2,5,2.5,4,0,0,0,0,0,0.0,0,0,1,0.5,0.5,2.7%,JAC,15,2023
77,Bijan Robinson,7,11,1.6,9,0,0,1,3,3,3.0,0,1,1,0.4,0.4,99.9%,ATL,15,2023
78,Dameon Pierce,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,28.0%,HOU,15,2023
79,Hunter Luepke,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.1%,DAL,15,2023
80,Kene Nwangwu,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.2%,MIN,15,2023
81,La'Mical Perine,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,PIT,15,2023
82,Darrynton Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,BUF,15,2023
83,AJ Dillon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,35.2%,GB,15,2023
84,J.K. Dobbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,43.4%,LAC,15,2023
85,Jonathan Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.8%,IND,15,2023
86,J.J. Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,15,2023
87,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,ARI,15,2023
88,Tony Jones Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ARI,15,2023
89,Salvon Ahmed,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,MIA,15,2023
90,Craig Reynolds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.8%,DET,15,2023
91,JaMycal Hasty,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NE,15,2023
92,Alexander Mattison,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,41.3%,LV,15,2023
93,Mike Weber,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,15,2023
94,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,CHI,15,2023
95,Alec Ingold,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,MIA,15,2023
96,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,CHI,15,2023
97,Andrew Beck,0,0,0.0,0,0,0,1,1,-5,-5.0,0,0,1,0.0,0.0,0.1%,HOU,15,2023
98,Jacob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2023
99,James Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NO,15,2023
100,Jaret Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,15,2023
101,Elijah Collins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,15,2023
102,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,15,2023
103,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,15,2023
104,Brian Robinson Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,86.1%,WAS,15,2023
105,Raheem Blackshear,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,CAR,15,2023
106,Jermar Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,15,2023
107,Trey Benson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,52.1%,ARI,15,2023
108,Xazavian Valladay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,15,2023
109,Kenny McIntosh,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,SEA,15,2023
110,Dylan McDuffie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,15,2023
111,Evan Hull,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,IND,15,2023
112,DeWayne McBride,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIN,15,2023
113,Jack Colletto,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,15,2023
114,Elijah Dotson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,LAC,15,2023
115,Lew Nichols III,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,15,2023
116,Carlos Washington Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,15,2023
117,Jabari Small,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,15,2023
118,Kendre Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.8%,NO,15,2023
119,Brittain Brown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,LV,15,2023
120,Zonovan Knight,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,15,2023
121,Troy Hairston II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,15,2023
122,Aaron Shampklin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,15,2023
123,Tyreik McAllister,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,15,2023
124,Julius Chestnut,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,TEN,15,2023
125,Henry Pearson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,15,2023
126,Jaden Shirden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,15,2023
127,Louis Rees-Zammit,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,KC,15,2023
128,Aidan Robbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,15,2023
129,Austin Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,15,2023
130,Deshaun Fenwick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,15,2023
131,Isaac Guerendo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,SF,15,2023
132,Blake Watson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DEN,15,2023
133,Michael Wiley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,15,2023
134,Carson Steele,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,15,2023
135,Kimani Vidal,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,LAC,15,2023
136,Ramon Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,15,2023
137,Emani Bailey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,15,2023
138,Jawhar Jordan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,15,2023
139,Sione Vaki,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,15,2023
140,Dillon Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,15,2023
141,Cody Schrader,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,15,2023
142,Dante Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,NYG,15,2023
143,Jacob Kibodi,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,15,2023
144,Ray Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.4%,BUF,15,2023
145,Justin Strong,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,15,2023
146,Anthony Grant,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,15,2023
147,Michael Herzog,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,15,2023
148,Lorenzo Lingard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,15,2023
149,Jalen Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,15,2023
150,Trent Pennix,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,15,2023
151,British Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,15,2023
152,Colson Yankoff,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,15,2023
153,Jarveon Howard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,15,2023
154,Kobe Lewis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,15,2023
155,Ian Wheeler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,15,2023
156,Nathaniel Peat,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DAL,15,2023
157,Jordan Terrell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,15,2023
158,Chris Collier,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,15,2023
159,Sam Schnee,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,15,2023
160,Dylan Laube,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%,LV,15,2023
161,Jonathon Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,83.1%,CAR,15,2023
162,Chris Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIA,15,2023
163,Isaiah Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,NYJ,15,2023
164,Ellis Merriweather,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,15,2023
165,Emanuel Wilson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,GB,15,2023
166,Owen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,15,2023
167,Jordan Mims,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,15,2023
168,Deneric Prince,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,KC,15,2023
169,Zavier Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,15,2023
170,Robert Burns,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,15,2023
171,Jacob Saylors,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,15,2023
172,Frank Gore Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BUF,15,2023
173,Bucky Irving,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,TB,15,2023
174,Jaylen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,6.1%,MIA,15,2023
175,Daijun Edwards,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,15,2023
176,Rasheen Ali,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5%,BAL,15,2023
177,Deuce Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.5%,DAL,15,2023
178,Tyrone Tracy Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.7%,NYG,15,2023
179,Kendall Milton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,15,2023
180,Jashaun Corbin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,15,2023
181,Will Shipley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%,PHI,15,2023
182,George Holani,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,15,2023
183,D.J. Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,15,2023
184,Tyrion Davis-Price,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,PHI,15,2023
185,Keilan Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,JAC,15,2023
186,Ricky Person Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,15,2023
187,Steele Chambers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,15,2023
188,Audric Estime,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,DEN,15,2023
189,Snoop Conner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DAL,15,2023
190,Blake Corum,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,50.2%,LAR,15,2023
191,Jase McClellan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,ATL,15,2023
192,Elijah Mitchell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.9%,SF,15,2023
193,Chris Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,CIN,15,2023
194,Javian Hawkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,15,2023
195,Rhamondre Stevenson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,84.5%,NE,15,2023
196,Noah Cain,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,15,2023
197,Zander Horvath,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,15,2023
198,Tyler Badie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,15,2023
199,Hassan Haskins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,TEN,15,2023
200,Ronnie Rivers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,LAR,15,2023
201,Sean Tucker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,TB,15,2023
202,Braelon Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.2%,NYJ,15,2023
203,Isiah Pacheco,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,97.8%,KC,15,2023
204,Malik Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,DAL,15,2023
205,Sincere McCormick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,15,2023
206,Keaontay Ingram,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%,KC,15,2023
207,Zach Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%,LAR,15,2023
208,MarShawn Lloyd,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,13.1%,GB,15,2023
209,Adam Prentice,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,NO,15,2023
210,Ben Mason,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,15,2023
211,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,ATL,15,2023
212,Jake Funk,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,15,2023
213,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,FA,15,2023
214,Jay Finley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,15,2023
215,Shane Bannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,15,2023
216,Kenny Irons,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,15,2023
217,Anthony Alridge,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,15,2023
218,Chad Simpson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,15,2023
219,Dantrell Savage,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,15,2023
220,Xavier Omon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,15,2023
221,Garrett Mills,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,15,2023
