Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Donte Jackson,7,0,0.0,2,2,0,0,0,1,23.5,23.5,3.6%,PIT,3,2018
2,Antone Exum Jr.,8,1,1.0,0,0,1,0,0,1,23.3,23.3,0.0%,FA,3,2018
3,Earl Thomas III,6,1,0.0,2,2,0,0,0,1,22.8,22.8,1.1%,FA,3,2018
4,Budda Baker,8,2,0.5,0,0,0,0,0,1,20.5,20.5,36.4%,ARI,3,2018
5,Clayton Geathers,11,2,0.0,1,0,0,0,0,1,19.5,19.5,0.0%,FA,3,2018
6,Derwin James Jr.,7,2,0.0,1,1,0,0,0,1,18.5,18.5,75.7%,LAC,3,2018
7,Mike Hilton,4,1,0.0,1,1,0,1,0,1,17.3,17.3,11.1%,CIN,3,2018
8,Tre Boston,5,2,0.0,2,1,0,0,0,1,17.0,17.0,1.0%,FA,3,2018
9,Denzel Ward,4,0,0.0,0,0,1,1,0,1,16.5,16.5,5.3%,CLE,3,2018
10,Xavien Howard,1,0,0.0,3,2,0,0,0,1,16.0,16.0,1.3%,FA,3,2018
11,Doug Middleton,9,1,0.0,1,0,0,0,0,1,15.8,15.8,0.0%,FA,3,2018
12,Bradley McDougald,5,0,0.0,1,0,1,0,0,1,15.5,15.5,0.0%,FA,3,2018
13,Justin Evans,5,1,0.0,1,1,0,0,0,1,14.8,14.8,0.4%,FA,3,2018
14,Harrison Smith,4,1,1.0,0,0,1,0,0,1,14.8,14.8,18.5%,MIN,3,2018
15,Sherrick McManis,1,0,1.0,1,1,0,0,0,1,14.5,14.5,0.0%,FA,3,2018
16,Tyrann Mathieu,7,2,0.0,1,0,0,0,0,1,13.5,13.5,9.9%,NO,3,2018
17,M.J. Stewart Jr.,8,0,0.0,1,0,0,0,0,1,13.5,13.5,4.0%,HOU,3,2018
18,Brian Poole,8,0,0.0,1,0,0,0,0,1,13.5,13.5,0.0%,FA,3,2018
19,Terrance Mitchell,4,1,0.0,1,1,0,0,0,1,13.3,13.3,0.0%,FA,3,2018
20,Jalen Mills,5,0,0.0,2,0,0,0,0,1,13.0,13.0,0.6%,NYG,3,2018
21,Micah Hyde,7,1,0.0,1,0,0,0,0,1,12.8,12.8,1.3%,FA,3,2018
22,Desmond King II,3,2,0.0,0,0,0,1,0,1,12.5,12.5,12.8%,HOU,3,2018
23,Kenny Vaccaro,4,0,1.0,0,0,0,0,0,1,12.5,12.5,4.0%,FA,3,2018
24,Kareem Jackson,5,4,0.0,1,0,0,0,0,1,12.0,12.0,0.7%,FA,3,2018
