Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Shawn Williams,6,2,1.0,1,1,1,0,0,1,25.0,25.0,10.0%,FA,2,2018
2,Elijah Lee,10,2,1.0,0,0,1,0,0,1,24.5,24.5,0.0%,FA,2,2018
3,Donte Jackson,7,0,0.0,1,1,1,0,0,1,21.0,21.0,3.6%,PIT,2,2018
4,Shaq Griffin,4,0,0.0,3,2,0,0,0,1,20.5,20.5,1.2%,MIN,2,2018
5,Derwin James Jr.,6,1,1.0,1,0,0,0,0,1,20.3,20.3,75.7%,LAC,2,2018
6,Prince Amukamara,4,0,0.0,2,1,0,0,1,1,20.0,20.0,0.0%,FA,2,2018
7,Terrance Mitchell,5,0,0.0,0,0,2,1,0,1,19.5,19.5,0.0%,FA,2,2018
8,Patrick Peterson,6,2,0.0,1,1,0,0,0,1,19.5,19.5,0.8%,FA,2,2018
9,Adoree' Jackson,6,0,0.0,2,1,0,0,0,1,19.5,19.5,1.2%,FA,2,2018
10,D.J. Swearinger Sr.,4,0,0.0,2,2,0,0,0,1,19.0,19.0,0.0%,FA,2,2018
11,Jordan Poyer,6,1,0.0,0,0,1,0,0,1,18.8,18.8,26.5%,MIA,2,2018
12,Ronald Darby,8,0,0.0,1,1,0,0,0,1,18.5,18.5,2.2%,JAC,2,2018
13,Mackensie Alexander,7,0,1.0,0,0,0,0,0,1,17.0,17.0,0.0%,FA,2,2018
14,T.J. Carrie,6,2,1.0,0,0,0,0,0,1,17.0,17.0,1.0%,FA,2,2018
15,Eddie Jackson,3,0,1.0,1,0,1,0,0,1,16.5,16.5,3.5%,FA,2,2018
16,Brian Poole,6,1,1.0,0,0,0,0,0,1,16.3,16.3,0.0%,FA,2,2018
17,Jamal Adams,4,3,1.0,0,0,1,0,0,1,16.3,16.3,3.5%,FA,2,2018
18,Bradley McDougald,8,0,0.0,1,0,0,0,0,1,16.0,16.0,0.0%,FA,2,2018
19,Ricardo Allen,5,0,0.0,2,1,0,0,0,1,15.5,15.5,0.0%,FA,2,2018
20,Pierre Desir,2,2,0.0,3,0,0,1,0,1,15.5,15.5,0.0%,FA,2,2018
21,D.J. Hayden,4,0,1.0,0,0,0,0,0,1,15.0,15.0,0.0%,FA,2,2018
22,Kenny Moore II,7,2,0.0,0,0,0,0,0,1,14.5,14.5,29.4%,IND,2,2018
23,Stephon Gilmore,5,0,0.0,2,0,1,0,0,1,14.5,14.5,1.2%,FA,2,2018
24,Carlton Davis III,6,0,0.0,1,0,0,1,0,1,14.5,14.5,4.3%,DET,2,2018
25,Jaire Alexander,6,1,0.5,0,0,0,0,0,1,14.3,14.3,8.6%,GB,2,2018
26,John Johnson III,6,1,0.0,1,0,0,0,0,1,13.8,13.8,0.0%,FA,2,2018
27,Damarious Randall,4,1,0.0,2,0,0,1,0,1,13.8,13.8,0.0%,FA,2,2018
28,Malcolm Butler,7,0,0.0,2,0,0,0,0,1,13.5,13.5,0.0%,FA,2,2018
29,Rashaan Melvin,2,1,0.0,3,1,0,0,0,1,13.3,13.3,0.0%,FA,2,2018
30,Harrison Smith,6,2,0.0,0,0,0,0,0,1,13.0,13.0,18.5%,MIN,2,2018
31,Kendall Fuller,6,1,0.0,2,0,0,0,0,1,12.8,12.8,7.2%,MIA,2,2018
32,Tony Jefferson II,6,3,0.0,1,0,0,0,0,1,12.8,12.8,0.0%,LAC,2,2018
33,Justin Simmons,8,1,0.0,0,0,0,0,0,1,12.8,12.8,11.3%,FA,2,2018
34,Logan Ryan,4,0,1.0,0,0,0,0,0,1,12.5,12.5,1.3%,FA,2,2018
35,Kavon Frazier,4,0,1.0,0,0,0,0,0,1,12.5,12.5,0.0%,FA,2,2018
36,Ryan Smith,5,2,0.0,2,0,0,0,0,1,12.0,12.0,0.0%,FA,2,2018
37,Chidobe Awuzie,8,0,0.0,0,0,0,0,0,1,12.0,12.0,2.2%,TEN,2,2018
38,Xavier Rhodes,8,0,0.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,2,2018
39,Marshon Lattimore,3,1,0.0,0,0,1,0,0,1,11.8,11.8,6.0%,NO,2,2018
40,Marlon Humphrey,5,2,0.0,0,0,0,0,0,1,11.5,11.5,5.0%,BAL,2,2018
41,Andrew Sendejo,7,1,0.0,0,0,0,0,0,1,11.3,11.3,0.0%,FA,2,2018
42,Jahleel Addae,6,1,0.0,1,0,0,0,0,1,11.3,11.3,0.0%,FA,2,2018
43,Antoine Bethea,7,1,0.0,0,0,0,0,0,1,11.3,11.3,28.0%,FA,2,2018
44,Gareon Conley,3,1,0.0,4,0,0,0,0,1,11.3,11.3,0.0%,DAL,2,2018
45,Eric Weddle,6,1,0.0,1,0,0,0,0,1,11.3,11.3,11.0%,FA,2,2018
46,Ha Ha Clinton-Dix,3,0,0.0,1,1,0,0,0,1,11.0,11.0,0.0%,FA,2,2018
47,Jessie Bates III,3,0,0.0,1,1,0,0,0,1,11.0,11.0,68.8%,ATL,2,2018
48,Marcus Williams,3,0,0.0,1,1,0,0,0,1,11.0,11.0,7.4%,BAL,2,2018
49,Malcolm Jenkins,4,1,0.0,0,0,1,0,0,1,10.8,10.8,15.0%,FA,2,2018
50,Josh Jackson,3,0,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,2,2018
51,Clayton Geathers,3,8,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,2,2018
52,Ronnie Harrison Jr.,7,0,0.0,0,0,0,0,0,1,10.5,10.5,0.6%,IND,2,2018
53,Kevin Byard III,7,0,0.0,0,0,0,0,0,1,10.5,10.5,29.0%,CHI,2,2018
54,Darqueze Dennard,6,2,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,2,2018
55,Jason McCourty,5,0,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,2,2018
56,Nevin Lawson,4,0,0.0,1,0,0,0,0,1,10.0,10.0,0.0%,FA,2,2018
57,Buster Skrine,6,1,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,2,2018
58,Quandre Diggs,4,1,0.0,2,0,0,0,0,1,9.8,9.8,2.9%,FA,2,2018
59,Tramaine Brock Sr.,5,1,0.0,1,0,0,0,0,1,9.8,9.8,0.0%,FA,2,2018
60,Montae Nicholson,4,3,0.0,1,0,0,0,0,1,9.8,9.8,0.0%,FA,2,2018
61,Justin Evans,5,1,0.0,1,0,0,0,0,1,9.8,9.8,0.4%,FA,2,2018
62,Kareem Jackson,3,3,0.0,2,0,0,0,0,1,9.8,9.8,0.7%,FA,2,2018
63,Adrian Phillips,2,0,0.0,1,1,0,0,0,1,9.5,9.5,0.6%,FA,2,2018
64,M.J. Stewart Jr.,4,1,0.0,0,0,0,0,0,1,9.3,9.3,4.0%,HOU,2,2018
65,Ken Crawley,3,1,0.0,1,0,0,0,0,1,9.3,9.3,0.0%,FA,2,2018
66,Chris Conte,5,2,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,2,2018
67,Denzel Ward,5,2,0.0,0,0,0,0,0,1,9.0,9.0,5.3%,CLE,2,2018
68,Quinton Dunbar,5,0,0.0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,2,2018
69,Leon Hall,5,0,0.0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,2,2018
70,James Bradberry IV,5,2,0.0,0,0,0,0,0,1,9.0,9.0,2.0%,PHI,2,2018
71,Byron Jones,6,0,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,2,2018
72,Tavon Young,4,0,0.0,0,0,0,0,0,1,8.5,8.5,1.0%,FA,2,2018
73,Jabrill Peppers,3,2,0.0,0,0,0,0,0,1,8.5,8.5,10.3%,NE,2,2018
74,Erik Harris,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.4%,SF,2,2018
75,Akeem King,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,2,2018
76,Eric Murray,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.2%,HOU,2,2018
77,Kenny Vaccaro,5,1,0.0,0,0,0,0,0,1,8.3,8.3,4.0%,FA,2,2018
78,Janoris Jenkins,5,1,0.0,0,0,0,0,0,1,8.3,8.3,1.0%,FA,2,2018
