Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Prince Amukamara,8,0,0.0,2,1,2,0,0,1,28.0,28.0,0.0%,FA,10,2018
2,Bryce Callahan,4,1,1.0,2,1,0,0,0,1,21.3,21.3,0.0%,FA,10,2018
3,Kenny Moore II,6,0,0.0,3,0,1,0,0,1,20.0,20.0,29.4%,IND,10,2018
4,T.J. Carrie,4,2,0.0,2,0,1,1,0,1,18.5,18.5,1.0%,FA,10,2018
5,Greg Stroman Jr.,5,0,0.0,1,1,1,0,0,1,18.0,18.0,0.6%,CHI,10,2018
6,Ha Ha Clinton-Dix,8,0,0.0,1,0,0,1,0,1,17.5,17.5,0.0%,FA,10,2018
7,Stephon Gilmore,4,0,1.0,0,0,1,0,0,1,16.5,16.5,1.2%,FA,10,2018
8,Logan Ryan,5,1,1.0,1,0,0,0,0,1,16.3,16.3,1.3%,FA,10,2018
9,Jordan Poyer,3,3,1.0,0,0,0,0,0,1,13.3,13.3,26.5%,MIA,10,2018
10,Rasul Douglas,6,2,0.0,0,0,0,0,0,1,13.0,13.0,8.7%,BUF,10,2018
11,Malcolm Jenkins,5,2,0.0,0,0,1,0,0,1,13.0,13.0,15.0%,FA,10,2018
12,Eli Apple,3,0,0.0,2,1,0,0,0,1,12.5,12.5,0.0%,FA,10,2018
13,Jeff Heath,8,0,0.0,0,0,0,0,0,1,12.0,12.0,1.0%,FA,10,2018
14,Eddie Jackson,6,0,0.0,2,0,0,0,0,1,12.0,12.0,3.5%,FA,10,2018
15,Shawn Williams,6,4,0.0,0,0,0,0,0,1,12.0,12.0,10.0%,FA,10,2018
16,Derwin James Jr.,5,4,0.0,1,0,0,0,0,1,12.0,12.0,75.7%,LAC,10,2018
17,Landon Collins,7,2,0.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,10,2018
18,Marcus Williams,3,1,0.0,1,1,0,0,0,1,11.8,11.8,7.4%,BAL,10,2018
19,Antoine Bethea,5,0,0.0,0,0,1,0,0,1,11.5,11.5,28.0%,FA,10,2018
20,Jessie Bates III,4,7,0.0,0,0,0,0,0,1,11.3,11.3,68.8%,ATL,10,2018
21,Eric Reid,6,3,0.0,0,0,0,0,0,1,11.3,11.3,0.0%,FA,10,2018
22,Bene' Benwikere,6,3,0.0,0,0,0,0,0,1,11.3,11.3,0.0%,FA,10,2018
23,Jamal Adams,3,1,0.5,1,0,0,0,0,1,11.3,11.3,3.5%,FA,10,2018
