Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jordan Poyer,9,1,0,1,1,0,0,0,1,23.3,23.3,26.5%,MIA,12,2018
2,Xavien Howard,5,0,0,3,2,0,0,0,1,22.0,22.0,1.3%,FA,12,2018
3,Jeff Heath,7,1,0,1,0,1,0,0,1,21.8,21.8,1.0%,FA,12,2018
4,Marcus Williams,5,0,1,0,0,1,1,0,1,19.5,19.5,7.4%,BAL,12,2018
5,Tre Flowers,7,1,0,0,0,2,0,0,1,19.3,19.3,0.0%,JAC,12,2018
6,Kyle Fuller,7,1,0,2,1,0,0,0,1,19.3,19.3,0.0%,FA,12,2018
7,Anthony Brown,4,0,1,1,1,0,0,0,1,19.0,19.0,0.0%,FA,12,2018
8,Eli Apple,8,2,0,1,0,0,1,0,1,19.0,19.0,0.0%,FA,12,2018
9,T.J. McDonald,9,2,0,0,0,0,1,0,1,19.0,19.0,0.0%,FA,12,2018
10,Malcolm Jenkins,5,1,0,1,1,1,0,0,1,18.8,18.8,15.0%,FA,12,2018
11,Jordan Whitehead,10,0,0,2,0,0,0,0,1,18.0,18.0,16.5%,TB,12,2018
12,P.J. Williams,5,1,1,1,0,1,0,0,1,17.8,17.8,0.0%,FA,12,2018
13,Patrick Chung,7,6,0,0,0,0,0,0,1,17.5,17.5,0.0%,FA,12,2018
14,Jamal Adams,7,3,0,3,0,0,0,0,1,17.3,17.3,3.5%,FA,12,2018
15,Derwin James Jr.,5,2,0,2,1,0,0,0,1,17.0,17.0,75.7%,LAC,12,2018
16,Landon Collins,7,2,0,0,0,0,0,0,1,17.0,17.0,0.0%,FA,12,2018
17,Chris Harris Jr.,6,0,0,2,1,0,0,0,1,17.0,17.0,0.0%,FA,12,2018
18,Vonn Bell,7,0,0,0,0,0,1,0,1,17.0,17.0,5.4%,CIN,12,2018
19,Glover Quin,7,0,1,0,0,0,0,0,1,17.0,17.0,0.0%,FA,12,2018
20,Eddie Jackson,0,3,0,2,1,0,0,1,1,16.3,16.3,3.5%,FA,12,2018
21,Xavier Woods,4,1,0,3,1,0,0,0,1,16.3,16.3,11.4%,CAR,12,2018
22,Isaiah Johnson,6,0,0,1,1,0,0,0,1,15.5,15.5,0.0%,FA,12,2018
23,Bradley McDougald,4,3,0,1,1,0,0,0,1,14.8,14.8,0.0%,FA,12,2018
24,Bradley Roby,6,0,0,1,0,1,0,0,1,14.5,14.5,0.0%,FA,12,2018
25,Marshon Lattimore,4,1,0,2,0,1,0,0,1,13.8,13.8,6.0%,NO,12,2018
26,Josh Norman,5,1,0,1,0,1,0,0,1,13.8,13.8,3.0%,FA,12,2018
27,Elijah Lee,6,1,0,1,0,0,0,0,1,13.8,13.8,0.0%,FA,12,2018
28,Reshad Jones,8,0,0,1,0,0,0,0,1,13.5,13.5,0.0%,FA,12,2018
29,Damontae Kazee,4,1,0,1,1,0,0,0,1,13.3,13.3,1.2%,PIT,12,2018
30,Kenny Vaccaro,4,4,1,0,0,0,0,0,1,13.0,13.0,4.0%,FA,12,2018
31,Will Parks,3,3,0,1,0,1,0,0,1,12.3,12.3,0.0%,FA,12,2018
32,Shawn Williams,6,1,0,0,0,0,0,0,1,12.3,12.3,10.0%,FA,12,2018
33,Jaire Alexander,6,1,0,0,0,0,0,0,1,12.3,12.3,8.6%,GB,12,2018
34,Mike Ford,5,1,0,1,0,0,0,0,1,12.3,12.3,0.0%,HOU,12,2018
35,Logan Ryan,5,6,0,0,0,0,0,0,1,12.0,12.0,1.3%,FA,12,2018
36,Justin Simmons,7,2,0,0,0,0,0,0,1,12.0,12.0,11.3%,FA,12,2018
37,Terrell Edmunds,8,0,0,0,0,0,0,0,1,12.0,12.0,1.1%,JAC,12,2018
38,Marcus Gilchrist,3,1,0,1,1,0,0,0,1,11.8,11.8,0.0%,FA,12,2018
39,James Bradberry IV,2,1,1,1,0,0,0,0,1,11.8,11.8,2.0%,PHI,12,2018
40,Eric Reid,4,4,0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,12,2018
41,Darryl Roberts,7,1,0,0,0,0,0,0,1,11.3,11.3,0.0%,FA,12,2018
42,Karl Joseph,7,1,0,0,0,0,0,0,1,11.3,11.3,0.0%,FA,12,2018
43,Damarious Randall,3,0,0,1,1,0,0,0,1,11.0,11.0,0.0%,FA,12,2018
44,Prince Amukamara,5,1,0,0,0,0,0,0,1,10.8,10.8,0.0%,FA,12,2018
45,Stephon Gilmore,0,1,0,3,1,0,0,0,1,10.3,10.3,1.2%,FA,12,2018
46,Trumaine Johnson,5,0,0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,12,2018
47,Clayton Geathers,4,2,0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,12,2018
48,Mike Mitchell,4,0,0,0,0,1,0,0,1,10.0,10.0,0.0%,FA,12,2018
49,Ibraheim Campbell,5,3,0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,12,2018
50,Josh Jackson,5,3,0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,12,2018
51,Johnathan Joseph,4,1,0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,12,2018
52,Jaquiski Tartt,3,3,0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,12,2018
53,De'Vante Bausby,5,2,0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,12,2018
54,Curtis Riley,6,0,0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,12,2018
55,D.J. Swearinger Sr.,5,0,0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,12,2018
56,Leonard Johnson,5,2,0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,12,2018
57,Corey Graham,6,0,0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,12,2018
58,Antoine Bethea,3,4,0,1,0,0,0,0,1,9.0,9.0,28.0%,FA,12,2018
59,Jessie Bates III,5,0,0,1,0,0,0,0,1,9.0,9.0,68.8%,ATL,12,2018
60,Jabrill Peppers,4,1,0,1,0,0,0,0,1,8.3,8.3,10.3%,NE,12,2018
61,Chidobe Awuzie,3,1,0,2,0,0,0,0,1,8.3,8.3,2.2%,TEN,12,2018
62,Deon Bush,1,0,1,0,0,0,0,0,1,8.0,8.0,0.0%,KC,12,2018
63,Denzel Ward,4,0,0,1,0,0,0,0,1,7.5,7.5,5.3%,CLE,12,2018
64,Quinton Dunbar,4,0,0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,12,2018
65,Quandre Diggs,5,0,0,0,0,0,0,0,1,7.5,7.5,2.9%,FA,12,2018
66,Trae Waynes,4,0,0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,12,2018
67,Briean Boddy-Calhoun,4,2,0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,12,2018
68,T.J. Carrie,3,2,0,1,0,0,0,0,1,7.5,7.5,1.0%,FA,12,2018
69,Antone Exum Jr.,4,0,0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,12,2018
70,K'Waun Williams,3,0,0,0,0,0,0,0,1,7.0,7.0,0.0%,DEN,12,2018
71,Darian Stewart,1,2,0,0,0,0,1,0,1,7.0,7.0,0.0%,FA,12,2018
72,Tedric Thompson,3,3,0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,12,2018
73,Levi Wallace,4,1,0,0,0,0,0,0,1,6.8,6.8,2.2%,DEN,12,2018
74,Taron Johnson,4,1,0,0,0,0,0,0,1,6.8,6.8,31.2%,BUF,12,2018
75,Jalen Ramsey,3,1,0,1,0,0,0,0,1,6.8,6.8,18.5%,MIA,12,2018
76,Captain Munnerlyn,4,1,0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,12,2018
