Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Budda Baker,9,2,0.0,0,0,0,1,1,1,30.0,30.0,36.4%,ARI,6,2018
2,Kyle Fuller,6,1,0.0,2,2,0,0,0,1,22.8,22.8,0.0%,FA,6,2018
3,Johnathan Joseph,5,1,0.0,2,1,0,0,1,1,22.3,22.3,0.0%,FA,6,2018
4,Darian Stewart,8,1,0.5,1,1,0,0,0,1,21.3,21.3,0.0%,FA,6,2018
5,Morris Claiborne,3,1,0.0,2,1,0,0,1,1,19.3,19.3,0.0%,FA,6,2018
6,Mackensie Alexander,4,1,1.0,2,0,0,0,0,1,18.8,18.8,0.0%,FA,6,2018
7,Daryl Worley,5,0,0.0,2,1,0,0,0,1,18.0,18.0,0.0%,FA,6,2018
8,Desmond King II,2,0,0.0,3,2,0,0,0,1,17.5,17.5,12.8%,HOU,6,2018
9,Josh Norman,4,1,0.0,1,1,1,0,0,1,17.3,17.3,3.0%,FA,6,2018
10,Pierre Desir,8,1,0.0,0,0,1,0,0,1,16.8,16.8,0.0%,FA,6,2018
11,Kareem Jackson,3,0,0.0,3,1,0,0,0,1,16.5,16.5,0.7%,FA,6,2018
12,Brian Poole,5,1,0.0,2,1,0,0,0,1,16.3,16.3,0.0%,FA,6,2018
13,D.J. Swearinger Sr.,4,3,1.0,0,0,1,0,0,1,16.3,16.3,0.0%,FA,6,2018
14,Landon Collins,8,2,0.0,0,0,0,0,0,1,16.0,16.0,0.0%,FA,6,2018
15,Jordan Poyer,4,1,0.0,1,1,0,0,0,1,15.8,15.8,26.5%,MIA,6,2018
16,Lamarcus Joyner,5,2,1.0,0,0,0,0,0,1,15.5,15.5,0.0%,FA,6,2018
17,Eli Apple,6,2,0.0,3,0,0,0,0,1,15.0,15.0,0.0%,FA,6,2018
18,Kevin King,3,0,0.0,1,1,0,1,0,1,15.0,15.0,0.0%,ATL,6,2018
