Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Randy Gregory,3,3,1.5,1,0,3,0,0,1,26.3,26.3,2.3%,TB,16,2020
2,Chase Young,3,1,1.0,1,0,1,1,0,1,21.3,21.3,10.5%,NO,16,2020
3,Jarran Reed,3,0,2.0,0,0,0,0,0,1,17.5,17.5,5.8%,SEA,16,2020
4,Tarell Basham,2,3,1.0,0,0,2,0,0,1,17.3,17.3,0.0%,FA,16,2020
5,John Franklin-Myers,1,2,1.0,1,0,0,1,0,1,15.0,15.0,1.0%,DEN,16,2020
6,Daron Payne,3,1,1.0,0,0,0,0,0,1,14.3,14.3,15.4%,WAS,16,2020
7,Haason Reddick,2,1,1.5,0,0,1,0,0,1,13.8,13.8,17.4%,NYJ,16,2020
8,Myles Garrett,2,2,1.0,1,0,0,0,0,1,12.5,12.5,63.8%,CLE,16,2020
9,Johnathan Hankins,4,0,1.0,0,0,0,0,0,1,12.5,12.5,0.0%,SEA,16,2020
10,Olivier Vernon,3,2,1.0,0,0,0,0,0,1,12.5,12.5,6.0%,FA,16,2020
11,Sam Hubbard,2,2,1.0,0,0,1,0,0,1,12.5,12.5,21.9%,CIN,16,2020
12,Cameron Heyward,2,3,1.0,0,0,0,0,0,1,11.8,11.8,23.1%,PIT,16,2020
13,Cameron Jordan,2,1,1.0,0,0,1,0,0,1,11.8,11.8,5.8%,NO,16,2020
14,Alex Okafor,2,0,1.0,0,0,1,0,0,1,11.0,11.0,0.0%,FA,16,2020
15,Brian Burns,2,0,1.0,1,0,0,0,0,1,11.0,11.0,41.8%,NYG,16,2020
16,Romeo Okwara,2,0,1.0,0,0,1,0,0,1,11.0,11.0,0.0%,FA,16,2020
17,Stephon Tuitt,2,0,1.0,1,0,0,0,0,1,11.0,11.0,0.1%,FA,16,2020
18,Foley Fatukasi,2,2,0.0,0,0,0,1,0,1,11.0,11.0,0.4%,HOU,16,2020
19,Arik Armstead,3,2,0.0,0,0,0,0,0,1,11.0,11.0,3.7%,JAC,16,2020
20,Sheldon Richardson,4,6,0.0,0,0,0,0,0,1,10.5,10.5,1.0%,FA,16,2020
21,Sebastian Joseph-Day,2,1,1.0,0,0,0,0,0,1,10.3,10.3,2.2%,TEN,16,2020
22,Nathan Shepherd,2,1,1.0,0,0,0,0,0,1,10.3,10.3,1.9%,NO,16,2020
23,Dre'Mont Jones,2,1,1.0,0,0,0,0,0,1,10.3,10.3,4.9%,SEA,16,2020
24,Brandon Graham,2,1,1.0,0,0,0,0,0,1,10.3,10.3,2.3%,PHI,16,2020
25,William Gholston,1,1,1.0,1,0,0,0,0,1,10.3,10.3,1.6%,TB,16,2020
26,Carl Nassib,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,16,2020
27,Chris Jones,1,0,1.0,1,0,0,0,0,1,9.5,9.5,25.6%,KC,16,2020
28,Quinton Jefferson,2,0,1.0,0,0,0,0,0,1,9.5,9.5,3.4%,CLE,16,2020
29,Frank Clark,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,16,2020
30,Vinny Curry,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,16,2020
31,Jonathan Allen,5,2,0.0,0,0,0,0,0,1,9.0,9.0,14.9%,WAS,16,2020
32,Kerry Hyder Jr.,1,1,1.0,0,0,0,0,0,1,8.8,8.8,2.0%,FA,16,2020
33,Alton Robinson,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.0%,FA,16,2020
34,Montez Sweat,1,1,1.0,0,0,0,0,0,1,8.8,8.8,35.6%,CHI,16,2020
35,Aaron Donald,1,1,1.0,0,0,0,0,0,1,8.8,8.8,11.6%,FA,16,2020
36,Anthony Nelson,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.4%,TB,16,2020
37,D.J. Jones,1,0,1.0,0,0,0,0,0,1,8.0,8.0,4.4%,DEN,16,2020
38,Wyatt Ray,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,16,2020
39,Justin Madubuike,1,0,1.0,0,0,0,0,0,1,8.0,8.0,24.8%,BAL,16,2020
40,Kendal Vickers,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.2%,NO,16,2020
41,Jihad Ward,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.2%,MIN,16,2020
42,Everson Griffen,1,0,1.0,0,0,0,0,0,1,8.0,8.0,2.0%,FA,16,2020
43,Greg Gaines,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.4%,TB,16,2020
44,Jeremiah Ledbetter,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.2%,JAC,16,2020
45,Yetur Gross-Matos,1,0,1.0,0,0,0,0,0,1,8.0,8.0,1.1%,SF,16,2020
46,Doug Costin,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.0%,FA,16,2020
47,Kenny Clark,3,0,0.0,0,0,0,0,0,1,7.0,7.0,9.2%,GB,16,2020
48,Shelby Harris,1,3,0.0,2,0,0,0,0,1,6.8,6.8,1.0%,CLE,16,2020
49,Neville Gallimore,1,1,0.5,0,0,0,0,0,1,6.8,6.8,0.6%,MIA,16,2020
50,Linval Joseph,2,5,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,16,2020
51,Tyson Alualu,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,16,2020
52,Zach Sieler,2,1,0.0,0,0,0,0,0,1,6.3,6.3,28.8%,MIA,16,2020
53,Dexter Lawrence II,3,2,0.0,0,0,0,0,0,1,6.0,6.0,12.5%,NYG,16,2020
54,Deatrich Wise Jr.,4,0,0.0,0,0,0,0,0,1,6.0,6.0,3.0%,NE,16,2020
55,Margus Hunt,1,0,0.0,0,0,0,1,0,1,5.5,5.5,0.0%,FA,16,2020
56,Grover Stewart,2,0,0.0,0,0,0,0,0,1,5.5,5.5,3.6%,IND,16,2020
57,Grady Jarrett,1,2,0.0,0,0,0,0,0,1,5.5,5.5,5.7%,ATL,16,2020
58,Rashard Lawrence,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,16,2020
59,Mike Pennel Jr.,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.4%,KC,16,2020
