Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Calvin Ridley,7,8,146,20.9,75,4,3,1,9,0,0,1,40.5,40.5,95.3%,TEN,3,2018
2,Robert Woods,10,11,104,10.4,22,2,2,3,13,0,0,1,33.7,33.7,2.7%,HOU,3,2018
3,Jordy Nelson,6,8,173,28.8,66,8,1,0,0,0,0,1,29.3,29.3,0.1%,FA,3,2018
4,Tyler Boyd,6,7,132,22.0,49,6,1,1,5,0,0,1,25.7,25.7,28.0%,TEN,3,2018
5,Mike Evans,6,11,137,22.8,51,6,1,0,0,0,0,1,25.7,25.7,98.1%,TB,3,2018
6,Adam Thielen,14,19,105,7.5,19,0,0,0,0,0,0,1,24.5,24.5,76.1%,CAR,3,2018
7,Mike Williams,4,7,81,20.3,42,4,2,0,0,0,0,1,24.1,24.1,48.1%,NYJ,3,2018
8,Michael Thomas,10,10,129,12.9,35,3,0,0,0,0,0,1,22.9,22.9,17.2%,FA,3,2018
9,Albert Wilson,2,2,74,37.0,74,4,1,0,0,0,0,1,21.5,21.5,0.0%,FA,3,2018
10,William Fuller V,5,11,101,20.2,37,3,1,0,0,0,0,1,21.1,21.1,0.0%,FA,3,2018
11,Jakeem Grant Sr.,2,3,70,35.0,52,4,2,0,0,0,0,1,21.0,21.0,0.0%,FA,3,2018
12,JuJu Smith-Schuster,9,11,116,12.9,43,3,0,0,0,0,0,1,20.6,20.6,7.0%,NE,3,2018
13,Jarvis Landry,8,14,103,12.9,29,1,0,0,0,0,0,1,20.3,20.3,14.0%,FA,3,2018
14,Sterling Shepard,6,7,80,13.3,23,1,1,0,0,0,0,1,20.0,20.0,0.1%,TB,3,2018
15,Odell Beckham Jr.,9,10,109,12.1,30,3,0,1,0,0,0,1,19.9,19.9,33.2%,MIA,3,2018
16,Sammy Watkins,5,8,55,11.0,15,0,1,2,20,0,0,1,18.5,18.5,0.0%,FA,3,2018
17,Emmanuel Sanders,5,8,38,7.6,9,0,0,1,35,1,0,1,18.3,18.3,0.0%,FA,3,2018
18,Davante Adams,7,9,52,7.4,16,0,1,0,0,0,0,1,18.2,18.2,99.9%,LV,3,2018
19,Tyler Lockett,4,6,77,19.3,52,4,1,1,5,0,0,1,18.2,18.2,88.8%,SEA,3,2018
20,Kenny Golladay,6,7,53,8.8,16,0,1,0,0,0,0,1,17.3,17.3,4.0%,FA,3,2018
21,Antonio Brown,6,9,50,8.3,27,1,1,0,0,0,0,1,17.0,17.0,0.8%,FA,3,2018
22,Marvin Jones Jr.,4,6,69,17.3,33,2,1,0,0,0,0,1,16.9,16.9,0.1%,FA,3,2018
23,Cooper Kupp,4,5,71,17.8,53,4,1,1,-3,0,0,1,16.8,16.8,97.9%,LAR,3,2018
24,Devin Funchess,4,7,67,16.8,27,2,1,0,0,0,0,1,16.7,16.7,0.0%,FA,3,2018
25,Chris Godwin,5,10,74,14.8,20,1,1,0,0,0,1,1,16.4,16.4,90.4%,TB,3,2018
26,Christian Kirk,7,8,90,12.9,32,4,0,0,0,0,0,1,16.0,16.0,70.5%,JAC,3,2018
27,Brandin Cooks,7,8,90,12.9,21,1,0,0,0,0,0,1,16.0,16.0,43.9%,DAL,3,2018
28,Geronimo Allison,2,4,76,38.0,64,4,1,0,0,0,0,1,15.6,15.6,0.0%,FA,3,2018
29,Mohamed Sanu Sr.,4,7,36,9.0,13,0,1,0,0,0,0,1,15.6,15.6,0.0%,FA,3,2018
30,Kenny Stills,3,5,61,20.3,34,3,1,0,0,0,0,1,15.1,15.1,0.0%,FA,3,2018
31,DeAndre Hopkins,6,10,86,14.3,24,2,0,0,0,0,0,1,14.6,14.6,92.5%,TEN,3,2018
32,Julio Jones,5,6,96,19.2,58,4,0,0,0,0,0,1,14.6,14.6,0.6%,FA,3,2018
33,Jamison Crowder,4,4,39,9.8,18,0,1,1,6,0,0,1,14.5,14.5,0.3%,WAS,3,2018
34,John Brown,5,9,86,17.2,44,3,0,0,0,0,0,1,13.6,13.6,0.0%,FA,3,2018
35,Michael Crabtree,7,10,61,8.7,19,0,0,0,0,0,0,1,13.1,13.1,0.0%,FA,3,2018
36,Golden Tate,6,8,69,11.5,25,1,0,0,0,0,0,1,12.9,12.9,0.0%,FA,3,2018
37,Ryan Grant,3,5,35,11.7,22,1,1,0,0,0,0,1,12.5,12.5,0.0%,FA,3,2018
38,Ted Ginn Jr.,3,6,12,4.0,6,0,1,1,20,0,0,1,12.2,12.2,0.0%,FA,3,2018
39,Marquise Goodwin,3,4,30,10.0,13,0,1,1,-2,0,0,1,11.8,11.8,0.0%,FA,3,2018
40,Paul Richardson Jr.,1,2,46,46.0,46,3,1,0,0,0,0,1,11.6,11.6,0.0%,FA,3,2018
41,Demaryius Thomas,5,5,63,12.6,22,1,0,0,0,0,0,1,11.3,11.3,0.1%,FA,3,2018
42,Tavon Austin,3,3,2,0.7,3,0,1,1,18,0,0,1,11.0,11.0,0.1%,FA,3,2018
43,A.J. Green,5,8,58,11.6,31,2,0,0,0,0,0,1,10.8,10.8,0.6%,FA,3,2018
44,Jaron Brown,2,2,25,12.5,16,0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,3,2018
45,T.Y. Hilton,5,10,50,10.0,29,1,0,0,0,0,0,1,10.0,10.0,3.0%,FA,3,2018
46,Ryan Switzer,3,3,9,3.0,5,0,1,0,0,0,0,1,9.9,9.9,0.0%,FA,3,2018
47,Quincy Enunwa,4,8,57,14.3,16,0,0,0,0,0,0,1,9.7,9.7,0.0%,FA,3,2018
