Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
47,Jarvis Landry,5,7,69,13.8,25,2,0,0,0,0,0,1,11.9,11.9,14.0%,FA,2,2018
48,Julio Jones,5,9,64,12.8,30,2,0,0,0,0,0,1,11.4,11.4,0.6%,FA,2,2018
49,Mike Williams,2,2,27,13.5,17,0,1,0,0,0,0,1,10.7,10.7,48.1%,NYJ,2,2018
50,Michael Crabtree,5,10,56,11.2,17,0,0,0,0,0,0,1,10.6,10.6,0.0%,FA,2,2018
51,Corey Davis,5,7,55,11.0,18,0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,2,2018
52,Willie Snead IV,5,8,54,10.8,19,0,0,0,0,0,0,1,10.4,10.4,0.0%,FA,2,2018
53,Laquon Treadwell,2,6,23,11.5,14,0,1,0,0,0,0,1,10.3,10.3,0.0%,FA,2,2018
54,Paul Richardson Jr.,4,6,63,15.8,34,2,0,0,0,0,0,1,10.3,10.3,0.0%,FA,2,2018
55,Kelvin Benjamin,2,3,19,9.5,16,0,1,0,0,0,0,1,9.9,9.9,0.1%,FA,2,2018
56,Rashard Higgins,5,7,47,9.4,23,1,0,0,0,0,0,1,9.7,9.7,0.0%,FA,2,2018
57,Pierre Garcon,4,4,57,14.3,20,1,0,0,0,0,0,1,9.7,9.7,0.0%,FA,2,2018
58,Phillip Dorsett II,5,7,44,8.8,19,0,0,0,0,0,0,1,9.4,9.4,0.0%,DEN,2,2018
59,Odell Beckham Jr.,4,9,51,12.8,17,0,0,0,0,0,0,1,9.1,9.1,33.2%,MIA,2,2018
60,Anthony Miller,2,3,11,5.5,10,0,1,0,0,0,0,1,9.1,9.1,0.0%,FA,2,2018
61,Kamar Aiken,5,6,39,7.8,18,0,0,0,0,0,0,1,8.9,8.9,0.0%,FA,2,2018
62,Taylor Gabriel,4,7,30,7.5,9,0,0,3,17,0,0,1,8.7,8.7,0.1%,FA,2,2018
63,James Washington,1,5,14,14.0,14,0,1,0,0,0,0,1,8.4,8.4,0.0%,FA,2,2018
64,Brandon Marshall,4,6,44,11.0,18,0,0,0,0,0,0,1,8.4,8.4,2.6%,FA,2,2018
65,Zay Jones,2,3,63,31.5,57,4,0,0,0,0,0,1,8.3,8.3,17.3%,ARI,2,2018
66,Tyrell Williams,3,3,48,16.0,22,1,0,0,0,0,0,1,7.8,7.8,0.0%,FA,2,2018
67,Josh Doctson,4,7,37,9.3,14,0,0,0,0,0,0,1,7.7,7.7,0.0%,FA,2,2018
68,Chris Conley,2,2,17,8.5,15,0,1,0,0,0,1,1,7.7,7.7,0.1%,SF,2,2018
69,Ted Ginn Jr.,4,7,55,13.8,42,3,0,0,0,0,1,1,7.5,7.5,0.0%,FA,2,2018
70,Bruce Ellington,3,3,45,15.0,23,1,0,0,0,0,0,1,7.5,7.5,0.0%,FA,2,2018
71,Kendrick Bourne,1,1,4,4.0,4,0,1,0,0,0,0,1,7.4,7.4,4.7%,NE,2,2018
72,Deonte Thompson,4,5,33,8.3,12,0,0,0,0,0,0,1,7.3,7.3,0.0%,FA,2,2018
73,Demarcus Robinson,1,1,3,3.0,3,0,1,0,0,0,0,1,7.3,7.3,15.2%,LAR,2,2018
74,Danny Amendola,4,4,32,8.0,14,0,0,0,0,0,0,1,7.2,7.2,0.0%,FA,2,2018
75,Randall Cobb,4,6,30,7.5,14,0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,2,2018
76,Martavis Bryant,4,4,30,7.5,16,0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,2,2018
77,Demaryius Thomas,5,11,18,3.6,7,0,0,0,0,0,0,1,6.8,6.8,0.1%,FA,2,2018
78,Christian Kirk,4,5,27,6.8,11,0,0,0,0,0,0,1,6.7,6.7,70.5%,JAC,2,2018
79,Jaron Brown,3,3,36,12.0,19,0,0,0,0,0,0,1,6.6,6.6,0.0%,FA,2,2018
80,Cody Latimer,2,3,41,20.5,37,2,0,0,0,0,0,1,6.1,6.1,0.0%,FA,2,2018
81,Larry Fitzgerald,3,5,28,9.3,15,0,0,0,0,0,0,1,5.8,5.8,0.2%,FA,2,2018
82,Jamison Crowder,2,4,8,4.0,8,0,0,2,29,0,0,1,5.7,5.7,0.3%,WAS,2,2018
83,Sterling Shepard,3,5,24,8.0,14,0,0,0,0,0,0,1,5.4,5.4,0.1%,TB,2,2018
84,Jakeem Grant Sr.,2,4,27,13.5,16,0,0,1,5,0,0,1,5.2,5.2,0.0%,FA,2,2018
85,Jordy Nelson,2,4,30,15.0,23,1,0,0,0,0,0,1,5.0,5.0,0.1%,FA,2,2018
86,Robert Foster,2,3,30,15.0,19,0,0,0,0,0,0,1,5.0,5.0,0.0%,FA,2,2018
87,Ryan Grant,2,2,30,15.0,21,1,0,0,0,0,0,1,5.0,5.0,0.0%,FA,2,2018
88,Chester Rogers,3,3,17,5.7,6,0,0,0,0,0,0,1,4.7,4.7,0.0%,FA,2,2018
89,Dante Pettis,1,2,35,35.0,35,2,0,0,0,0,0,1,4.5,4.5,0.1%,CHI,2,2018
90,Marvin Hall,1,1,30,30.0,30,2,0,0,0,0,0,1,4.0,4.0,0.0%,FA,2,2018
91,Kenny Stills,2,3,17,8.5,13,0,0,0,0,0,0,1,3.7,3.7,0.0%,FA,2,2018
92,Robbie Chosen,3,5,27,9.0,17,0,0,0,0,0,1,1,3.7,3.7,0.0%,FA,2,2018
93,Tim Patrick,1,2,26,26.0,26,1,0,0,0,0,0,1,3.6,3.6,0.6%,DEN,2,2018
94,Mohamed Sanu Sr.,2,2,19,9.5,12,0,0,1,-4,0,0,1,3.5,3.5,0.0%,FA,2,2018
95,Cole Beasley,2,3,13,6.5,10,0,0,0,0,0,0,1,3.3,3.3,0.0%,FA,2,2018
96,Chris Moore,2,3,9,4.5,5,0,0,1,2,0,0,1,3.1,3.1,0.1%,ARI,2,2018
97,Ryan Switzer,1,2,14,14.0,14,0,0,2,5,0,0,1,2.9,2.9,0.0%,FA,2,2018
98,Tre'Quan Smith,1,1,18,18.0,18,0,0,0,0,0,0,1,2.8,2.8,0.0%,DET,2,2018
99,Rishard Matthews,2,4,8,4.0,4,0,0,0,0,0,0,1,2.8,2.8,0.0%,FA,2,2018
100,Tajae Sharpe,1,2,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,2,2018
101,Terrance Williams,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,2,2018
102,Courtland Sutton,1,6,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,83.4%,DEN,2,2018
103,Allen Hurns,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,2,2018
104,Adam Humphries,1,2,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,2,2018
105,Josh Bellamy,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,2,2018
106,Michael Gallup,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,6.4%,LV,2,2018
107,John Ross,1,4,8,8.0,8,0,0,1,-3,0,0,1,1.5,1.5,0.0%,PHI,2,2018
108,Marquez Valdes-Scantling,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,1.3%,BUF,2,2018
109,Jermaine Kearse,1,2,-1,-1.0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%,FA,2,2018
110,DJ Chark Jr.,1,4,13,13.0,13,0,0,0,0,0,1,1,0.3,0.3,4.6%,LAC,2,2018
111,Russell Shepard,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
112,De'Anthony Thomas,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
113,Brian Quick,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
114,Andre Holmes,0,4,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
115,Freddie Martino,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,2,2018
116,T.J. Jones,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
117,Mike Wallace,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
118,Matthew Slater,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
119,Darrius Heyward-Bey,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
120,Andre Roberts,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
121,Brandon LaFell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
122,Zach Pascal,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,ARI,2,2018
123,Richie James Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
124,Brandon Zylstra,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
125,Josh Malone,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
126,Jamal Agnew,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,FA,2,2018
127,Austin Carr,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
128,Chad Williams,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
129,Shelton Gibson,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
130,Jehu Chesson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
131,Trent Taylor,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,2,2018
132,Stacy Coley,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
133,David Moore,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CAR,2,2018
134,Marcus Kemp,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
135,Justin Hardee Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CLE,2,2018
136,JoJo Natson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
137,Josh Reynolds,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,7.4%,DEN,2,2018
138,Janarion Grant,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
139,DaeSean Hamilton,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
140,Vyncint Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
141,J.J. Jones,0,0,0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
142,Derrick Willies,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
143,Damion Ratley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
144,Geremy Davis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
145,Kaelin Clay,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
146,J.J. Nelson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
147,Darius Jennings,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
148,Kevin White,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
149,DeAndre Carter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,2,2018
150,Justin Hardy,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
151,Ty Montgomery II,1,2,9,9.0,9,0,0,5,31,0,0,1,0.0,0.0,0.0%,FA,2,2018
152,Jaydon Mickens,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
153,Tommylee Lewis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
154,Tanner McEvoy,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
155,Charone Peake,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
156,Alex Erickson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
157,Keenan Reynolds,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
158,Marcus Johnson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2018
