Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
34,Robert Woods,5,7,70,14.0,19,0,0,0,0,0,0,1,12.0,12.0,2.7%,HOU,8,2018
35,Dede Westbrook,2,6,31,15.5,20,1,1,1,9,0,0,1,12.0,12.0,0.0%,FA,8,2018
36,Jarvis Landry,8,12,39,4.9,21,1,0,0,0,0,0,1,11.9,11.9,14.0%,FA,8,2018
37,Zay Jones,6,8,55,9.2,14,0,0,0,0,0,0,1,11.5,11.5,17.3%,ARI,8,2018
38,Brandin Cooks,3,8,74,24.7,32,3,0,2,9,0,0,1,11.3,11.3,43.9%,DAL,8,2018
39,Dontrelle Inman,6,7,52,8.7,16,0,0,0,0,0,0,1,11.2,11.2,0.0%,FA,8,2018
40,Courtland Sutton,3,4,78,26.0,42,4,0,0,0,0,0,1,10.8,10.8,83.4%,DEN,8,2018
41,Tim Patrick,1,1,24,24.0,24,1,1,1,13,0,0,1,10.7,10.7,0.6%,DEN,8,2018
42,Willie Snead IV,5,11,54,10.8,19,0,0,0,0,0,0,1,10.4,10.4,0.0%,FA,8,2018
43,Deontay Burnett,4,4,61,15.3,29,1,0,0,0,0,0,1,10.1,10.1,0.0%,FA,8,2018
44,Tyreek Hill,3,4,70,23.3,40,4,0,0,0,0,0,1,10.0,10.0,100.0%,MIA,8,2018
45,Josh Doctson,5,5,49,9.8,15,0,0,0,0,0,0,1,9.9,9.9,0.0%,FA,8,2018
46,Donte Moncrief,4,7,54,13.5,24,1,0,0,0,0,0,1,9.4,9.4,0.0%,FA,8,2018
47,Nelson Agholor,3,6,49,16.3,39,2,0,1,14,0,0,1,9.3,9.3,0.9%,BAL,8,2018
48,Taylor Gabriel,4,6,52,13.0,18,0,0,0,0,0,0,1,9.2,9.2,0.1%,FA,8,2018
49,Emmanuel Sanders,4,4,57,14.3,49,3,0,1,-6,0,0,1,9.1,9.1,0.0%,FA,8,2018
50,Bennie Fowler III,4,7,48,12.0,21,1,0,0,0,0,0,1,8.8,8.8,0.0%,FA,8,2018
51,Josh Gordon,4,6,42,10.5,18,0,0,0,0,0,0,1,8.2,8.2,0.0%,FA,8,2018
52,DJ Chark Jr.,4,5,41,10.3,19,0,0,0,0,0,0,1,8.1,8.1,4.6%,LAC,8,2018
53,Randall Cobb,4,5,40,10.0,18,0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,8,2018
54,Josh Bellamy,4,5,37,9.3,13,0,0,0,0,0,0,1,7.7,7.7,0.0%,FA,8,2018
55,Jakeem Grant Sr.,4,8,36,9.0,16,0,0,0,0,0,0,1,7.6,7.6,0.0%,FA,8,2018
56,Alshon Jeffery,4,5,35,8.8,13,0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,8,2018
57,Sterling Shepard,4,8,34,8.5,14,0,0,0,0,0,0,1,7.4,7.4,0.1%,TB,8,2018
58,JuJu Smith-Schuster,4,6,33,8.3,19,0,0,0,0,0,0,1,7.3,7.3,7.0%,NE,8,2018
59,Chris Godwin,2,7,32,16.0,20,1,0,0,0,0,0,1,7.2,7.2,90.4%,TB,8,2018
60,Chris Hogan,2,2,49,24.5,29,2,0,0,0,0,0,1,6.9,6.9,0.0%,FA,8,2018
61,Kelvin Benjamin,2,7,45,22.5,40,3,0,0,0,0,0,1,6.5,6.5,0.1%,FA,8,2018
62,Andre Holmes,2,3,45,22.5,24,2,0,0,0,0,0,1,6.5,6.5,0.0%,FA,8,2018
63,Michael Crabtree,3,5,31,10.3,13,0,0,0,0,0,0,1,6.1,6.1,0.0%,FA,8,2018
64,Paul Richardson Jr.,2,5,34,17.0,25,1,0,1,7,0,0,1,6.1,6.1,0.0%,FA,8,2018
65,Jermaine Kearse,3,10,30,10.0,19,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,8,2018
66,Demaryius Thomas,3,7,30,10.0,11,0,0,0,0,0,0,1,6.0,6.0,0.1%,FA,8,2018
67,Curtis Samuel,3,3,28,9.3,11,0,0,0,0,0,0,1,5.8,5.8,48.9%,BUF,8,2018
68,John Brown,3,7,28,9.3,14,0,0,0,0,0,0,1,5.8,5.8,0.0%,FA,8,2018
69,Devin Funchess,3,3,27,9.0,18,0,0,0,0,0,0,1,5.7,5.7,0.0%,FA,8,2018
70,Laquon Treadwell,3,5,25,8.3,12,0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,8,2018
71,Equanimeous St. Brown,2,2,31,15.5,23,1,0,0,0,0,0,1,5.1,5.1,0.1%,NO,8,2018
72,Tre'Quan Smith,3,4,18,6.0,7,0,0,0,0,0,0,1,4.8,4.8,0.0%,DET,8,2018
73,Doug Baldwin,2,3,26,13.0,20,1,0,0,0,0,0,1,4.6,4.6,0.0%,FA,8,2018
74,T.Y. Hilton,1,5,34,34.0,34,2,0,0,0,0,0,1,4.4,4.4,3.0%,FA,8,2018
75,Chad Williams,2,2,21,10.5,14,0,0,0,0,0,0,1,4.1,4.1,0.0%,FA,8,2018
76,Maurice Harris,2,2,20,10.0,16,0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,8,2018
77,Chris Moore,2,2,19,9.5,12,0,0,0,0,0,0,1,3.9,3.9,0.1%,ARI,8,2018
78,Justin Hunter,2,4,15,7.5,12,0,0,0,0,0,0,1,3.5,3.5,0.0%,FA,8,2018
79,Damion Ratley,1,4,21,21.0,21,1,0,0,0,0,0,1,3.1,3.1,0.0%,FA,8,2018
80,Aldrick Robinson,1,2,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,0.0%,FA,8,2018
81,Ray-Ray McCloud III,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.6%,ATL,8,2018
82,Jarius Wright,2,3,5,2.5,7,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,8,2018
83,Jordy Nelson,1,4,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.1%,FA,8,2018
84,Geronimo Allison,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,8,2018
85,Charone Peake,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,8,2018
86,Kenny Golladay,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,4.0%,FA,8,2018
87,Chester Rogers,0,1,0,0.0,0,0,0,0,0,0,0,1,2.0,2.0,0.0%,FA,8,2018
88,Rashad Greene,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,8,2018
89,Cam Phillips,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,8,2018
90,Keelan Cole Sr.,2,3,18,9.0,13,0,0,0,0,0,1,1,1.8,1.8,0.0%,FA,8,2018
91,Trent Taylor,1,2,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,SF,8,2018
92,Kevin White,1,3,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,8,2018
93,Alex Erickson,1,4,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,8,2018
94,Justin Watson,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,1.8%,KC,8,2018
95,Dwayne Harris,0,0,0,0.0,0,0,0,1,13,0,0,1,1.3,1.3,0.0%,FA,8,2018
96,Demarcus Robinson,1,1,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,15.2%,LAR,8,2018
97,J.J. Nelson,0,1,0,0.0,0,0,0,1,8,0,0,1,0.8,0.8,0.0%,FA,8,2018
98,Zach Pascal,1,1,-4,-4.0,0,0,0,0,0,0,0,1,0.6,0.6,0.1%,ARI,8,2018
99,Nick Williams,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
100,Russell Shepard,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
101,Jaron Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
102,Michael Floyd,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
103,Rishard Matthews,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
104,Martavis Bryant,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
105,Matthew Slater,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
106,Brandon Marshall,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.6%,FA,8,2018
107,Darrius Heyward-Bey,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
108,Andre Roberts,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
109,Victor Bolden Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
110,Brandon Zylstra,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
111,Dante Pettis,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CHI,8,2018
112,Marcus Kemp,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
113,Jehu Chesson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
114,Austin Carr,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
115,Josh Malone,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
116,Isaiah McKenzie,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,NYG,8,2018
117,Shelton Gibson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
118,JoJo Natson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
119,Justin Hardee Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CLE,8,2018
120,Ryan Switzer,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
121,KhaDarel Hodge,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,ATL,8,2018
122,Vyncint Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
123,Javon Wims,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
124,Richie James Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
125,Quadree Henderson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
126,Brandon Powell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,MIN,8,2018
127,Damiere Byrd,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,8,2018
128,DeAndre Carter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,8,2018
129,Chris Conley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,SF,8,2018
130,Cameron Meredith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
131,Duron Carter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
132,Phillip Dorsett II,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,DEN,8,2018
133,Sammie Coates,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
134,Breshad Perriman,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
135,Ty Montgomery II,1,2,2,2.0,2,0,0,2,6,0,1,1,0.0,0.0,0.0%,FA,8,2018
136,Leonte Carroo,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
137,Cody Core,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2018
