Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Cooper Kupp,9,11,162,18.0,70,5,2,0,0,0,0,1,37.2,37.2,97.9%,LAR,4,2018
2,Golden Tate,8,8,132,16.5,45,7,2,0,0,0,0,1,33.2,33.2,0.0%,FA,4,2018
3,DeAndre Hopkins,10,12,169,16.9,30,6,1,0,0,0,0,1,32.9,32.9,92.5%,TEN,4,2018
4,Corey Davis,9,15,161,17.9,51,7,1,0,0,0,0,1,31.1,31.1,0.0%,FA,4,2018
5,Taylor Gabriel,7,7,104,14.9,33,4,2,1,10,0,0,1,30.4,30.4,0.1%,FA,4,2018
6,Adam Thielen,8,12,135,16.9,45,4,1,0,0,0,0,1,27.5,27.5,76.1%,CAR,4,2018
7,Amari Cooper,8,11,128,16.0,36,4,1,0,0,0,0,1,26.8,26.8,91.4%,CLE,4,2018
8,Julio Jones,9,12,173,19.2,49,4,0,0,0,0,0,1,26.3,26.3,0.6%,FA,4,2018
9,Sterling Shepard,10,10,77,7.7,23,1,1,0,0,0,0,1,25.7,25.7,0.1%,TB,4,2018
10,Brandin Cooks,7,8,116,16.6,47,4,1,1,10,0,0,1,25.6,25.6,43.9%,DAL,4,2018
11,Alshon Jeffery,8,9,105,13.1,31,2,1,0,0,0,0,1,24.5,24.5,0.0%,FA,4,2018
12,Stefon Diggs,11,15,123,11.2,34,3,0,0,0,0,0,1,23.3,23.3,99.7%,HOU,4,2018
13,Donte Moncrief,5,5,109,21.8,67,4,1,0,0,0,0,1,21.9,21.9,0.0%,FA,4,2018
14,Keke Coutee,11,15,109,9.9,19,0,0,2,-2,0,0,1,21.7,21.7,0.0%,FA,4,2018
15,Calvin Ridley,4,6,54,13.5,30,2,2,1,1,0,0,1,21.5,21.5,95.3%,TEN,4,2018
16,Dede Westbrook,9,13,130,14.4,27,4,0,1,11,0,1,1,21.1,21.1,0.0%,FA,4,2018
17,Robert Woods,5,5,101,20.2,36,4,1,0,0,0,0,1,21.1,21.1,2.7%,HOU,4,2018
18,Tyler Boyd,11,15,100,9.1,13,0,0,0,0,0,0,1,21.0,21.0,28.0%,TEN,4,2018
19,John Brown,3,7,116,38.7,71,6,1,1,3,0,0,1,20.9,20.9,0.0%,FA,4,2018
