Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
50,Josh Gordon,1,3,17,17.0,17,0,1,0,0,0,0,1,8.7,8.7,0.0%,FA,1,2018
51,Keelan Cole Sr.,3,4,54,18.0,31,2,0,0,0,0,0,1,8.4,8.4,0.0%,FA,1,2018
52,Terrelle Pryor Sr.,3,3,49,16.3,20,1,0,0,0,0,0,1,7.9,7.9,0.0%,FA,1,2018
53,Taylor Gabriel,5,5,25,5.0,31,2,0,0,0,0,0,1,7.5,7.5,0.1%,FA,1,2018
54,John Ross,1,2,3,3.0,3,0,1,0,0,0,0,1,7.3,7.3,0.0%,PHI,1,2018
55,Robert Woods,3,9,37,12.3,20,1,0,1,6,0,0,1,7.3,7.3,2.7%,HOU,1,2018
56,Devin Funchess,3,5,41,13.7,15,0,0,0,0,0,0,1,7.1,7.1,0.0%,FA,1,2018
57,De'Anthony Thomas,1,2,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,0.0%,FA,1,2018
58,Albert Wilson,3,4,31,10.3,21,1,0,2,7,0,0,1,6.8,6.8,0.0%,FA,1,2018
59,Trent Taylor,4,6,28,7.0,10,0,0,0,0,0,0,1,6.8,6.8,0.0%,SF,1,2018
60,Danny Amendola,4,6,26,6.5,8,0,0,0,0,0,0,1,6.6,6.6,0.0%,FA,1,2018
61,Courtland Sutton,2,5,45,22.5,25,2,0,0,0,0,0,1,6.5,6.5,83.4%,DEN,1,2018
62,Jamison Crowder,3,4,32,10.7,17,0,0,0,0,0,0,1,6.2,6.2,0.3%,WAS,1,2018
63,Paul Richardson Jr.,4,6,22,5.5,7,0,0,0,0,0,0,1,6.2,6.2,0.0%,FA,1,2018
64,Mohamed Sanu Sr.,4,6,18,4.5,10,0,0,0,0,0,0,1,5.8,5.8,0.0%,FA,1,2018
65,Deonte Thompson,3,5,27,9.0,13,0,0,0,0,0,0,1,5.7,5.7,0.0%,FA,1,2018
66,Adam Humphries,3,5,27,9.0,20,1,0,0,0,0,0,1,5.7,5.7,0.0%,FA,1,2018
67,Zay Jones,3,6,26,8.7,14,0,0,0,0,0,0,1,5.6,5.6,17.3%,ARI,1,2018
68,Tyler Boyd,3,5,26,8.7,17,0,0,0,0,0,0,1,5.6,5.6,28.0%,TEN,1,2018
69,Jarius Wright,3,5,23,7.7,10,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,1,2018
70,Jordy Nelson,3,4,23,7.7,17,0,0,0,0,0,0,1,5.3,5.3,0.1%,FA,1,2018
71,Sammy Watkins,3,5,21,7.0,16,0,0,0,0,0,0,1,5.1,5.1,0.0%,FA,1,2018
72,Chester Rogers,3,3,18,6.0,8,0,0,0,0,0,0,1,4.8,4.8,0.0%,FA,1,2018
73,Rashard Higgins,1,3,38,38.0,38,2,0,0,0,0,0,1,4.8,4.8,0.0%,FA,1,2018
74,Pierre Garcon,2,6,21,10.5,11,0,0,0,0,0,0,1,4.1,4.1,0.0%,FA,1,2018
75,Austin Carr,2,2,20,10.0,11,0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,1,2018
76,Laquon Treadwell,2,4,18,9.0,16,0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,1,2018
77,Anthony Miller,2,3,14,7.0,11,0,0,0,0,0,0,1,3.4,3.4,0.0%,FA,1,2018
78,Allen Hurns,1,3,20,20.0,20,1,0,0,0,0,0,1,3.0,3.0,0.0%,FA,1,2018
79,Travis Benjamin,1,5,1,1.0,1,0,0,1,19,0,0,1,3.0,3.0,0.0%,FA,1,2018
80,Amari Cooper,1,3,9,9.0,9,0,0,1,9,0,0,1,2.8,2.8,91.4%,CLE,1,2018
81,Zach Pascal,1,1,18,18.0,18,0,0,0,0,0,0,1,2.8,2.8,0.1%,ARI,1,2018
82,Tajae Sharpe,1,3,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,0.0%,FA,1,2018
83,Jeremy Kerley,2,4,7,3.5,4,0,0,0,0,0,0,1,2.7,2.7,0.0%,FA,1,2018
84,Torrey Smith,1,2,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,1,2018
85,Chris Conley,1,1,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.1%,SF,1,2018
86,Donte Moncrief,1,5,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,1,2018
87,Andre Holmes,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,1,2018
88,Chris Hogan,1,5,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,FA,1,2018
89,Josh Doctson,1,3,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,FA,1,2018
90,Seth Roberts,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,FA,1,2018
91,Kelvin Benjamin,1,7,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.1%,FA,1,2018
92,DeAndre Carter,1,1,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.0%,CHI,1,2018
93,Michael Gallup,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,6.4%,LV,1,2018
94,Jaron Brown,1,3,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,1,2018
95,Terrance Williams,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,1,2018
96,T.J. Jones,1,3,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,1,2018
97,Justin Hunter,1,5,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,1,2018
98,Chris Moore,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.1%,ARI,1,2018
99,Christian Kirk,1,2,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,70.5%,JAC,1,2018
100,Ryan Switzer,0,1,0,0.0,0,0,0,1,8,0,0,1,0.8,0.8,0.0%,FA,1,2018
101,DJ Moore,0,0,0,0.0,0,0,0,1,3,0,0,1,0.3,0.3,97.7%,CHI,1,2018
102,Andre Roberts,0,0,0,0.0,0,0,0,1,2,0,0,1,0.2,0.2,0.0%,FA,1,2018
103,Tavon Austin,0,0,0,0.0,0,0,0,1,1,0,0,1,0.1,0.1,0.1%,FA,1,2018
104,Marquise Goodwin,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
105,Russell Shepard,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
106,Markus Wheaton,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
107,Rishard Matthews,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
108,Josh Bellamy,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
109,Freddie Martino,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,1,2018
110,Cody Latimer,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
111,Mike Wallace,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
112,Matthew Slater,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
113,Darrius Heyward-Bey,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
114,Dwayne Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
115,Doug Baldwin,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
116,Deante Burton,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
117,Kendrick Bourne,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,4.7%,NE,1,2018
118,Trey Quinn,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
119,Antonio Callaway,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
120,DJ Chark Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,4.6%,LAC,1,2018
121,Tre'Quan Smith,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,DET,1,2018
122,Brandon Zylstra,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
123,James Washington,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
124,Calvin Ridley,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,95.3%,TEN,1,2018
125,Equanimeous St. Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,NO,1,2018
126,Tim Patrick,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,DEN,1,2018
127,Jamal Agnew,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,FA,1,2018
128,Chad Williams,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
129,Josh Malone,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
130,Shelton Gibson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
131,Keon Hatcher,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
132,Stacy Coley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
133,David Moore,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CAR,1,2018
134,Marcus Kemp,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
135,Justin Hardee Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CLE,1,2018
136,Janarion Grant,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
137,Cam Sims,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CAR,1,2018
138,Derrick Willies,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
139,Russell Gage,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
140,Vyncint Smith,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
141,Robert Foster,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
142,DaeSean Hamilton,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
143,Marquez Valdes-Scantling,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,BUF,1,2018
144,Trent Sherfield Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIN,1,2018
145,Josh Reynolds,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,7.4%,DEN,1,2018
146,Bradley Marquez,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
147,Damiere Byrd,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,1,2018
148,J.J. Nelson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
149,Darius Jennings,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
150,Kevin White,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
151,Sammie Coates,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
152,Justin Hardy,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
153,Ty Montgomery II,2,3,21,10.5,13,0,0,2,7,0,0,1,0.0,0.0,0.0%,FA,1,2018
154,Marvin Hall,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
155,Jaydon Mickens,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
156,Taywan Taylor,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
157,Tommylee Lewis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
158,Tanner McEvoy,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
159,Charone Peake,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
160,Demarcus Robinson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,15.2%,LAR,1,2018
161,Alex Erickson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
162,Pharoh Cooper,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
163,Mike Thomas,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2018
164,J.J. Jones,0,0,0,0.0,0,0,0,0,0,0,1,1,-2.0,-2.0,0.0%,FA,1,2018
165,Riley McCarron,0,1,0,0.0,0,0,0,0,0,0,1,1,-2.0,-2.0,0.0%,FA,1,2018
166,Kaelin Clay,0,0,0,0.0,0,0,0,0,0,0,1,1,-2.0,-2.0,0.0%,FA,1,2018
