Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Clelin Ferrell,5,3,2.5,1,0,0,0,0,1,26.3,26.3,1.7%,WAS,10,2019
2,Jadeveon Clowney,5,0,1.0,0,0,1,1,1,1,25.5,25.5,22.5%,CAR,10,2019
3,Melvin Ingram III,7,0,2.0,1,0,0,0,0,1,25.0,25.0,0.0%,FA,10,2019
4,Chris Jones,4,4,2.0,0,0,1,0,0,1,23.5,23.5,25.6%,KC,10,2019
5,Aaron Donald,4,2,1.0,0,0,0,0,0,1,19.0,19.0,11.6%,FA,10,2019
6,Grady Jarrett,2,1,2.5,0,0,0,0,0,1,18.8,18.8,5.7%,ATL,10,2019
7,Trey Flowers,6,1,1.0,0,0,0,0,0,1,18.8,18.8,0.2%,FA,10,2019
8,DeForest Buckner,1,4,0.0,0,0,0,2,1,1,18.5,18.5,47.6%,IND,10,2019
9,Javon Hargrave,2,5,1.0,0,0,1,0,0,1,17.3,17.3,14.8%,SF,10,2019
10,Al Woods,4,2,1.0,0,0,0,0,0,1,16.5,16.5,0.0%,FA,10,2019
11,Arik Armstead,2,1,1.5,0,0,1,0,0,1,16.3,16.3,3.7%,JAC,10,2019
12,Benson Mayowa,2,1,1.5,0,0,1,0,0,1,16.3,16.3,0.0%,FA,10,2019
13,Nathan Shepherd,3,0,1.0,0,0,0,0,0,1,16.0,16.0,1.9%,NO,10,2019
14,Jarran Reed,1,3,1.5,1,0,1,0,0,1,15.3,15.3,5.8%,SEA,10,2019
15,Dante Fowler Jr.,1,1,0.0,0,0,0,1,1,1,14.8,14.8,3.7%,WAS,10,2019
16,Dalvin Tomlinson,2,7,1.0,0,0,0,0,0,1,14.8,14.8,2.1%,CLE,10,2019
17,Chris Wormley,3,1,1.0,0,0,0,0,0,1,14.3,14.3,0.0%,FA,10,2019
18,Frank Clark,4,0,1.0,1,0,0,0,0,1,14.0,14.0,0.0%,FA,10,2019
19,Cameron Heyward,2,1,1.0,2,0,0,0,0,1,13.3,13.3,23.1%,PIT,10,2019
20,DeMarcus Lawrence,5,3,0.0,0,0,0,0,0,1,12.3,12.3,12.8%,DAL,10,2019
21,Trent Murphy,6,1,0.0,0,0,0,0,0,1,12.3,12.3,0.0%,FA,10,2019
22,Poona Ford,1,2,0.5,0,0,0,1,0,1,11.5,11.5,0.8%,LAC,10,2019
23,Emmanuel Ogbah,3,0,1.0,0,0,0,0,0,1,11.0,11.0,2.0%,FA,10,2019
24,Justin Houston,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,10,2019
25,Nick Bosa,3,5,0.0,0,0,0,0,0,1,10.8,10.8,63.7%,SF,10,2019
