Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Cameron Jordan,5,1,4.0,1,0,0,0,0,1,35.8,35.8,5.8%,NO,13,2019
2,Carlos Dunlap II,6,1,3.0,1,0,0,0,0,1,30.8,30.8,3.0%,FA,13,2019
3,Marcus Davenport,4,0,2.0,0,0,2,0,0,1,24.5,24.5,2.1%,DET,13,2019
4,Ed Oliver,3,1,2.0,1,0,1,0,0,1,21.3,21.3,22.9%,BUF,13,2019
5,Trent Murphy,4,0,1.0,0,0,1,1,0,1,20.5,20.5,0.0%,FA,13,2019
6,Chris Odom,3,1,2.0,0,0,1,0,0,1,19.8,19.8,1.0%,FA,13,2019
7,Derek Wolfe,2,3,2.0,0,0,0,0,0,1,18.3,18.3,0.0%,FA,13,2019
8,Derek Barnett,6,0,1.0,0,0,0,0,0,1,18.0,18.0,0.4%,HOU,13,2019
9,Matt Ioannidis,2,1,2.0,0,0,0,0,0,1,16.8,16.8,0.0%,FA,13,2019
10,Cameron Heyward,3,3,0.5,0,0,0,1,0,1,15.3,15.3,23.1%,PIT,13,2019
11,Dante Fowler Jr.,2,0,1.0,2,0,0,0,0,1,15.0,15.0,3.7%,WAS,13,2019
12,Mario Addison,4,3,1.5,0,0,0,0,0,1,14.3,14.3,4.0%,FA,13,2019
13,Josh Allen,4,2,1.0,0,0,0,0,0,1,14.0,14.0,44.0%,JAC,13,2019
14,Shaq Lawson,4,1,0.5,0,0,0,0,0,1,13.8,13.8,0.0%,FA,13,2019
15,Jason Pierre-Paul,3,0,1.0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,13,2019
16,Christian Covington,2,2,1.0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,13,2019
17,Chris Jones,2,3,1.0,1,0,0,0,0,1,13.3,13.3,25.6%,KC,13,2019
18,Javon Hargrave,3,3,1.0,0,0,0,0,0,1,13.3,13.3,14.8%,SF,13,2019
19,Sam Hubbard,4,1,1.0,0,0,0,0,0,1,13.3,13.3,21.9%,CIN,13,2019
20,Tanoh Kpassagnon,3,2,1.0,0,0,0,0,0,1,12.5,12.5,0.0%,NO,13,2019
21,Montez Sweat,2,1,1.5,0,0,0,0,0,1,12.3,12.3,35.6%,CHI,13,2019
22,Calais Campbell,5,1,0.0,1,0,0,0,0,1,12.3,12.3,2.9%,MIA,13,2019
23,Maxx Crosby,4,1,0.0,0,0,0,0,0,1,11.8,11.8,69.0%,LV,13,2019
24,Danielle Hunter,2,3,1.0,0,0,0,0,0,1,11.8,11.8,52.9%,HOU,13,2019
25,Carl Nassib,2,1,1.0,0,0,1,0,0,1,11.8,11.8,0.0%,FA,13,2019
26,Sebastian Joseph-Day,3,1,1.0,0,0,0,0,0,1,11.8,11.8,2.2%,TEN,13,2019
27,Denico Autry,4,2,1.0,0,0,0,0,0,1,11.5,11.5,10.5%,HOU,13,2019
28,DeForest Buckner,4,2,1.0,0,0,0,0,0,1,11.5,11.5,47.6%,IND,13,2019
29,Jadeveon Clowney,3,0,0.0,0,0,1,0,0,1,11.0,11.0,22.5%,CAR,13,2019
30,Taco Charlton,2,0,1.0,0,0,1,0,0,1,11.0,11.0,0.0%,FA,13,2019
31,Bruce Irvin,1,2,1.0,0,0,1,0,0,1,11.0,11.0,0.2%,FA,13,2019
32,Trey Flowers,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.2%,FA,13,2019
33,Sheldon Rankins,3,0,1.0,0,0,0,0,0,1,11.0,11.0,2.0%,CIN,13,2019
34,Jurrell Casey,2,2,1.0,0,0,0,0,0,1,11.0,11.0,0.1%,FA,13,2019
35,Aaron Donald,1,1,1.5,0,0,0,0,0,1,10.8,10.8,11.6%,FA,13,2019
