Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Nick Bosa,4,0,3.0,1,1,0,0,0,1,32.0,32.0,63.7%,SF,8,2019
2,Joey Bosa,7,0,2.0,0,0,0,0,0,1,28.5,28.5,16.3%,LAC,8,2019
3,Brandon Graham,5,1,1.0,0,0,1,1,0,1,25.3,25.3,2.3%,PHI,8,2019
4,Bruce Irvin,5,0,2.0,0,0,0,0,0,1,23.0,23.0,0.2%,FA,8,2019
5,Trey Flowers,3,1,2.0,0,0,1,0,0,1,19.8,19.8,0.2%,FA,8,2019
6,Derek Wolfe,2,1,2.0,0,0,1,0,0,1,18.3,18.3,0.0%,FA,8,2019
7,Danielle Hunter,5,0,1.0,0,0,1,0,0,1,18.0,18.0,52.9%,HOU,8,2019
8,Maxx Crosby,6,0,0.0,0,0,1,0,0,1,18.0,18.0,69.0%,LV,8,2019
9,Olivier Vernon,6,0,1.0,0,0,0,0,0,1,18.0,18.0,6.0%,FA,8,2019
10,Adam Butler,2,2,2.0,0,0,0,0,0,1,17.5,17.5,0.8%,LV,8,2019
11,Fletcher Cox,4,2,1.5,0,0,1,0,0,1,17.5,17.5,1.1%,FA,8,2019
12,Josh Allen,2,0,2.0,0,0,1,0,0,1,17.5,17.5,44.0%,JAC,8,2019
13,Arik Armstead,3,0,2.0,0,0,0,0,0,1,17.5,17.5,3.7%,JAC,8,2019
14,Myles Garrett,3,1,1.0,0,0,0,0,0,1,16.8,16.8,63.8%,CLE,8,2019
15,Jason Pierre-Paul,3,0,1.0,0,0,0,0,0,1,16.0,16.0,0.0%,FA,8,2019
16,Tanoh Kpassagnon,2,0,2.0,0,0,0,0,0,1,16.0,16.0,0.0%,NO,8,2019
17,Aaron Donald,3,0,1.0,0,0,0,0,0,1,16.0,16.0,11.6%,FA,8,2019
18,Yannick Ngakoue,2,0,2.0,0,0,0,0,0,1,16.0,16.0,1.8%,FA,8,2019
19,Kyle Phillips,3,2,0.5,0,0,0,0,0,1,15.5,15.5,0.0%,FA,8,2019
20,Jadeveon Clowney,3,0,1.0,0,0,1,0,0,1,15.0,15.0,22.5%,CAR,8,2019
21,Jurrell Casey,3,2,1.0,0,0,0,0,0,1,15.0,15.0,0.1%,FA,8,2019
22,Ronald Blair III,4,0,1.0,0,0,0,0,0,1,15.0,15.0,0.0%,FA,8,2019
23,Cameron Heyward,3,3,1.0,1,0,0,0,0,1,14.8,14.8,23.1%,PIT,8,2019
24,Grady Jarrett,3,5,1.0,0,0,0,0,0,1,14.8,14.8,5.7%,ATL,8,2019
25,Jonathan Allen,3,4,1.0,0,0,0,0,0,1,14.0,14.0,14.9%,WAS,8,2019
26,Dante Fowler Jr.,3,1,1.5,0,0,0,0,0,1,13.8,13.8,3.7%,WAS,8,2019
27,Dalvin Tomlinson,3,0,1.0,0,0,0,0,0,1,13.5,13.5,2.1%,CLE,8,2019
28,D.J. Jones,4,1,1.0,0,0,0,0,0,1,13.3,13.3,4.4%,DEN,8,2019
29,Matt Ioannidis,3,3,1.0,0,0,0,0,0,1,13.3,13.3,0.0%,FA,8,2019
30,Lawrence Guy Sr.,3,1,0.0,1,1,0,0,0,1,11.8,11.8,4.0%,FA,8,2019
31,Tyeler Davison,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.0%,FA,8,2019
32,Carl Nassib,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.0%,FA,8,2019
33,Emmanuel Ogbah,3,1,1.0,0,0,0,0,0,1,11.8,11.8,2.0%,FA,8,2019
34,Johnathan Hankins,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.0%,SEA,8,2019
35,Linval Joseph,2,1,1.0,0,0,1,0,0,1,11.8,11.8,0.0%,FA,8,2019
36,Calais Campbell,1,2,1.5,0,0,0,0,0,1,11.5,11.5,2.9%,MIA,8,2019
37,Ben Banogu,1,0,1.0,1,0,1,0,0,1,11.0,11.0,0.0%,FA,8,2019
38,Justin Houston,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,8,2019
39,Tyler Lancaster,2,0,0.0,0,0,1,1,0,1,11.0,11.0,0.0%,FA,8,2019
40,Melvin Ingram III,3,0,0.0,0,0,0,1,0,1,11.0,11.0,0.0%,FA,8,2019
41,Foley Fatukasi,3,1,0.0,0,0,0,0,0,1,10.3,10.3,0.4%,HOU,8,2019
42,Shaq Lawson,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,8,2019
43,Da'Shawn Hand,4,0,0.0,1,0,0,0,0,1,10.0,10.0,0.6%,MIA,8,2019
44,Ifeadi Odenigbo,2,0,1.0,0,0,0,0,0,1,9.5,9.5,4.0%,NYJ,8,2019
45,David Onyemata,2,0,1.0,0,0,0,0,0,1,9.5,9.5,5.8%,ATL,8,2019
46,Cameron Jordan,2,0,1.0,0,0,0,0,0,1,9.5,9.5,5.8%,NO,8,2019
47,Taco Charlton,1,0,1.0,0,0,1,0,0,1,9.5,9.5,0.0%,FA,8,2019
48,Arden Key,2,0,1.0,0,0,0,0,0,1,9.5,9.5,2.5%,TEN,8,2019
49,Shelby Harris,3,1,0.0,1,0,0,0,0,1,9.3,9.3,1.0%,CLE,8,2019
50,Damion Square,5,0,0.0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,8,2019
51,Shamar Stephen,1,1,0.0,0,0,0,1,0,1,8.8,8.8,0.0%,FA,8,2019
52,Michael Brockers,4,1,0.5,0,0,0,0,0,1,8.8,8.8,0.0%,FA,8,2019
53,Dawuane Smoot,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.4%,BUF,8,2019
54,Shy Tuttle,1,1,1.0,0,0,0,0,0,1,8.8,8.8,2.3%,CAR,8,2019
55,J.J. Watt,3,0,0.0,1,0,0,0,0,1,8.5,8.5,4.2%,FA,8,2019
56,Carlos Dunlap II,3,0,0.0,1,0,0,0,0,1,8.5,8.5,3.0%,FA,8,2019
57,Jabaal Sheard,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,8,2019
58,Vernon Butler,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,8,2019
59,Jordan Phillips,1,0,1.0,0,0,0,0,0,1,8.0,8.0,1.3%,NYG,8,2019
60,Benson Mayowa,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,8,2019
61,P.J. Hall,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.0%,FA,8,2019
62,Khalen Saunders,2,1,1.0,0,0,0,0,0,1,7.8,7.8,1.2%,NO,8,2019
63,Daron Payne,3,4,0.0,0,0,0,0,0,1,7.5,7.5,15.4%,WAS,8,2019
64,Al-Quadin Muhammad,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,8,2019
65,Christian Wilkins,4,1,0.0,0,0,0,0,0,1,6.8,6.8,48.7%,LV,8,2019
66,Derek Barnett,0,1,0.5,0,0,1,0,0,1,6.8,6.8,0.4%,HOU,8,2019
67,Haason Reddick,4,1,0.0,0,0,0,0,0,1,6.8,6.8,17.4%,NYJ,8,2019
68,Everson Griffen,2,2,0.5,0,0,0,0,0,1,6.5,6.5,2.0%,FA,8,2019
69,Vita Vea,2,1,0.0,0,0,0,0,0,1,6.3,6.3,5.8%,TB,8,2019
70,Ed Oliver,3,2,0.0,0,0,0,0,0,1,6.0,6.0,22.9%,BUF,8,2019
71,Quinnen Williams,2,1,0.5,0,0,0,0,0,1,5.8,5.8,27.2%,NYJ,8,2019
72,Dexter Lawrence II,2,1,0.5,0,0,0,0,0,1,5.8,5.8,12.5%,NYG,8,2019
73,Mike Purcell,1,2,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,8,2019
74,Jerry Hughes,2,0,0.0,0,0,0,0,0,1,5.5,5.5,1.0%,FA,8,2019
75,Ryan Kerrigan,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,8,2019
76,Angelo Blackson,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.2%,DEN,8,2019
77,Abry Jones,0,4,0.5,0,0,0,0,0,1,5.0,5.0,0.0%,FA,8,2019
78,Ezekiel Ansah,0,1,0.0,0,0,0,1,0,1,4.8,4.8,0.0%,FA,8,2019
79,Leonard Williams,2,2,0.0,0,0,0,0,0,1,4.5,4.5,11.1%,SEA,8,2019
80,Anthony Zettel,3,0,0.0,0,0,0,0,0,1,4.5,4.5,1.0%,FA,8,2019
81,Sheldon Richardson,3,0,0.0,0,0,0,0,0,1,4.5,4.5,1.0%,FA,8,2019
82,Deatrich Wise Jr.,3,0,0.0,0,0,0,0,0,1,4.5,4.5,3.0%,NE,8,2019
83,Brandon Dunn,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,8,2019
84,Denico Autry,3,0,0.0,0,0,0,0,0,1,4.5,4.5,10.5%,HOU,8,2019
85,Zach Kerr,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,8,2019
86,Davon Godchaux,2,2,0.0,0,0,0,0,0,1,4.5,4.5,4.4%,NE,8,2019
87,Larry Ogunjobi,3,0,0.0,0,0,0,0,0,1,4.5,4.5,2.3%,PIT,8,2019
88,Danny Shelton,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,8,2019
89,Montez Sweat,2,2,0.0,0,0,0,0,0,1,4.5,4.5,35.6%,CHI,8,2019
90,Trey Hendrickson,1,0,0.0,0,0,0,0,0,1,4.0,4.0,35.9%,CIN,8,2019
91,Isaiah Mack,0,0,0.0,0,0,0,1,0,1,4.0,4.0,0.0%,MIA,8,2019
92,Cassius Marsh,1,0,0.0,0,0,0,0,0,1,4.0,4.0,1.0%,FA,8,2019
