Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Yannick Ngakoue,5,0,2.0,1,0,0,0,0,1,27.0,27.0,1.8%,FA,15,2019
2,Kenny Clark,6,2,2.0,0,0,0,0,0,1,26.0,26.0,9.2%,GB,15,2019
3,Danielle Hunter,4,1,1.0,0,0,2,1,0,1,22.8,22.8,52.9%,HOU,15,2019
4,Jonathan Allen,7,2,0.0,0,0,0,1,0,1,21.0,21.0,14.9%,WAS,15,2019
5,Ifeadi Odenigbo,2,0,1.0,0,0,0,1,1,1,19.5,19.5,4.0%,NYJ,15,2019
6,Carlos Dunlap II,3,3,1.0,1,0,1,0,0,1,18.8,18.8,3.0%,FA,15,2019
7,Jordan Phillips,3,0,2.0,0,0,0,0,0,1,17.5,17.5,1.3%,NYG,15,2019
8,Shaq Lawson,3,0,1.0,0,0,1,0,0,1,17.5,17.5,0.0%,FA,15,2019
9,Shelby Harris,2,2,2.0,0,0,0,0,0,1,17.5,17.5,1.0%,CLE,15,2019
10,Trent Murphy,2,1,1.0,0,0,1,0,0,1,14.3,14.3,0.0%,FA,15,2019
11,Cameron Heyward,5,4,0.0,1,0,0,0,0,1,12.0,12.0,23.1%,PIT,15,2019
12,Vernon Butler,2,3,1.0,0,0,0,0,0,1,11.8,11.8,0.0%,FA,15,2019
13,Brandon Graham,4,1,0.0,0,0,0,0,0,1,11.8,11.8,2.3%,PHI,15,2019
14,Melvin Ingram III,3,1,0.0,1,1,0,0,0,1,11.8,11.8,0.0%,FA,15,2019
15,Romeo Okwara,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,15,2019
16,Bruce Irvin,2,2,1.0,0,0,0,0,0,1,11.0,11.0,0.2%,FA,15,2019
17,Ndamukong Suh,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,15,2019
18,Josh Allen,2,1,1.0,0,0,0,0,0,1,10.3,10.3,44.0%,JAC,15,2019
19,Tyson Alualu,2,2,0.0,1,0,1,0,0,1,10.0,10.0,0.0%,FA,15,2019
20,Tarell Basham,4,0,1.0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,15,2019
21,Joey Bosa,5,0,0.0,0,0,0,0,0,1,10.0,10.0,16.3%,LAC,15,2019
22,William Gholston,3,0,0.0,0,0,0,0,0,1,9.5,9.5,1.6%,TB,15,2019
23,Dalvin Tomlinson,1,2,1.0,0,0,0,0,0,1,9.5,9.5,2.1%,CLE,15,2019
24,R.J. McIntosh,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,15,2019
25,Rasheem Green,2,0,1.0,0,0,0,0,0,1,9.5,9.5,6.0%,FA,15,2019
26,Jaleel Johnson,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,15,2019
27,Sheldon Day,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,15,2019
28,Nick Bosa,1,2,1.0,0,0,0,0,0,1,9.5,9.5,63.7%,SF,15,2019
29,Sam Hubbard,1,2,1.0,0,0,0,0,0,1,9.5,9.5,21.9%,CIN,15,2019
30,Calais Campbell,4,1,0.0,0,0,0,0,0,1,9.3,9.3,2.9%,MIA,15,2019
31,Alex Okafor,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.0%,FA,15,2019
32,Antwaun Woods,3,2,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,15,2019
33,Michael Brockers,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,15,2019
34,Grady Jarrett,2,4,0.0,0,0,0,0,0,1,8.5,8.5,5.7%,ATL,15,2019
35,Damon Harrison Sr.,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,15,2019
36,Leonard Williams,3,0,0.0,0,0,1,0,0,1,8.5,8.5,11.1%,SEA,15,2019
37,Andrew Billings,4,3,0.0,0,0,0,0,0,1,8.3,8.3,1.7%,CHI,15,2019
38,Demone Harris,2,0,0.0,0,0,0,0,0,1,8.0,8.0,0.0%,ATL,15,2019
39,Dion Jordan,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,15,2019
40,Charles Omenihu,1,0,1.0,0,0,0,0,0,1,8.0,8.0,1.0%,KC,15,2019
41,Maxx Crosby,1,0,1.0,0,0,0,0,0,1,8.0,8.0,69.0%,LV,15,2019
42,Davon Godchaux,2,3,0.0,0,0,0,0,0,1,7.8,7.8,4.4%,NE,15,2019
43,Deatrich Wise Jr.,3,4,0.0,0,0,0,0,0,1,7.5,7.5,3.0%,NE,15,2019
44,Dante Fowler Jr.,4,2,0.0,0,0,0,0,0,1,7.5,7.5,3.7%,WAS,15,2019
45,Larry Ogunjobi,2,2,0.0,0,0,0,0,0,1,7.0,7.0,2.3%,PIT,15,2019
46,Shamar Stephen,1,0,0.0,1,0,1,0,0,1,7.0,7.0,0.0%,FA,15,2019
47,Jerry Tillery,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.8%,MIN,15,2019
48,DaQuan Jones,4,1,0.0,0,0,0,0,0,1,6.8,6.8,0.8%,BUF,15,2019
49,Dean Lowry,0,0,0.0,1,1,0,0,0,1,6.5,6.5,0.6%,PIT,15,2019
50,Poona Ford,1,1,0.0,1,0,0,0,0,1,6.3,6.3,0.8%,LAC,15,2019
51,Jeffery Simmons,3,0,0.0,1,0,0,0,0,1,6.0,6.0,28.2%,TEN,15,2019
52,Sebastian Joseph-Day,2,2,0.0,1,0,0,0,0,1,6.0,6.0,2.2%,TEN,15,2019
53,Domata Peko Sr.,2,4,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,15,2019
54,Danny Shelton,2,4,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,15,2019
55,Tyler Lancaster,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,15,2019
56,Akiem Hicks,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,15,2019
57,Trey Hendrickson,2,1,0.5,0,0,0,0,0,1,5.8,5.8,35.9%,CIN,15,2019
58,Josh Sweat,2,0,0.0,0,0,0,0,0,1,5.5,5.5,14.1%,PHI,15,2019
59,Quinton Jefferson,2,0,0.0,0,0,0,0,0,1,5.5,5.5,3.4%,CLE,15,2019
60,Aaron Donald,1,2,0.0,0,0,0,0,0,1,5.5,5.5,11.6%,FA,15,2019
61,Johnathan Hankins,1,2,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,SEA,15,2019
62,Clelin Ferrell,1,2,0.0,0,0,0,0,0,1,5.5,5.5,1.7%,WAS,15,2019
63,Adam Butler,2,1,0.0,1,0,0,0,0,1,5.3,5.3,0.8%,LV,15,2019
64,Josh Tupou,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,BAL,15,2019
65,Mike Purcell,2,3,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,15,2019
66,Arik Armstead,2,1,0.0,1,0,0,0,0,1,5.3,5.3,3.7%,JAC,15,2019
67,Jihad Ward,0,1,0.0,0,0,0,1,0,1,4.8,4.8,0.2%,MIN,15,2019
68,Eddie Goldman,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.2%,ATL,15,2019
69,Jaylon Ferguson,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2019
70,Chris Wormley,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2019
71,Al Woods,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2019
72,Carlos Watkins,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2019
73,Steve McLendon,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2019
74,Jonathan Harris,2,2,0.0,0,0,0,0,0,1,4.5,4.5,1.0%,MIA,15,2019
75,Fletcher Cox,2,2,0.0,0,0,0,0,0,1,4.5,4.5,1.1%,FA,15,2019
76,Trey Flowers,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.2%,FA,15,2019
77,Denico Autry,1,0,0.0,0,0,0,0,0,1,4.0,4.0,10.5%,HOU,15,2019
78,Tyquan Lewis,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.4%,IND,15,2019
79,Efe Obada,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,WAS,15,2019
80,Corey Peters,2,1,0.0,0,0,0,0,0,1,3.8,3.8,2.0%,FA,15,2019
81,Tyeler Davison,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,15,2019
82,John Jenkins,2,1,0.0,0,0,0,0,0,1,3.8,3.8,1.5%,LV,15,2019
83,Carl Granderson,1,3,0.0,0,0,0,0,0,1,3.8,3.8,29.4%,NO,15,2019
84,Jacob Tuioti-Mariner,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,15,2019
85,Vinny Curry,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
86,Haason Reddick,2,0,0.0,0,0,0,0,0,1,3.0,3.0,17.4%,NYJ,15,2019
87,Mike Pennel Jr.,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.4%,KC,15,2019
88,Chad Thomas,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
89,Gerald McCoy,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
90,Kerry Hyder Jr.,2,0,0.0,0,0,0,0,0,1,3.0,3.0,2.0%,FA,15,2019
91,Damion Square,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
92,Javon Hargrave,2,0,0.0,0,0,0,0,0,1,3.0,3.0,14.8%,SF,15,2019
93,Montez Sweat,1,2,0.0,0,0,0,0,0,1,3.0,3.0,35.6%,CHI,15,2019
94,Frank Clark,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
95,Taven Bryan,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.2%,IND,15,2019
96,Brandon Williams,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.2%,FA,15,2019
97,Justin Jones,2,0,0.0,0,0,0,0,0,1,3.0,3.0,2.7%,ARI,15,2019
98,Brent Urban,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.4%,BAL,15,2019
99,DJ Reader,1,2,0.0,0,0,0,0,0,1,3.0,3.0,2.1%,DET,15,2019
100,Vincent Taylor,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
101,Carl Nassib,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
102,John Atkins,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
103,Avery Moss,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
104,Cameron Jordan,1,1,0.0,0,0,0,0,0,1,2.3,2.3,5.8%,NO,15,2019
105,Maurice Hurst II Jr.,0,1,0.0,1,0,0,0,0,1,2.3,2.3,0.2%,CLE,15,2019
106,Brandon Mebane,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,15,2019
107,Lawrence Guy Sr.,0,3,0.0,0,0,0,0,0,1,2.3,2.3,4.0%,FA,15,2019
108,Treyvon Hester,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,15,2019
109,Justin Houston,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,15,2019
110,Nick Williams,1,1,0.0,0,0,0,0,0,1,2.3,2.3,3.0%,FA,15,2019
111,Tanoh Kpassagnon,0,1,0.0,1,0,0,0,0,1,2.3,2.3,0.0%,NO,15,2019
112,Frank Herron,0,3,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,15,2019
113,Michael Pierce,0,3,0.0,0,0,0,0,0,1,2.3,2.3,1.9%,BAL,15,2019
114,Taylor Stallworth,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,15,2019
115,Henry Anderson,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,15,2019
116,Abry Jones,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,15,2019
117,Austin Johnson,1,1,0.0,0,0,0,0,0,1,2.3,2.3,2.9%,BUF,15,2019
118,Cassius Marsh,1,1,0.0,0,0,0,0,0,1,2.3,2.3,1.0%,FA,15,2019
119,Geno Atkins,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,15,2019
120,Bryan Cox Jr.,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,15,2019
121,Chris Odom,1,0,0.0,0,0,0,0,0,1,1.5,1.5,1.0%,FA,15,2019
122,Trevon Coley,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,15,2019
123,Stephen Weatherly,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,15,2019
124,Armon Watts,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.8%,NE,15,2019
125,Brandon Dunn,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,15,2019
126,Austin Bryant,1,0,0.0,0,0,0,0,0,1,1.5,1.5,1.0%,SF,15,2019
