Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,DeVonta Smith,8,12,169,21.1,45,8,1,0,0,0,0,1,30.9,30.9,98.0%,PHI,3,2022
2,Mack Hollins,8,11,158,19.8,60,8,1,0,0,0,0,1,30.0,30.0,0.3%,BUF,3,2022
3,Hollywood Brown,14,17,140,10.0,20,1,0,0,0,0,0,1,28.0,28.0,79.0%,KC,3,2022
4,Russell Gage,12,13,87,7.3,15,0,1,0,0,0,1,1,24.7,24.7,0.0%,FA,3,2022
5,Zay Jones,10,11,85,8.5,16,0,1,1,0,0,0,1,24.5,24.5,17.3%,ARI,3,2022
6,Chris Olave,9,13,147,16.3,49,5,0,0,0,0,0,1,23.7,23.7,98.8%,NO,3,2022
7,Amari Cooper,7,11,101,14.4,32,3,1,0,0,0,0,1,23.1,23.1,91.4%,CLE,3,2022
8,CeeDee Lamb,8,12,87,10.9,26,1,1,0,0,0,0,1,22.7,22.7,100.0%,DAL,3,2022
9,Romeo Doubs,8,8,73,9.1,21,1,1,0,0,0,0,1,21.3,21.3,43.2%,GB,3,2022
10,Isaiah McKenzie,7,9,76,10.9,27,1,1,1,6,0,0,1,21.2,21.2,0.2%,NYG,3,2022
11,DeVante Parker,5,10,156,31.2,40,9,0,0,0,0,0,1,20.6,20.6,1.7%,FA,3,2022
12,Tyler Boyd,4,5,105,26.3,56,5,1,0,0,0,0,1,20.5,20.5,28.0%,TEN,3,2022
13,A.J. Brown,5,10,85,17.0,38,2,1,0,0,0,0,1,19.5,19.5,99.9%,PHI,3,2022
14,Christian Kirk,6,9,72,12.0,35,2,1,0,0,0,0,1,19.2,19.2,70.5%,JAC,3,2022
15,K.J. Osborn,5,8,73,14.6,28,2,1,0,0,0,0,1,18.3,18.3,15.4%,NE,3,2022
16,Adam Thielen,6,8,61,10.2,15,0,1,0,0,0,0,1,18.1,18.1,76.1%,CAR,3,2022
17,Courtland Sutton,8,10,97,12.1,34,2,0,0,0,0,0,1,17.7,17.7,83.4%,DEN,3,2022
18,DK Metcalf,5,12,64,12.8,18,0,1,0,0,0,0,1,17.4,17.4,98.5%,SEA,3,2022
19,Greg Dortch,9,10,80,8.9,30,2,0,0,0,0,0,1,17.0,17.0,4.4%,ARI,3,2022
20,Laviska Shenault Jr.,2,2,90,45.0,67,5,1,0,0,0,0,1,17.0,17.0,0.2%,SEA,3,2022
21,Tyler Lockett,9,11,76,8.4,20,1,0,0,0,0,0,1,16.6,16.6,88.8%,SEA,3,2022
22,Diontae Johnson,8,11,84,10.5,16,0,0,0,0,0,0,1,16.4,16.4,83.3%,CAR,3,2022
23,Cooper Kupp,4,6,44,11.0,14,0,0,1,20,1,0,1,16.4,16.4,97.9%,LAR,3,2022
24,Terry McLaurin,6,9,102,17.0,45,3,0,0,0,0,0,1,16.2,16.2,90.2%,WAS,3,2022
25,Joshua Palmer,6,9,99,16.5,45,3,0,0,0,0,0,1,15.9,15.9,26.4%,LAC,3,2022
26,Josh Reynolds,6,10,96,16.0,26,2,0,0,0,0,0,1,15.6,15.6,7.4%,DEN,3,2022
27,Michael Pittman Jr.,8,9,72,9.0,26,2,0,0,0,0,0,1,15.2,15.2,97.2%,IND,3,2022
28,Jaylen Waddle,4,6,102,25.5,45,5,0,1,9,0,0,1,15.1,15.1,96.3%,MIA,3,2022
29,Tre'Quan Smith,4,5,105,26.3,48,5,0,0,0,0,0,1,14.5,14.5,0.0%,DET,3,2022
30,Allen Lazard,4,6,45,11.3,26,1,1,0,0,0,0,1,14.5,14.5,4.8%,NYJ,3,2022
31,Stefon Diggs,7,11,74,10.6,28,1,0,0,0,0,0,1,14.4,14.4,99.7%,HOU,3,2022
32,Drake London,3,6,54,18.0,30,2,1,0,0,0,0,1,14.4,14.4,93.0%,ATL,3,2022
33,Tee Higgins,5,7,93,18.6,45,3,0,0,0,0,0,1,14.3,14.3,94.5%,CIN,3,2022
34,Davante Adams,5,10,36,7.2,18,0,1,1,-4,0,0,1,14.2,14.2,99.9%,LV,3,2022
35,JuJu Smith-Schuster,5,8,89,17.8,53,4,0,0,0,0,0,1,13.9,13.9,7.0%,NE,3,2022
36,Amon-Ra St. Brown,6,9,73,12.2,30,2,0,0,0,0,0,1,13.3,13.3,100.0%,DET,3,2022
37,Marvin Jones Jr.,4,7,33,8.3,11,0,1,0,0,0,0,1,13.3,13.3,0.1%,FA,3,2022
38,Curtis Samuel,7,10,48,6.9,16,0,0,3,13,0,0,1,13.1,13.1,48.9%,BUF,3,2022
39,Deebo Samuel Sr.,5,8,73,14.6,32,2,0,5,6,0,0,1,12.9,12.9,98.8%,SF,3,2022
40,Brandon Aiyuk,3,8,39,13.0,20,1,1,0,0,0,0,1,12.9,12.9,98.2%,SF,3,2022
41,Ja'Marr Chase,6,10,29,4.8,10,0,1,2,-2,0,1,1,12.7,12.7,99.4%,CIN,3,2022
42,Robert Woods,4,9,85,21.3,41,4,0,0,0,0,0,1,12.5,12.5,2.7%,HOU,3,2022
43,Garrett Wilson,6,11,60,10.0,23,1,0,0,0,0,0,1,12.0,12.0,97.7%,NYJ,3,2022
44,Ben Skowronek,4,4,66,16.5,32,3,0,0,0,0,0,1,10.6,10.6,0.1%,HOU,3,2022
45,Noah Brown,5,7,54,10.8,19,0,0,0,0,0,0,1,10.4,10.4,23.5%,HOU,3,2022
46,Devin Duvernay,2,2,25,12.5,21,1,1,2,-2,0,0,1,10.3,10.3,0.2%,JAC,3,2022
47,Sterling Shepard,5,10,49,9.8,16,0,0,0,0,0,0,1,9.9,9.9,0.1%,TB,3,2022
48,Michael Thomas,5,5,49,9.8,16,0,0,0,0,0,0,1,9.9,9.9,17.2%,FA,3,2022
49,Kendrick Bourne,4,5,58,14.5,26,2,0,0,0,0,0,1,9.8,9.8,4.7%,NE,3,2022
50,Chris Moore,3,3,63,21.0,52,4,0,0,0,0,0,1,9.3,9.3,0.1%,ARI,3,2022
51,Alec Pierce,3,5,61,20.3,30,2,0,0,0,0,0,1,9.1,9.1,2.4%,IND,3,2022
52,Elijah Moore,4,9,49,12.3,18,0,0,0,0,0,0,1,8.9,8.9,23.3%,CLE,3,2022
53,Marquez Valdes-Scantling,4,7,48,12.0,24,1,0,0,0,0,0,1,8.8,8.8,1.3%,BUF,3,2022
54,Mike Williams,1,6,15,15.0,15,0,1,0,0,0,0,1,8.5,8.5,48.1%,NYJ,3,2022
55,Jalen Guyton,2,3,64,32.0,54,4,0,0,0,0,0,1,8.4,8.4,1.1%,LV,3,2022
56,River Cracraft,1,1,11,11.0,11,0,1,0,0,0,0,1,8.1,8.1,0.1%,MIA,3,2022
57,Richie James Jr.,4,5,36,9.0,16,0,0,1,4,0,0,1,8.0,8.0,0.0%,FA,3,2022
58,Randall Cobb,2,2,57,28.5,40,3,0,0,0,0,0,1,7.7,7.7,0.0%,FA,3,2022
59,Chase Claypool,3,6,35,11.7,20,1,0,1,11,0,0,1,7.6,7.6,0.8%,BUF,3,2022
60,DJ Chark Jr.,3,6,46,15.3,23,1,0,0,0,0,0,1,7.6,7.6,4.6%,LAC,3,2022
61,Marquez Callaway,1,1,4,4.0,4,0,1,0,0,0,0,1,7.4,7.4,0.1%,PIT,3,2022
62,Equanimeous St. Brown,1,2,20,20.0,20,1,0,2,43,0,0,1,7.3,7.3,0.1%,NO,3,2022
63,Nick Westbrook-Ikhine,3,3,40,13.3,15,0,0,0,0,0,0,1,7.0,7.0,0.2%,TEN,3,2022
64,Olamide Zaccheaus,2,2,49,24.5,26,2,0,0,0,0,0,1,6.9,6.9,0.1%,WAS,3,2022
65,George Pickens,3,7,39,13.0,36,2,0,0,0,0,0,1,6.9,6.9,86.9%,PIT,3,2022
66,Gabe Davis,3,6,37,12.3,18,0,0,0,0,0,0,1,6.7,6.7,54.7%,JAC,3,2022
67,Nico Collins,2,4,41,20.5,22,1,0,0,0,0,0,1,6.1,6.1,95.6%,HOU,3,2022
68,Rashod Bateman,2,4,59,29.5,35,3,0,0,0,0,1,1,5.9,5.9,9.6%,BAL,3,2022
69,Brandon Powell,3,3,27,9.0,16,0,0,0,0,0,0,1,5.7,5.7,0.7%,MIN,3,2022
70,DeAndre Carter,3,4,31,10.3,17,0,0,1,-5,0,0,1,5.6,5.6,0.0%,CHI,3,2022
71,Breshad Perriman,3,4,44,14.7,24,1,0,1,0,0,1,1,5.4,5.4,0.0%,FA,3,2022
72,Tyreek Hill,2,4,33,16.5,22,1,0,0,0,0,0,1,5.3,5.3,100.0%,MIA,3,2022
73,Marquise Goodwin,2,5,31,15.5,23,1,0,0,0,0,0,1,5.1,5.1,0.0%,FA,3,2022
74,Zach Pascal,3,3,18,6.0,13,0,0,1,0,0,0,1,4.8,4.8,0.1%,ARI,3,2022
75,Corey Davis,2,5,27,13.5,22,1,0,0,0,0,0,1,4.7,4.7,0.0%,FA,3,2022
76,Justin Jefferson,3,6,14,4.7,6,0,0,0,0,0,0,1,4.4,4.4,100.0%,MIN,3,2022
77,Darnell Mooney,2,6,23,11.5,18,0,0,0,0,0,0,1,4.3,4.3,39.2%,ATL,3,2022
78,Allen Robinson II,2,5,23,11.5,15,0,0,0,0,0,0,1,4.3,4.3,0.6%,NYG,3,2022
79,Brandin Cooks,2,7,22,11.0,17,0,0,0,0,0,0,1,4.2,4.2,43.9%,DAL,3,2022
80,Jarvis Landry,2,5,22,11.0,13,0,0,0,0,0,0,1,4.2,4.2,14.0%,FA,3,2022
81,Shi Smith,2,2,22,11.0,24,1,0,0,0,0,0,1,4.2,4.2,0.0%,FA,3,2022
82,Cole Beasley,3,4,12,4.0,5,0,0,0,0,0,0,1,4.2,4.2,0.0%,FA,3,2022
83,Nelson Agholor,2,3,41,20.5,28,1,0,0,0,0,1,1,4.1,4.1,0.9%,BAL,3,2022
84,David Sills,2,4,20,10.0,14,0,0,0,0,0,0,1,4.0,4.0,0.0%,DEN,3,2022
85,Jerry Jeudy,2,6,17,8.5,16,0,0,0,0,0,0,1,3.7,3.7,62.0%,CLE,3,2022
86,Kendall Hinton,1,1,27,27.0,27,1,0,0,0,0,0,1,3.7,3.7,0.0%,FA,3,2022
87,Jaelon Darden,1,1,25,25.0,25,1,0,0,0,0,0,1,3.5,3.5,0.0%,CLE,3,2022
88,Jake Kumerow,2,2,14,7.0,10,0,0,0,0,0,0,1,3.4,3.4,0.0%,FA,3,2022
89,Andre Baccellia,2,4,13,6.5,10,0,0,0,0,0,0,1,3.3,3.3,0.0%,ARI,3,2022
90,Treylon Burks,1,2,13,13.0,13,0,0,1,8,0,0,1,3.1,3.1,6.1%,TEN,3,2022
91,Parris Campbell,2,2,10,5.0,8,0,0,0,0,0,0,1,3.0,3.0,0.7%,PHI,3,2022
92,Jahan Dotson,2,8,10,5.0,7,0,0,0,0,0,0,1,3.0,3.0,30.6%,WAS,3,2022
93,Jamal Agnew,1,1,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,1.0%,FA,3,2022
94,DJ Moore,1,6,2,2.0,2,0,0,2,13,0,0,1,2.5,2.5,97.7%,CHI,3,2022
95,Phillip Dorsett II,1,1,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.0%,DEN,3,2022
96,Penny Hart,1,1,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,3,2022
97,Robbie Chosen,1,4,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,3,2022
98,Dax Milne,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,WAS,3,2022
99,Keelan Cole Sr.,1,4,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,3,2022
100,Simi Fehoko,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.1%,LAC,3,2022
101,Ray-Ray McCloud III,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.6%,ATL,3,2022
102,Andy Isabella,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,BUF,3,2022
103,Byron Pringle,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,FA,3,2022
104,Donovan Peoples-Jones,1,3,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,1.8%,DET,3,2022
105,Jamison Crowder,1,3,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.3%,WAS,3,2022
106,Ashton Dulin,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.1%,IND,3,2022
107,David Bell,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.2%,CLE,3,2022
108,Jauan Jennings,1,3,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.8%,SF,3,2022
109,Trent Sherfield Sr.,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.1%,MIN,3,2022
110,Kalif Raymond,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,1.3%,DET,3,2022
