Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Stefon Diggs,12,15,148,12.3,46,3,3,0,0,0,0,1,44.8,44.8,99.7%,HOU,2,2022
2,Tyreek Hill,11,13,190,17.3,60,8,2,0,0,0,0,1,42.0,42.0,100.0%,MIA,2,2022
3,Jaylen Waddle,11,19,171,15.5,59,6,2,0,0,0,0,1,40.1,40.1,96.3%,MIA,2,2022
4,Amon-Ra St. Brown,9,12,116,12.9,49,3,2,2,68,0,0,1,39.4,39.4,100.0%,DET,2,2022
5,Cooper Kupp,11,14,108,9.8,20,1,2,0,0,0,1,1,31.8,31.8,97.9%,LAR,2,2022
6,Garrett Wilson,8,14,102,12.8,31,2,2,1,-2,0,0,1,30.0,30.0,97.7%,NYJ,2,2022
7,Christian Kirk,6,6,78,13.0,26,2,2,0,0,0,0,1,25.8,25.8,70.5%,JAC,2,2022
8,Mike Williams,8,10,113,14.1,39,2,1,0,0,0,0,1,25.3,25.3,48.1%,NYJ,2,2022
9,Amari Cooper,9,10,101,11.2,20,1,1,0,0,0,0,1,25.1,25.1,91.4%,CLE,2,2022
10,Drake London,8,12,86,10.8,22,1,1,0,0,0,0,1,24.6,24.6,93.0%,ATL,2,2022
11,Nelson Agholor,6,6,110,18.3,44,4,1,0,0,0,0,1,23.0,23.0,0.9%,BAL,2,2022
12,Curtis Samuel,7,9,78,11.1,27,1,1,1,21,0,0,1,22.9,22.9,48.9%,BUF,2,2022
13,Rashod Bateman,4,7,108,27.0,75,4,1,0,0,0,0,1,20.8,20.8,9.6%,BAL,2,2022
14,Noah Brown,5,5,91,18.2,28,2,1,0,0,0,0,1,20.1,20.1,23.5%,HOU,2,2022
15,Tyler Lockett,9,11,107,11.9,27,1,0,0,0,0,0,1,19.7,19.7,88.8%,SEA,2,2022
16,Courtland Sutton,7,11,122,17.4,35,5,0,1,5,0,0,1,19.7,19.7,83.4%,DEN,2,2022
17,Tee Higgins,6,10,71,11.8,19,0,1,0,0,0,0,1,19.1,19.1,94.5%,CIN,2,2022
18,Michael Thomas,6,9,65,10.8,13,0,1,0,0,0,0,1,18.5,18.5,17.2%,FA,2,2022
19,Jakobi Meyers,9,13,95,10.6,24,1,0,0,0,0,0,1,18.5,18.5,75.5%,LV,2,2022
20,Jahan Dotson,4,5,59,14.8,40,3,1,0,0,0,0,1,17.9,17.9,30.6%,WAS,2,2022
21,Corey Davis,2,4,83,41.5,66,4,1,0,0,0,0,1,16.3,16.3,0.0%,FA,2,2022
22,Greg Dortch,4,4,55,13.8,29,1,1,0,0,0,0,1,15.5,15.5,4.4%,ARI,2,2022
23,Allen Robinson II,4,5,53,13.3,29,1,1,0,0,0,0,1,15.3,15.3,0.6%,NYG,2,2022
24,CeeDee Lamb,7,11,75,10.7,24,1,0,1,6,0,0,1,15.1,15.1,100.0%,DAL,2,2022
25,DeVonta Smith,7,7,80,11.4,19,0,0,0,0,0,0,1,15.0,15.0,98.0%,PHI,2,2022
26,Quez Watkins,2,2,69,34.5,53,4,1,0,0,0,0,1,14.9,14.9,0.2%,PIT,2,2022
27,Deebo Samuel Sr.,5,6,44,8.8,15,0,0,4,53,0,0,1,14.7,14.7,98.8%,SF,2,2022
28,Diontae Johnson,6,10,57,9.5,17,0,0,0,0,0,0,1,13.7,13.7,83.3%,CAR,2,2022
29,Breshad Perriman,3,5,45,15.0,28,1,1,0,0,0,0,1,13.5,13.5,0.0%,FA,2,2022
30,DJ Moore,3,6,43,14.3,29,1,1,0,0,0,0,1,13.3,13.3,97.7%,CHI,2,2022
31,Ashton Dulin,5,7,79,15.8,39,2,0,1,3,0,0,1,13.2,13.2,0.1%,IND,2,2022
32,Joshua Palmer,4,8,30,7.5,10,0,1,0,0,0,0,1,13.0,13.0,26.4%,LAC,2,2022
33,Justin Watson,2,2,50,25.0,41,3,1,0,0,0,0,1,13.0,13.0,1.8%,KC,2,2022
34,Josh Reynolds,3,3,38,12.7,23,1,1,0,0,0,0,1,12.8,12.8,7.4%,DEN,2,2022
35,Hollywood Brown,6,11,68,11.3,24,1,0,0,0,0,0,1,12.8,12.8,79.0%,KC,2,2022
36,Sammy Watkins,3,4,93,31.0,55,5,0,0,0,0,0,1,12.3,12.3,0.0%,FA,2,2022
37,Devin Duvernay,2,2,42,21.0,26,1,0,0,0,0,0,1,12.2,12.2,0.2%,JAC,2,2022
38,Terry McLaurin,4,8,75,18.8,35,2,0,1,7,0,0,1,12.2,12.2,90.2%,WAS,2,2022
39,A.J. Brown,5,8,69,13.8,23,1,0,0,0,0,0,1,11.9,11.9,99.9%,PHI,2,2022
40,Mack Hollins,5,8,66,13.2,23,2,0,0,0,0,0,1,11.6,11.6,0.3%,BUF,2,2022
41,Brandon Aiyuk,5,8,63,12.6,25,1,0,0,0,0,0,1,11.3,11.3,98.2%,SF,2,2022
42,Chris Olave,5,13,80,16.0,51,4,0,0,0,0,1,1,11.0,11.0,98.8%,NO,2,2022
43,Hunter Renfrow,7,10,59,8.4,20,1,0,0,0,0,1,1,10.9,10.9,0.7%,FA,2,2022
44,Ja'Marr Chase,5,9,54,10.8,17,0,0,1,4,0,0,1,10.8,10.8,99.4%,CIN,2,2022
45,Justin Jefferson,6,12,48,8.0,11,0,0,0,0,0,0,1,10.8,10.8,100.0%,MIN,2,2022
46,Olamide Zaccheaus,2,2,21,10.5,11,0,1,0,0,0,0,1,10.1,10.1,0.1%,WAS,2,2022
47,Richie James Jr.,5,6,51,10.2,15,0,0,0,0,0,0,1,10.1,10.1,0.0%,FA,2,2022
