Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
60,Alec Pierce,3,4,37,12.3,20,1,0,0,0,0,0,1,6.7,6.7,2.4%,IND,7,2022
61,Garrett Wilson,4,4,24,6.0,12,0,0,0,0,0,0,1,6.4,6.4,97.7%,NYJ,7,2022
62,Nico Collins,3,3,33,11.0,15,0,0,0,0,0,0,1,6.3,6.3,95.6%,HOU,7,2022
63,Devin Duvernay,2,3,42,21.0,31,2,0,0,0,0,0,1,6.2,6.2,0.2%,JAC,7,2022
64,Olamide Zaccheaus,3,4,31,10.3,12,0,0,0,0,0,0,1,6.1,6.1,0.1%,WAS,7,2022
65,Sammy Watkins,2,4,36,18.0,28,1,0,0,0,0,0,1,5.6,5.6,0.0%,FA,7,2022
66,Robert Woods,3,4,26,8.7,13,0,0,0,0,0,0,1,5.6,5.6,2.7%,HOU,7,2022
67,Courtland Sutton,3,9,23,7.7,11,0,0,0,0,0,0,1,5.3,5.3,83.4%,DEN,7,2022
68,Cody Hollister,2,2,32,16.0,27,1,0,0,0,0,0,1,5.2,5.2,0.0%,FA,7,2022
69,Terrace Marshall Jr.,2,3,31,15.5,20,1,0,0,0,0,0,1,5.1,5.1,0.2%,CAR,7,2022
70,Jauan Jennings,2,4,24,12.0,13,0,0,0,0,0,0,1,4.4,4.4,0.8%,SF,7,2022
71,Rondale Moore,1,2,31,31.0,31,2,0,0,0,0,0,1,4.1,4.1,5.3%,ATL,7,2022
72,Dante Pettis,1,1,2,2.0,2,0,0,1,29,0,0,1,4.1,4.1,0.1%,CHI,7,2022
73,Marquez Callaway,2,6,20,10.0,12,0,0,0,0,0,0,1,4.0,4.0,0.1%,PIT,7,2022
74,Tom Kennedy,2,3,14,7.0,9,0,0,0,0,0,0,1,3.4,3.4,0.0%,DET,7,2022
75,Keenan Allen,2,2,11,5.5,10,0,0,0,0,0,0,1,3.1,3.1,91.1%,CHI,7,2022
76,David Sills,1,1,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,0.0%,DEN,7,2022
77,Tyquan Thornton,1,5,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,0.2%,NE,7,2022
78,KJ Hamler,1,4,4,4.0,4,0,0,1,14,0,0,1,2.8,2.8,0.1%,BUF,7,2022
79,Scotty Miller,2,2,6,3.0,4,0,0,0,0,0,0,1,2.6,2.6,0.1%,PIT,7,2022
80,Kendall Hinton,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,7,2022
81,N'Keal Harry,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.1%,MIN,7,2022
82,DK Metcalf,1,2,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,98.5%,SEA,7,2022
83,Cam Sims,1,2,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,CAR,7,2022
84,DJ Turner,0,0,0,0.0,0,0,0,3,20,0,0,1,2.0,2.0,0.1%,LV,7,2022
85,Drake London,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,93.0%,ATL,7,2022
86,Josh Reynolds,1,2,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,7.4%,DEN,7,2022
87,Laviska Shenault Jr.,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.2%,SEA,7,2022
88,Tim Jones,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,JAC,7,2022
89,David Bell,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.2%,CLE,7,2022
90,Jason Moore Jr.,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,7,2022
91,Denzel Mims,1,2,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.1%,JAC,7,2022
92,Samori Toure,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,GB,7,2022
93,Amari Rodgers,2,3,14,7.0,11,0,0,0,0,0,1,1,1.4,1.4,0.0%,FA,7,2022
94,Dax Milne,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,WAS,7,2022
95,Amon-Ra St. Brown,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,100.0%,DET,7,2022
96,Mason Kinsey,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,TEN,7,2022
97,Richie James Jr.,1,2,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,FA,7,2022
98,Jaelon Darden,1,1,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,0.0%,CLE,7,2022
99,Michael Bandy,1,6,-5,-5.0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,DEN,7,2022
100,Dee Eskridge,0,1,0,0.0,0,0,0,1,4,0,0,1,0.4,0.4,0.1%,SEA,7,2022
101,KaVontae Turpin,0,0,0,0.0,0,0,0,1,3,0,0,1,0.3,0.3,0.8%,DAL,7,2022
102,Montrell Washington,0,0,0,0.0,0,0,0,1,2,0,0,1,0.2,0.2,0.0%,KC,7,2022
103,James Proche II,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CLE,7,2022
104,Gunner Olszewski,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,7,2022
105,Jeff Smith,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ARI,7,2022
106,Shi Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2022
107,Elijah Moore,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,23.3%,CLE,7,2022
108,Justyn Ross,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,KC,7,2022
109,Nick Westbrook-Ikhine,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,TEN,7,2022
110,Romeo Doubs,0,4,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,43.2%,GB,7,2022
111,Danny Gray,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,SF,7,2022
112,Justin Hardee Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CLE,7,2022
113,Marcus Kemp,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2022
114,Corey Davis,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2022
115,Trent Taylor,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,7,2022
116,KhaDarel Hodge,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,ATL,7,2022
117,Cedrick Wilson Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,NO,7,2022
118,Michael Gallup,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,6.4%,LV,7,2022
119,Nelson Agholor,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.9%,BAL,7,2022
120,Marcus Johnson,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2022
121,Robbie Chosen,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2022
122,Skyy Moore,0,1,0,0.0,0,0,0,0,0,0,1,1,-2.0,-2.0,6.5%,KC,7,2022
