Rank,Player,SACK,INT,FR,FF,DEF TD,SFTY,SPC TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Buffalo Bills,4,1,2,2,0,0,0,1,17.0,17.0,61.3%,BUF,3,2018
2,Pittsburgh Steelers,3,3,1,1,1,0,0,1,17.0,17.0,75.9%,PIT,3,2018
3,Seattle Seahawks,5,2,1,1,0,0,0,1,15.0,15.0,22.4%,SEA,3,2018
4,Chicago Bears,4,3,1,2,0,0,0,1,13.0,13.0,33.9%,CHI,3,2018
5,Los Angeles Rams,2,0,2,2,0,0,0,1,13.0,13.0,21.2%,LAR,3,2018
6,Tennessee Titans,3,0,1,1,0,0,0,1,12.0,12.0,3.5%,TEN,3,2018
7,Indianapolis Colts,5,1,1,1,0,0,0,1,10.0,10.0,26.4%,IND,3,2018
8,Carolina Panthers,2,4,0,0,0,0,0,1,10.0,10.0,3.0%,CAR,3,2018
9,Cleveland Browns,2,2,1,1,0,0,0,1,9.0,9.0,94.2%,CLE,3,2018
10,Arizona Cardinals,3,1,1,1,0,0,0,1,8.0,8.0,0.8%,ARI,3,2018
11,Miami Dolphins,3,2,0,0,0,0,0,1,8.0,8.0,69.9%,MIA,3,2018
12,Detroit Lions,2,1,0,0,0,0,0,1,8.0,8.0,38.6%,DET,3,2018
13,Washington Commanders,4,0,1,1,0,0,0,1,7.0,7.0,8.1%,WAS,3,2018
14,New York Giants,3,1,1,1,0,0,0,1,7.0,7.0,2.4%,NYG,3,2018
15,Jacksonville Jaguars,3,0,0,0,0,0,0,1,7.0,7.0,50.2%,JAC,3,2018
16,Baltimore Ravens,3,1,0,1,0,0,0,1,6.0,6.0,86.2%,BAL,3,2018
17,Tampa Bay Buccaneers,3,1,0,1,0,0,0,1,5.0,5.0,20.8%,TB,3,2018
18,Los Angeles Chargers,1,1,1,1,0,0,0,1,4.0,4.0,13.8%,LAC,3,2018
19,Denver Broncos,2,0,0,1,0,0,0,1,4.0,4.0,34.5%,DEN,3,2018
20,Houston Texans,4,0,0,1,0,0,0,1,4.0,4.0,31.9%,HOU,3,2018
21,New York Jets,4,0,0,2,0,0,0,1,4.0,4.0,82.4%,NYJ,3,2018
22,Kansas City Chiefs,4,0,0,2,0,0,0,1,4.0,4.0,77.7%,KC,3,2018
23,Philadelphia Eagles,2,0,0,0,0,0,0,1,3.0,3.0,51.6%,PHI,3,2018
24,New England Patriots,1,1,0,0,0,0,0,1,3.0,3.0,13.6%,NE,3,2018
25,Minnesota Vikings,3,0,0,1,0,0,0,1,3.0,3.0,10.9%,MIN,3,2018
26,Dallas Cowboys,2,0,0,0,0,0,0,1,2.0,2.0,92.7%,DAL,3,2018
27,Green Bay Packers,0,1,0,0,0,0,0,1,1.0,1.0,26.4%,GB,3,2018
28,New Orleans Saints,3,0,0,0,0,0,0,1,0.0,0.0,64.0%,NO,3,2018
29,Las Vegas Raiders,1,0,0,0,0,0,0,1,0.0,0.0,24.5%,LV,3,2018
30,Cincinnati Bengals,1,0,0,1,0,0,0,1,0.0,0.0,50.0%,CIN,3,2018
31,San Francisco 49ers,2,0,0,1,0,0,0,1,-2.0,-2.0,97.8%,SF,3,2018
32,Atlanta Falcons,1,0,0,0,0,0,0,1,-3.0,-3.0,16.7%,ATL,3,2018
