Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
28,DeeJay Dallas,4,17,4.3,10,0,0,5,5,33,6.6,0,0,1,10.0,10.0,0.6%,ARI,6,2021
29,Javonte Williams,11,53,4.8,30,2,0,3,3,15,5.0,0,0,1,9.8,9.8,89.1%,DEN,6,2021
30,Austin Ekeler,6,7,1.2,5,0,0,4,7,48,12.0,0,0,1,9.5,9.5,93.1%,WAS,6,2021
31,Devin Singletary,5,27,5.4,14,0,0,5,5,16,3.2,0,0,1,9.3,9.3,83.7%,NYG,6,2021
32,Tony Pollard,10,41,4.1,9,0,0,3,3,22,7.3,0,0,1,9.3,9.3,93.4%,TEN,6,2021
33,Miles Sanders,9,56,6.2,23,1,0,2,4,10,5.0,0,0,1,8.6,8.6,23.3%,CAR,6,2021
34,Elijhaa Penny,3,15,5.0,6,0,1,1,2,1,1.0,0,0,1,8.6,8.6,0.0%,FA,6,2021
35,James Conner,16,71,4.4,16,0,0,1,1,0,0.0,0,0,1,8.1,8.1,91.7%,ARI,6,2021
36,Chase Edmonds,4,46,11.5,40,3,0,3,4,4,1.3,0,0,1,8.0,8.0,0.8%,TB,6,2021
37,Le'Veon Bell,8,18,2.3,7,0,1,0,0,0,0.0,0,0,1,7.8,7.8,0.2%,FA,6,2021
38,Phillip Lindsay,7,39,5.6,35,2,0,2,2,15,7.5,0,0,1,7.4,7.4,0.0%,FA,6,2021
39,Travis Homer,2,27,13.5,26,1,0,1,1,27,27.0,0,0,1,6.4,6.4,0.1%,CHI,6,2021
40,AJ Dillon,11,59,5.4,36,2,0,0,0,0,0.0,0,0,1,5.9,5.9,35.2%,GB,6,2021
41,Zack Moss,8,24,3.0,7,0,0,2,4,15,7.5,0,0,1,5.9,5.9,75.1%,CIN,6,2021
42,Salvon Ahmed,7,22,3.1,5,0,0,1,2,15,15.0,0,0,1,4.7,4.7,0.6%,MIA,6,2021
43,Antonio Gibson,10,44,4.4,15,0,0,2,3,0,0.0,0,1,1,4.4,4.4,53.3%,NE,6,2021
44,Sony Michel,9,42,4.7,15,0,0,0,0,0,0.0,0,0,1,4.2,4.2,0.0%,FA,6,2021
45,Malcolm Brown,5,24,4.8,16,0,0,1,1,7,7.0,0,0,1,4.1,4.1,0.0%,FA,6,2021
46,Ronald Jones II,5,20,4.0,9,0,0,1,1,9,9.0,0,0,1,3.9,3.9,0.0%,FA,6,2021
47,Myles Gaskin,5,9,1.8,4,0,0,2,6,5,2.5,0,0,1,3.4,3.4,0.1%,MIN,6,2021
48,Demetric Felton Jr.,0,0,0.0,0,0,0,2,2,14,7.0,0,0,1,3.4,3.4,0.0%,FA,6,2021
49,Nyheim Hines,4,13,3.3,7,0,0,1,2,9,9.0,0,0,1,3.2,3.2,0.5%,CLE,6,2021
50,C.J. Ham,1,30,30.0,30,2,0,0,0,0,0.0,0,0,1,3.0,3.0,0.1%,MIN,6,2021
51,Jerick McKinnon,3,10,3.3,5,0,0,1,4,5,5.0,0,0,1,2.5,2.5,16.2%,FA,6,2021
52,Giovani Bernard,0,0,0.0,0,0,0,2,2,4,2.0,0,0,1,2.4,2.4,0.0%,FA,6,2021
53,Jamaal Williams,4,11,2.8,6,0,0,1,2,-2,-2.0,0,0,1,1.9,1.9,10.3%,NO,6,2021
54,D'Ernest Johnson,1,2,2.0,2,0,0,1,1,7,7.0,0,0,1,1.9,1.9,2.7%,JAC,6,2021
55,Justin Jackson,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.0%,FA,6,2021
56,Johnny Stanton IV,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.0%,FA,6,2021
57,Gabe Nabers,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.1%,FA,6,2021
58,Kalen Ballage,2,15,7.5,11,0,0,0,0,0,0.0,0,0,1,1.5,1.5,0.0%,FA,6,2021
59,Jonathan Ward,4,14,3.5,7,0,0,0,0,0,0.0,0,0,1,1.4,1.4,0.0%,PIT,6,2021
60,Jalen Richard,1,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,1.0%,FA,6,2021
61,Trayveon Williams,6,13,2.2,6,0,0,0,0,0,0.0,0,0,1,1.3,1.3,0.3%,CIN,6,2021
62,Jaret Patterson,1,5,5.0,5,0,0,1,1,-2,-2.0,0,0,1,1.3,1.3,0.0%,LAC,6,2021
63,Mike Boone,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,CAR,6,2021
64,Marlon Mack,5,12,2.4,8,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.0%,FA,6,2021
65,Brandon Bolden,1,-1,-1.0,0,0,0,1,1,3,3.0,0,0,1,1.2,1.2,0.0%,FA,6,2021
66,David Johnson,2,7,3.5,6,0,0,1,2,14,14.0,0,1,1,1.1,1.1,0.0%,FA,6,2021
67,Kenneth Gainwell,0,0,0.0,0,0,0,1,2,1,1.0,0,0,1,1.1,1.1,14.8%,PHI,6,2021
68,Alexander Mattison,3,10,3.3,5,0,0,0,0,0,0.0,0,0,1,1.0,1.0,41.3%,LV,6,2021
69,Joshua Kelley,4,7,1.8,4,0,0,0,0,0,0.0,0,0,1,0.7,0.7,6.6%,FA,6,2021
70,Royce Freeman,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,3.2%,DAL,6,2021
71,Kylin Hill,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2021
72,Artavis Pierce,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2021
73,Cullen Gillaspia,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2021
74,Benny Snell Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2021
75,Alec Ingold,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.2%,MIA,6,2021
76,Chris Myarick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2021
77,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,CHI,6,2021
78,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,6,2021
79,Jake Funk,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DET,6,2021
80,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,6,2021
81,Rex Burkhead,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,10.0%,FA,6,2021
82,Carlos Hyde,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2021
83,Cethan Carter,0,0,0.0,0,0,0,1,1,8,8.0,0,0,1,0.0,0.0,0.0%,FA,6,2021
84,Dare Ogunbowale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,HOU,6,2021
85,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2021
86,Saquon Barkley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,100.0%,PHI,6,2021
87,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.7%,LV,6,2021
88,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2021
89,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,DEN,6,2021
