Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jaelan Phillips,3,1,3.0,1,0,0,0,0,1,26.3,26.3,9.8%,MIA,12,2021
2,John Franklin-Myers,3,0,2.0,1,1,0,0,0,1,24.0,24.0,1.0%,DEN,12,2021
3,Brian Burns,4,1,1.0,0,0,1,0,0,1,19.8,19.8,41.8%,NYG,12,2021
4,Odafe Oweh,2,0,1.0,0,0,1,1,0,1,15.0,15.0,6.4%,BAL,12,2021
5,Cameron Heyward,3,5,1.0,0,0,0,0,0,1,14.8,14.8,23.1%,PIT,12,2021
6,B.J. Hill,3,1,1.0,0,0,0,0,0,1,14.3,14.3,5.8%,CIN,12,2021
7,Ronald Blair III,4,2,1.0,0,0,0,0,0,1,14.0,14.0,0.0%,FA,12,2021
8,Davon Godchaux,6,1,0.0,0,0,1,0,0,1,13.8,13.8,4.4%,NE,12,2021
9,Mario Addison,2,2,1.0,0,0,0,0,0,1,13.5,13.5,4.0%,FA,12,2021
10,Sam Hubbard,2,0,1.0,0,0,0,1,0,1,13.5,13.5,21.9%,CIN,12,2021
11,Myles Garrett,2,3,1.0,1,0,0,0,0,1,13.3,13.3,63.8%,CLE,12,2021
12,Joey Bosa,3,1,1.0,0,0,1,0,0,1,13.3,13.3,16.3%,LAC,12,2021
13,Kenny Clark,3,3,1.0,0,0,0,0,0,1,13.3,13.3,9.2%,GB,12,2021
14,Greg Gaines,5,2,1.0,0,0,0,0,0,1,13.0,13.0,0.4%,TB,12,2021
15,Carl Granderson,2,1,1.0,0,0,0,0,0,1,12.8,12.8,29.4%,NO,12,2021
16,DeForest Buckner,3,0,1.0,1,0,0,0,0,1,12.5,12.5,47.6%,IND,12,2021
17,Derick Roberson,3,1,0.5,0,0,0,0,0,1,12.3,12.3,0.0%,FA,12,2021
18,Stephen Weatherly,2,0,1.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,12,2021
19,Emmanuel Ogbah,2,1,1.0,1,0,0,0,0,1,11.8,11.8,2.0%,FA,12,2021
20,Derek Barnett,4,1,0.0,0,0,0,0,0,1,11.8,11.8,0.4%,HOU,12,2021
21,Christian Wilkins,2,3,1.0,0,0,0,0,0,1,11.8,11.8,48.7%,LV,12,2021
