Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Maxx Crosby,6,1,2.0,3,0,0,0,0,1,29.8,29.8,69.0%,LV,18,2021
2,Arik Armstead,4,3,2.5,0,0,0,0,0,1,23.3,23.3,3.7%,JAC,18,2021
3,D.J. Wonnum,5,2,2.0,0,0,0,0,0,1,22.0,22.0,13.8%,CAR,18,2021
4,Mario Addison,4,0,2.0,0,0,1,0,0,1,20.5,20.5,4.0%,FA,18,2021
5,Carlos Dunlap II,3,1,2.0,1,0,0,0,0,1,19.8,19.8,3.0%,FA,18,2021
6,Josh Allen,3,1,2.0,0,0,0,0,0,1,18.3,18.3,44.0%,JAC,18,2021
7,Kenny Willekes,2,1,2.0,1,0,0,0,0,1,18.3,18.3,2.0%,FA,18,2021
8,Christian Wilkins,6,1,1.0,1,0,0,0,0,1,17.8,17.8,48.7%,LV,18,2021
9,Jadeveon Clowney,2,0,2.0,0,0,1,0,0,1,17.5,17.5,22.5%,CAR,18,2021
10,Cameron Heyward,5,1,1.0,0,0,0,0,0,1,17.3,17.3,23.1%,PIT,18,2021
11,Julian Okwara,3,0,2.0,0,0,1,0,0,1,16.5,16.5,0.0%,PHI,18,2021
12,Dalvin Tomlinson,4,2,1.0,0,0,0,0,0,1,16.5,16.5,2.1%,CLE,18,2021
13,Ed Oliver,2,2,1.5,0,0,0,0,0,1,15.5,15.5,22.9%,BUF,18,2021
14,Chris Wormley,3,4,1.0,1,0,0,0,0,1,15.5,15.5,0.0%,FA,18,2021
15,Anthony Nelson,3,2,1.0,0,0,0,0,0,1,15.0,15.0,0.4%,TB,18,2021
16,A'Shawn Robinson,2,4,1.0,0,0,1,0,0,1,14.0,14.0,4.4%,CAR,18,2021
17,Zach Allen,2,1,0.0,0,0,0,1,1,1,13.8,13.8,11.0%,DEN,18,2021
18,Dean Lowry,2,2,1.0,0,0,0,0,0,1,13.5,13.5,0.6%,PIT,18,2021
19,DeMarcus Lawrence,3,1,1.0,1,0,0,0,0,1,13.3,13.3,12.8%,DAL,18,2021
20,Poona Ford,2,2,1.5,0,0,0,0,0,1,13.0,13.0,0.8%,LAC,18,2021
21,Adam Gotsis,4,0,1.0,0,0,0,0,0,1,12.5,12.5,1.2%,JAC,18,2021
22,Wyatt Ray,3,0,1.0,0,0,1,0,0,1,12.5,12.5,0.0%,FA,18,2021
23,Marcus Davenport,1,1,1.5,0,0,1,0,0,1,12.3,12.3,2.1%,DET,18,2021
24,Trevis Gipson,1,3,0.5,0,0,1,0,0,1,12.3,12.3,1.1%,JAC,18,2021
25,Nick Bosa,2,3,0.5,0,0,0,0,0,1,12.3,12.3,63.7%,SF,18,2021
26,Kyle Peko,2,0,1.0,0,0,0,0,0,1,12.0,12.0,0.0%,DET,18,2021
27,Cameron Jordan,1,1,1.0,2,0,0,0,0,1,11.8,11.8,5.8%,NO,18,2021
28,Melvin Ingram III,3,1,0.0,0,0,1,0,0,1,11.8,11.8,0.0%,FA,18,2021
29,Greg Rousseau,5,0,0.0,1,0,0,0,0,1,11.5,11.5,15.3%,BUF,18,2021
30,Joey Bosa,2,0,1.0,0,0,1,0,0,1,11.0,11.0,16.3%,LAC,18,2021
31,Al-Quadin Muhammad,2,2,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,18,2021
32,Neville Gallimore,3,2,0.0,0,0,0,0,0,1,11.0,11.0,0.6%,MIA,18,2021
33,Tarell Basham,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,18,2021
34,Calais Campbell,5,1,0.0,0,0,0,0,0,1,10.8,10.8,2.9%,MIA,18,2021
35,Aaron Donald,4,3,0.0,0,0,0,0,0,1,10.8,10.8,11.6%,FA,18,2021
36,Milton Williams,2,1,0.0,1,0,0,0,0,1,10.3,10.3,2.5%,PHI,18,2021
37,Leonard Williams,1,3,1.0,0,0,0,0,0,1,10.3,10.3,11.1%,SEA,18,2021
38,D.J. Jones,1,1,1.0,1,0,0,0,0,1,10.3,10.3,4.4%,DEN,18,2021
39,Mike Daniels,5,0,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,18,2021
40,Shelby Harris,2,0,1.0,0,0,0,0,0,1,9.5,9.5,1.0%,CLE,18,2021
41,Dawuane Smoot,1,0,1.0,1,0,0,0,0,1,9.5,9.5,0.4%,BUF,18,2021
42,Maliek Collins,1,2,1.0,0,0,0,0,0,1,9.5,9.5,2.3%,SF,18,2021
43,A.J. Epenesa,1,0,1.0,1,0,0,0,0,1,9.5,9.5,3.2%,BUF,18,2021
44,Jeffery Simmons,1,1,1.0,0,0,0,0,0,1,8.8,8.8,28.2%,TEN,18,2021
45,Malcom Brown,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.0%,FA,18,2021
46,Justin Jones,3,0,1.0,0,0,0,0,0,1,8.5,8.5,2.7%,ARI,18,2021
47,Dexter Lawrence II,3,2,0.0,0,0,0,0,0,1,8.5,8.5,12.5%,NYG,18,2021
48,Darius Philon,2,2,0.0,1,0,0,0,0,1,8.5,8.5,0.0%,FA,18,2021
49,Angelo Blackson,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.2%,DEN,18,2021
50,Boogie Basham Jr.,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,NYG,18,2021
51,Kerry Hyder Jr.,1,0,1.0,0,0,0,0,0,1,8.0,8.0,2.0%,FA,18,2021
52,Bilal Nichols,3,2,0.5,0,0,0,0,0,1,8.0,8.0,1.3%,ARI,18,2021
53,Derrick Nnadi,1,0,1.0,0,0,0,0,0,1,8.0,8.0,1.0%,KC,18,2021
54,Tim Settle,1,0,0.0,0,0,0,1,0,1,8.0,8.0,0.4%,HOU,18,2021
55,Jessie Lemonier,1,0,1.0,0,0,0,0,0,1,8.0,8.0,4.0%,FA,18,2021
56,Myles Garrett,1,0,1.0,0,0,0,0,0,1,8.0,8.0,63.8%,CLE,18,2021
57,Ta'Quon Graham,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.4%,ATL,18,2021
58,Roy Lopez,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.0%,ARI,18,2021
59,Deatrich Wise Jr.,3,1,0.0,0,0,0,0,0,1,7.8,7.8,3.0%,NE,18,2021
