Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Za'Darius Smith,7,0,3.0,1,0,0,0,0,1,34.0,34.0,5.3%,CLE,8,2022
2,Uchenna Nwosu,5,1,2.0,0,0,1,0,0,1,25.3,25.3,17.7%,SEA,8,2022
3,Sione Takitaki,6,7,1.0,0,0,1,0,0,1,24.8,24.8,4.2%,NE,8,2022
4,Tremaine Edmunds,13,3,0.0,1,0,0,0,0,1,23.3,23.3,33.2%,CHI,8,2022
5,Leonard Floyd,4,5,2.0,0,0,0,0,0,1,22.8,22.8,5.1%,SF,8,2022
6,C.J. Mosley,10,3,0.0,1,0,0,0,0,1,21.3,21.3,65.6%,NYJ,8,2022
7,Malcolm Rodriguez,5,2,1.0,1,0,0,1,0,1,21.0,21.0,2.5%,DET,8,2022
8,Isaiah Simmons,5,0,1.0,0,0,1,1,0,1,19.5,19.5,6.1%,NYG,8,2022
9,Shaq Thompson,8,5,0.0,0,0,0,0,0,1,18.3,18.3,14.7%,CAR,8,2022
10,T.J. Edwards,8,4,0.0,2,0,0,0,0,1,18.0,18.0,78.6%,CHI,8,2022
11,Josey Jewell,7,2,0.0,0,0,0,0,0,1,17.0,17.0,30.4%,CAR,8,2022
12,Shaquil Barrett,3,1,1.0,0,0,0,0,0,1,16.8,16.8,8.3%,MIA,8,2022
13,Mykal Walker,8,3,0.0,0,0,0,0,0,1,16.8,16.8,2.1%,WAS,8,2022
14,Matt Milano,5,0,0.0,1,1,0,0,0,1,16.5,16.5,22.9%,BUF,8,2022
15,Rashaan Evans,4,5,1.0,0,0,0,0,0,1,16.3,16.3,0.2%,FA,8,2022
16,Lorenzo Carter,1,3,0.0,1,1,0,0,1,1,16.3,16.3,1.9%,ATL,8,2022
17,Frankie Luvu,4,1,1.0,0,0,0,0,0,1,15.8,15.8,44.5%,WAS,8,2022
18,Fred Warner,4,8,0.5,1,0,0,0,0,1,15.5,15.5,90.1%,SF,8,2022
19,Tomon Fox,6,2,0.0,0,0,0,0,0,1,15.5,15.5,0.0%,NYG,8,2022
