Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Foyesade Oluokun,13,5,0.0,0,0,0,0,0,1,30.8,30.8,94.0%,JAC,12,2022
2,Nick Bolton,8,3,0.0,1,1,0,0,0,1,23.3,23.3,52.4%,KC,12,2022
3,Jack Sanborn,10,4,0.0,0,0,0,0,0,1,23.0,23.0,3.7%,CHI,12,2022
4,Denzel Perryman,4,5,0.0,1,1,0,0,0,1,21.3,21.3,11.6%,LAC,12,2022
5,Isaiah Simmons,8,0,1.0,1,0,0,0,0,1,20.0,20.0,6.1%,NYG,12,2022
6,Devin White,8,5,0.5,1,0,0,0,0,1,19.3,19.3,22.4%,PHI,12,2022
7,Cody Barton,8,4,0.0,1,0,0,0,0,1,19.0,19.0,11.8%,DEN,12,2022
8,Jordyn Brooks,7,9,0.0,1,0,0,0,0,1,18.8,18.8,25.7%,MIA,12,2022
9,Alex Anzalone,7,2,0.0,1,1,0,0,0,1,18.5,18.5,31.4%,DET,12,2022
10,Elandon Roberts,7,1,1.0,0,0,0,0,0,1,17.8,17.8,15.1%,PIT,12,2022
11,Josey Jewell,7,1,0.0,0,0,1,0,0,1,17.8,17.8,30.4%,CAR,12,2022
12,Kaden Elliss,10,3,0.0,0,0,0,0,0,1,17.3,17.3,15.6%,ATL,12,2022
13,Christian Kirksey,5,2,1.0,1,0,0,0,0,1,17.0,17.0,0.1%,FA,12,2022
14,Micah Parsons,2,1,2.0,0,0,0,0,0,1,16.8,16.8,77.6%,DAL,12,2022
15,C.J. Mosley,3,7,0.0,1,1,0,0,0,1,16.3,16.3,65.6%,NYJ,12,2022
16,James Houston,2,0,2.0,0,0,0,0,0,1,16.0,16.0,1.4%,DET,12,2022
17,Rashaan Evans,8,5,0.0,0,0,0,0,0,1,15.8,15.8,0.2%,FA,12,2022
18,Alex Highsmith,4,2,1.0,0,0,1,0,0,1,15.5,15.5,25.8%,PIT,12,2022
19,Mykal Walker,1,8,0.0,2,1,0,0,0,1,15.5,15.5,2.1%,WAS,12,2022
20,Quay Walker,4,7,0.0,0,0,0,1,0,1,15.3,15.3,37.0%,GB,12,2022
21,Fred Warner,5,1,0.0,2,0,1,0,0,1,15.3,15.3,90.1%,SF,12,2022
22,Jaylon Smith,7,3,0.0,0,0,0,0,0,1,15.3,15.3,0.2%,FA,12,2022
23,Jordan Hicks,6,2,1.0,0,0,0,0,0,1,14.5,14.5,29.8%,CLE,12,2022
24,Logan Wilson,5,4,0.0,1,0,0,0,0,1,14.5,14.5,63.3%,CIN,12,2022
25,Drue Tranquill,7,2,0.0,0,0,0,0,0,1,14.5,14.5,12.1%,KC,12,2022
26,Jeremiah Owusu-Koramoah,6,2,0.0,1,0,0,0,0,1,14.5,14.5,29.4%,CLE,12,2022
27,Tyus Bowser,2,1,1.0,0,0,1,0,0,1,14.3,14.3,0.6%,FA,12,2022
28,A.J. Klein,6,3,0.0,0,0,0,0,0,1,13.8,13.8,0.0%,FA,12,2022
29,Damone Clark,6,1,0.0,0,0,1,0,0,1,13.8,13.8,8.9%,DAL,12,2022
30,Dre Greenlaw,5,1,0.0,1,0,0,1,0,1,13.8,13.8,37.6%,SF,12,2022
31,Jerome Baker,3,1,1.0,0,0,1,0,0,1,13.3,13.3,14.2%,SEA,12,2022
32,Marquis Haynes Sr.,2,0,1.0,2,0,0,0,0,1,12.5,12.5,0.6%,FA,12,2022
33,Matt Milano,4,3,0.0,1,0,0,0,0,1,12.3,12.3,22.9%,BUF,12,2022
34,Lavonte David,5,3,0.0,0,0,0,0,0,1,12.3,12.3,52.1%,TB,12,2022
35,Justin Hollins,2,0,1.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,12,2022
36,Ernest Jones IV,5,6,0.0,0,0,0,0,0,1,12.0,12.0,58.6%,LAR,12,2022
37,Jamin Davis,6,4,0.0,0,0,0,0,0,1,12.0,12.0,8.8%,WAS,12,2022
38,Zaire Franklin,5,6,0.0,0,0,0,0,0,1,12.0,12.0,91.7%,IND,12,2022
39,Patrick Queen,4,2,0.0,1,0,0,0,0,1,11.5,11.5,43.0%,PIT,12,2022
40,Malcolm Rodriguez,4,2,0.0,1,0,0,0,0,1,11.5,11.5,2.5%,DET,12,2022
41,Preston Smith,3,3,0.5,0,0,0,0,0,1,11.3,11.3,10.7%,GB,12,2022
42,Eric Kendricks,5,3,0.0,1,0,0,0,0,1,11.3,11.3,32.2%,DAL,12,2022
43,Frankie Luvu,7,1,0.0,0,0,0,0,0,1,11.3,11.3,44.5%,WAS,12,2022
44,Jake Hansen,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,HOU,12,2022
45,Nicholas Morrow,3,5,0.0,0,0,0,0,0,1,10.8,10.8,4.7%,BUF,12,2022
46,Bradley Chubb,1,1,1.0,0,0,1,0,0,1,10.3,10.3,18.1%,MIA,12,2022
47,Leighton Vander Esch,5,3,0.0,0,0,0,0,0,1,9.8,9.8,2.0%,FA,12,2022
48,David Long Jr.,5,1,0.0,1,0,0,0,0,1,9.8,9.8,8.1%,MIA,12,2022
49,Roquan Smith,5,3,0.0,0,0,0,0,0,1,9.8,9.8,90.5%,BAL,12,2022
50,Chad Muma,4,5,0.0,0,0,0,0,0,1,9.8,9.8,2.3%,JAC,12,2022
51,Andrew Van Ginkel,2,0,0.0,1,1,0,0,0,1,9.5,9.5,11.0%,MIN,12,2022
52,Raekwon McMillan,3,0,0.0,0,0,0,0,0,1,9.5,9.5,0.6%,NE,12,2022
53,Kenneth Murray Jr.,3,4,0.0,1,0,0,0,0,1,9.0,9.0,14.8%,TEN,12,2022
54,Devin Bush Jr.,2,6,0.0,1,0,0,0,0,1,9.0,9.0,4.8%,CLE,12,2022
55,Myles Jack,5,2,0.0,0,0,0,0,0,1,9.0,9.0,0.2%,FA,12,2022
56,Demario Davis,2,6,0.0,1,0,0,0,0,1,9.0,9.0,22.0%,NO,12,2022
57,Micah McFadden,2,1,0.0,0,0,0,0,0,1,8.8,8.8,7.6%,NYG,12,2022
58,Kwon Alexander,2,2,0.0,0,0,1,0,0,1,8.5,8.5,1.0%,FA,12,2022
59,E.J. Speed,2,4,0.0,0,0,0,0,0,1,8.5,8.5,39.2%,IND,12,2022
60,Zack Baun,4,0,0.0,0,0,0,0,0,1,8.5,8.5,1.0%,PHI,12,2022
61,Quincy Williams,3,2,0.0,0,0,0,0,0,1,8.5,8.5,51.1%,NYJ,12,2022
62,Dylan Cole,3,2,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,12,2022
63,Willie Gay Jr.,3,2,0.0,0,0,0,0,0,1,8.5,8.5,7.3%,NO,12,2022
64,Alex Singleton,4,3,0.0,0,0,0,0,0,1,8.3,8.3,60.2%,DEN,12,2022
65,Shaq Thompson,5,1,0.0,0,0,0,0,0,1,8.3,8.3,14.7%,CAR,12,2022
66,Krys Barnes,5,1,0.0,0,0,0,0,0,1,8.3,8.3,8.5%,ARI,12,2022
67,T.J. Watt,2,1,0.0,0,0,1,0,0,1,7.8,7.8,78.7%,PIT,12,2022
68,Troy Andersen,2,3,0.0,0,0,0,0,0,1,7.8,7.8,10.7%,ATL,12,2022
69,Ben Niemann,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.4%,DET,12,2022
70,Tony Fields II,3,1,0.0,0,0,0,0,0,1,7.8,7.8,1.5%,CLE,12,2022
71,Jalen Reeves-Maybin,4,2,0.0,0,0,0,0,0,1,7.5,7.5,1.2%,DET,12,2022
72,Bobby Wagner,2,4,0.0,1,0,0,0,0,1,7.5,7.5,72.2%,WAS,12,2022
73,Germaine Pratt,4,2,0.0,0,0,0,0,0,1,7.5,7.5,17.4%,CIN,12,2022
74,Ja'Whaun Bentley,3,4,0.0,0,0,0,0,0,1,7.5,7.5,15.8%,NE,12,2022
75,T.J. Edwards,3,4,0.0,0,0,0,0,0,1,7.5,7.5,78.6%,CHI,12,2022
76,Za'Darius Smith,3,0,0.0,0,0,0,0,0,1,7.0,7.0,5.3%,CLE,12,2022
77,Kyle Van Noy,4,1,0.0,0,0,0,0,0,1,6.8,6.8,8.7%,BAL,12,2022
78,Sione Takitaki,3,3,0.0,0,0,0,0,0,1,6.8,6.8,4.2%,NE,12,2022
79,Sam Franklin Jr.,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.4%,CAR,12,2022
80,Samson Ebukam,1,1,0.0,0,0,0,1,0,1,6.3,6.3,8.6%,IND,12,2022
81,Zaven Collins,2,1,0.0,0,0,0,0,0,1,6.3,6.3,6.0%,ARI,12,2022
82,Bobby Okereke,3,2,0.0,0,0,0,0,0,1,6.0,6.0,79.2%,NYG,12,2022
83,Khalil Mack,2,0,0.0,0,0,0,0,0,1,5.5,5.5,52.9%,LAC,12,2022
84,Jayon Brown,2,3,0.0,0,0,0,0,0,1,5.3,5.3,2.0%,FA,12,2022
85,Jahlani Tavai,1,1,0.0,0,0,0,0,0,1,4.8,4.8,6.2%,NE,12,2022
86,Azeez Al-Shaair,2,2,0.0,0,0,0,0,0,1,4.5,4.5,42.8%,HOU,12,2022
87,Chandler Jones,0,0,0.0,0,0,0,1,0,1,4.0,4.0,0.6%,FA,12,2022
88,Kyzir White,2,1,0.0,0,0,0,0,0,1,3.8,3.8,22.2%,ARI,12,2022
89,Isaiah McDuffie,2,1,0.0,0,0,0,0,0,1,3.8,3.8,4.2%,GB,12,2022
90,Lorenzo Carter,2,1,0.0,0,0,0,0,0,1,3.8,3.8,1.9%,ATL,12,2022
91,Devin Lloyd,2,1,0.0,0,0,0,0,0,1,3.8,3.8,24.8%,JAC,12,2022
92,Derrick Barnes,2,1,0.0,0,0,0,0,0,1,3.8,3.8,9.4%,DET,12,2022
93,Matthew Judon,1,2,0.0,0,0,0,0,0,1,3.0,3.0,17.4%,NE,12,2022
94,Bud Dupree,2,0,0.0,0,0,0,0,0,1,3.0,3.0,1.2%,LAC,12,2022
95,Malik Reed,0,4,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,12,2022
96,Anfernee Jennings,2,0,0.0,0,0,0,0,0,1,3.0,3.0,4.9%,NE,12,2022
97,Jon Bostic,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,12,2022
98,Duke Riley,0,2,0.0,1,0,0,0,0,1,3.0,3.0,4.0%,MIA,12,2022
99,Casey Toohill,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.8%,BUF,12,2022
100,Leonard Floyd,1,1,0.0,0,0,0,0,0,1,2.3,2.3,5.1%,SF,12,2022
101,Christian Harris,1,1,0.0,0,0,0,0,0,1,2.3,2.3,11.4%,HOU,12,2022
102,Tanner Vallejo,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,12,2022
103,Joe Tryon-Shoyinka,1,1,0.0,0,0,0,0,0,1,2.3,2.3,2.7%,TB,12,2022
104,Blake Cashman,1,1,0.0,0,0,0,0,0,1,2.3,2.3,14.4%,MIN,12,2022
105,Uchenna Nwosu,1,1,0.0,0,0,0,0,0,1,2.3,2.3,17.7%,SEA,12,2022
106,Oshane Ximines,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,NE,12,2022
107,Matthew Adams,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.2%,NYG,12,2022
108,Genard Avery,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,IND,12,2022
109,Brandon Smith,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,PHI,12,2022
110,Dennis Gardeck,1,0,0.0,0,0,0,0,0,1,1.5,1.5,3.5%,ARI,12,2022
111,L.J. Collier,0,0,0.0,1,0,0,0,0,1,1.5,1.5,1.0%,ARI,12,2022
112,Luke Masterson,0,2,0.0,0,0,0,0,0,1,1.5,1.5,1.7%,LV,12,2022
113,Tyrel Dodson,1,0,0.0,0,0,0,0,0,1,1.5,1.5,8.8%,SEA,12,2022
114,Von Miller,1,0,0.0,0,0,0,0,0,1,1.5,1.5,2.7%,BUF,12,2022
115,Deion Jones,0,2,0.0,0,0,0,0,0,1,1.5,1.5,2.5%,BUF,12,2022
116,Jacob Martin,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.4%,CHI,12,2022
117,Darius Harris,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,12,2022
118,Tomon Fox,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,NYG,12,2022
119,Akeem Davis-Gaither,0,1,0.0,0,0,0,0,0,1,0.8,0.8,2.3%,CIN,12,2022
120,Markus Golden,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.6%,FA,12,2022
121,Malik Harrison,0,1,0.0,0,0,0,0,0,1,0.8,0.8,6.7%,BAL,12,2022
122,Baron Browning,0,1,0.0,0,0,0,0,0,1,0.8,0.8,5.8%,DEN,12,2022
123,Michael Hoecht,2,4,0.0,0,0,0,0,0,1,0.0,0.0,16.3%,LAR,12,2022
124,Anthony Nelson,4,1,1.0,0,0,0,0,0,1,0.0,0.0,0.4%,TB,12,2022
125,David Long Jr.,1,1,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,12,2022
126,Ulysees Gilbert III,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,12,2022
127,Demetrius Flannigan-Fowles,0,0,0.0,0,0,0,0,0,1,0.0,0.0,1.7%,SF,12,2022
128,Joe Giles-Harris,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,NE,12,2022
129,Jacob Bobenmoyer,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,LV,12,2022
130,Josh Allen,2,3,0.0,0,0,0,0,0,1,0.0,0.0,44.0%,JAC,12,2022
131,Brian Burns,2,1,2.0,1,0,1,0,0,1,0.0,0.0,41.8%,NYG,12,2022
132,Mack Wilson Sr.,0,0,0.0,0,0,0,0,0,1,0.0,0.0,4.4%,ARI,12,2022
133,Markus Bailey,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,ARI,12,2022
134,Jamir Jones,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,12,2022
135,Justin Strnad,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%,DEN,12,2022
