Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
41,Keke Coutee,5,5,54,10.8,17,0,0,0,0,0,0,1,10.4,10.4,0.0%,FA,16,2020
42,Mike Williams,4,10,54,13.5,25,1,0,0,0,0,0,1,9.4,9.4,48.1%,NYJ,16,2020
43,Chase Claypool,4,6,54,13.5,34,2,0,0,0,0,0,1,9.4,9.4,0.8%,BUF,16,2020
44,Cam Sims,3,9,63,21.0,50,4,0,0,0,0,0,1,9.3,9.3,0.0%,CAR,16,2020
45,Jakeem Grant Sr.,5,6,43,8.6,14,0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,16,2020
46,Equanimeous St. Brown,1,1,21,21.0,21,1,1,0,0,0,0,1,9.1,9.1,0.1%,NO,16,2020
47,Laquon Treadwell,2,2,11,5.5,6,0,1,0,0,0,0,1,9.1,9.1,0.0%,FA,16,2020
48,T.Y. Hilton,3,7,60,20.0,25,2,0,0,0,0,0,1,9.0,9.0,3.0%,FA,16,2020
49,Robert Woods,4,9,48,12.0,19,0,0,2,1,0,0,1,8.9,8.9,2.7%,HOU,16,2020
50,Larry Fitzgerald,6,8,28,4.7,9,0,0,0,0,0,0,1,8.8,8.8,0.2%,FA,16,2020
51,Danny Amendola,5,7,37,7.4,19,0,0,0,0,0,0,1,8.7,8.7,0.0%,FA,16,2020
52,DJ Moore,5,10,37,7.4,14,0,0,0,0,0,0,1,8.7,8.7,97.7%,CHI,16,2020
53,Jakobi Meyers,4,6,45,11.3,22,1,0,0,0,0,0,1,8.5,8.5,75.5%,LV,16,2020
54,Hunter Renfrow,5,5,34,6.8,12,0,0,0,0,0,0,1,8.4,8.4,0.7%,FA,16,2020
55,A.J. Brown,4,8,43,10.8,12,0,0,0,0,0,0,1,8.3,8.3,99.9%,PHI,16,2020
56,Darnell Mooney,4,7,39,9.8,13,0,0,1,2,0,0,1,8.1,8.1,39.2%,ATL,16,2020
57,Dez Bryant,1,1,8,8.0,8,0,1,0,0,0,0,1,7.8,7.8,2.6%,FA,16,2020
58,Isaiah Ford,4,5,37,9.3,13,0,0,0,0,0,0,1,7.7,7.7,0.0%,FA,16,2020
59,Quez Watkins,2,3,57,28.5,43,3,0,0,0,0,0,1,7.7,7.7,0.2%,PIT,16,2020
60,Tyler Lockett,3,5,44,14.7,24,1,0,0,0,0,0,1,7.4,7.4,88.8%,SEA,16,2020
61,Mecole Hardman Jr.,3,6,24,8.0,11,0,0,1,20,0,0,1,7.4,7.4,1.2%,KC,16,2020
62,Jalen Guyton,3,5,43,14.3,29,2,0,0,0,0,0,1,7.3,7.3,1.1%,LV,16,2020
63,Steven Sims Jr.,4,6,52,13.0,23,1,0,0,0,0,1,1,7.2,7.2,0.0%,HOU,16,2020
64,Isaiah McKenzie,4,4,26,6.5,13,0,0,2,5,0,0,1,7.1,7.1,0.2%,NYG,16,2020
65,KeeSean Johnson,2,3,50,25.0,45,3,0,0,0,0,0,1,7.0,7.0,0.0%,FA,16,2020
66,Tim Patrick,3,4,39,13.0,27,1,0,0,0,0,0,1,6.9,6.9,0.6%,DEN,16,2020
67,Michael Pittman Jr.,3,6,38,12.7,26,1,0,0,0,0,0,1,6.8,6.8,97.2%,IND,16,2020
68,Gabe Davis,3,5,33,11.0,17,0,0,0,0,0,0,1,6.3,6.3,54.7%,JAC,16,2020
69,Russell Gage,4,5,23,5.8,12,0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,16,2020
70,Mack Hollins,2,4,42,21.0,34,2,0,0,0,0,0,1,6.2,6.2,0.3%,BUF,16,2020
71,Jalen Reagor,3,7,30,10.0,15,0,0,0,0,0,0,1,6.0,6.0,0.1%,NE,16,2020
72,Jamal Agnew,0,0,0,0.0,0,0,0,0,0,0,0,1,6.0,6.0,1.0%,FA,16,2020
73,Chris Conley,3,3,27,9.0,10,0,0,0,0,0,0,1,5.7,5.7,0.1%,SF,16,2020
74,Keelan Cole Sr.,3,5,26,8.7,14,0,0,0,0,0,0,1,5.6,5.6,0.0%,FA,16,2020
75,Tyron Billy-Johnson,3,3,26,8.7,14,0,0,0,0,0,0,1,5.6,5.6,0.0%,DAL,16,2020
76,Marquez Callaway,3,4,26,8.7,11,0,0,0,0,0,0,1,5.6,5.6,0.1%,PIT,16,2020
77,David Moore,1,1,45,45.0,45,3,0,0,0,0,0,1,5.5,5.5,0.1%,CAR,16,2020
78,Dante Pettis,2,3,33,16.5,20,1,0,0,0,0,0,1,5.3,5.3,0.1%,CHI,16,2020
79,Marvin Jones Jr.,3,3,19,6.3,11,0,0,0,0,0,0,1,4.9,4.9,0.1%,FA,16,2020
80,Travis Fulgham,2,3,27,13.5,19,0,0,0,0,0,0,1,4.7,4.7,0.0%,FA,16,2020
81,Greg Ward,2,3,27,13.5,17,0,0,0,0,0,0,1,4.7,4.7,0.0%,FA,16,2020
82,Cole Beasley,3,5,17,5.7,7,0,0,0,0,0,0,1,4.7,4.7,0.0%,FA,16,2020
83,Darius Slayton,2,8,26,13.0,15,0,0,0,0,0,0,1,4.6,4.6,2.7%,NYG,16,2020
84,Tyler Johnson,1,1,35,35.0,35,2,0,0,0,0,0,1,4.5,4.5,0.0%,LAR,16,2020
85,Willie Snead IV,2,2,24,12.0,13,0,0,0,0,0,0,1,4.4,4.4,0.0%,FA,16,2020
86,Mohamed Sanu Sr.,2,4,22,11.0,20,1,0,0,0,0,0,1,4.2,4.2,0.0%,FA,16,2020
87,Brandon Aiyuk,1,2,15,15.0,15,0,0,1,16,0,0,1,4.1,4.1,98.2%,SF,16,2020
88,James Washington,2,3,20,10.0,13,0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,16,2020
89,Robert Foster,1,2,28,28.0,28,1,0,0,0,0,0,1,3.8,3.8,0.0%,FA,16,2020
90,Lynn Bowden Jr.,2,3,8,4.0,6,0,0,1,8,0,0,1,3.6,3.6,0.0%,FA,16,2020
91,Allen Lazard,2,2,14,7.0,7,0,0,0,0,0,0,1,3.4,3.4,4.8%,NYJ,16,2020
92,Alshon Jeffery,1,1,22,22.0,22,1,0,0,0,0,0,1,3.2,3.2,0.0%,FA,16,2020
93,Andre Roberts,2,2,12,6.0,10,0,0,0,0,0,0,1,3.2,3.2,0.0%,FA,16,2020
94,Anthony Miller,2,3,10,5.0,8,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,16,2020
95,Nick Westbrook-Ikhine,1,1,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,0.2%,TEN,16,2020
96,Diontae Spencer,1,2,10,10.0,10,0,0,1,9,0,0,1,2.9,2.9,0.0%,FA,16,2020
97,C.J. Board,1,2,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,FA,16,2020
98,Kendrick Bourne,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,4.7%,NE,16,2020
99,Tavon Austin,2,2,5,2.5,6,0,0,0,0,0,0,1,2.5,2.5,0.1%,FA,16,2020
100,Sammy Watkins,2,4,14,7.0,9,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,16,2020
101,Miles Boykin,1,2,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,NYG,16,2020
102,Bisi Johnson,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,16,2020
103,Cameron Batson,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,16,2020
104,Marvin Hall,1,2,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,16,2020
105,Bryan Edwards,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,FA,16,2020
106,Quintez Cephus,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,16,2020
107,Chad Hansen,1,3,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,16,2020
108,Damiere Byrd,1,3,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,WAS,16,2020
109,Devin Duvernay,1,1,0,0.0,0,0,0,1,7,0,0,1,1.7,1.7,0.2%,JAC,16,2020
110,Scotty Miller,1,2,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.1%,PIT,16,2020
111,Trenton Irwin,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.6%,CIN,16,2020
112,N'Keal Harry,1,4,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.1%,MIN,16,2020
113,Steven Mitchell Jr.,1,2,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,FA,16,2020
114,Ashton Dulin,0,0,0,0.0,0,0,0,1,8,0,0,1,0.8,0.8,0.1%,IND,16,2020
115,Henry Ruggs III,0,2,0,0.0,0,0,0,1,7,0,0,1,0.7,0.7,10.9%,FA,16,2020
116,Breshad Perriman,0,6,0,0.0,0,0,0,1,6,0,0,1,0.6,0.6,0.0%,FA,16,2020
117,KJ Hamler,0,0,0,0.0,0,0,0,1,3,0,0,1,0.3,0.3,0.1%,BUF,16,2020
118,Gunner Olszewski,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,16,2020
119,Antonio Gandy-Golden,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
120,KJ Hill Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
121,Denzel Mims,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,JAC,16,2020
122,Isaiah Wright,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
123,Freddie Swain,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,16,2020
124,K.J. Osborn,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,15.4%,NE,16,2020
125,Austin Mack,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ATL,16,2020
126,Van Jefferson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.4%,PIT,16,2020
127,Joe Reed,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
128,Stanley Morgan Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,16,2020
129,Lil'Jordan Humphrey,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,DEN,16,2020
130,Nsimba Webster,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,16,2020
131,Malik Taylor,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYJ,16,2020
132,Jeff Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ARI,16,2020
133,Penny Hart,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
134,Malcolm Perry,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
135,Chris Rowland,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
136,Dan Chisena,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ARI,16,2020
137,DeMichael Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
138,Donte Moncrief,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
139,Jordan Matthews,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CAR,16,2020
140,Matthew Slater,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
141,Justin Hardee Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CLE,16,2020
142,Corey Davis,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
143,Zay Jones,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,17.3%,ARI,16,2020
144,Gehrig Dieter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
145,Noah Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,23.5%,HOU,16,2020
146,Austin Carr,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
147,Chad Beebe,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
148,Malik Turner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
149,Trent Sherfield Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIN,16,2020
150,Richie James Jr.,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
151,Javon Wims,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
152,Marquez Valdes-Scantling,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,BUF,16,2020
153,Ray-Ray McCloud III,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,ATL,16,2020
154,River Cracraft,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIA,16,2020
155,Brandon Zylstra,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
156,Cedrick Wilson Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,NO,16,2020
157,Christian Blake,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
158,Byron Pringle,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
159,Derrick Willies,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
160,Vyncint Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
161,DeAndre Carter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,16,2020
162,Ty Montgomery II,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
163,Mike Thomas,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
164,Kalif Raymond,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,DET,16,2020
165,Chris Moore,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,ARI,16,2020
166,Pharoh Cooper,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,16,2020
167,Brandon Powell,1,2,2,2.0,2,0,0,0,0,0,1,1,-0.8,-0.8,0.7%,MIN,16,2020
