Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Dont'a Hightower,5,3,1.5,1,0,0,0,0,1,27.3,27.3,1.0%,FA,5,2019
2,Alexander Johnson,5,3,0.0,2,1,0,0,0,1,20.3,20.3,1.0%,FA,5,2019
3,Harold Landry III,7,0,1.0,0,0,0,0,0,1,19.5,19.5,24.5%,TEN,5,2019
4,Joe Schobert,11,0,0.0,0,0,0,0,0,1,19.0,19.0,0.0%,FA,5,2019
5,Jaylon Smith,5,4,1.0,1,0,0,0,0,1,18.5,18.5,0.2%,FA,5,2019
6,T.J. Watt,4,1,1.0,0,0,0,0,0,1,18.3,18.3,78.7%,PIT,5,2019
7,Danny Trevathan,12,0,0.0,0,0,0,0,0,1,18.0,18.0,0.0%,FA,5,2019
8,Uchenna Nwosu,4,2,1.0,0,0,1,0,0,1,18.0,18.0,17.7%,SEA,5,2019
9,Vince Williams,4,5,1.0,1,0,0,0,0,1,17.8,17.8,0.1%,FA,5,2019
10,Za'Darius Smith,3,0,2.0,0,0,0,0,0,1,17.5,17.5,5.3%,CLE,5,2019
11,Jamie Collins Sr.,3,1,1.0,0,0,1,1,0,1,17.3,17.3,0.0%,FA,5,2019
12,Devin Bush Jr.,5,3,0.0,1,1,0,0,0,1,16.3,16.3,4.8%,CLE,5,2019
13,De'Vondre Campbell,8,2,0.0,0,0,0,0,0,1,16.0,16.0,20.5%,SF,5,2019
14,Neville Hewitt,7,4,0.0,0,0,0,0,0,1,16.0,16.0,0.0%,HOU,5,2019
15,Demario Davis,7,0,0.0,2,0,0,0,0,1,16.0,16.0,22.0%,NO,5,2019
16,Troy Reeder,8,5,0.0,0,0,0,0,0,1,15.8,15.8,1.7%,LAR,5,2019
17,Pernell McPhee,6,0,1.0,0,0,0,0,0,1,15.5,15.5,0.0%,FA,5,2019
18,Lorenzo Alexander,5,1,1.0,0,0,0,0,0,1,14.8,14.8,3.0%,FA,5,2019
19,Bud Dupree,4,1,1.0,1,0,0,0,0,1,14.8,14.8,1.2%,LAC,5,2019
20,Eric Kendricks,5,2,0.0,2,0,0,0,0,1,14.5,14.5,32.2%,DAL,5,2019
21,Myles Jack,3,6,0.0,2,0,0,0,0,1,14.5,14.5,0.2%,FA,5,2019
22,K.J. Wright,7,3,0.0,1,0,0,0,0,1,14.3,14.3,0.0%,FA,5,2019
23,Nick Vigil,6,7,0.0,0,0,0,0,0,1,14.3,14.3,0.0%,FA,5,2019
24,Luke Kuechly,5,7,0.0,1,0,0,0,0,1,14.3,14.3,92.3%,FA,5,2019
25,Damien Wilson,7,5,0.0,0,0,0,0,0,1,14.3,14.3,0.0%,DAL,5,2019
26,Shaq Thompson,6,3,0.0,0,0,0,0,0,1,13.8,13.8,14.7%,CAR,5,2019
27,Rashaan Evans,7,1,0.0,0,0,0,0,0,1,13.8,13.8,0.2%,FA,5,2019
28,Cole Holcomb,8,2,0.0,0,0,0,0,0,1,13.5,13.5,9.1%,PIT,5,2019
29,Roquan Smith,9,0,0.0,0,0,0,0,0,1,13.5,13.5,90.5%,BAL,5,2019
30,Preston Smith,3,1,1.0,1,0,0,0,0,1,13.3,13.3,10.7%,GB,5,2019
31,Clay Matthews,4,1,1.0,0,0,0,0,0,1,13.3,13.3,0.0%,FA,5,2019
32,Nate Gerry,0,1,0.0,1,1,0,0,1,1,13.3,13.3,0.0%,FA,5,2019
33,Todd Davis,7,0,0.0,0,0,0,0,0,1,13.0,13.0,0.0%,FA,5,2019
34,Anthony Barr,2,1,0.0,1,1,0,0,0,1,12.8,12.8,0.0%,FA,5,2019
35,Deion Jones,6,5,0.0,0,0,0,0,0,1,12.8,12.8,2.5%,BUF,5,2019
36,Kevin Minter,7,3,0.0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,5,2019
37,Nicholas Morrow,4,0,0.0,1,1,0,0,0,1,12.5,12.5,4.7%,BUF,5,2019
38,Josh Bynes,3,2,0.0,1,1,0,0,0,1,12.5,12.5,0.0%,FA,5,2019
39,Markus Golden,3,2,1.0,0,0,0,0,0,1,12.5,12.5,0.6%,FA,5,2019
40,Mack Wilson Sr.,5,1,0.0,1,0,0,0,0,1,12.3,12.3,4.4%,ARI,5,2019
41,Ben Niemann,6,4,0.0,0,0,0,0,0,1,12.0,12.0,0.4%,DET,5,2019
42,Tremaine Edmunds,3,2,0.0,2,0,0,0,0,1,11.5,11.5,33.2%,CHI,5,2019
43,Patrick Onwuasor,5,2,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,5,2019
44,Jordan Hicks,3,3,0.0,1,0,0,0,0,1,10.8,10.8,29.8%,CLE,5,2019
45,David Mayo,5,4,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,5,2019
46,Jayon Brown,7,0,0.0,0,0,0,0,0,1,10.5,10.5,2.0%,FA,5,2019
47,A.J. Klein,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,5,2019
48,Leighton Vander Esch,4,5,0.0,0,0,0,0,0,1,9.8,9.8,2.0%,FA,5,2019
49,Fred Warner,5,1,0.0,1,0,0,0,0,1,9.8,9.8,90.1%,SF,5,2019
50,Reggie Gilbert,1,2,1.0,0,0,0,0,0,1,9.5,9.5,0.1%,FA,5,2019
51,Josiah Tauaefa,3,0,0.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,5,2019
52,Whitney Mercilus,2,2,0.0,0,0,0,0,0,1,9.5,9.5,0.2%,FA,5,2019
53,Jon Bostic,5,2,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,5,2019
54,Blake Martinez,4,4,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,5,2019
55,Mychal Kendricks,5,2,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,5,2019
56,Kyzir White,1,1,0.0,1,1,0,0,0,1,8.8,8.8,22.2%,ARI,5,2019
57,Khalil Mack,3,0,0.0,0,0,0,1,0,1,8.5,8.5,52.9%,LAC,5,2019
58,Bobby Okereke,3,0,0.0,0,0,0,1,0,1,8.5,8.5,79.2%,NYG,5,2019
59,Ja'Whaun Bentley,4,0,0.0,0,0,0,0,0,1,8.5,8.5,15.8%,NE,5,2019
60,Benardrick McKinney,2,7,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,5,2019
61,Tahir Whitehead,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,5,2019
62,Anthony Walker Jr.,3,1,0.0,0,0,0,0,0,1,7.8,7.8,4.1%,MIA,5,2019
63,Chandler Jones,1,3,1.0,0,0,0,0,0,1,7.8,7.8,0.6%,FA,5,2019
64,Lavonte David,5,0,0.0,0,0,0,0,0,1,7.5,7.5,52.1%,TB,5,2019
65,Drue Tranquill,4,2,0.0,0,0,0,0,0,1,7.5,7.5,12.1%,KC,5,2019
66,Cory Littleton,3,4,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,5,2019
67,Oshane Ximines,2,2,0.0,0,0,0,0,0,1,7.0,7.0,0.0%,NE,5,2019
68,Darron Lee,4,1,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,5,2019
69,Blake Cashman,4,1,0.0,0,0,0,0,0,1,6.8,6.8,14.4%,MIN,5,2019
70,Kamu Grugier-Hill,2,1,0.0,0,0,0,0,0,1,6.3,6.3,7.0%,MIN,5,2019
71,Bobby Wagner,3,2,0.0,0,0,0,0,0,1,6.0,6.0,72.2%,WAS,5,2019
72,Preston Brown,2,4,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,5,2019
73,Takk McKinley,2,0,0.0,0,0,0,0,0,1,5.5,5.5,2.0%,NYJ,5,2019
74,Denzel Perryman,3,1,0.0,0,0,0,0,0,1,5.3,5.3,11.6%,LAC,5,2019
75,Elandon Roberts,2,1,0.0,1,0,0,0,0,1,5.3,5.3,15.1%,PIT,5,2019
76,Matt Milano,1,3,0.0,1,0,0,0,0,1,5.3,5.3,22.9%,BUF,5,2019
77,Zach Cunningham,1,5,0.0,0,0,0,0,0,1,5.3,5.3,1.7%,FA,5,2019
78,Kwon Alexander,0,2,0.5,1,0,0,0,0,1,5.0,5.0,1.0%,FA,5,2019
79,Marquis Haynes Sr.,0,1,0.0,0,0,0,1,0,1,4.8,4.8,0.6%,FA,5,2019
80,Jatavis Brown,0,1,0.0,0,0,0,1,0,1,4.8,4.8,0.1%,FA,5,2019
81,Zach Brown,0,4,0.0,1,0,0,0,0,1,4.5,4.5,0.0%,FA,5,2019
82,Mark Barron,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,5,2019
83,B.J. Goodson,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.1%,FA,5,2019
84,Matthew Judon,2,1,0.0,0,0,0,0,0,1,3.8,3.8,17.4%,NE,5,2019
85,Rashan Gary,2,1,0.0,0,0,0,0,0,1,3.8,3.8,11.1%,GB,5,2019
86,Quincy Williams,1,2,0.0,0,0,0,0,0,1,3.0,3.0,51.1%,NYJ,5,2019
87,Nate Stupar,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,5,2019
88,Malik Reed,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,5,2019
89,Isaiah Irving,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,5,2019
90,Nigel Bradham,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,5,2019
91,Joe Thomas,2,0,0.0,0,0,0,0,0,1,3.0,3.0,1.0%,FA,5,2019
92,Najee Goode,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,5,2019
93,Tyler Matakevich,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,5,2019
94,Thomas Davis Sr.,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,5,2019
95,Kiko Alonso,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,5,2019
96,Robert Quinn,1,0,0.0,1,0,0,0,0,1,3.0,3.0,1.2%,FA,5,2019
97,Von Miller,2,0,0.0,0,0,0,0,0,1,3.0,3.0,2.7%,BUF,5,2019
98,Wesley Woodyard,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,5,2019
99,Kyle Van Noy,1,0,0.0,1,0,0,0,0,1,3.0,3.0,8.7%,BAL,5,2019
100,Ben Gedeon,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,5,2019
101,Shaquil Barrett,1,1,0.0,0,0,0,0,0,1,2.3,2.3,8.3%,MIA,5,2019
102,Devante Bond,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,5,2019
103,Sean Lee,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,5,2019
104,Jordan Willis,1,0,0.0,0,0,0,0,0,1,1.5,1.5,1.0%,FA,5,2019
105,Ryan Anderson,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,5,2019
106,Kamalei Correa,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,5,2019
107,Eric Wilson,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.6%,GB,5,2019
108,Leonard Floyd,1,0,0.0,0,0,0,0,0,1,1.5,1.5,5.1%,SF,5,2019
109,Shilique Calhoun,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,5,2019
110,Anthony Hitchens,1,0,0.0,0,0,0,0,0,1,1.5,1.5,1.0%,FA,5,2019
111,Germaine Pratt,1,0,0.0,0,0,0,0,0,1,1.5,1.5,17.4%,CIN,5,2019
112,Oren Burks,0,1,0.0,0,0,0,0,0,1,0.8,0.8,3.5%,PHI,5,2019
113,Samson Ebukam,0,1,0.0,0,0,0,0,0,1,0.8,0.8,8.6%,IND,5,2019
114,Justin Hollins,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,5,2019
115,Christian Miller,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,5,2019
116,Brennan Scarlett,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,5,2019
117,Cole Mazza,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
118,Anthony Nelson,1,0,0.0,0,0,0,0,0,1,0.0,0.0,0.4%,TB,5,2019
119,Darryl Johnson,2,1,1.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
120,Ulysees Gilbert III,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
121,E.J. Speed,0,0,0.0,0,0,0,0,0,1,0.0,0.0,39.2%,IND,5,2019
122,David Long Jr.,0,0,0.0,0,0,0,0,0,1,0.0,0.0,8.1%,MIA,5,2019
123,Matt Orzech,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,5,2019
124,Tuzar Skipper,0,0,0.0,0,0,0,1,0,1,0.0,0.0,0.0%,FA,5,2019
125,Justin Phillips,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
126,Chris Peace,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
127,Jordan Kunaszyk,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
128,Josh Allen,3,2,1.0,0,0,0,0,0,1,0.0,0.0,44.0%,JAC,5,2019
129,Brian Burns,2,1,1.0,0,0,1,1,1,1,0.0,0.0,41.8%,NYG,5,2019
130,Jaylon Ferguson,1,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
131,Ben Burr-Kirven,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
132,T.J. Edwards,0,0,0.0,0,0,0,0,0,1,0.0,0.0,78.6%,CHI,5,2019
133,Austin Cutting,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
134,Dre Greenlaw,0,0,0.0,0,0,0,0,0,1,0.0,0.0,37.6%,SF,5,2019
135,Josh Woods,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.6%,FA,5,2019
136,Ty Summers,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,JAC,5,2019
137,Dakota Allen,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
138,Cody Barton,0,0,0.0,0,0,0,0,0,1,0.0,0.0,11.8%,DEN,5,2019
139,Sione Takitaki,0,0,0.0,0,0,0,0,0,1,0.0,0.0,4.2%,NE,5,2019
140,Azeez Al-Shaair,0,0,0.0,0,0,0,0,0,1,0.0,0.0,42.8%,HOU,5,2019
141,Natrez Patrick,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
142,Emeke Egbule,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
143,John Simon,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
144,Barkevious Mingo,0,0,0.0,0,0,0,0,0,1,0.0,0.0,6.0%,FA,5,2019
145,L.J. Fort,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
146,Julian Stanford,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
147,Craig Robertson,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
148,Kemal Ishmael,2,4,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
149,LaRoy Reynolds,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
150,Ray-Ray Armstrong,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
151,Benson Mayowa,1,0,1.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
152,Nick Bellore,0,0,0.0,0,0,0,0,0,1,0.0,0.0,7.0%,FA,5,2019
153,Albert McClellan,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
154,Kyle Wilber,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
