Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Shaquil Barrett,6,2,4.0,0,0,2,0,0,1,42.0,42.0,8.3%,MIA,3,2019
2,Preston Smith,4,1,3.0,0,0,1,0,0,1,27.8,27.8,10.7%,GB,3,2019
3,Eric Wilson,7,4,2.0,0,0,0,0,0,1,26.5,26.5,0.6%,GB,3,2019
4,Jamie Collins Sr.,5,2,2.0,1,0,0,0,0,1,26.0,26.0,0.0%,FA,3,2019
5,Chandler Jones,4,0,2.0,0,0,2,1,0,1,26.0,26.0,0.6%,FA,3,2019
6,Anthony Walker Jr.,12,3,0.0,0,0,0,0,0,1,25.3,25.3,4.1%,MIA,3,2019
7,Danny Trevathan,7,1,1.0,1,0,1,0,0,1,23.3,23.3,0.0%,FA,3,2019
8,Clay Matthews,3,0,2.0,1,0,1,0,0,1,23.0,23.0,0.0%,FA,3,2019
9,Shaq Thompson,9,2,1.0,0,0,0,0,0,1,21.5,21.5,14.7%,CAR,3,2019
10,Khalil Mack,3,1,2.0,0,0,2,0,0,1,21.3,21.3,52.9%,LAC,3,2019
11,Bobby Wagner,6,13,0.0,0,0,0,0,0,1,21.3,21.3,72.2%,WAS,3,2019
12,Devin Bush Jr.,7,3,0.0,0,0,0,2,0,1,20.8,20.8,4.8%,CLE,3,2019
13,Whitney Mercilus,5,0,1.0,0,0,1,0,0,1,20.5,20.5,0.2%,FA,3,2019
14,Markus Golden,3,2,2.0,0,0,0,0,0,1,19.0,19.0,0.6%,FA,3,2019
15,Kenny Young,6,1,0.0,0,0,1,0,0,1,18.8,18.8,0.0%,FA,3,2019
16,Deion Jones,7,2,0.0,1,0,0,0,0,1,18.5,18.5,2.5%,BUF,3,2019
17,Jaylon Smith,8,2,0.0,0,0,1,0,0,1,17.5,17.5,0.2%,FA,3,2019
18,Za'Darius Smith,2,1,2.0,0,0,0,0,0,1,16.8,16.8,5.3%,CLE,3,2019
19,Christian Miller,2,0,2.0,0,0,0,0,0,1,16.0,16.0,0.0%,FA,3,2019
20,T.J. Watt,2,0,0.0,2,1,0,1,0,1,15.0,15.0,78.7%,PIT,3,2019
21,Demario Davis,7,2,0.0,0,0,0,0,0,1,14.5,14.5,22.0%,NO,3,2019
22,Rashan Gary,1,3,1.0,0,0,0,1,0,1,14.3,14.3,11.1%,GB,3,2019
23,Zach Brown,5,3,0.0,1,0,0,0,0,1,13.8,13.8,0.0%,FA,3,2019
24,K.J. Wright,4,8,0.0,1,0,0,0,0,1,13.5,13.5,0.0%,FA,3,2019
25,Luke Kuechly,8,2,0.0,0,0,0,0,0,1,13.5,13.5,92.3%,FA,3,2019
26,Christian Jones,3,3,1.0,0,0,0,0,0,1,13.3,13.3,0.0%,FA,3,2019
27,Ryan Connelly,2,5,0.0,1,1,0,0,0,1,13.3,13.3,0.0%,FA,3,2019
28,Blake Cashman,6,2,0.0,0,0,0,0,0,1,13.0,13.0,14.4%,MIN,3,2019
29,Neville Hewitt,4,0,1.0,0,0,0,0,0,1,12.5,12.5,0.0%,HOU,3,2019
30,Zach Cunningham,4,0,0.0,0,0,0,1,0,1,12.5,12.5,1.7%,FA,3,2019
31,Joe Schobert,3,3,0.0,1,0,0,1,0,1,12.3,12.3,0.0%,FA,3,2019
32,Jordan Hicks,5,6,0.0,0,0,0,0,0,1,12.0,12.0,29.8%,CLE,3,2019
33,Jayon Brown,6,4,0.0,0,0,0,0,0,1,12.0,12.0,2.0%,FA,3,2019
34,Thomas Davis Sr.,5,3,0.5,0,0,0,0,0,1,11.8,11.8,0.0%,FA,3,2019
35,Oshane Ximines,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.0%,NE,3,2019
36,Matthew Judon,3,1,1.0,0,0,0,0,0,1,11.8,11.8,17.4%,NE,3,2019
37,Matt Milano,5,0,0.0,0,0,0,1,0,1,11.5,11.5,22.9%,BUF,3,2019
38,Kwon Alexander,5,2,0.0,0,0,0,0,0,1,11.5,11.5,1.0%,FA,3,2019
39,Lavonte David,4,5,0.0,1,0,0,0,0,1,11.3,11.3,52.1%,TB,3,2019
40,Cole Holcomb,6,3,0.0,0,0,0,0,0,1,11.3,11.3,9.1%,PIT,3,2019
41,Sam Eguavoen,7,1,0.0,0,0,0,0,0,1,11.3,11.3,0.0%,NYJ,3,2019
42,Robert Quinn,3,0,1.0,0,0,0,0,0,1,11.0,11.0,1.2%,FA,3,2019
43,Jarrad Davis,3,3,0.0,0,0,1,0,0,1,10.8,10.8,0.0%,FA,3,2019
44,Bradley Chubb,2,0,0.0,0,0,0,0,0,1,10.5,10.5,18.1%,MIA,3,2019
45,Jon Bostic,5,4,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,3,2019
46,Anthony Hitchens,6,2,0.0,0,0,0,0,0,1,10.5,10.5,1.0%,FA,3,2019
47,Kyle Van Noy,2,2,0.5,1,0,0,0,0,1,10.5,10.5,8.7%,BAL,3,2019
48,Bobby Okereke,6,2,0.0,0,0,0,0,0,1,10.5,10.5,79.2%,NYG,3,2019
49,Preston Brown,4,0,0.0,0,0,0,1,0,1,10.0,10.0,0.0%,FA,3,2019
50,A.J. Klein,5,0,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,3,2019
51,Patrick Onwuasor,6,1,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,3,2019
52,Leon Jacobs,2,1,0.5,0,0,0,1,0,1,9.8,9.8,0.0%,FA,3,2019
53,Eric Kendricks,6,1,0.0,0,0,0,0,0,1,9.8,9.8,32.2%,DAL,3,2019
54,Benardrick McKinney,3,4,0.5,0,0,0,0,0,1,9.5,9.5,0.0%,FA,3,2019
55,Quincy Williams,4,4,0.0,0,0,0,0,0,1,9.0,9.0,51.1%,NYJ,3,2019
