Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Eric Reid,11,4,0.0,1,0,0,0,0,1,23.5,23.5,0.0%,FA,12,2019
2,Fabian Moreau,5,1,0.0,2,2,0,0,0,1,21.3,21.3,0.0%,FA,12,2019
3,Adoree' Jackson,10,2,0.0,1,0,0,0,0,1,20.5,20.5,1.2%,FA,12,2019
4,Carlton Davis III,5,0,0.0,5,1,0,0,0,1,20.0,20.0,4.3%,DET,12,2019
5,Rodney McLeod Jr.,3,1,1.0,1,1,1,0,0,1,19.8,19.8,0.4%,CLE,12,2019
6,Tre Flowers,6,1,0.0,3,1,0,0,0,1,19.3,19.3,0.0%,JAC,12,2019
7,Landon Collins,8,2,0.0,0,0,0,0,0,1,18.5,18.5,0.0%,FA,12,2019
8,Justin Simmons,7,1,0.0,1,1,0,0,0,1,17.8,17.8,11.3%,FA,12,2019
9,Jimmy Smith,3,0,1.0,1,1,0,0,0,1,17.5,17.5,0.0%,FA,12,2019
10,Marcus Peters,6,2,0.0,1,1,0,0,0,1,17.0,17.0,1.2%,FA,12,2019
11,Vonn Bell,8,1,0.0,1,0,0,0,0,1,16.8,16.8,5.4%,CIN,12,2019
12,Malcolm Jenkins,2,4,2.0,0,0,0,0,0,1,16.5,16.5,15.0%,FA,12,2019
13,Arthur Maulet,5,2,0.0,0,0,0,0,0,1,16.5,16.5,0.8%,BAL,12,2019
14,Kenny Moore II,5,3,0.0,1,1,0,0,0,1,16.3,16.3,29.4%,IND,12,2019
15,Amani Oruwariye,5,0,0.0,2,1,0,0,0,1,15.5,15.5,0.2%,JAC,12,2019
16,Bradley McDougald,6,0,0.0,1,1,0,0,0,1,15.5,15.5,0.0%,FA,12,2019
17,Tre'Davious White,3,0,0.0,4,1,0,0,0,1,15.5,15.5,5.3%,LAR,12,2019
18,Ryan Lewis,4,0,0.0,3,1,0,0,0,1,15.5,15.5,0.0%,FA,12,2019
19,Stephon Gilmore,4,1,0.0,2,1,0,0,0,1,14.8,14.8,1.2%,FA,12,2019
20,Eric Weddle,8,1,0.0,1,0,0,0,0,1,14.3,14.3,11.0%,FA,12,2019
21,Kenny Vaccaro,5,0,1.0,0,0,0,0,0,1,14.0,14.0,4.0%,FA,12,2019
22,Taylor Rapp,6,4,0.0,1,0,0,0,0,1,13.5,13.5,7.9%,BUF,12,2019
23,Brian Poole,0,1,0.0,1,1,0,0,1,1,13.3,13.3,0.0%,FA,12,2019
24,Ricardo Allen,3,6,0.0,1,0,0,0,0,1,13.0,13.0,0.0%,FA,12,2019
25,Corey Ballentine,8,1,0.0,0,0,0,0,0,1,12.8,12.8,0.6%,GB,12,2019
26,Tre Boston,3,2,0.0,1,1,0,0,0,1,12.5,12.5,1.0%,FA,12,2019
27,T.J. Carrie,4,0,1.0,0,0,0,0,0,1,12.5,12.5,1.0%,FA,12,2019
28,Tavon Wilson,3,5,0.0,0,0,0,1,0,1,12.3,12.3,0.0%,FA,12,2019
29,Sean Murphy-Bunting,7,2,0.0,0,0,0,0,0,1,12.0,12.0,10.5%,ARI,12,2019
30,Quinton Dunbar,3,1,0.0,1,1,0,0,0,1,11.8,11.8,0.0%,FA,12,2019
31,Jimmie Ward,5,1,0.0,2,0,0,0,0,1,11.3,11.3,9.3%,HOU,12,2019
32,Jamal Adams,5,2,0.5,0,0,0,0,0,1,11.0,11.0,3.5%,FA,12,2019
33,Curtis Riley,5,1,0.0,0,0,0,0,0,1,10.8,10.8,0.0%,FA,12,2019
34,Ha Ha Clinton-Dix,5,2,0.0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,12,2019
35,Jamel Dean,2,0,0.0,5,0,0,0,0,1,10.5,10.5,13.2%,TB,12,2019
36,Chidobe Awuzie,5,2,0.0,1,0,0,0,0,1,10.5,10.5,2.2%,TEN,12,2019
37,Jalen Ramsey,6,0,0.0,1,0,0,0,0,1,10.5,10.5,18.5%,MIA,12,2019
38,Jahleel Addae,6,2,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,12,2019
39,Desmond Trufant,0,3,0.0,2,1,0,0,0,1,10.3,10.3,0.0%,FA,12,2019
40,Quandre Diggs,1,1,0.0,0,0,1,1,0,1,10.3,10.3,2.9%,FA,12,2019
41,Eddie Jackson,4,2,0.0,0,0,0,0,0,1,10.0,10.0,3.5%,FA,12,2019
42,Janoris Jenkins,4,1,0.0,2,0,0,0,0,1,9.8,9.8,1.0%,FA,12,2019
43,James Bradberry IV,6,1,0.0,0,0,0,0,0,1,9.8,9.8,2.0%,PHI,12,2019
44,Jimmy Moreland,5,1,0.0,1,0,0,0,0,1,9.8,9.8,0.0%,FA,12,2019
45,Shawn Williams,1,2,0.0,1,1,0,0,0,1,9.5,9.5,10.0%,FA,12,2019
46,Jabrill Peppers,4,1,0.0,0,0,0,0,0,1,9.3,9.3,10.3%,NE,12,2019
47,Minkah Fitzpatrick,1,5,0.0,0,0,0,1,0,1,9.3,9.3,36.6%,PIT,12,2019
48,Damarious Randall,5,2,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,12,2019
49,Andrew Adams,5,0,0.0,1,0,0,0,0,1,9.0,9.0,4.0%,FA,12,2019
50,Kevin Byard III,4,4,0.0,0,0,0,0,0,1,9.0,9.0,29.0%,CHI,12,2019
51,Jalen Mills,5,0,0.0,1,0,0,0,0,1,9.0,9.0,0.6%,NYG,12,2019
52,Devin McCourty,2,2,0.0,0,0,1,0,0,1,8.5,8.5,4.4%,FA,12,2019
53,Montae Nicholson,2,2,0.0,0,0,0,1,0,1,8.5,8.5,0.0%,FA,12,2019
54,Levi Wallace,4,0,0.0,0,0,0,0,0,1,8.5,8.5,2.2%,DEN,12,2019
55,Chris Harris Jr.,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,12,2019
56,Kareem Jackson,4,3,0.0,0,0,0,0,0,1,8.3,8.3,0.7%,FA,12,2019
57,Mike Hilton,2,1,0.0,3,0,0,0,0,1,8.3,8.3,11.1%,CIN,12,2019
58,Damontae Kazee,2,7,0.0,0,0,0,0,0,1,8.3,8.3,1.2%,PIT,12,2019
59,Steven Parker,4,3,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,12,2019
60,Troy Hill,4,3,0.0,0,0,0,0,0,1,8.3,8.3,2.4%,CAR,12,2019
61,Patrick Chung,4,3,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,12,2019
62,Julian Love,1,0,0.0,1,1,0,0,0,1,8.0,8.0,33.6%,SEA,12,2019
63,Denzel Ward,2,1,0.0,1,0,0,0,0,1,7.8,7.8,5.3%,CLE,12,2019
64,Buster Skrine,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.0%,FA,12,2019
65,Vernon Hargreaves III,3,2,0.0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,12,2019
66,Ronald Darby,4,0,0.0,1,0,0,0,0,1,7.5,7.5,2.2%,JAC,12,2019
67,Darius Slay Jr.,3,0,0.0,2,0,0,0,0,1,7.5,7.5,10.0%,PHI,12,2019
68,Prince Amukamara,4,0,0.0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,12,2019
69,Erik Harris,4,2,0.0,0,0,0,0,0,1,7.5,7.5,0.4%,SF,12,2019
70,Emmanuel Moseley,5,0,0.0,0,0,0,0,0,1,7.5,7.5,1.2%,DET,12,2019
71,Marlon Humphrey,5,0,0.0,0,0,0,0,0,1,7.5,7.5,5.0%,BAL,12,2019
