Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,James Bradberry IV,11,0,0.0,4,2,0,0,0,1,32.5,32.5,2.0%,PHI,6,2019
2,Landon Collins,10,2,1.0,2,0,1,0,0,1,30.0,30.0,0.0%,FA,6,2019
3,T.J. Carrie,9,1,0.0,0,0,0,0,0,1,21.8,21.8,1.0%,FA,6,2019
4,Charvarius Ward,7,1,0.0,1,1,0,0,0,1,17.8,17.8,30.5%,SF,6,2019
5,Chris Harris Jr.,3,1,0.0,2,1,1,0,0,1,17.3,17.3,0.0%,FA,6,2019
6,Maurice Canady,10,0,0.0,1,0,0,0,0,1,16.5,16.5,0.0%,FA,6,2019
7,Tyrann Mathieu,10,0,0.0,1,0,0,0,0,1,16.5,16.5,9.9%,NO,6,2019
8,Stephon Gilmore,2,1,0.0,5,1,0,0,0,1,16.3,16.3,1.2%,FA,6,2019
9,Malcolm Jenkins,6,2,0.0,1,0,1,0,0,1,16.0,16.0,15.0%,FA,6,2019
10,Jabrill Peppers,8,2,0.0,0,0,0,0,0,1,16.0,16.0,10.3%,NE,6,2019
11,Justin Coleman,3,2,0.0,3,1,0,0,0,1,15.5,15.5,0.0%,FA,6,2019
12,Javien Elliott,5,1,0.0,1,1,0,0,0,1,14.8,14.8,0.0%,FA,6,2019
13,Quinton Dunbar,5,1,0.0,1,1,0,0,0,1,14.8,14.8,0.0%,FA,6,2019
14,Jamal Adams,6,2,0.0,1,0,0,0,0,1,14.5,14.5,3.5%,FA,6,2019
15,Marshon Lattimore,3,0,0.0,3,1,0,0,0,1,14.0,14.0,6.0%,NO,6,2019
16,Kevin Byard III,5,0,0.0,1,1,0,0,0,1,14.0,14.0,29.0%,CHI,6,2019
17,Tedric Thompson,3,4,0.0,1,1,0,0,0,1,14.0,14.0,0.0%,FA,6,2019
18,Tre Herndon,6,3,0.0,0,0,0,0,0,1,13.8,13.8,0.0%,NYG,6,2019
19,Jermaine Whitehead,9,0,0.0,0,0,0,0,0,1,13.5,13.5,3.0%,FA,6,2019
20,Damarious Randall,4,1,1.0,0,0,0,0,0,1,13.3,13.3,0.0%,FA,6,2019
21,Tre Flowers,4,1,0.0,1,1,0,0,0,1,13.3,13.3,0.0%,JAC,6,2019
22,Byron Murphy Jr.,6,0,0.0,1,0,0,0,0,1,13.0,13.0,7.0%,MIN,6,2019
23,Brian Poole,8,1,0.0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,6,2019
24,Tashaun Gipson Sr.,3,2,0.0,1,1,0,0,0,1,12.5,12.5,0.2%,FA,6,2019
25,Janoris Jenkins,3,0,0.0,2,1,0,0,0,1,12.5,12.5,1.0%,FA,6,2019
26,Juan Thornhill,4,0,0.0,1,1,0,0,0,1,12.5,12.5,3.9%,CLE,6,2019
27,Justin Simmons,4,0,0.0,1,1,0,0,0,1,12.5,12.5,11.3%,FA,6,2019
28,Rayshawn Jenkins,3,2,0.0,1,1,0,0,0,1,12.5,12.5,25.1%,SEA,6,2019
29,D.J. Hayden,4,2,0.0,0,0,0,0,0,1,12.5,12.5,0.0%,FA,6,2019
30,Ross Cockrell,1,2,0.0,3,1,0,0,0,1,12.5,12.5,0.0%,FA,6,2019
31,Reshad Jones,6,1,0.0,0,0,0,0,0,1,12.3,12.3,0.0%,FA,6,2019
32,Trumaine Johnson,7,0,0.0,1,0,0,0,0,1,12.0,12.0,0.0%,FA,6,2019
33,Jessie Bates III,6,2,0.0,1,0,0,0,0,1,12.0,12.0,68.8%,ATL,6,2019
34,Grant Haley,6,0,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,6,2019
35,Shaq Griffin,4,1,0.0,3,0,0,0,0,1,11.3,11.3,1.2%,MIN,6,2019
36,Nickell Robey-Coleman,4,0,0.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,6,2019
