Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Logan Ryan,6,2,1,2,1,1,0,0,1,26.5,26.5,1.3%,FA,8,2019
2,Eric Reid,7,1,1,0,0,0,0,0,1,22.8,22.8,0.0%,FA,8,2019
3,Marquise Blair,9,2,0,0,0,1,0,0,1,19.0,19.0,0.0%,FA,8,2019
4,Roderic Teamer,8,1,1,1,0,0,0,0,1,18.3,18.3,0.0%,NO,8,2019
5,Budda Baker,7,7,0,0,0,0,0,0,1,18.3,18.3,36.4%,ARI,8,2019
6,Taylor Rapp,9,3,0,1,0,0,0,0,1,17.3,17.3,7.9%,BUF,8,2019
7,Kyle Fuller,7,0,0,1,1,0,0,0,1,17.0,17.0,0.0%,FA,8,2019
8,Grant Haley,7,0,1,0,0,0,0,0,1,17.0,17.0,0.0%,FA,8,2019
9,Tre Herndon,2,0,0,2,2,0,0,0,1,16.0,16.0,0.0%,NYG,8,2019
10,Minkah Fitzpatrick,1,1,0,2,2,0,0,0,1,15.3,15.3,36.6%,PIT,8,2019
11,Patrick Peterson,5,1,0,1,1,0,0,0,1,14.8,14.8,0.8%,FA,8,2019
12,Taron Johnson,2,1,1,0,0,1,0,0,1,14.3,14.3,31.2%,BUF,8,2019
13,Eric Murray,3,1,1,0,0,0,0,0,1,14.3,14.3,0.2%,HOU,8,2019
14,Richard Sherman,5,0,0,1,1,0,0,0,1,14.0,14.0,0.1%,FA,8,2019
15,Clayton Geathers,7,1,0,0,0,0,0,0,1,13.8,13.8,0.0%,FA,8,2019
16,A.J. Bouye,3,3,0,1,1,0,0,0,1,13.3,13.3,0.0%,FA,8,2019
17,Landon Collins,6,5,0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,8,2019
18,Casey Hayward Jr.,2,0,0,3,1,0,0,0,1,12.5,12.5,0.0%,FA,8,2019
19,Andrew Adams,4,1,0,1,0,1,0,0,1,12.3,12.3,4.0%,FA,8,2019
20,Vernon Hargreaves III,4,1,0,1,0,0,1,0,1,12.3,12.3,0.0%,FA,8,2019
21,Tavon Wilson,6,1,0,0,0,0,0,0,1,12.3,12.3,0.0%,FA,8,2019
22,Malcolm Jenkins,5,1,0,1,0,0,0,0,1,12.3,12.3,15.0%,FA,8,2019
23,Emmanuel Moseley,2,0,0,1,1,0,0,0,1,12.0,12.0,1.2%,DET,8,2019
24,Jessie Bates III,7,0,0,1,0,0,0,0,1,12.0,12.0,68.8%,ATL,8,2019
25,Ronnie Harrison Jr.,2,3,1,0,0,0,0,0,1,11.8,11.8,0.6%,IND,8,2019
26,Eric Rowe,5,0,0,1,0,0,0,0,1,11.5,11.5,0.2%,FA,8,2019
27,Shaq Griffin,4,0,0,2,0,0,0,0,1,11.5,11.5,1.2%,MIN,8,2019
28,Jaire Alexander,5,0,0,1,0,0,0,0,1,11.5,11.5,8.6%,GB,8,2019
29,C.J. Gardner-Johnson,3,2,0,2,0,0,0,0,1,11.5,11.5,16.2%,PHI,8,2019
30,Jabrill Peppers,5,0,0,0,0,1,0,0,1,11.5,11.5,10.3%,NE,8,2019
31,Joe Haden,7,1,0,0,0,0,0,0,1,11.3,11.3,1.0%,FA,8,2019
